setting_id,group,noise,context_budget,seed,method,accuracy,loss,ece,training_time_seconds,epochs,trainable_parameters,stored_parameters,parameter_multiplier,branch_count,candidate_count,transition_samples,router_samples,selector_validation_samples,calibration_samples,test_samples,context_mode,certificate_activated,output_type,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
D4_noise0.2_budget16_seed43,D4,0.2,16,43,generic_mixture_of_experts,0.998046875,0.022780559570016776,0.017822900545657543,0.3044997500255704,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,e699fb23eff4bf1aab1d507bc348008c18e30ec122ca3f734cfc003663445d92,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed43,D4,0.2,16,43,generic_low_rank_context_adapter,1.0,0.02399212622675056,0.022552581530804444,0.07913783309049904,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,e699fb23eff4bf1aab1d507bc348008c18e30ec122ca3f734cfc003663445d92,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed43,D4,0.2,16,43,unconstrained_learned_matrix_action,1.0,0.004357501772089401,0.00411481801472358,0.08632450015284121,24,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,e699fb23eff4bf1aab1d507bc348008c18e30ec122ca3f734cfc003663445d92,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed43,D4,0.2,16,43,context_blind_synchronization,0.994140625,0.07525614416625123,0.059620022327947705,0.06501562497578561,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,e699fb23eff4bf1aab1d507bc348008c18e30ec122ca3f734cfc003663445d92,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed43,D4,0.2,16,43,ensemble_reference,0.99609375,0.07835009801098569,0.06596733902001699,0.14732650015503168,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,e699fb23eff4bf1aab1d507bc348008c18e30ec122ca3f734cfc003663445d92,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed44,D4,0.2,16,44,structured_group_retransport,1.0,0.0013415392989102627,0.001308933820177026,0.06918370816856623,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,485388731a5059c6e878cac059849533b33677e71e8c751a610c01c087f8fe00,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed44,D4,0.2,16,44,twistedmerge_diagnostic_retransport,1.0,0.002463708524405901,0.002400753181489795,0.0957705001346767,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,485388731a5059c6e878cac059849533b33677e71e8c751a610c01c087f8fe00,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed44,D4,0.2,16,44,generic_mixture_of_experts,1.0,0.013304655950830909,0.012564359313282397,0.2798149171285331,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,485388731a5059c6e878cac059849533b33677e71e8c751a610c01c087f8fe00,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed44,D4,0.2,16,44,generic_low_rank_context_adapter,0.99609375,0.027047542556599767,0.024752861330625563,0.0746883749961853,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,485388731a5059c6e878cac059849533b33677e71e8c751a610c01c087f8fe00,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed44,D4,0.2,16,44,unconstrained_learned_matrix_action,1.0,0.004980422325358702,0.00434865181738994,0.107003458077088,24,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,485388731a5059c6e878cac059849533b33677e71e8c751a610c01c087f8fe00,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed44,D4,0.2,16,44,context_blind_synchronization,0.99609375,0.05686342041461676,0.04525534600033633,0.059648624854162335,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,485388731a5059c6e878cac059849533b33677e71e8c751a610c01c087f8fe00,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget16_seed44,D4,0.2,16,44,ensemble_reference,0.998046875,0.06652913520798666,0.059116870433482294,0.14974425011314452,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,485388731a5059c6e878cac059849533b33677e71e8c751a610c01c087f8fe00,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed40,D4,0.2,64,40,structured_group_retransport,1.0,0.0024619510213587225,0.0024163808738942123,0.0694262080360204,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,244b8e9294c1807da0361ae43480ccc638fa6ecb7efe0c1abf2e1000268b9688,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed40,D4,0.2,64,40,twistedmerge_diagnostic_retransport,1.0,0.0020430999129196843,0.0020032967585586134,0.09594066604040563,24,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,244b8e9294c1807da0361ae43480ccc638fa6ecb7efe0c1abf2e1000268b9688,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed40,D4,0.2,64,40,generic_mixture_of_experts,0.998046875,0.014647866628814664,0.013660809203414687,0.2859882500488311,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,244b8e9294c1807da0361ae43480ccc638fa6ecb7efe0c1abf2e1000268b9688,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed40,D4,0.2,64,40,generic_low_rank_context_adapter,0.99609375,0.030326909988978454,0.027040643803656006,0.07579750008881092,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,244b8e9294c1807da0361ae43480ccc638fa6ecb7efe0c1abf2e1000268b9688,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed40,D4,0.2,64,40,unconstrained_learned_matrix_action,1.0,0.003481824857942582,0.00315813443576136,0.07300754194147885,24,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,244b8e9294c1807da0361ae43480ccc638fa6ecb7efe0c1abf2e1000268b9688,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed40,D4,0.2,64,40,context_blind_synchronization,0.984375,0.06398747261097308,0.040326888024715554,0.07375916698947549,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,244b8e9294c1807da0361ae43480ccc638fa6ecb7efe0c1abf2e1000268b9688,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed40,D4,0.2,64,40,ensemble_reference,0.994140625,0.0683515442455969,0.055252242094730064,0.15560550009831786,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,244b8e9294c1807da0361ae43480ccc638fa6ecb7efe0c1abf2e1000268b9688,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed41,D4,0.2,64,41,structured_group_retransport,1.0,0.0025849099350094317,0.002516663706065405,0.0738832091446966,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,dc89c534427fa0869a46526e79065e5a7441231923b1e8f16743cffa15697c73,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed41,D4,0.2,64,41,twistedmerge_diagnostic_retransport,1.0,0.0027040428731724304,0.0026449710979196653,0.09767362498678267,24,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,dc89c534427fa0869a46526e79065e5a7441231923b1e8f16743cffa15697c73,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed41,D4,0.2,64,41,generic_mixture_of_experts,1.0,0.008429105264487584,0.008123710094108307,0.26733374991454184,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,dc89c534427fa0869a46526e79065e5a7441231923b1e8f16743cffa15697c73,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed41,D4,0.2,64,41,generic_low_rank_context_adapter,1.0,0.016988967313780627,0.016359097148773406,0.09979725000448525,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,dc89c534427fa0869a46526e79065e5a7441231923b1e8f16743cffa15697c73,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed41,D4,0.2,64,41,unconstrained_learned_matrix_action,0.998046875,0.003982277600311326,0.0033386972971386373,0.081849958980456,24,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,dc89c534427fa0869a46526e79065e5a7441231923b1e8f16743cffa15697c73,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed41,D4,0.2,64,41,context_blind_synchronization,0.99609375,0.05271381340870913,0.0432569152226389,0.059597874991595745,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,dc89c534427fa0869a46526e79065e5a7441231923b1e8f16743cffa15697c73,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed41,D4,0.2,64,41,ensemble_reference,1.0,0.05773952951227842,0.053866318003426034,0.14895304199308157,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,dc89c534427fa0869a46526e79065e5a7441231923b1e8f16743cffa15697c73,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed42,D4,0.2,64,42,structured_group_retransport,1.0,0.0028184548800341274,0.002659573333352588,0.07210258301347494,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,fabb7e60dc1c715fdd28fb025c61f97c8cfa144e071cff1481b6d2c8f98d38c3,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed42,D4,0.2,64,42,twistedmerge_diagnostic_retransport,1.0,0.0028130633864269557,0.0025552329422078362,0.10274379211477935,24,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,fabb7e60dc1c715fdd28fb025c61f97c8cfa144e071cff1481b6d2c8f98d38c3,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed42,D4,0.2,64,42,generic_mixture_of_experts,1.0,0.015090717060808457,0.014297565548437263,0.2957434169948101,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,fabb7e60dc1c715fdd28fb025c61f97c8cfa144e071cff1481b6d2c8f98d38c3,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed42,D4,0.2,64,42,generic_low_rank_context_adapter,1.0,0.023090917494368805,0.02142669166804578,0.07615362480282784,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,fabb7e60dc1c715fdd28fb025c61f97c8cfa144e071cff1481b6d2c8f98d38c3,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed42,D4,0.2,64,42,unconstrained_learned_matrix_action,0.998046875,0.006325916269474192,0.004208582527223595,0.07637704187072814,24,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,fabb7e60dc1c715fdd28fb025c61f97c8cfa144e071cff1481b6d2c8f98d38c3,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed42,D4,0.2,64,42,context_blind_synchronization,0.982421875,0.08374451573308413,0.04709053875949913,0.07573145814239979,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,fabb7e60dc1c715fdd28fb025c61f97c8cfa144e071cff1481b6d2c8f98d38c3,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed42,D4,0.2,64,42,ensemble_reference,0.990234375,0.07595738882302142,0.05643173385339695,0.1664874590933323,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,fabb7e60dc1c715fdd28fb025c61f97c8cfa144e071cff1481b6d2c8f98d38c3,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed43,D4,0.2,64,43,structured_group_retransport,1.0,0.002347338456831339,0.002301668166112605,0.2600865410640836,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,4a6c4647b86ccb902c7e00de49d51150d980ed9d50453a426a8412259f08d3ea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed43,D4,0.2,64,43,twistedmerge_diagnostic_retransport,1.0,0.0031609141917656,0.003077307721695105,0.15325600001960993,24,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,4a6c4647b86ccb902c7e00de49d51150d980ed9d50453a426a8412259f08d3ea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed43,D4,0.2,64,43,generic_mixture_of_experts,1.0,0.016941284711025434,0.015892974253328848,1.511913500027731,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,4a6c4647b86ccb902c7e00de49d51150d980ed9d50453a426a8412259f08d3ea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed43,D4,0.2,64,43,generic_low_rank_context_adapter,1.0,0.01850048596897968,0.0176317280550956,0.072974415961653,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,4a6c4647b86ccb902c7e00de49d51150d980ed9d50453a426a8412259f08d3ea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed43,D4,0.2,64,43,unconstrained_learned_matrix_action,1.0,0.0034426358629693976,0.003311715912221222,0.07016195799224079,24,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,4a6c4647b86ccb902c7e00de49d51150d980ed9d50453a426a8412259f08d3ea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed43,D4,0.2,64,43,context_blind_synchronization,0.99609375,0.05927964057234336,0.047626487040142204,0.054604999953880906,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,4a6c4647b86ccb902c7e00de49d51150d980ed9d50453a426a8412259f08d3ea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed43,D4,0.2,64,43,ensemble_reference,0.99609375,0.06770566357337912,0.05631927926817515,0.16418679198250175,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,4a6c4647b86ccb902c7e00de49d51150d980ed9d50453a426a8412259f08d3ea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed44,D4,0.2,64,44,structured_group_retransport,1.0,0.0019591570973565785,0.0019087793847079515,0.09129683277569711,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,a2852a459f55b045348fcd9060f29f62da4df8933a5a2532ec3593b4a467aa8f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed44,D4,0.2,64,44,twistedmerge_diagnostic_retransport,1.0,0.002544954057010094,0.002469246078507618,0.097923916997388,24,316,316,1.0,1,1,128,64,128,128,512,supplied,True,single_model,a2852a459f55b045348fcd9060f29f62da4df8933a5a2532ec3593b4a467aa8f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed44,D4,0.2,64,44,generic_mixture_of_experts,1.0,0.011971614776598076,0.0112488576686619,0.3269794580992311,24,1344,1344,4.253164556962025,8,1,128,64,128,128,512,supplied,False,router,a2852a459f55b045348fcd9060f29f62da4df8933a5a2532ec3593b4a467aa8f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed44,D4,0.2,64,44,generic_low_rank_context_adapter,0.998046875,0.02206546080375374,0.018435494564045113,0.09825633279979229,24,412,412,1.3037974683544304,1,1,128,64,128,128,512,supplied,False,single_model,a2852a459f55b045348fcd9060f29f62da4df8933a5a2532ec3593b4a467aa8f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed44,D4,0.2,64,44,unconstrained_learned_matrix_action,1.0,0.003508483717688296,0.0032623469567962544,0.09810470906086266,24,828,828,2.6202531645569622,1,1,128,64,128,128,512,supplied,False,single_model,a2852a459f55b045348fcd9060f29f62da4df8933a5a2532ec3593b4a467aa8f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed44,D4,0.2,64,44,context_blind_synchronization,0.99609375,0.0517721670588887,0.040546476441558586,0.07122624991461635,24,316,316,1.0,1,1,128,64,128,128,512,supplied,False,single_model,a2852a459f55b045348fcd9060f29f62da4df8933a5a2532ec3593b4a467aa8f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.2_budget64_seed44,D4,0.2,64,44,ensemble_reference,0.998046875,0.060245576737080614,0.05245351160687005,0.17207275005057454,24,848,848,2.6835443037974684,4,1,128,64,128,128,512,supplied,False,ensemble,a2852a459f55b045348fcd9060f29f62da4df8933a5a2532ec3593b4a467aa8f,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed40,D4,0.5,16,40,structured_group_retransport,0.97265625,0.10819765784392421,0.03175245022866913,0.0680517079308629,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,43fd0b0b318c565623b82c8883727480cb61f64cea3fe843fdfbbdb8d8381e23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed40,D4,0.5,16,40,twistedmerge_diagnostic_retransport,0.96484375,0.11009262455701041,0.027866971943808713,0.0919826659373939,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,43fd0b0b318c565623b82c8883727480cb61f64cea3fe843fdfbbdb8d8381e23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed40,D4,0.5,16,40,generic_mixture_of_experts,0.927734375,0.19837568838889347,0.026595949468357312,0.25150154205039144,24,1344,1344,4.253164556962025,8,1,128,16,128,128,512,supplied,False,router,43fd0b0b318c565623b82c8883727480cb61f64cea3fe843fdfbbdb8d8381e23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed40,D4,0.5,16,40,generic_low_rank_context_adapter,0.87890625,0.3160098413091893,0.023535213658152036,0.07163729122839868,24,412,412,1.3037974683544304,1,1,128,16,128,128,512,supplied,False,single_model,43fd0b0b318c565623b82c8883727480cb61f64cea3fe843fdfbbdb8d8381e23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed40,D4,0.5,16,40,unconstrained_learned_matrix_action,0.91796875,0.2499122264395814,0.04856890195221231,0.07025204203091562,23,828,828,2.6202531645569622,1,1,128,16,128,128,512,supplied,False,single_model,43fd0b0b318c565623b82c8883727480cb61f64cea3fe843fdfbbdb8d8381e23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed40,D4,0.5,16,40,context_blind_synchronization,0.76953125,0.6001387302551517,0.04390576816598456,0.05886579095385969,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,43fd0b0b318c565623b82c8883727480cb61f64cea3fe843fdfbbdb8d8381e23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed40,D4,0.5,16,40,ensemble_reference,0.765625,0.569684994741732,0.02648037735021031,0.1482788329012692,24,848,848,2.6835443037974684,4,1,128,16,128,128,512,supplied,False,ensemble,43fd0b0b318c565623b82c8883727480cb61f64cea3fe843fdfbbdb8d8381e23,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed41,D4,0.5,16,41,structured_group_retransport,0.96484375,0.10537385963265308,0.011168856989495286,0.0637860840652138,24,316,316,1.0,1,1,128,16,128,128,512,supplied,False,single_model,43f37cd611d22b6a9f148ec4243355f4a1b5d7ad577fce00437bc357a39a3d37,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
D4_noise0.5_budget16_seed41,D4,0.5,16,41,twistedmerge_diagnostic_retransport,0.9609375,0.10362277266392597,0.010445518911207582,0.08987533417530358,24,316,316,1.0,1,1,128,16,128,128,512,supplied,True,single_model,43f37cd611d22b6a9f148ec4243355f4a1b5d7ad577fce00437bc357a39a3d37,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,f87d5114e11ff167bda1f1736f9b11d6f92766f9c250e1bc1eb2e14fe1a8b144,python experiments/end_to_end_controlled_cost.py
