setting_id,dataset,phase,seed,method,implementation,accuracy,loss,ece,chart_accuracy,chart_cross_entropy,task_accuracy_correct_chart,task_accuracy_incorrect_chart,chart_training_examples,router_samples,selector_validation_examples,calibration_examples,test_examples,trainable_parameters,stored_parameters,parameter_multiplier,branch_count,candidate_count,training_time_seconds,batch_size,context_mode,certificate_activated,output_type,abstention_threshold,coverage,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,parameter_matched_standard_cnn_chart_classifier,trained_neural,0.3195,2.405274021108737,0.1692778831516294,0.1469999998807907,9.337409019470215,0.5204081535339355,0.28487691283226013,1000,1000,500,500,2000,9768,67792,1.1683441334620157,8,1,2.502862417139113,128,inferred,False,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,generic_mixture_of_experts,trained_neural,0.209,2.823642212868058,0.31149810033963976,0.14949999749660492,9.337409019470215,0.4046822786331177,0.1746031790971756,1000,1000,500,500,2000,12152,70176,1.2094305804494692,8,1,2.502182167256251,128,inferred,False,router,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,generic_low_rank_context_adapter,trained_neural,0.308,1.9657373351011302,0.11217661420759649,0.14949999749660492,9.337409019470215,0.5852842926979065,0.25925925374031067,1000,1000,500,500,2000,19282,77306,1.3323107679580863,1,1,4.774204209214076,128,inferred,False,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,trained_d4_equivariant_cnn_chart_classifier,trained_neural,0.675,1.0454439894417797,0.032713014336482375,0.675000011920929,0.8293477296829224,0.7718518376350403,0.4738461673259735,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,8.237982334336266,128,inferred,True,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,structured_group_router,trained_neural,0.675,1.0454439894417797,0.032713014336482375,0.675000011920929,0.8293477296829224,0.7718518376350403,0.4738461673259735,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,8.237982334336266,128,inferred,True,router,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,canonicalize_pool_retransport_inferred,trained_neural,0.673,1.1813215979440184,0.03263230954229157,0.675000011920929,0.8293477296829224,0.7881481647491455,0.4338461458683014,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,8.237982334336266,128,inferred,True,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,uncertainty_weighted_structured_retransport,trained_neural,0.6375,1.0433742534250414,0.042735845458575845,0.675000011920929,0.8293477296829224,0.7429629564285278,0.41846153140068054,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,8.237982334336266,128,inferred,True,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,chart_abstaining_structured_retransport,trained_neural,0.6715,1.1431627074072035,0.03334859529117342,0.675000011920929,0.8293477296829224,0.7844444513320923,0.436923086643219,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,2,8.237982334336266,128,inferred,True,branch_model,0.2350650429725647,0.9714999794960022,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,supplied_chart_oracle,diagnostic_control,0.7425,0.7058393268969142,0.029887041241184572,0.14949999749660492,9.337409019470215,0.739130437374115,0.7430922985076904,1000,1000,500,500,2000,0,58024,1.0,8,1,2.3026778341736645,128,supplied,False,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,random_action_control,diagnostic_control,0.25,4.316172538888264,0.43831165240181336,0.14949999749660492,9.337409019470215,0.23411370813846588,0.25279247760772705,1000,1000,500,500,2000,0,58024,1.0,8,1,2.3026778341736645,128,inferred,False,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,wrong_action_control,diagnostic_control,0.0935,5.7931788792122,0.6545791076159403,0.675000011920929,9.337409019470215,0.04592592641711235,0.19230769574642181,1000,1000,500,500,2000,0,58024,1.0,8,1,8.237982334336266,128,inferred,False,branch_model,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed3,FashionMNIST,discovery,3,ensemble_reference,trained_neural,0.2435,2.329664230242633,0.14348469047060577,0.14949999749660492,9.337409019470215,0.23076923191547394,0.24573780596256256,1000,1000,500,500,2000,0,58024,1.0,8,1,2.3026778341736645,128,none,False,ensemble,,1.0,d1a86becd4a73c296a37bf5b2b905d7b4337e50dab08b2df0bf2d282fc3eadf0,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,context_blind_synchronization,trained_neural,0.229,2.4895289934393787,0.2193555699446562,0.14650000631809235,13.877643585205078,0.1706484705209732,0.23901581764221191,1000,1000,500,500,2000,0,58024,1.0,8,1,6.815661959350109,128,none,False,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,standard_cnn_chart_classifier,trained_neural,0.2415,2.7385428607110907,0.27723666574311007,0.14650000631809235,13.877643585205078,0.3686006963253021,0.2196836620569229,1000,1000,500,500,2000,12152,70176,1.2094305804494692,8,1,7.184814126463607,128,inferred,False,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,parameter_matched_standard_cnn_chart_classifier,trained_neural,0.2185,3.1146780513650167,0.3606891767687953,0.09700000286102295,13.877643585205078,0.48969072103500366,0.18936876952648163,1000,1000,500,500,2000,9768,67792,1.1683441334620157,8,1,7.141050584381446,128,inferred,False,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,generic_mixture_of_experts,trained_neural,0.2415,2.7385428607110907,0.27723666574311007,0.14650000631809235,13.877643585205078,0.3686006963253021,0.2196836620569229,1000,1000,500,500,2000,12152,70176,1.2094305804494692,8,1,7.184814126463607,128,inferred,False,router,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,generic_low_rank_context_adapter,trained_neural,0.2825,1.9696012563357566,0.15851582732893638,0.14650000631809235,13.877643585205078,0.39590445160865784,0.26303455233573914,1000,1000,500,500,2000,19282,77306,1.3323107679580863,1,1,8.146357126533985,128,inferred,False,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,trained_d4_equivariant_cnn_chart_classifier,trained_neural,0.691,0.9014192006206069,0.023598961243730218,0.6754999756813049,0.8315330743789673,0.7757216691970825,0.5146378874778748,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,11.63497037626803,128,inferred,True,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,structured_group_router,trained_neural,0.691,0.9014192006206069,0.023598961243730218,0.6754999756813049,0.8315330743789673,0.7757216691970825,0.5146378874778748,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,11.63497037626803,128,inferred,True,router,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,canonicalize_pool_retransport_inferred,trained_neural,0.6885,1.0701650197449544,0.042763599179611755,0.6754999756813049,0.8315330743789673,0.7979274392127991,0.4607087969779968,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,11.63497037626803,128,inferred,True,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,uncertainty_weighted_structured_retransport,trained_neural,0.6565,0.9862481214792039,0.03716106716430632,0.6754999756813049,0.8315330743789673,0.7401924729347229,0.482280433177948,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,11.63497037626803,128,inferred,True,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,chart_abstaining_structured_retransport,trained_neural,0.6905,1.0621347747042567,0.04031483277849823,0.6754999756813049,0.8315330743789673,0.7979274392127991,0.46687209606170654,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,2,11.63497037626803,128,inferred,True,branch_model,0.17430426180362701,0.9940000176429749,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,supplied_chart_oracle,diagnostic_control,0.756,0.6872457644640009,0.03349574967204706,0.14650000631809235,13.877643585205078,0.7303754091262817,0.7603983879089355,1000,1000,500,500,2000,0,58024,1.0,8,1,6.815661959350109,128,supplied,False,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,random_action_control,diagnostic_control,0.2415,4.603619457139785,0.47041739080999,0.14650000631809235,13.877643585205078,0.23208190500736237,0.2431165724992752,1000,1000,500,500,2000,0,58024,1.0,8,1,6.815661959350109,128,inferred,False,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,wrong_action_control,diagnostic_control,0.0845,6.606307470238593,0.6861558496134603,0.6754999756813049,13.877643585205078,0.050333086401224136,0.15562403202056885,1000,1000,500,500,2000,0,58024,1.0,8,1,11.63497037626803,128,inferred,False,branch_model,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_discovery_seed4,FashionMNIST,discovery,4,ensemble_reference,trained_neural,0.229,2.4895289934393787,0.2193555699446562,0.14650000631809235,13.877643585205078,0.1706484705209732,0.23901581764221191,1000,1000,500,500,2000,0,58024,1.0,8,1,6.815661959350109,128,none,False,ensemble,,1.0,8162f0dad441acb6583ed2d08bc15685825b5fcf322917e8d08678d5e0cf2e69,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,context_blind_synchronization,trained_neural,0.189,2.5458574479603304,0.21609601260027533,0.16850000619888306,11.719234466552734,0.1483679562807083,0.1972339153289795,1000,1000,500,500,2000,0,58024,1.0,8,1,3.400110167451203,128,none,False,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,standard_cnn_chart_classifier,trained_neural,0.183,2.9556906661300655,0.3335103895599415,0.16850000619888306,11.719234466552734,0.2818991243839264,0.16295850276947021,1000,1000,500,500,2000,12152,70176,1.2094305804494692,8,1,3.641800209414214,128,inferred,False,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,parameter_matched_standard_cnn_chart_classifier,trained_neural,0.211,2.8285924896921326,0.32069282796659965,0.13699999451637268,11.719234466552734,0.4635036587715149,0.1709154099225998,1000,1000,500,500,2000,9768,67792,1.1683441334620157,8,1,3.6483872924000025,128,inferred,False,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,generic_mixture_of_experts,trained_neural,0.183,2.9556906661300655,0.3335103895599415,0.16850000619888306,11.719234466552734,0.2818991243839264,0.16295850276947021,1000,1000,500,500,2000,12152,70176,1.2094305804494692,8,1,3.641800209414214,128,inferred,False,router,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,generic_low_rank_context_adapter,trained_neural,0.359,1.9638880512359504,0.17179742464651965,0.16850000619888306,11.719234466552734,0.5637982487678528,0.31749850511550903,1000,1000,500,500,2000,19282,77306,1.3323107679580863,1,1,4.7528735843952745,128,inferred,False,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,trained_d4_equivariant_cnn_chart_classifier,trained_neural,0.666,0.9579113017511627,0.03308582095356474,0.6729999780654907,0.8342287540435791,0.7637444138526917,0.46483179926872253,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,9.055119084427133,128,inferred,True,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,structured_group_router,trained_neural,0.666,0.9579113017511627,0.03308582095356474,0.6729999780654907,0.8342287540435791,0.7637444138526917,0.46483179926872253,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,9.055119084427133,128,inferred,True,router,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,canonicalize_pool_retransport_inferred,trained_neural,0.671,1.1057857968650677,0.03237890716999938,0.6729999780654907,0.8342287540435791,0.7808321118354797,0.44495412707328796,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,9.055119084427133,128,inferred,True,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,uncertainty_weighted_structured_retransport,trained_neural,0.6185,1.0303762662093765,0.05031032776670068,0.6729999780654907,0.8342287540435791,0.7176820039749146,0.41437309980392456,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,9.055119084427133,128,inferred,True,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,chart_abstaining_structured_retransport,trained_neural,0.6655,1.0808571210763773,0.03210117391755835,0.6729999780654907,0.8342287540435791,0.7778603434562683,0.43425077199935913,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,2,9.055119084427133,128,inferred,True,branch_model,0.23980894684791565,0.9614999890327454,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,supplied_chart_oracle,diagnostic_control,0.7345,0.6908073873917979,0.026496574932158595,0.16850000619888306,11.719234466552734,0.7002967596054077,0.7414311766624451,1000,1000,500,500,2000,0,58024,1.0,8,1,3.400110167451203,128,supplied,False,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,random_action_control,diagnostic_control,0.2495,4.619861303587513,0.45179106870909896,0.16850000619888306,11.719234466552734,0.2492581605911255,0.249549001455307,1000,1000,500,500,2000,0,58024,1.0,8,1,3.400110167451203,128,inferred,False,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,wrong_action_control,diagnostic_control,0.074,6.684627383072234,0.682412583883157,0.6729999780654907,11.719234466552734,0.03194650635123253,0.16055046021938324,1000,1000,500,500,2000,0,58024,1.0,8,1,9.055119084427133,128,inferred,False,branch_model,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed5,FashionMNIST,confirmation,5,ensemble_reference,trained_neural,0.189,2.5458574479603304,0.21609601260027533,0.16850000619888306,11.719234466552734,0.1483679562807083,0.1972339153289795,1000,1000,500,500,2000,0,58024,1.0,8,1,3.400110167451203,128,none,False,ensemble,,1.0,abdc0ad964f9bd8bda9df97878935b1e9c0f4684f880d3b3a21596c89dc30c7b,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed6,FashionMNIST,confirmation,6,context_blind_synchronization,trained_neural,0.236,2.373132024402296,0.19755049279456804,0.14350000023841858,15.044585227966309,0.23693379759788513,0.23584355413913727,1000,1000,500,500,2000,0,58024,1.0,8,1,2.3834294157568365,128,none,False,branch_model,,1.0,09e857410d7e87b54332846b9e98e0e410ad274eb83ed47f79088fffcdb223bd,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed6,FashionMNIST,confirmation,6,standard_cnn_chart_classifier,trained_neural,0.2235,2.974633735552679,0.35409094248189915,0.14350000023841858,15.044585227966309,0.45296168327331543,0.1850554645061493,1000,1000,500,500,2000,12152,70176,1.2094305804494692,8,1,2.6001316658221185,128,inferred,False,branch_model,,1.0,09e857410d7e87b54332846b9e98e0e410ad274eb83ed47f79088fffcdb223bd,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed6,FashionMNIST,confirmation,6,parameter_matched_standard_cnn_chart_classifier,trained_neural,0.2375,2.734597757618829,0.29337759263979507,0.15150000154972076,15.044585227966309,0.43894389271736145,0.20153211057186127,1000,1000,500,500,2000,9768,67792,1.1683441334620157,8,1,2.675637499662116,128,inferred,False,branch_model,,1.0,09e857410d7e87b54332846b9e98e0e410ad274eb83ed47f79088fffcdb223bd,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed6,FashionMNIST,confirmation,6,generic_mixture_of_experts,trained_neural,0.2235,2.974633735552679,0.35409094248189915,0.14350000023841858,15.044585227966309,0.45296168327331543,0.1850554645061493,1000,1000,500,500,2000,12152,70176,1.2094305804494692,8,1,2.6001316658221185,128,inferred,False,router,,1.0,09e857410d7e87b54332846b9e98e0e410ad274eb83ed47f79088fffcdb223bd,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed6,FashionMNIST,confirmation,6,generic_low_rank_context_adapter,trained_neural,0.3755,1.916219402096809,0.09054362239979825,0.14350000023841858,15.044585227966309,0.5714285969734192,0.342673659324646,1000,1000,500,500,2000,19282,77306,1.3323107679580863,1,1,3.9176395828835666,128,inferred,False,branch_model,,1.0,09e857410d7e87b54332846b9e98e0e410ad274eb83ed47f79088fffcdb223bd,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
FashionMNIST_confirmation_seed6,FashionMNIST,confirmation,6,trained_d4_equivariant_cnn_chart_classifier,trained_neural,0.6865,0.9316348891203877,0.031769508956105294,0.671999990940094,0.7901506423950195,0.7700892686843872,0.5152438879013062,1000,1000,500,500,2000,3913,61937,1.0674376120226112,8,1,8.101369290612638,128,inferred,True,branch_model,,1.0,09e857410d7e87b54332846b9e98e0e410ad274eb83ed47f79088fffcdb223bd,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,4b91ed8f840589f7ea8075710f37adaf11109b370654a73d65fd4f8f18b4ede2,python experiments/trained_chart_inference.py
