complex,class_type,trial,vertices,edges,faces,h1_dimension,exact,coexact,harmonic,distance_to_coboundaries,classified_nontrivial,expected_nontrivial,classification_correct,runtime_seconds
missing_faces,nontrivial_harmonic,27,6,15,3,7,0.026028741914206552,0.005799381583262941,0.9996443726484014,1.0015866835914875,True,True,True,8.204206824302673e-05
missing_faces,nontrivial_harmonic,28,6,15,3,7,0.0231994088165045,0.03972137169216493,0.9989414397558335,0.9912190556481217,True,True,True,8.212495595216751e-05
missing_faces,nontrivial_harmonic,29,6,15,3,7,0.016429148478776617,0.03212362494376878,0.9993488659125672,1.0169955472414511,True,True,True,8.062506094574928e-05
missing_faces,nontrivial_harmonic,30,6,15,3,7,0.02100957339893258,0.014399742567644353,0.9996755699923754,1.0193786317308264,True,True,True,8.079200051724911e-05
missing_faces,nontrivial_harmonic,31,6,15,3,7,0.041454110256966326,0.027612051065420848,0.998758795394946,1.0182491856409686,True,True,True,8.208397775888443e-05
missing_faces,nontrivial_harmonic,32,6,15,3,7,0.0122748908351142,0.018943083423325194,0.9997452108639495,0.9953830737485819,True,True,True,8.099991828203201e-05
missing_faces,nontrivial_harmonic,33,6,15,3,7,0.02093639504241155,0.014497462495355551,0.9996756928843595,1.00512118491644,True,True,True,8.075009100139141e-05
missing_faces,nontrivial_harmonic,34,6,15,3,7,0.023617109854185834,0.012440318038652467,0.9996436718197302,1.0039426683046335,True,True,True,8.079200051724911e-05
missing_faces,nontrivial_harmonic,35,6,15,3,7,0.024927355342846885,0.023288941490175366,0.9994179566927336,0.9861667278432703,True,True,True,8.066697046160698e-05
missing_faces,nontrivial_harmonic,36,6,15,3,7,0.01715068114601332,0.015012643266914392,0.9997402035920974,0.9967719878782744,True,True,True,8.091703057289124e-05
missing_faces,nontrivial_harmonic,37,6,15,3,7,0.028950007405087533,0.019415892205192645,0.9993922754359882,1.0043199728118235,True,True,True,8.120806887745857e-05
missing_faces,nontrivial_harmonic,38,6,15,3,7,0.02542612211457212,0.016051862348664202,0.9995478227825592,1.0128745815102251,True,True,True,8.337502367794514e-05
missing_faces,nontrivial_harmonic,39,6,15,3,7,0.019255828659593483,0.016231833672441166,0.9996828200175605,1.0089444699080452,True,True,True,8.125021122395992e-05
missing_faces,nontrivial_harmonic,40,6,15,3,7,0.02785226373504348,0.0206875375155479,0.9993979573705244,0.9904360782232813,True,True,True,8.079200051724911e-05
missing_faces,nontrivial_harmonic,41,6,15,3,7,0.021634827038868175,0.011836406381639566,0.9996958706241447,1.0004940075795805,True,True,True,8.070794865489006e-05
missing_faces,nontrivial_harmonic,42,6,15,3,7,0.026401122671721892,0.013902342065240025,0.9995547536812447,1.0099784150571602,True,True,True,8.083297871053219e-05
missing_faces,nontrivial_harmonic,43,6,15,3,7,0.02210787223689193,0.012357041769700098,0.9996792213024432,1.011191036836919,True,True,True,8.095800876617432e-05
missing_faces,nontrivial_harmonic,44,6,15,3,7,0.007950893950321669,0.0050710739751501175,0.9999555327583969,1.0021720098641103,True,True,True,8.112494833767414e-05
missing_faces,nontrivial_harmonic,45,6,15,3,7,0.015098913552493076,0.02769626209721274,0.9995023461079905,1.0043421658697602,True,True,True,8.095917291939259e-05
missing_faces,nontrivial_harmonic,46,6,15,3,7,0.04606694712506277,0.005232016296169181,0.9989246530084503,1.002199443387157,True,True,True,8.05840827524662e-05
missing_faces,nontrivial_harmonic,47,6,15,3,7,0.009017198920096805,0.004475077883237375,0.9999493306170939,1.010038389225814,True,True,True,8.054194040596485e-05
missing_faces,nontrivial_harmonic,48,6,15,3,7,0.024260161629740262,0.02316975484628538,0.9994371451062153,1.0175276161942528,True,True,True,8.079200051724911e-05
missing_faces,nontrivial_harmonic,49,6,15,3,7,0.026032850277411493,0.023040795127752665,0.9993955235372604,1.0067427480890527,True,True,True,7.875007577240467e-05
missing_faces,nontrivial_harmonic,50,6,15,3,7,0.01795756959444065,0.012400271732076555,0.9997618511201711,1.0128223180968379,True,True,True,8.25000461190939e-05
missing_faces,nontrivial_harmonic,51,6,15,3,7,0.017925195207050083,0.003148932424236892,0.9998343720843853,1.015797329129219,True,True,True,8.245790377259254e-05
missing_faces,nontrivial_harmonic,52,6,15,3,7,0.01824731611060988,0.02124135034218468,0.9996078433517818,1.0154765035121252,True,True,True,8.241715840995312e-05
missing_faces,nontrivial_harmonic,53,6,15,3,7,0.016894121864327007,0.01770091852316547,0.9997005882412342,0.9944411908700682,True,True,True,8.262507617473602e-05
missing_faces,nontrivial_harmonic,54,6,15,3,7,0.018715066309221054,0.015787064622823862,0.9997002125055472,0.9997105478850157,True,True,True,8.266721852123737e-05
missing_faces,nontrivial_harmonic,55,6,15,3,7,0.024411504330371214,0.01373054526017029,0.9996076983412976,0.9858824420723226,True,True,True,8.291704580187798e-05
missing_faces,nontrivial_harmonic,56,6,15,3,7,0.021154606980304243,0.01474110508467837,0.999667535946022,1.0178625239875334,True,True,True,8.35831742733717e-05
missing_faces,nontrivial_harmonic,57,6,15,3,7,0.034052897757279474,0.012337041150385092,0.999343883540589,1.0117650188041407,True,True,True,8.245906792581081e-05
missing_faces,nontrivial_harmonic,58,6,15,3,7,0.016137384516119388,0.012324658393075644,0.9997938225536669,1.0119509468753436,True,True,True,8.237501606345177e-05
missing_faces,nontrivial_harmonic,59,6,15,3,7,0.019632548574595548,0.013798767409433093,0.9997120370658977,1.0130650861025352,True,True,True,8.26660543680191e-05
missing_faces,nontrivial_harmonic,60,6,15,3,7,0.026386092064132772,0.03371152863862732,0.9990832332605879,1.0101609095635016,True,True,True,8.254195563495159e-05
missing_faces,nontrivial_harmonic,61,6,15,3,7,0.031211691423989645,0.020357252180651722,0.9993054651116979,1.0013279850444388,True,True,True,8.266698569059372e-05
missing_faces,nontrivial_harmonic,62,6,15,3,7,0.02020164149947888,0.01919744845794244,0.9996116003995908,1.0159325589160113,True,True,True,8.287513628602028e-05
missing_faces,nontrivial_harmonic,63,6,15,3,7,0.020824863545985412,0.020713692488648287,0.9995685409224205,1.0035095855626814,True,True,True,8.245790377259254e-05
missing_faces,nontrivial_harmonic,64,6,15,3,7,0.023251600932708366,0.01772895239334741,0.999572432243457,0.9913742071376149,True,True,True,8.241692557930946e-05
missing_faces,nontrivial_harmonic,65,6,15,3,7,0.020802214724131952,0.00530387818078287,0.9997695418139195,0.9881936051334178,True,True,True,8.216709829866886e-05
missing_faces,nontrivial_harmonic,66,6,15,3,7,0.046486057837187754,0.02063692204674504,0.9987057443888038,1.000199124535926,True,True,True,8.262484334409237e-05
missing_faces,nontrivial_harmonic,67,6,15,3,7,0.022078784846187964,0.012979952160065035,0.9996719702490605,1.0057637657683882,True,True,True,8.220900781452656e-05
missing_faces,nontrivial_harmonic,68,6,15,3,7,0.01006170187091366,0.010200924960331433,0.9998973463738239,0.9847569841115726,True,True,True,8.245790377259254e-05
missing_faces,nontrivial_harmonic,69,6,15,3,7,0.023652251425457002,0.01102745904542265,0.999659425079116,0.9883979070133514,True,True,True,8.25000461190939e-05
missing_faces,nontrivial_harmonic,70,6,15,3,7,0.020018387101242655,0.02691015530710101,0.9994373955977497,0.9938454464979765,True,True,True,8.216616697609425e-05
missing_faces,nontrivial_harmonic,71,6,15,3,7,0.016288687381416995,0.03220086442151,0.9993486793876789,1.005970384664702,True,True,True,8.220900781452656e-05
missing_faces,nontrivial_harmonic,72,6,15,3,7,0.020444001871417213,0.0163762574297109,0.9996568716214965,0.9920994678367251,True,True,True,8.279201574623585e-05
missing_faces,nontrivial_harmonic,73,6,15,3,7,0.029352415143862932,0.019560258428164414,0.9993777223930128,0.978210253487356,True,True,True,8.295802399516106e-05
missing_faces,nontrivial_harmonic,74,6,15,3,7,0.011507558577992086,0.017147491606656583,0.9997867470751819,0.9961409665992426,True,True,True,8.24581366032362e-05
missing_faces,nontrivial_harmonic,75,6,15,3,7,0.02040547320367098,0.01820387927164517,0.9996260478012754,1.0050140632555344,True,True,True,8.245790377259254e-05
missing_faces,nontrivial_harmonic,76,6,15,3,7,0.02581672722798479,0.008060505743457836,0.9996341955147372,1.005795767291774,True,True,True,8.245790377259254e-05
missing_faces,nontrivial_harmonic,77,6,15,3,7,0.01948893395410515,0.011406236184224705,0.9997450071040326,0.9992686471497293,True,True,True,8.262507617473602e-05
missing_faces,nontrivial_harmonic,78,6,15,3,7,0.022001728235796842,0.013903157601976546,0.9996612557078188,1.011555231079891,True,True,True,8.654198609292507e-05
missing_faces,nontrivial_harmonic,79,6,15,3,7,0.01997996490498102,0.019397735799188184,0.9996121892255316,1.001687520900286,True,True,True,8.283299393951893e-05
missing_faces,nontrivial_harmonic,80,6,15,3,7,0.020519302027045327,0.018265843203234527,0.9996225873880592,1.010008662126453,True,True,True,9.491597302258015e-05
missing_faces,nontrivial_harmonic,81,6,15,3,7,0.027841151977183037,0.031035333422339745,0.9991304611190411,0.9897552063653179,True,True,True,8.266698569059372e-05
missing_faces,nontrivial_harmonic,82,6,15,3,7,0.03214411394469231,0.0182223685587344,0.9993171174471196,0.994254102223941,True,True,True,8.233287371695042e-05
missing_faces,nontrivial_harmonic,83,6,15,3,7,0.03132267873455074,0.02320253150227288,0.9992399773471727,1.0152564697168838,True,True,True,8.26660543680191e-05
missing_faces,nontrivial_harmonic,84,6,15,3,7,0.04749252535433077,0.01538680869302191,0.9987530756667098,0.9903262256081808,True,True,True,8.28341580927372e-05
missing_faces,nontrivial_harmonic,85,6,15,3,7,0.03055603683428727,0.02282039314886423,0.9992725145171927,0.9815565235764676,True,True,True,8.262507617473602e-05
missing_faces,nontrivial_harmonic,86,6,15,3,7,0.017354813504055544,0.004642024383264879,0.9998386180068582,1.0049109106129175,True,True,True,8.233287371695042e-05
missing_faces,nontrivial_harmonic,87,6,15,3,7,0.02073071951042443,0.01759210326016843,0.9996303092501067,0.9985625862822523,True,True,True,9.699980728328228e-05
missing_faces,nontrivial_harmonic,88,6,15,3,7,0.011872939347861456,0.007958041823065799,0.9998978462230951,1.0097938881873971,True,True,True,7.883296348154545e-05
missing_faces,nontrivial_harmonic,89,6,15,3,7,0.011708324825190903,0.009057696016354023,0.9998904306336086,0.9985780041545915,True,True,True,8.291611447930336e-05
missing_faces,nontrivial_harmonic,90,6,15,3,7,0.03266198407555299,0.016948120296546253,0.9993227486726508,0.9981099648109523,True,True,True,8.258409798145294e-05
missing_faces,nontrivial_harmonic,91,6,15,3,7,0.02932259300795388,0.022191699450119794,0.9993236282680429,0.9865994113837973,True,True,True,8.741696365177631e-05
missing_faces,nontrivial_harmonic,92,6,15,3,7,0.02085016737798146,0.023493658990281097,0.9995065375011605,1.0140264572992346,True,True,True,7.875007577240467e-05
missing_faces,nontrivial_harmonic,93,6,15,3,7,0.01614864372551598,0.009365405107397732,0.9998257400632377,1.0079601099229094,True,True,True,8.229189552366734e-05
missing_faces,nontrivial_harmonic,94,6,15,3,7,0.01042289719018302,0.011591614780257007,0.9998784914583116,1.0144788973556709,True,True,True,8.312496356666088e-05
missing_faces,nontrivial_harmonic,95,6,15,3,7,0.0235100739010882,0.01717750891353653,0.9995760149246733,1.0159228664801072,True,True,True,8.312496356666088e-05
missing_faces,nontrivial_harmonic,96,6,15,3,7,0.0182289096670396,0.015074789713127592,0.9997201896368084,1.0069822478023023,True,True,True,8.320808410644531e-05
missing_faces,nontrivial_harmonic,97,6,15,3,7,0.015297243947046953,0.013826231605073907,0.9997873922225801,1.0070464566424606,True,True,True,8.237501606345177e-05
missing_faces,nontrivial_harmonic,98,6,15,3,7,0.021550517650908686,0.016710781671110918,0.9996280933251718,1.0072094455049199,True,True,True,8.316710591316223e-05
missing_faces,nontrivial_harmonic,99,6,15,3,7,0.01762649531714408,0.019526756333579597,0.9996539463483971,1.0027615795917644,True,True,True,8.26660543680191e-05
redundant_edges_refinement,trivial_exact,0,7,10,1,3,0.9999694409966163,0.0062108655958119895,0.0047478649375453826,0.01969974996532875,False,False,True,8.087512105703354e-05
redundant_edges_refinement,trivial_exact,1,7,10,1,3,0.9999974163045579,0.0010287302388189204,0.002027091094298116,0.010510293502505213,False,False,True,6.195809692144394e-05
redundant_edges_refinement,trivial_exact,2,7,10,1,3,0.9999837531332777,0.00037094974639695073,0.00568822167021851,0.02419090318234827,False,False,True,7.637497037649155e-05
redundant_edges_refinement,trivial_exact,3,7,10,1,3,0.9999958965189228,0.0027778558193832844,0.000700330181551304,0.012304357781006995,False,False,True,5.983305163681507e-05
redundant_edges_refinement,trivial_exact,4,7,10,1,3,0.9999922253407864,0.0003412391302578947,0.003928462019358591,0.014387116341201253,False,False,True,5.962490104138851e-05
redundant_edges_refinement,trivial_exact,5,7,10,1,3,0.9999544646606553,0.0017099303515222446,0.009388543199843051,0.04133281149879389,False,False,True,6.908387877047062e-05
redundant_edges_refinement,trivial_exact,6,7,10,1,3,0.9999895974950597,0.001983418865781512,0.004107426356196199,0.02326573398348346,False,False,True,5.916692316532135e-05
redundant_edges_refinement,trivial_exact,7,7,10,1,3,0.9999957114350917,0.0003571102825980239,0.0029068167590950993,0.012850304585575742,False,False,True,5.895807407796383e-05
redundant_edges_refinement,trivial_exact,8,7,10,1,3,0.9999946714727723,0.000275991614270596,0.003252822572887216,0.017245968355019993,False,False,True,5.733314901590347e-05
redundant_edges_refinement,trivial_exact,9,7,10,1,3,0.9999934068547537,0.00037526484333980044,0.003611844863868129,0.014559856392760799,False,False,True,5.425000563263893e-05
redundant_edges_refinement,trivial_exact,10,7,10,1,3,0.9999945949371929,0.0020706600865246744,0.002553911354299916,0.015750470926084795,False,False,True,5.4165953770279884e-05
redundant_edges_refinement,trivial_exact,11,7,10,1,3,0.999997522490527,0.00043450410630065475,0.0021831671922458084,0.014103618081843907,False,False,True,5.38751482963562e-05
redundant_edges_refinement,trivial_exact,12,7,10,1,3,0.9999896179016208,0.004258904442652889,0.0016204388043105408,0.020584496848123482,False,False,True,5.41249755769968e-05
redundant_edges_refinement,trivial_exact,13,7,10,1,3,0.9999967000695024,0.00026102415788292554,0.0025557223039234986,0.01825863707580048,False,False,True,5.383300594985485e-05
redundant_edges_refinement,trivial_exact,14,7,10,1,3,0.9999949994610908,0.0015663594267448808,0.0027472842878255134,0.014357624565094497,False,False,True,5.375011824071407e-05
redundant_edges_refinement,trivial_exact,15,7,10,1,3,0.999902998766585,0.00811198884929307,0.011322044625422268,0.018540494745339305,False,False,True,5.408306606113911e-05
redundant_edges_refinement,trivial_exact,16,7,10,1,3,0.9999948972411549,0.002594214742934023,0.0018642804296118375,0.010328233072980008,False,False,True,5.3958967328071594e-05
redundant_edges_refinement,trivial_exact,17,7,10,1,3,0.9999800265097384,0.0010937737559767874,0.006224969120674684,0.035637166845049556,False,False,True,5.400017835199833e-05
redundant_edges_refinement,trivial_exact,18,7,10,1,3,0.9999950700823635,0.0008285239995939985,0.0030287553468887553,0.014034119945574394,False,False,True,5.666702054440975e-05
redundant_edges_refinement,trivial_exact,19,7,10,1,3,0.9999322369713934,0.009884053565874478,0.006150361817898172,0.032933671019031996,False,False,True,5.466584116220474e-05
redundant_edges_refinement,trivial_exact,20,7,10,1,3,0.9999782466600444,0.005836448768049687,0.003072795548145581,0.017515645854725922,False,False,True,5.670799873769283e-05
redundant_edges_refinement,trivial_exact,21,7,10,1,3,0.9999941091228198,0.001038452539392572,0.0032715953265389304,0.010136911932327576,False,False,True,5.41249755769968e-05
redundant_edges_refinement,trivial_exact,22,7,10,1,3,0.9999867915203592,0.0003758066411196255,0.005125968609530041,0.02477412250959914,False,False,True,5.3791096433997154e-05
redundant_edges_refinement,trivial_exact,23,7,10,1,3,0.9999959453451872,0.00024695921162712874,0.002836953353929069,0.015038595417530548,False,False,True,5.3666066378355026e-05
redundant_edges_refinement,trivial_exact,24,7,10,1,3,0.9999906141543059,0.0013470869169793138,0.004117882967253633,0.016042918384193305,False,False,True,5.383300594985485e-05
redundant_edges_refinement,trivial_exact,25,7,10,1,3,0.9999922455590211,0.0020802820657521825,0.003343837369431339,0.01666024526586869,False,False,True,5.333404988050461e-05
redundant_edges_refinement,trivial_exact,26,7,10,1,3,0.9999909409467892,0.002683595996125588,0.0033039880273106528,0.02081828657025867,False,False,True,5.374988541007042e-05
redundant_edges_refinement,trivial_exact,27,7,10,1,3,0.9999845988546926,0.0037058276065732075,0.004131451944545788,0.01746117462129944,False,False,True,5.420786328613758e-05
redundant_edges_refinement,trivial_exact,28,7,10,1,3,0.9999828466994323,0.003816145085194234,0.004443348240771399,0.016993865499447713,False,False,True,5.370914004743099e-05
redundant_edges_refinement,trivial_exact,29,7,10,1,3,0.9999873044124323,0.0019150400440180854,0.004660862107619609,0.02211573766344072,False,False,True,5.370797589421272e-05
redundant_edges_refinement,trivial_exact,30,7,10,1,3,0.9999778289646214,0.00024378104019274845,0.006654483451551035,0.019445426928488906,False,False,True,5.3625088185071945e-05
redundant_edges_refinement,trivial_exact,31,7,10,1,3,0.9999935304608158,0.0015695627911302757,0.003236589124042297,0.01324267637864519,False,False,True,5.395803600549698e-05
redundant_edges_refinement,trivial_exact,32,7,10,1,3,0.9999959570482305,0.0012218971522728339,0.0025676554563354888,0.012948900155207848,False,False,True,5.383417010307312e-05
redundant_edges_refinement,trivial_exact,33,7,10,1,3,0.9999298155738509,0.005811325916680672,0.01032436039348391,0.04024225010769815,False,False,True,5.3666066378355026e-05
redundant_edges_refinement,trivial_exact,34,7,10,1,3,0.9999899899022534,0.003767731898622689,0.0024133569216632737,0.022894946142300993,False,False,True,5.4165953770279884e-05
redundant_edges_refinement,trivial_exact,35,7,10,1,3,0.9999958694736717,0.0017998214971889303,0.002240910121676275,0.015441468854335939,False,False,True,5.3459079936146736e-05
redundant_edges_refinement,trivial_exact,36,7,10,1,3,0.9999895122491299,0.0012863191771387064,0.00439554032192443,0.01633632873212377,False,False,True,5.5791111662983894e-05
redundant_edges_refinement,trivial_exact,37,7,10,1,3,0.9999859788644587,0.004431368065545803,0.0028991466947508007,0.025700376193956445,False,False,True,5.3958967328071594e-05
redundant_edges_refinement,trivial_exact,38,7,10,1,3,0.999987691243859,0.0004060128859153117,0.004944948363021168,0.014318695957530398,False,False,True,5.3582945838570595e-05
redundant_edges_refinement,trivial_exact,39,7,10,1,3,0.9999781891855013,0.0005464864212732767,0.006581983430357143,0.02831423217562937,False,False,True,5.3459079936146736e-05
redundant_edges_refinement,trivial_exact,40,7,10,1,3,0.9999764582607918,2.813587502269663e-05,0.006861642119416516,0.01999570289108159,False,False,True,5.337502807378769e-05
redundant_edges_refinement,trivial_exact,41,7,10,1,3,0.9999875778899668,0.003478463623720632,0.0035699238894068923,0.02106219493033535,False,False,True,5.3582945838570595e-05
redundant_edges_refinement,trivial_exact,42,7,10,1,3,0.9999911785853156,0.0007830910979208476,0.004126683884588621,0.01637024462692796,False,False,True,5.3999945521354675e-05
redundant_edges_refinement,trivial_exact,43,7,10,1,3,0.999990798075496,0.0014142801440676118,0.004050132838072614,0.018965991240030473,False,False,True,5.379202775657177e-05
redundant_edges_refinement,trivial_exact,44,7,10,1,3,0.9999581576011,0.006925262019318502,0.005976938428502603,0.0214185604827234,False,False,True,5.362485535442829e-05
redundant_edges_refinement,trivial_exact,45,7,10,1,3,0.9999959991026759,0.0025440750823659242,0.0012367136358291805,0.016289472652085045,False,False,True,5.533313378691673e-05
redundant_edges_refinement,trivial_exact,46,7,10,1,3,0.999998143607775,0.0013507006671222433,0.0013741865636245415,0.01091444988130177,False,False,True,5.395803600549698e-05
redundant_edges_refinement,trivial_exact,47,7,10,1,3,0.9999823582725785,0.0002410770012031972,0.005935067437836695,0.01901551457441248,False,False,True,5.3540803492069244e-05
redundant_edges_refinement,trivial_exact,48,7,10,1,3,0.999992700804798,0.001961942511202513,0.003278584863659024,0.018599598813572777,False,False,True,5.370797589421272e-05
redundant_edges_refinement,trivial_exact,49,7,10,1,3,0.9999978012974993,0.0006462368226860466,0.001994938128470181,0.008024571041880119,False,False,True,5.3625088185071945e-05
redundant_edges_refinement,trivial_exact,50,7,10,1,3,0.9999745319641504,0.00010380593189172874,0.007136150741600559,0.0255286828264743,False,False,True,7.66669400036335e-05
redundant_edges_refinement,trivial_exact,51,7,10,1,3,0.999985315759719,0.0017954226292252707,0.005113191030786084,0.016457930143237556,False,False,True,9.179208427667618e-05
redundant_edges_refinement,trivial_exact,52,7,10,1,3,0.9999957960351492,0.0007153332859109383,0.0028100196294403436,0.019431013547887833,False,False,True,0.0002842498943209648
redundant_edges_refinement,trivial_exact,53,7,10,1,3,0.999998717844893,0.0006447986361433667,0.0014657910112309998,0.01044679852988814,False,False,True,7.066689431667328e-05
redundant_edges_refinement,trivial_exact,54,7,10,1,3,0.9999958850997307,0.0013362862907710313,0.0025385276354011467,0.012403306469809047,False,False,True,0.00016400008462369442
redundant_edges_refinement,trivial_exact,55,7,10,1,3,0.9999702680787507,0.004209614235000124,0.006460813145764221,0.019798008372411434,False,False,True,6.24579843133688e-05
redundant_edges_refinement,trivial_exact,56,7,10,1,3,0.9999829293752094,0.0017370668430644006,0.005578849071073375,0.0270788784069861,False,False,True,0.00041154096834361553
redundant_edges_refinement,trivial_exact,57,7,10,1,3,0.9999984942884507,0.0005158184844297721,0.001656910414535934,0.014856642280271384,False,False,True,0.00029508303850889206
redundant_edges_refinement,trivial_exact,58,7,10,1,3,0.9999914121396803,0.0015179094840671373,0.0038563710513355833,0.023986912083784187,False,False,True,0.0001693330705165863
redundant_edges_refinement,trivial_exact,59,7,10,1,3,0.9999879862319254,0.0017197947621411692,0.004590174048300356,0.021074873152657214,False,False,True,6.004096940159798e-05
redundant_edges_refinement,trivial_exact,60,7,10,1,3,0.99999745668465,0.0007958472443726445,0.002110272824923008,0.013687236508116004,False,False,True,5.570799112319946e-05
redundant_edges_refinement,trivial_exact,61,7,10,1,3,0.9999984875721757,0.0014417936601277559,0.000972668701226411,0.009669958041098171,False,False,True,5.541602149605751e-05
redundant_edges_refinement,trivial_exact,62,7,10,1,3,0.999998280995618,0.0009873102729293737,0.001569466225672699,0.00914084827941195,False,False,True,5.487515591084957e-05
redundant_edges_refinement,trivial_exact,63,7,10,1,3,0.9999856173179953,0.004363996733853163,0.0031178020551741745,0.019036708237064017,False,False,True,5.475012585520744e-05
redundant_edges_refinement,trivial_exact,64,7,10,1,3,0.9999839279050388,0.001073399853254131,0.005567022935615908,0.02111744317692553,False,False,True,5.4416945204138756e-05
redundant_edges_refinement,trivial_exact,65,7,10,1,3,0.9999401001627001,0.006068249872037692,0.009108920358621727,0.03239964205280014,False,False,True,5.4582953453063965e-05
redundant_edges_refinement,trivial_exact,66,7,10,1,3,0.9999922398026707,0.003582859459595937,0.0016381246992280335,0.01861911535303411,False,False,True,5.449983291327953e-05
redundant_edges_refinement,trivial_exact,67,7,10,1,3,0.9999728818432172,0.004829173450251734,0.005560095499128509,0.0352492187563439,False,False,True,5.4541975259780884e-05
redundant_edges_refinement,trivial_exact,68,7,10,1,3,0.9999905985335042,0.0006015186445287481,0.004294300865568331,0.019216218695714805,False,False,True,5.425000563263893e-05
redundant_edges_refinement,trivial_exact,69,7,10,1,3,0.9999992280271746,0.0008601059058248538,0.000896751295148483,0.013186526992299899,False,False,True,5.400017835199833e-05
redundant_edges_refinement,trivial_exact,70,7,10,1,3,0.9999796073104642,0.0010634162587720237,0.0062971508692228504,0.023401264373071787,False,False,True,5.38751482963562e-05
redundant_edges_refinement,trivial_exact,71,7,10,1,3,0.9999973589583725,0.0007934893620126438,0.002156954081940119,0.014307655332753317,False,False,True,5.408399738371372e-05
redundant_edges_refinement,trivial_exact,72,7,10,1,3,0.9999970560045698,0.0012370966512487073,0.0020874803157461146,0.012467775870200405,False,False,True,5.4167117923498154e-05
redundant_edges_refinement,trivial_exact,73,7,10,1,3,0.9999893297769911,0.0012167893069304474,0.004456428608988036,0.021999321683731223,False,False,True,5.4042087867856026e-05
redundant_edges_refinement,trivial_exact,74,7,10,1,3,0.9999805995414344,0.0021371057217106004,0.0058509247035649255,0.025298311655680028,False,False,True,5.3582945838570595e-05
redundant_edges_refinement,trivial_exact,75,7,10,1,3,0.9999964908184804,0.0018141541472311428,0.001930594585754135,0.011227321486280044,False,False,True,5.408306606113911e-05
redundant_edges_refinement,trivial_exact,76,7,10,1,3,0.9999965833254839,0.0006176854674576707,0.002540039767806809,0.011785491682966047,False,False,True,5.350005812942982e-05
redundant_edges_refinement,trivial_exact,77,7,10,1,3,0.9999385099289119,0.005954919592962404,0.009354960918621433,0.03567389708131734,False,False,True,5.362485535442829e-05
redundant_edges_refinement,trivial_exact,78,7,10,1,3,0.9999855650096519,0.0044327461244403595,0.003036533240999288,0.026013270777056393,False,False,True,5.387491546571255e-05
redundant_edges_refinement,trivial_exact,79,7,10,1,3,0.9999948900370796,0.001480564278891285,0.0028333423980220146,0.012969620617426627,False,False,True,5.366699770092964e-05
redundant_edges_refinement,trivial_exact,80,7,10,1,3,0.9999970033147207,0.0011582827498432173,0.0021567898944765324,0.013950150364529882,False,False,True,5.3582945838570595e-05
redundant_edges_refinement,trivial_exact,81,7,10,1,3,0.9999949472238769,0.0010119238859591883,0.0030135588205809803,0.010879563151831313,False,False,True,5.383300594985485e-05
redundant_edges_refinement,trivial_exact,82,7,10,1,3,0.9999980698423978,0.0007743637445983819,0.0018057331668053357,0.010149082301897582,False,False,True,5.379202775657177e-05
redundant_edges_refinement,trivial_exact,83,7,10,1,3,0.9999924577404499,0.0015874141331496385,0.003544654931572866,0.0217097478840983,False,False,True,5.366699770092964e-05
redundant_edges_refinement,trivial_exact,84,7,10,1,3,0.9999952683258582,0.0019235764059074756,0.0024006623472176748,0.013049278414907878,False,False,True,5.383300594985485e-05
redundant_edges_refinement,trivial_exact,85,7,10,1,3,0.9999934409443704,0.0002645912028317732,0.0036122098130004763,0.015822245936554086,False,False,True,5.374988541007042e-05
redundant_edges_refinement,trivial_exact,86,7,10,1,3,0.9999897663654606,0.0013405686182682982,0.004320884183939333,0.03128097469199758,False,False,True,5.366699770092964e-05
redundant_edges_refinement,trivial_exact,87,7,10,1,3,0.9999555971983592,0.0012081951069393057,0.009345795645950143,0.02879114659350559,False,False,True,5.387491546571255e-05
redundant_edges_refinement,trivial_exact,88,7,10,1,3,0.9999481766525931,0.0008620278217789363,0.01014400893078577,0.02593316428064953,False,False,True,5.366583354771137e-05
redundant_edges_refinement,trivial_exact,89,7,10,1,3,0.999995634411374,0.0018736070001685744,0.0022848971535284076,0.011335301729804383,False,False,True,5.370820872485638e-05
redundant_edges_refinement,trivial_exact,90,7,10,1,3,0.9999817509356581,0.0005421297614220534,0.00601696692507857,0.014814130635837912,False,False,True,5.3582945838570595e-05
redundant_edges_refinement,trivial_exact,91,7,10,1,3,0.9999693631866813,0.003330828100297877,0.007083662342973904,0.022687736263499177,False,False,True,5.349982529878616e-05
redundant_edges_refinement,trivial_exact,92,7,10,1,3,0.999995256709153,0.0021207293676512072,0.0022336217549272495,0.012993317096149712,False,False,True,5.3625088185071945e-05
redundant_edges_refinement,trivial_exact,93,7,10,1,3,0.9999755573008462,0.0003039593256135515,0.006985156375524881,0.02011685641418976,False,False,True,5.3791096433997154e-05
redundant_edges_refinement,trivial_exact,94,7,10,1,3,0.9999983642778316,5.3070860740641216e-05,0.0018079339436058524,0.010517183657982852,False,False,True,5.370890721678734e-05
redundant_edges_refinement,trivial_exact,95,7,10,1,3,0.9999893241320607,0.0013460475643596187,0.004420382094270855,0.02471151523956438,False,False,True,5.387491546571255e-05
redundant_edges_refinement,trivial_exact,96,7,10,1,3,0.9999960057044116,0.0016820807338089523,0.0022713827567727857,0.010487335590319117,False,False,True,5.375011824071407e-05
redundant_edges_refinement,trivial_exact,97,7,10,1,3,0.9999966254446772,0.002062734409435881,0.00157931188006414,0.014061238490106515,False,False,True,5.3833937272429466e-05
