benchmark,method,mean_accuracy,actual_trainable_parameters,stored_parameters,parameter_multiplier,branch_count,measured_inference_time_seconds,inference_multiplier,peak_memory_mb,best_benchmark_accuracy,worst_case_regret,inference_overhead,lambda_regret,lambda_inference,practical_score
two_loop_context,naive_regular_representation_without_pooling,0.1217475,343.0,2450.0,7.0,7.0,3.1931838020681904e-05,5.1655889218092454,,1.0,0.8782525,4.1655889218092454,0.25,0.05,-0.3060950710904623
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.0,0.0,0.1454975
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.0,0.01,0.1454975
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.0,0.05,0.1454975
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.1,0.0,0.060047249999999996
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.1,0.01,0.060047249999999996
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.1,0.05,0.060047249999999996
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.25,0.0,-0.06812812499999998
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.25,0.01,-0.06812812499999998
two_loop_context,ordinary_weight_average,0.1454975,343.0,343.0,1.0,1.0,6.411212962120772e-06,1.0,,1.0,0.8545024999999999,0.0,0.25,0.05,-0.06812812499999998
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.0,0.0,0.14535
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.0,0.01,0.14535
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.0,0.05,0.14535
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.1,0.0,0.059884999999999994
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.1,0.01,0.059884999999999994
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.1,0.05,0.059884999999999994
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.25,0.0,-0.0683125
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.25,0.01,-0.0683125
two_loop_context,random_same_branch_count_control,0.14535,343.0,2450.0,7.0,7.0,5.189415533095598e-06,0.8433175545008007,,1.0,0.85465,0.0,0.25,0.05,-0.0683125
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.0,0.0,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.0,0.01,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.0,0.05,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.1,0.0,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.1,0.01,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.1,0.05,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.25,0.0,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.25,0.01,1.0
two_loop_context,supplied_context_oracle,1.0,343.0,2450.0,7.0,7.0,4.947468405589461e-06,0.807022334550538,,1.0,0.0,0.0,0.25,0.05,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.0,0.0,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.0,0.01,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.0,0.05,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.1,0.0,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.1,0.01,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.1,0.05,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.25,0.0,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.25,0.01,1.0
two_loop_context,twistedmerge_hodge_lr,1.0,343.0,2450.0,7.0,7.0,4.887718241661787e-06,0.7934680158788313,,1.0,0.0,0.0,0.25,0.05,1.0
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.0,0.0,0.1454975
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.0,0.01,0.1454975
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.0,0.05,0.1454975
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.1,0.0,0.060047249999999996
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.1,0.01,0.060047249999999996
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.1,0.05,0.060047249999999996
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.25,0.0,-0.06812812499999998
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.25,0.01,-0.06812812499999998
two_loop_context,uniform_pooling_without_correct_action,0.1454975,343.0,2450.0,7.0,7.0,5.010201130062342e-06,0.8145379329349897,,1.0,0.8545024999999999,0.0,0.25,0.05,-0.06812812499999998
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.0,0.0,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.0,0.01,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.0,0.05,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.1,0.0,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.1,0.01,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.1,0.05,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.25,0.0,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.25,0.01,1.0
two_loop_context,validation_only_safe_selector,1.0,343.0,343.0,1.0,1.0,4.8835377674549814e-06,0.7963141378759996,,1.0,0.0,0.0,0.25,0.05,1.0
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.0,0.0,0.1498025
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.0,0.01,0.1498025
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.0,0.05,0.1498025
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.1,0.0,0.06478275
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.1,0.01,0.06478275
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.1,0.05,0.06478275
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.25,0.0,-0.06274687499999998
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.25,0.01,-0.06274687499999998
two_loop_context,wrong_generator_control,0.1498025,343.0,343.0,1.0,1.0,4.921258660033345e-06,0.7963748284632942,,1.0,0.8501974999999999,0.0,0.25,0.05,-0.06274687499999998
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.0,0.0,0.6730974999999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.0,0.01,0.6730974999999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.0,0.05,0.6730974999999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.1,0.0,0.6404072499999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.1,0.01,0.6404072499999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.1,0.05,0.6404072499999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.25,0.0,0.5913718749999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.25,0.01,0.5913718749999999
two_loop_context,wrong_group_action_control,0.6730974999999999,343.0,343.0,1.0,1.0,5.0916429609060284e-06,0.8229801738016239,,1.0,0.3269025000000001,0.0,0.25,0.05,0.5913718749999999
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.0,0.0,0.7563325000000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.0,0.01,0.7563325000000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.0,0.05,0.7563325000000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.1,0.0,0.7319657500000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.1,0.01,0.7319657500000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.1,0.05,0.7319657500000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.25,0.0,0.6954156250000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.25,0.01,0.6954156250000001
two_loop_context,wrong_order_control,0.7563325000000001,343.0,343.0,1.0,1.0,5.345263052731752e-06,0.8655430119485829,,1.0,0.24366749999999993,0.0,0.25,0.05,0.6954156250000001
