method,parameter_count,actual_trainable_parameters,stored_parameters,parameter_multiplier,branch_count,inference_multiplier,measured_inference_time_seconds,candidate_count,selector_validation_budget,is_single_model,is_branch_model,uses_supplied_context,uses_validation_data,uses_obstruction_data
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00045958394184708595,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.000495583051815629,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0008072918280959129,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004465829115360975,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004831249825656414,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007051248103380203,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005065409932285547,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.001250833971425891,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005228328518569469,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004141249228268862,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00038062501698732376,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004351248499006033,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007358328439295292,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0013358329888433218,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004004170186817646,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0008525829762220383,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004404578357934952,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005207080394029617,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0012138329911977053,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00048583303578197956,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007377499714493752,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005042499396950006,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.000600040890276432,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007225419394671917,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00038229208439588547,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.000662375008687377,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005681249313056469,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006792908534407616,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00039662490598857403,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007205000147223473,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004907080437988043,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004361250903457403,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007643748540431261,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0010097080375999212,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006777499802410603,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.001212208066135645,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.001015957910567522,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004077078774571419,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.000807667151093483,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005042089615017176,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006624998059123755,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007067499682307243,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00047558313235640526,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006940830498933792,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00041054096072912216,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007212499622255564,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006962078623473644,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00042037502862513065,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004669169429689646,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007126668933779001,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005405000410974026,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006884168833494186,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.001493792049586773,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005073749925941229,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.000384374987334013,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004063330125063658,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007436252199113369,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00043291598558425903,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006623328663408756,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006906671915203333,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.00082016596570611,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007828748784959316,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005422087851911783,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.000517750158905983,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.002361416118219495,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006858340930193663,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0008072920609265566,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0003838338889181614,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006888329517096281,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004865420050919056,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0007760410662740469,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00044733285903930664,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.00040087499655783176,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0006965831853449345,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007177079096436501,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005449580494314432,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007648330647498369,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007727919146418571,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007632079068571329,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0003939580637961626,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007579999510198832,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.000719957984983921,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0009489168878644705,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0003929159138351679,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.000714167021214962,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0004253750666975975,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005177089478820562,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.001099082874134183,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007752918172627687,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007086670957505703,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.0007354589179158211,1,4000,False,True,False,True,False
validation_face_table_router,4354,4354,4354,2.0,2,2.0,0.000670708017423749,1,4000,False,True,False,True,False
validation_face_table_router,1154,1154,1154,2.0,2,2.0,0.0005497920792549849,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007409169338643551,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000844583148136735,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.00112362508662045,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004429998807609081,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007029578555375338,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005299579352140427,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004886251408606768,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004779999144375324,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.002966166939586401,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007862078491598368,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005318329203873873,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005157501436769962,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00044495915062725544,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005420830566436052,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00039062509313225746,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006618748884648085,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0008108329493552446,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006703338585793972,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00040616700425744057,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0010222080163657665,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00048266700468957424,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006619167979806662,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000738582806661725,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004920000210404396,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004949169233441353,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00039587519131600857,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005449580494314432,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0003983748611062765,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006941249594092369,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0009662499651312828,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004433749709278345,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000522624934092164,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004326249472796917,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000434833113104105,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00047566695138812065,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004916670732200146,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0008024999406188726,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000395291019231081,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006664579268544912,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007337499409914017,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006810829509049654,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004020840860903263,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000659500015899539,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0008762499783188105,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0007057080511003733,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00048774993047118187,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006858748383820057,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007379578892141581,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000686833867803216,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0003954581916332245,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0007084999233484268,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006887500640004873,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007575831841677427,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007529999129474163,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00040920800529420376,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0003987499512732029,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007336251437664032,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006851251237094402,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00038291700184345245,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004850418772548437,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00042954180389642715,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0007881668861955404,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.00066791707649827,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00040483404882252216,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0009242920204997063,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007082920055836439,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007154580671340227,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00079774996265769,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005152500234544277,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004534588661044836,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004640419501811266,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005773340817540884,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004884169902652502,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006719580851495266,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007412079721689224,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00039254198782145977,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007350000087171793,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0003885410260409117,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0008595827966928482,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00041741691529750824,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000762708019465208,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000610999995842576,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004141249228268862,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007682498544454575,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006822501309216022,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006864999886602163,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006867919582873583,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00046845804899930954,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0008237911388278008,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0009374590590596199,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004290828946977854,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0007097499910742044,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007384591735899448,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00046675000339746475,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005692089907824993,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007554171606898308,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000450249994173646,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00047870795242488384,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00044937501661479473,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005228330846875906,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00047500012442469597,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004172499757260084,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004944168031215668,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0006719578523188829,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007487500552088022,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00044091721065342426,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000734749948605895,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006920830346643925,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005283330101519823,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000768749974668026,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004897918552160263,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007120410446077585,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006637498736381531,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006740419194102287,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00040916609577834606,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005010419990867376,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005018338561058044,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006956669967621565,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006978341843932867,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.001070207916200161,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000417834147810936,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005169159267097712,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007704999297857285,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006896669510751963,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007219589315354824,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00046862498857080936,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007459169719368219,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007325420156121254,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0004064161330461502,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006804999429732561,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006897079292684793,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006691250018775463,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007549580186605453,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00039237504824995995,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007944998797029257,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0009447501506656408,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005227499641478062,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007502920925617218,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0030672079883515835,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006677499040961266,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00041887490078806877,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006992090493440628,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006888329517096281,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006642080843448639,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.00046479213051497936,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006897500716149807,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0005670411046594381,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007040409836918116,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006734998896718025,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006756249349564314,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007145840208977461,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007117921486496925,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.0003905422054231167,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007492080330848694,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0016094171442091465,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006793339271098375,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007294591050595045,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0006657920312136412,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0010598748922348022,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000558875035494566,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.000713790999725461,1,4000,False,True,False,True,False
validation_global_branch_selector,4354,4354,4354,2.0,2,2.0,0.0007050421554595232,1,4000,False,True,False,True,False
validation_global_branch_selector,1154,1154,1154,2.0,2,2.0,0.000931750051677227,1,4000,False,True,False,True,False
