family,width,seed,method,test_accuracy,test_loss,label_permutation_regression_passed,candidate_logits_executed,parameter_count,actual_trainable_parameters,stored_parameters,parameter_multiplier,branch_count,inference_multiplier,measured_inference_time_seconds,candidate_count,selector_validation_budget,saved_logits_path,saved_logits_sha256,is_single_model,is_branch_model,uses_supplied_context,uses_validation_data,uses_obstruction_data
random_noncentral,32,26,validation_face_table_router,1.0,0.4054696760896916,True,True,1154,1154,1154,2.0,2,2.0,0.0004723330494016409,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S26.npz,52b66a379813fe4470494699e319b0a43f6dc18fbca93689c99b9948a1f421a2,False,True,False,True,False
random_noncentral,32,26,wrong_twist_control,0.0,1.205317920688773,True,True,1154,1154,1154,2.0,2,2.0,0.0004293341189622879,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S26.npz,52b66a379813fe4470494699e319b0a43f6dc18fbca93689c99b9948a1f421a2,False,True,False,False,False
random_noncentral,32,26,wrong_context_control,1.0,0.4054696760896916,True,True,1154,1154,1154,2.0,2,2.0,0.00039900001138448715,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S26.npz,52b66a379813fe4470494699e319b0a43f6dc18fbca93689c99b9948a1f421a2,False,True,False,False,False
random_noncentral,32,26,no_twist_branch_control,1.0,0.4054696760896916,True,True,1154,1154,1154,2.0,2,2.0,0.0003909161314368248,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S26.npz,52b66a379813fe4470494699e319b0a43f6dc18fbca93689c99b9948a1f421a2,False,True,False,False,False
random_noncentral,32,26,distilled_single_model_control,1.0,0.4054696760896916,True,True,577,577,577,1.0,1,1.0,0.0004002500791102648,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S26.npz,52b66a379813fe4470494699e319b0a43f6dc18fbca93689c99b9948a1f421a2,True,False,False,True,False
random_noncentral,32,26,parameter_matched_wide_control,0.954875,0.4705346470833745,True,True,1189,1189,1189,2.0606585788561524,1,1.0,0.0009427501354366541,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S26.npz,52b66a379813fe4470494699e319b0a43f6dc18fbca93689c99b9948a1f421a2,True,False,False,False,False
random_noncentral,32,26,ensemble_reference,1.0,0.4054696760896916,True,True,2308,2308,2308,4.0,4,4.0,0.0017132919747382402,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S26.npz,52b66a379813fe4470494699e319b0a43f6dc18fbca93689c99b9948a1f421a2,False,False,False,False,False
random_noncentral,32,27,ordinary_weight_average,0.4865,0.6931471805599454,True,True,577,577,577,1.0,1,1.0,0.0005619579460471869,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,True,False,False,False,False
random_noncentral,32,27,git_rebasin_pairwise,1.0,0.4062798308701308,True,True,577,577,577,1.0,1,1.0,0.0005147920455783606,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,True,False,False,False,False
random_noncentral,32,27,c2m3_synchronized,1.0,0.4062798308701308,True,True,577,577,577,1.0,1,1.0,0.0009877919219434261,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,True,False,False,False,False
random_noncentral,32,27,supplied_context_q2_branch_predictor,1.0,0.4062798308701308,True,True,1154,1154,1154,2.0,2,2.0,0.0010806252248585224,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,True,True,False,True
random_noncentral,32,27,random_branch_control,0.0,1.2042333325202876,True,True,1154,1154,1154,2.0,2,2.0,0.0009730421006679535,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,True,False,False,False
random_noncentral,32,27,validation_global_branch_selector,1.0,0.4062798308701308,True,True,1154,1154,1154,2.0,2,2.0,0.0005449580494314432,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,True,False,True,False
random_noncentral,32,27,validation_face_table_router,1.0,0.4062798308701308,True,True,1154,1154,1154,2.0,2,2.0,0.0009541672188788652,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,True,False,True,False
random_noncentral,32,27,wrong_twist_control,0.0,1.2042333325202876,True,True,1154,1154,1154,2.0,2,2.0,0.0033717090263962746,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,True,False,False,False
random_noncentral,32,27,wrong_context_control,1.0,0.4062798308701308,True,True,1154,1154,1154,2.0,2,2.0,0.0005784172099083662,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,True,False,False,False
random_noncentral,32,27,no_twist_branch_control,1.0,0.4062798308701308,True,True,1154,1154,1154,2.0,2,2.0,0.0010494580492377281,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,True,False,False,False
random_noncentral,32,27,distilled_single_model_control,1.0,0.4062798308701308,True,True,577,577,577,1.0,1,1.0,0.0010074579622596502,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,True,False,False,True,False
random_noncentral,32,27,parameter_matched_wide_control,0.960125,0.47562138455436626,True,True,1189,1189,1189,2.0606585788561524,1,1.0,0.0015972079709172249,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,True,False,False,False,False
random_noncentral,32,27,ensemble_reference,1.0,0.4062798308701308,True,True,2308,2308,2308,4.0,4,4.0,0.005060041090473533,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S27.npz,3b4a920c1c1c68cea14a10069307428d02f704358c2c74806f1b39cdd7f81fdd,False,False,False,False,False
random_noncentral,32,28,ordinary_weight_average,0.505625,0.6931471805599454,True,True,577,577,577,1.0,1,1.0,0.00045091588981449604,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,True,False,False,False,False
random_noncentral,32,28,git_rebasin_pairwise,1.0,0.4057532127501299,True,True,577,577,577,1.0,1,1.0,0.0004805419594049454,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,True,False,False,False,False
random_noncentral,32,28,c2m3_synchronized,1.0,0.4057532127501299,True,True,577,577,577,1.0,1,1.0,0.00044933310709893703,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,True,False,False,False,False
random_noncentral,32,28,supplied_context_q2_branch_predictor,1.0,0.4057532127501299,True,True,1154,1154,1154,2.0,2,2.0,0.00047345785424113274,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,True,True,False,True
random_noncentral,32,28,random_branch_control,1.0,0.4057532127501299,True,True,1154,1154,1154,2.0,2,2.0,0.0004053330048918724,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,True,False,False,False
random_noncentral,32,28,validation_global_branch_selector,1.0,0.4057532127501299,True,True,1154,1154,1154,2.0,2,2.0,0.000434833113104105,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,True,False,True,False
random_noncentral,32,28,validation_face_table_router,1.0,0.4057532127501299,True,True,1154,1154,1154,2.0,2,2.0,0.0004848330281674862,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,True,False,True,False
random_noncentral,32,28,wrong_twist_control,0.0,1.2043085682487495,True,True,1154,1154,1154,2.0,2,2.0,0.00046483404003083706,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,True,False,False,False
random_noncentral,32,28,wrong_context_control,1.0,0.4057532127501299,True,True,1154,1154,1154,2.0,2,2.0,0.0005120420828461647,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,True,False,False,False
random_noncentral,32,28,no_twist_branch_control,1.0,0.4057532127501299,True,True,1154,1154,1154,2.0,2,2.0,0.0005454160273075104,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,True,False,False,False
random_noncentral,32,28,distilled_single_model_control,1.0,0.4057532127501299,True,True,577,577,577,1.0,1,1.0,0.0005149999633431435,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,True,False,False,True,False
random_noncentral,32,28,parameter_matched_wide_control,0.978125,0.4777875802430092,True,True,1189,1189,1189,2.0606585788561524,1,1.0,0.001003416022285819,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,True,False,False,False,False
random_noncentral,32,28,ensemble_reference,1.0,0.4057532127501299,True,True,2308,2308,2308,4.0,4,4.0,0.0019015839789062738,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S28.npz,1ebbac0d20e13f08164d4be06df7bcd687684a52fa6af5a699b19b13cbe56614,False,False,False,False,False
random_noncentral,32,29,ordinary_weight_average,0.498125,0.6931471805599454,True,True,577,577,577,1.0,1,1.0,0.0004728750791400671,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,True,False,False,False,False
random_noncentral,32,29,git_rebasin_pairwise,1.0,0.402807358380383,True,True,577,577,577,1.0,1,1.0,0.0004488341510295868,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,True,False,False,False,False
random_noncentral,32,29,c2m3_synchronized,1.0,0.402807358380383,True,True,577,577,577,1.0,1,1.0,0.00048245792277157307,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,True,False,False,False,False
random_noncentral,32,29,supplied_context_q2_branch_predictor,1.0,0.402807358380383,True,True,1154,1154,1154,2.0,2,2.0,0.0004417921882122755,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,True,True,False,True
random_noncentral,32,29,random_branch_control,1.0,0.402807358380383,True,True,1154,1154,1154,2.0,2,2.0,0.00038366694934666157,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,True,False,False,False
random_noncentral,32,29,validation_global_branch_selector,1.0,0.402807358380383,True,True,1154,1154,1154,2.0,2,2.0,0.00047870795242488384,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,True,False,True,False
random_noncentral,32,29,validation_face_table_router,1.0,0.402807358380383,True,True,1154,1154,1154,2.0,2,2.0,0.0004831249825656414,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,True,False,True,False
random_noncentral,32,29,wrong_twist_control,0.0,1.2169430270169814,True,True,1154,1154,1154,2.0,2,2.0,0.0006946669891476631,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,True,False,False,False
random_noncentral,32,29,wrong_context_control,1.0,0.402807358380383,True,True,1154,1154,1154,2.0,2,2.0,0.0004801249597221613,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,True,False,False,False
random_noncentral,32,29,no_twist_branch_control,1.0,0.402807358380383,True,True,1154,1154,1154,2.0,2,2.0,0.0004597089719027281,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,True,False,False,False
random_noncentral,32,29,distilled_single_model_control,1.0,0.402807358380383,True,True,577,577,577,1.0,1,1.0,0.0004736660048365593,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,True,False,False,True,False
random_noncentral,32,29,parameter_matched_wide_control,0.988125,0.47607386569390553,True,True,1189,1189,1189,2.0606585788561524,1,1.0,0.0009097082074731588,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,True,False,False,False,False
random_noncentral,32,29,ensemble_reference,1.0,0.402807358380383,True,True,2308,2308,2308,4.0,4,4.0,0.002198499860242009,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W32_S29.npz,3b5be55eb2ce4bbb01283b05f0bc5a407cf0d350885b00b7c3d267353615c4ee,False,False,False,False,False
random_noncentral,64,0,ordinary_weight_average,0.50375,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0007344579789787531,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,True,False,False,False,False
random_noncentral,64,0,git_rebasin_pairwise,1.0,0.4055196190272919,True,True,2177,2177,2177,1.0,1,1.0,0.0007393751293420792,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,True,False,False,False,False
random_noncentral,64,0,c2m3_synchronized,1.0,0.4055196190272919,True,True,2177,2177,2177,1.0,1,1.0,0.0007412091363221407,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,True,False,False,False,False
random_noncentral,64,0,supplied_context_q2_branch_predictor,1.0,0.4055196190272919,True,True,4354,4354,4354,2.0,2,2.0,0.0007480408530682325,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,True,True,False,True
random_noncentral,64,0,random_branch_control,1.0,0.4055196190272919,True,True,4354,4354,4354,2.0,2,2.0,0.000737540889531374,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,True,False,False,False
random_noncentral,64,0,validation_global_branch_selector,1.0,0.4055196190272919,True,True,4354,4354,4354,2.0,2,2.0,0.0007409169338643551,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,True,False,True,False
random_noncentral,64,0,validation_face_table_router,1.0,0.4055196190272919,True,True,4354,4354,4354,2.0,2,2.0,0.0007465421222150326,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,True,False,True,False
random_noncentral,64,0,wrong_twist_control,0.0,1.20811930302648,True,True,4354,4354,4354,2.0,2,2.0,0.0007340828888118267,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,True,False,False,False
random_noncentral,64,0,wrong_context_control,1.0,0.4055196190272919,True,True,4354,4354,4354,2.0,2,2.0,0.0007381669711321592,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,True,False,False,False
random_noncentral,64,0,no_twist_branch_control,1.0,0.4055196190272919,True,True,4354,4354,4354,2.0,2,2.0,0.0007379578892141581,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,True,False,False,False
random_noncentral,64,0,distilled_single_model_control,1.0,0.4055196190272919,True,True,2177,2177,2177,1.0,1,1.0,0.0007436671294271946,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,True,False,False,True,False
random_noncentral,64,0,parameter_matched_wide_control,0.9745,0.4757921642987767,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.0023279169108718634,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,True,False,False,False,False
random_noncentral,64,0,ensemble_reference,1.0,0.4055196190272919,True,True,8708,8708,8708,4.0,4,4.0,0.003143290989100933,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S0.npz,d37b5229d0ad5fe02ef902bba03a860cc8dbcd584114606934bcd1dda8f333c5,False,False,False,False,False
random_noncentral,64,1,ordinary_weight_average,0.492375,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0007027909159660339,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,True,False,False,False,False
random_noncentral,64,1,git_rebasin_pairwise,1.0,0.41008636697638295,True,True,2177,2177,2177,1.0,1,1.0,0.0006914590485394001,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,True,False,False,False,False
random_noncentral,64,1,c2m3_synchronized,1.0,0.41008636697638295,True,True,2177,2177,2177,1.0,1,1.0,0.000730917090550065,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,True,False,False,False,False
random_noncentral,64,1,supplied_context_q2_branch_predictor,1.0,0.41008636697638295,True,True,4354,4354,4354,2.0,2,2.0,0.0007014581933617592,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,True,True,False,True
random_noncentral,64,1,random_branch_control,0.0,1.1950523233097934,True,True,4354,4354,4354,2.0,2,2.0,0.0007229999173432589,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,True,False,False,False
random_noncentral,64,1,validation_global_branch_selector,1.0,0.41008636697638295,True,True,4354,4354,4354,2.0,2,2.0,0.0008762499783188105,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,True,False,True,False
random_noncentral,64,1,validation_face_table_router,1.0,0.41008636697638295,True,True,4354,4354,4354,2.0,2,2.0,0.0007136659696698189,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,True,False,True,False
random_noncentral,64,1,wrong_twist_control,0.0,1.1950523233097934,True,True,4354,4354,4354,2.0,2,2.0,0.0007124580442905426,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,True,False,False,False
random_noncentral,64,1,wrong_context_control,1.0,0.41008636697638295,True,True,4354,4354,4354,2.0,2,2.0,0.000747250160202384,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,True,False,False,False
random_noncentral,64,1,no_twist_branch_control,1.0,0.41008636697638295,True,True,4354,4354,4354,2.0,2,2.0,0.0007173751946538687,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,True,False,False,False
random_noncentral,64,1,distilled_single_model_control,1.0,0.41008636697638295,True,True,2177,2177,2177,1.0,1,1.0,0.0007201251573860645,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,True,False,False,True,False
random_noncentral,64,1,parameter_matched_wide_control,0.978875,0.4806758056519788,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.0015281250234693289,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,True,False,False,False,False
random_noncentral,64,1,ensemble_reference,1.0,0.41008636697638295,True,True,8708,8708,8708,4.0,4,4.0,0.002977832918986678,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S1.npz,8ce6d34b752407c1c583ca3163af38e188c450e6db3e045f0f59b9d53b45fe1b,False,False,False,False,False
random_noncentral,64,2,ordinary_weight_average,0.498375,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.0007349590305238962,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,True,False,False,False,False
random_noncentral,64,2,git_rebasin_pairwise,1.0,0.40429204327706264,True,True,2177,2177,2177,1.0,1,1.0,0.0007281668949872255,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,True,False,False,False,False
random_noncentral,64,2,c2m3_synchronized,1.0,0.40429204327706264,True,True,2177,2177,2177,1.0,1,1.0,0.0007307080086320639,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,True,False,False,False,False
random_noncentral,64,2,supplied_context_q2_branch_predictor,1.0,0.40429204327706264,True,True,4354,4354,4354,2.0,2,2.0,0.0007691660430282354,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,True,True,False,True
random_noncentral,64,2,random_branch_control,1.0,0.40429204327706264,True,True,4354,4354,4354,2.0,2,2.0,0.0007387499790638685,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,True,False,False,False
random_noncentral,64,2,validation_global_branch_selector,1.0,0.40429204327706264,True,True,4354,4354,4354,2.0,2,2.0,0.0007350000087171793,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,True,False,True,False
random_noncentral,64,2,validation_face_table_router,1.0,0.40429204327706264,True,True,4354,4354,4354,2.0,2,2.0,0.0010216250084340572,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,True,False,True,False
random_noncentral,64,2,wrong_twist_control,0.0,1.2157982575442978,True,True,4354,4354,4354,2.0,2,2.0,0.0008885420393198729,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,True,False,False,False
random_noncentral,64,2,wrong_context_control,1.0,0.40429204327706264,True,True,4354,4354,4354,2.0,2,2.0,0.0007867920212447643,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,True,False,False,False
random_noncentral,64,2,no_twist_branch_control,1.0,0.40429204327706264,True,True,4354,4354,4354,2.0,2,2.0,0.0007398747839033604,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,True,False,False,False
random_noncentral,64,2,distilled_single_model_control,1.0,0.40429204327706264,True,True,2177,2177,2177,1.0,1,1.0,0.0007560420781373978,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,True,False,False,True,False
random_noncentral,64,2,parameter_matched_wide_control,0.994125,0.47727748761723976,True,True,4421,4421,4421,2.0307762976573267,1,1.0,0.0020578750409185886,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,True,False,False,False,False
random_noncentral,64,2,ensemble_reference,1.0,0.40429204327706264,True,True,8708,8708,8708,4.0,4,4.0,0.003154250094667077,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S2.npz,a23435450055d5c2a589309c28b5b80e59fc9b7a636299391a246bdd8c137d61,False,False,False,False,False
random_noncentral,64,3,ordinary_weight_average,0.498,0.6931471805599454,True,True,2177,2177,2177,1.0,1,1.0,0.000766499899327755,1,4000,reports/overnight_program/logits/central_mu2/random_noncentral_W64_S3.npz,9878a4adeea007bbe87091a9d1a40bccea699ec80de954c24ad7c17b651ba7ba,True,False,False,False,False
