seed,condition,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision,chart_accuracy,ordinary_chart_accuracy,learned_table_chart_accuracy,heldout_chart_exposed,prediction_sha256,prediction_hashes_unchanged
12,unseen,direct_d4_equivariant_unet,4.638965591318173e-12,4.638965591318173e-12,0.0,nan,nan,0.6453093146501753,0.23831282180628932,0.0,0.0,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
12,unseen,learned_multiplication_table_chart_model,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8192228293980997,0.380041179453201,1.0,0.21324539184570312,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
12,unseen,hard_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8192227527972507,0.38004111218674547,1.0,0.21324539184570312,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
12,unseen,soft_retransport,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8192227201458941,0.3800411068264111,1.0,0.21324539184570312,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
12,unseen,d4_test_time_augmentation,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8192219910842827,0.3800411498232279,1.0,0.21324539184570312,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
12,unseen,supplied_chart_oracle,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.81922166578179,0.3800409021603172,1.0,0.21324539184570312,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
12,unseen,random_chart_control,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8192229984543181,0.3800411431473094,1.0,0.21324539184570312,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
12,unseen,wrong_output_action_control,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.8192214340421113,0.3800411069430539,1.0,0.21324539184570312,0.5,0.0,0.4375,False,78fd58895edd68f78e55e31f8fed009c06a21caa6d9e359e1d9fa78a6ef73533,True
13,seen,ordinary_chart_cnn_canonicalization,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835957015342232,0.3565498846680839,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
13,seen,d4_equivariant_chart_cnn_canonicalization,0.33395307218669784,0.2132453918461833,0.04141779600529121,72.97466301159531,38.83968280688241,0.7835952312253132,0.35654991346018505,1.0,0.21324539184570312,0.75,0.6875,0.625,False,856d9b025376c886fb6cd8df77da40967bac1f6e61a3200024fdaeacfd0e89a7,True
