evidence_label,corpus_seed,transition_method,triangle,scalar_real,scalar_imag,centrality_residual,normalized_centrality_residual,eigenvalue_dispersion,mean_commutator_with_local_transitions,estimated_root_order,estimated_root_exponent,root_residual,root_margin,root_confidence,bootstrap_centrality_mean,bootstrap_centrality_ci_low,bootstrap_centrality_ci_high,bootstrap_phase_instability,gauge_invariance_delta
natural_measured,0,weight_based,0-2-7,1.0000000651925802,0.0,9.601336370402964e-07,9.60133637040739e-07,6.412485353391762e-07,4.403960244100549e-09,1,0,9.623443629690051e-07,0.9999990050593508,0.9999990376556056,9.601336370402964e-07,9.601336370402964e-07,9.601336370402964e-07,-0.0,4.799037562420248e-07
natural_measured,0,weight_based,0-3-4,0.9999999096617103,0.0,1.0200060564603013e-06,1.0200060564608312e-06,6.777193231021359e-07,4.4410239295546356e-09,1,0,1.0239987125396803e-06,0.9999990211704399,0.9999989760013338,1.0200060564603013e-06,1.0200060564603013e-06,1.0200060564603013e-06,-0.0,4.2683694038422584e-07
natural_measured,0,weight_based,0-3-5,0.9999998807907104,0.0,9.63095544456815e-07,9.630955444572609e-07,6.102143382329331e-07,4.145921003332173e-09,1,0,9.704451998211385e-07,0.999999089159458,0.999999029554858,9.63095544456815e-07,9.63095544456815e-07,9.63095544456815e-07,-0.0,4.6515497481284325e-07
natural_measured,0,weight_based,0-3-6,0.9999999608844519,0.0,9.738693382842868e-07,9.73869338284748e-07,6.35473121941498e-07,4.2798592923633444e-09,1,0,9.746545615118112e-07,0.9999990449032143,0.9999990253454576,9.738693382842868e-07,9.738693382842868e-07,9.738693382842868e-07,-0.0,4.5045773175746964e-07
natural_measured,0,weight_based,0-3-7,0.9999999171122909,0.0,9.667870203100862e-07,9.667870203105372e-07,6.267822764886062e-07,3.911297349493534e-09,1,0,9.703337137838679e-07,0.9999990711101472,0.9999990296663264,9.667870203100862e-07,9.667870203100862e-07,9.667870203100862e-07,-0.0,4.5320045932877396e-07
natural_measured,0,weight_based,0-4-5,0.9999998873099685,0.0,1.0404813435606221e-06,1.0404813435611848e-06,6.710210790856072e-07,4.654309889876426e-09,1,0,1.046566038224872e-06,0.9999990097789893,0.9999989534340207,1.0404813435606221e-06,1.0404813435606221e-06,1.0404813435606221e-06,-0.0,4.270096782236608e-07
natural_measured,0,weight_based,0-4-6,0.999999969266355,0.0,1.0018011518644453e-06,1.001801151864947e-06,6.60163549952989e-07,4.731167140598862e-09,1,0,1.0022724703730306e-06,0.9999990130943535,0.9999989977275451,1.0018011518644453e-06,1.0018011518644453e-06,1.0018011518644453e-06,-0.0,4.3531189196419595e-07
natural_measured,0,weight_based,0-4-7,0.9999999897554517,0.0,1.0166747753066454e-06,1.01667477530717e-06,6.632095543391155e-07,4.079569222119923e-09,1,0,1.0167263887188455e-06,0.9999989883958863,0.9999989832736165,1.0166747753066454e-06,1.0166747753066454e-06,1.0166747753066454e-06,-0.0,4.2225427220971784e-07
natural_measured,0,weight_based,0-5-6,0.9999999357387424,0.0,9.976261752228497e-07,9.976261752233454e-07,6.360632134188242e-07,4.397796983722304e-09,1,0,9.996937007179076e-07,0.9999990324369323,0.9999990003063314,9.976261752228497e-07,9.976261752228497e-07,9.976261752228497e-07,-0.0,4.525149536057849e-07
natural_measured,0,weight_based,0-5-7,1.0000000018626451,0.0,9.812636316200767e-07,9.812636316205485e-07,6.468734612707394e-07,3.5203610185671354e-09,1,0,9.81265399464977e-07,0.9999990178032784,0.9999990187345996,9.812636316200767e-07,9.812636316200767e-07,9.812636316200767e-07,-0.0,4.758963853765708e-07
natural_measured,0,weight_based,0-6-7,1.0000000884756446,0.0,9.708078273774324e-07,9.708078273778894e-07,6.279162931678674e-07,3.81857726391591e-09,1,0,9.748311525579517e-07,0.9999989809310326,0.9999990251688043,9.708078273774324e-07,9.708078273774324e-07,9.708078273774324e-07,-0.0,4.3127575306782535e-07
natural_measured,0,weight_based,1-2-3,0.9999999841675162,0.0,9.421072139893946e-07,9.421072139898122e-07,6.235343490910895e-07,4.375800230097379e-09,1,0,9.422402401728949e-07,0.9999990656760024,0.9999990577597673,9.421072139893946e-07,9.421072139893946e-07,9.421072139893946e-07,-0.0,4.541885531324906e-07
natural_measured,0,weight_based,1-2-4,1.0000001499429345,0.0,1.0000912320931092e-06,1.000091232093609e-06,6.512045551812448e-07,3.494803525936975e-09,1,0,1.0112691775079426e-06,0.9999989137593751,0.9999989887307467,1.0000912320931092e-06,1.0000912320931092e-06,1.0000912320931092e-06,-0.0,4.3594970385878375e-07
natural_measured,0,weight_based,1-2-5,1.0000000540167093,0.0,9.91803462071845e-07,9.918034620723318e-07,6.518454815752573e-07,3.825971000332678e-09,1,0,9.93273331942959e-07,0.9999989797183166,0.9999990067266412,9.91803462071845e-07,9.91803462071845e-07,9.91803462071845e-07,-0.0,4.5159956545860275e-07
natural_measured,0,weight_based,1-2-6,1.0000000642612576,0.0,9.81812856175952e-07,9.818128561764248e-07,6.599468236051538e-07,2.9541810585089122e-09,1,0,9.839136106672191e-07,0.9999989839557644,0.9999990160863577,9.81812856175952e-07,9.81812856175952e-07,9.81812856175952e-07,-0.0,4.1632998903836147e-07
natural_measured,0,weight_based,1-2-7,1.000000063329935,0.0,9.758480396726008e-07,9.758480396730644e-07,6.39322758038772e-07,3.5340724632452034e-09,1,0,9.779008521835534e-07,0.9999989904341847,0.9999990220991168,9.758480396726008e-07,9.758480396726008e-07,9.758480396726008e-07,-0.0,4.395057400821305e-07
natural_measured,0,weight_based,1-3-4,1.0000000596046448,0.0,9.96449639537561e-07,9.96449639538055e-07,6.491656686246639e-07,4.3631577715887355e-09,1,0,9.982307335430102e-07,0.9999989719669476,0.9999990017692367,9.96449639537561e-07,9.96449639537561e-07,9.96449639537561e-07,-0.0,4.4154869660785685e-07
natural_measured,0,weight_based,1-3-5,0.9999999897554517,0.0,9.93725191471526e-07,9.937251914720156e-07,6.561906046840645e-07,3.837179399620741e-09,1,0,9.937779968069163e-07,0.9999990113442783,0.9999990062220083,9.93725191471526e-07,9.93725191471526e-07,9.93725191471526e-07,-0.0,4.535327615477545e-07
natural_measured,0,weight_based,1-3-6,1.0000000419095159,0.0,9.831825177513603e-07,9.831825177518349e-07,6.430590847137151e-07,3.5329190049639335e-09,1,0,9.840753378599164e-07,0.9999989949699062,0.9999990159246415,9.831825177513603e-07,9.831825177513603e-07,9.831825177513603e-07,-0.0,4.275355594472807e-07
natural_measured,0,weight_based,1-3-7,0.9999999841675162,0.0,9.770426740178287e-07,9.77042674018295e-07,6.525135860278797e-07,3.680544218604658e-09,1,0,9.771709443091958e-07,0.9999990307452981,0.9999990228290635,9.770426740178287e-07,9.770426740178287e-07,9.770426740178287e-07,-0.0,4.3257506435678136e-07
natural_measured,0,weight_based,1-4-5,0.9999999487772584,0.0,1.0475963809293357e-06,1.04759638092991e-06,6.905376805800974e-07,3.3703842891189393e-09,1,0,1.048847914076415e-06,0.9999989767634596,0.9999989511521128,1.0475963809293357e-06,1.0475963809293357e-06,1.0475963809293357e-06,-0.0,4.2788849522746715e-07
natural_measured,0,weight_based,1-4-6,0.9999999767169356,0.0,9.997484632076818e-07,9.99748463208181e-07,6.645249242538751e-07,3.752076173567178e-09,1,0,1.000019545207796e-06,0.9999990116219879,0.9999989999804665,9.997484632076818e-07,9.997484632076818e-07,9.997484632076818e-07,-0.0,4.34989896153169e-07
natural_measured,0,weight_based,1-4-7,1.0000000270083547,0.0,9.737691152744893e-07,9.73769115274951e-07,6.422173137376547e-07,3.670148724615225e-09,1,0,9.741435936476238e-07,0.9999990123522298,0.9999990258563932,9.737691152744893e-07,9.737691152744893e-07,9.737691152744893e-07,-0.0,4.572058046056545e-07
natural_measured,0,weight_based,1-5-6,0.9999999273568392,0.0,9.93487843679516e-07,9.934878436800056e-07,6.632571895235814e-07,3.637086663589782e-09,1,0,9.961401131967185e-07,0.9999990401814723,0.999999003859923,9.93487843679516e-07,9.93487843679516e-07,9.93487843679516e-07,-0.0,4.5200843440312624e-07
natural_measured,0,weight_based,1-5-7,0.9999999366700649,0.0,9.869387216672064e-07,9.869387216676864e-07,6.489970486426738e-07,3.6889694790939333e-09,1,0,9.88968513912625e-07,0.9999990426964577,0.9999990110315174,9.869387216672064e-07,9.869387216672064e-07,9.869387216672064e-07,-0.0,4.7398830588085907e-07
natural_measured,0,weight_based,1-6-7,1.0000000717118382,0.0,9.940341805077304e-07,9.940341805082209e-07,6.700307369374942e-07,2.9655140248203385e-09,1,0,9.966175490250183e-07,0.9999989675265368,0.9999990033824152,9.940341805077304e-07,9.940341805077304e-07,9.940341805077304e-07,-0.0,4.4363183964795464e-07
natural_measured,0,weight_based,2-3-4,1.0,0.0,9.82060626642811e-07,9.820606266432838e-07,6.688056196583634e-07,3.926920629940664e-09,1,0,9.82060626642811e-07,0.9999990179393741,0.9999990179393734,9.82060626642811e-07,9.82060626642811e-07,9.82060626642811e-07,-0.0,4.5140719672502726e-07
natural_measured,0,weight_based,2-3-5,0.9999999441206455,0.0,9.75736964543101e-07,9.757369645435646e-07,6.250014886891473e-07,3.7794042815976675e-09,1,0,9.773357286938336e-07,0.9999990506039521,0.9999990226642986,9.75736964543101e-07,9.75736964543101e-07,9.75736964543101e-07,-0.0,4.374491971421585e-07
natural_measured,0,weight_based,2-3-6,1.00000006146729,0.0,1.0291386309707002e-06,1.0291386309712446e-06,6.809545512136903e-07,3.798331680928056e-09,1,0,1.0309726228287762e-06,0.9999989382937359,0.9999989690273455,1.0291386309707002e-06,1.0291386309707002e-06,1.0291386309707002e-06,-0.0,3.7228938946314297e-07
natural_measured,0,weight_based,2-3-7,0.9999999878928065,0.0,9.784707956224859e-07,9.784707956229536e-07,6.51973190573274e-07,3.5174198157302985e-09,1,0,9.785456974630105e-07,0.9999990275078999,0.9999990214543084,9.784707956224859e-07,9.784707956224859e-07,9.784707956224859e-07,-0.0,4.3141522547250957e-07
natural_measured,0,weight_based,2-4-5,0.999999956227839,0.0,1.0092746990162756e-06,1.0092746990167887e-06,6.5781209069218e-07,4.0960826793881975e-09,1,0,1.0102234506886797e-06,0.9999990116626323,0.9999989897765714,1.0092746990162756e-06,1.0092746990162756e-06,1.0092746990162756e-06,-0.0,4.5120162667369357e-07
natural_measured,0,weight_based,2-4-6,1.000000098720193,0.0,1.0076957488113262e-06,1.0076957488118372e-06,6.712761938869816e-07,3.467584219762898e-09,1,0,1.0125198253546729e-06,0.9999989381200876,0.9999989874801247,1.0076957488113262e-06,1.0076957488113262e-06,1.0076957488113262e-06,-0.0,4.2100053215845434e-07
natural_measured,0,weight_based,2-4-7,1.0000000474974513,0.0,1.011651224557898e-06,1.0116512245584148e-06,6.78859289073481e-07,3.442351832155006e-09,1,0,1.0127656233382385e-06,0.9999989634856536,0.9999989872343525,1.011651224557898e-06,1.011651224557898e-06,1.011651224557898e-06,-0.0,4.4112180708715536e-07
natural_measured,0,weight_based,2-5-6,0.9999999981373549,0.0,9.805696894320845e-07,9.80569689432555e-07,6.438723359206611e-07,3.486428685433347e-09,1,0,9.805714585280867e-07,0.9999990203598648,0.9999990194285424,9.805696894320845e-07,9.805696894320845e-07,9.805696894320845e-07,-0.0,4.350903250965387e-07
natural_measured,0,weight_based,2-5-7,1.0000000251457095,0.0,9.947767491823256e-07,9.947767491828173e-07,6.713516511710451e-07,3.735285668073272e-09,1,0,9.950945117871713e-07,0.9999989923326345,0.9999990049054757,9.947767491823256e-07,9.947767491823256e-07,9.947767491823256e-07,-0.0,4.4846227121657496e-07
natural_measured,0,weight_based,2-6-7,1.0000000968575478,0.0,1.0229431805614288e-06,1.0229431805619635e-06,6.806435341298578e-07,2.988012741995354e-09,1,0,1.0275184345781293e-06,0.9999989240528002,0.9999989724815157,1.0229431805614288e-06,1.0229431805614288e-06,1.0229431805614288e-06,-0.0,4.1624843821533153e-07
natural_measured,0,weight_based,3-4-5,0.9999999338760972,0.0,9.836786801212142e-07,9.836786801216898e-07,6.443227980793638e-07,3.727972406965461e-09,1,0,9.858986341528453e-07,0.9999990471633214,0.9999990141013985,9.836786801212142e-07,9.836786801212142e-07,9.836786801212142e-07,-0.0,4.5631676284645104e-07
natural_measured,0,weight_based,3-4-6,0.9999999878928065,0.0,9.973778972017793e-07,9.973778972022746e-07,6.438323054407327e-07,3.3900298124223127e-09,1,0,9.974513792480878e-07,0.9999990086022184,0.9999990025486267,9.973778972017793e-07,9.973778972017793e-07,9.973778972017793e-07,-0.0,4.3231000987125816e-07
natural_measured,0,weight_based,3-4-7,1.0000000046566129,0.0,1.0121204344319358e-06,1.0121204344324533e-06,6.76022377515583e-07,3.872076120054706e-09,1,0,1.0121311465605327e-06,0.9999989855405477,0.9999989878688511,1.0121204344319358e-06,1.0121204344319358e-06,1.0121204344319358e-06,-0.0,4.282288153833523e-07
