evidence_label,corpus_seed,transition_method,triangle,centrality_before,centrality_after,scalar_real_before,scalar_real_after,gauge_invariance_delta
natural_measured,0,low_rank_subspace,3-4-5,0.9999561724208162,0.9999561725628666,1.2646150675136596,1.2646149825304747,8.498318493366241e-08
natural_measured,0,low_rank_subspace,3-4-6,0.9997877549921449,0.9997877535617627,1.5086432786192745,1.508642358938232,9.19681042432785e-07
natural_measured,0,low_rank_subspace,3-4-7,0.9999977303528155,0.9999977303691807,0.5102013831492513,0.5101995342411101,1.8489081412553787e-06
natural_measured,0,low_rank_subspace,3-5-6,0.9998761707855424,0.999876171616987,0.8904896841850132,0.890490090532694,4.0634768083691597e-07
natural_measured,0,low_rank_subspace,3-5-7,0.9999860507579106,0.9999860508811177,0.960297733428888,0.9602951733395457,2.5600893422961235e-06
natural_measured,0,low_rank_subspace,3-6-7,0.9999467869217431,0.9999467858482468,0.5819793886621483,0.5819868917606073,7.503098458983004e-06
natural_measured,0,low_rank_subspace,4-5-6,0.9999049229938384,0.9999049240764589,0.7948576525268436,0.7948553038295358,2.3486973077524453e-06
natural_measured,0,low_rank_subspace,4-5-7,0.9999722396905047,0.9999722398658424,0.6462358878925443,0.6462340846192092,1.8032733350992203e-06
natural_measured,0,low_rank_subspace,4-6-7,0.9999962063091812,0.999996206156892,0.20048471726477146,0.20048882259288803,4.105328116565943e-06
natural_measured,0,low_rank_subspace,5-6-7,0.9999774918781602,0.9999774915519638,0.5603553829423618,0.5603576605208218,2.2775784600526094e-06
natural_measured,0,joint_weight_activation,0-1-2,0.667469719418068,0.6674697257224468,0.7446368532255292,0.7446368564851582,6.304378796784249e-09
natural_measured,0,joint_weight_activation,0-1-3,0.6283804634119716,0.6283804737730417,0.7779062311165035,0.7779062269255519,1.036107011298526e-08
natural_measured,0,joint_weight_activation,0-1-4,0.5334725828491956,0.5334725930327211,0.8458173861727118,0.8458173591643572,2.7008354663848877e-08
