draw,null_family,null_residual,setting_id,dataset,seed
174,matched_edge_topology_shuffle,0.14883999013158802,modelnet10_s4,ModelNet10,4
175,matched_edge_topology_shuffle,0.16331432300483967,modelnet10_s4,ModelNet10,4
176,matched_edge_topology_shuffle,0.16070154376535392,modelnet10_s4,ModelNet10,4
177,matched_edge_topology_shuffle,0.15844037261647417,modelnet10_s4,ModelNet10,4
178,matched_edge_topology_shuffle,0.15501966710416293,modelnet10_s4,ModelNet10,4
179,matched_edge_topology_shuffle,0.1517987478069741,modelnet10_s4,ModelNet10,4
180,matched_edge_topology_shuffle,0.15269800925475796,modelnet10_s4,ModelNet10,4
181,matched_edge_topology_shuffle,0.14806380430284766,modelnet10_s4,ModelNet10,4
182,matched_edge_topology_shuffle,0.149786935263599,modelnet10_s4,ModelNet10,4
183,matched_edge_topology_shuffle,0.15653684836824783,modelnet10_s4,ModelNet10,4
184,matched_edge_topology_shuffle,0.15711630663219264,modelnet10_s4,ModelNet10,4
185,matched_edge_topology_shuffle,0.1563363656667134,modelnet10_s4,ModelNet10,4
186,matched_edge_topology_shuffle,0.14910690915881442,modelnet10_s4,ModelNet10,4
187,matched_edge_topology_shuffle,0.14458653918564654,modelnet10_s4,ModelNet10,4
188,matched_edge_topology_shuffle,0.1546774553380489,modelnet10_s4,ModelNet10,4
189,matched_edge_topology_shuffle,0.15381917078539678,modelnet10_s4,ModelNet10,4
190,matched_edge_topology_shuffle,0.14823695646471335,modelnet10_s4,ModelNet10,4
191,matched_edge_topology_shuffle,0.1497644445105557,modelnet10_s4,ModelNet10,4
192,matched_edge_topology_shuffle,0.15970024192187826,modelnet10_s4,ModelNet10,4
193,matched_edge_topology_shuffle,0.1532136076399562,modelnet10_s4,ModelNet10,4
194,matched_edge_topology_shuffle,0.15388342657808782,modelnet10_s4,ModelNet10,4
195,matched_edge_topology_shuffle,0.15865807451410308,modelnet10_s4,ModelNet10,4
196,matched_edge_topology_shuffle,0.15558936002893445,modelnet10_s4,ModelNet10,4
197,matched_edge_topology_shuffle,0.15350514792232295,modelnet10_s4,ModelNet10,4
198,matched_edge_topology_shuffle,0.16928867691368113,modelnet10_s4,ModelNet10,4
199,matched_edge_topology_shuffle,0.16410126809976172,modelnet10_s4,ModelNet10,4
