setting_id,teacher,group,seed,objective,method,accuracy,loss,ece,teacher_accuracy,teacher_student_kl,action_accuracy,unseen_word_accuracy,retained_teacher_gain_fraction,teacher_stored_parameters,trainable_parameters,stored_parameters,material_storage_reduction,latency_ms,peak_memory_mb,label_permutation_hash_passed,execution_commit,source_sha256
S3_s4,controlled_S3_structured,S3,4,kl,finite_state_chart_module,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.07745902985334396,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,kl,parameter_matched_widened_model,0.15916666666666668,1.8012225839415612,0.036997209813035156,1.0,0.37851737000658964,nan,0.15916666666666668,0.0,180,30246,30246,False,0.07112487219274044,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,supervised,ordinary_single_model,0.15916666666666668,1.7945406349140653,0.024211257742639828,1.0,0.3724757636121185,nan,0.15916666666666668,0.0,180,726,726,False,0.04754192195832729,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,supervised,explicit_chart_token,0.21541666666666667,1.7864645929864602,0.031586411290188895,1.0,0.370013796398036,1.0,0.21541666666666667,0.06689791873141723,180,186,186,False,0.071333022788167,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,supervised,group_equivariant_output_head,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06095808930695057,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,supervised,canonical_predictor_learned_retransport,0.15875,2.276651634841073,0.28211472354708395,1.0,0.8340821225872131,0.15875,0.15875,-0.0004955401387512503,180,726,726,False,0.06495905108749866,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,supervised,low_rank_chart_adapter,0.16666666666666666,1.794735804835484,0.016073640578789607,1.0,0.3723017851511163,nan,0.16666666666666666,0.008919722497522275,180,246,246,False,0.0641250517219305,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,supervised,finite_state_chart_module,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.07066689431667328,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,supervised,parameter_matched_widened_model,0.15041666666666667,1.867791423610443,0.10680529103785252,1.0,0.43433458371780936,nan,0.15041666666666667,-0.010406342913776026,180,30246,30246,False,0.06920890882611275,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,chart_action,ordinary_single_model,0.15875,1.7931538962126978,0.019774825237887372,1.0,0.3713862328268746,nan,0.15875,-0.02124430955993929,180,726,726,False,0.05208305083215237,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,chart_action,explicit_chart_token,0.21375,1.78775460780892,0.034779421884671424,1.0,0.3696622712234354,1.0,0.21375,0.045523520485584223,180,186,186,False,0.06879190914332867,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,chart_action,group_equivariant_output_head,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06066705100238323,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,chart_action,canonical_predictor_learned_retransport,0.15875,2.276651634841073,0.28211472354708395,1.0,0.8340821225872131,0.15875,0.15875,-0.02124430955993929,180,726,726,False,0.06350013427436352,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,chart_action,low_rank_chart_adapter,0.16333333333333333,1.793247418225776,0.014856168646858986,1.0,0.37128204307518103,nan,0.16333333333333333,-0.015680323722812334,180,246,246,False,0.06733392365276814,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,chart_action,finite_state_chart_module,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06308313459157944,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,chart_action,parameter_matched_widened_model,0.17625,1.8289863452305553,0.05962357413765399,1.0,0.41476649731220133,nan,0.17625,0.0,180,30246,30246,False,0.06783287972211838,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,group_law_consistency,ordinary_single_model,0.15833333333333333,1.7926452378516888,0.017995889255089575,1.0,0.37102617842392666,nan,0.15833333333333333,-0.009999999999999997,180,726,726,False,0.048832967877388,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,group_law_consistency,explicit_chart_token,0.21625,1.7885933995669727,0.03974897597061017,1.0,0.36968029298295785,1.0,0.21625,0.059500000000000004,180,186,186,False,0.06733299233019352,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,group_law_consistency,group_equivariant_output_head,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06370805203914642,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,group_law_consistency,canonical_predictor_learned_retransport,0.15875,2.276651634841073,0.28211472354708395,1.0,0.8340821225872131,0.15875,0.15875,-0.009499999999999986,180,726,726,False,0.07729185745120049,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,group_law_consistency,low_rank_chart_adapter,0.16666666666666666,1.7926691162836854,0.00944394871172255,1.0,0.3709380633999769,nan,0.16666666666666666,0.0,180,246,246,False,0.19408296793699265,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,group_law_consistency,finite_state_chart_module,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06674998439848423,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,group_law_consistency,parameter_matched_widened_model,0.16666666666666666,1.8094277382737372,0.04539385710202952,1.0,0.3863211229466254,nan,0.16666666666666666,0.0,180,30246,30246,False,0.059542013332247734,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,mixed,ordinary_single_model,0.15916666666666668,1.7929356436146942,0.018453535783980984,1.0,0.3712274218120951,nan,0.15916666666666668,0.0,180,726,726,False,0.0762909185141325,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,mixed,explicit_chart_token,0.21625,1.7880746243760557,0.03828860257797548,1.0,0.3696539797911592,1.0,0.21625,0.0678889990089197,180,186,186,False,0.06987503729760647,0.1112823486328125,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,mixed,group_equivariant_output_head,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.06508291698992252,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,mixed,canonical_predictor_learned_retransport,0.15875,2.276651634841073,0.28211472354708395,1.0,0.8340821225872131,0.15875,0.15875,-0.0004955401387512503,180,726,726,False,0.06591598503291607,0.1154022216796875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,mixed,low_rank_chart_adapter,0.16416666666666666,1.7930028161509732,0.013170599933854221,1.0,0.3711311699071327,nan,0.16416666666666666,0.005946481665014838,180,246,246,False,0.9900829754769802,0.1117401123046875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,mixed,finite_state_chart_module,1.0,0.8657694068687113,0.559135276452916,1.0,0.0,1.0,1.0,1.0,180,180,180,False,0.09624985978007317,0.111236572265625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
S3_s4,controlled_S3_structured,S3,4,mixed,parameter_matched_widened_model,0.15791666666666668,1.8181495578216746,0.06696272266670708,1.0,0.39304186919389217,nan,0.15791666666666668,-0.0014866204162537178,180,30246,30246,False,0.04841596819460392,0.3406219482421875,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,kl,ordinary_single_model,0.12375,2.0802601571870696,0.0065769227748397885,1.0,0.318183327969378,nan,0.12375,0.0,256,968,968,False,0.017208978533744812,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,kl,explicit_chart_token,0.1475,2.0773205786323246,0.017156022651135278,1.0,0.31720190251008057,1.0,0.1475,0.027104136947218253,256,264,264,False,0.03924989141523838,0.14849853515625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,kl,group_equivariant_output_head,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.049208058044314384,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,kl,canonical_predictor_learned_retransport,0.115,2.45444565441164,0.22587803311886695,1.0,0.6840335468269054,0.115,0.115,-0.009985734664764614,256,968,968,False,0.0363329891115427,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,kl,low_rank_chart_adapter,0.1225,2.080282967929028,0.007788940534841526,1.0,0.31818508201485896,nan,0.1225,-0.0014265335235378045,256,328,328,False,0.049208058044314384,0.14898681640625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,kl,finite_state_chart_module,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.03770901821553707,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,kl,parameter_matched_widened_model,0.11458333333333333,2.09010680643376,0.027749903371059523,1.0,0.32384701603263627,nan,0.11458333333333333,-0.010461245839277227,256,30728,30728,False,0.04054210148751736,0.38092041015625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,supervised,ordinary_single_model,0.12291666666666666,2.0831003066937797,0.015589245066268673,1.0,0.32072420898752746,nan,0.12291666666666666,-0.012993262752646772,256,968,968,False,0.016582896932959557,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,supervised,explicit_chart_token,0.14583333333333334,2.072411459439957,0.006554002246490609,1.0,0.3174929777694944,1.0,0.14583333333333334,0.01347449470644853,256,264,264,False,0.03900006413459778,0.14849853515625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,supervised,group_equivariant_output_head,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.03904104232788086,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,supervised,canonical_predictor_learned_retransport,0.115,2.45444565441164,0.22587803311886695,1.0,0.6840335468269054,0.115,0.115,-0.022136669874879673,256,968,968,False,0.03520818427205086,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,supervised,low_rank_chart_adapter,0.12583333333333332,2.0830706253682325,0.012750173374621837,1.0,0.3207321476108752,nan,0.12583333333333332,-0.009624639076034646,256,328,328,False,0.03545801155269146,0.14898681640625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,supervised,finite_state_chart_module,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.03941613249480724,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,supervised,parameter_matched_widened_model,0.13416666666666666,2.1175592074170533,0.055569304667159945,1.0,0.36108464318765376,nan,0.13416666666666666,0.0,256,30728,30728,False,0.040165847167372704,0.38092041015625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,chart_action,ordinary_single_model,0.12125,2.0814115597387235,0.012787409694732993,1.0,0.3191850962767516,nan,0.12125,0.0,256,968,968,False,0.023624859750270844,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,chart_action,explicit_chart_token,0.14208333333333334,2.0745566775913713,0.007535746121288961,1.0,0.3170380986950181,1.0,0.14208333333333334,0.02370791844476056,256,264,264,False,0.03837514668703079,0.14849853515625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,chart_action,group_equivariant_output_head,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.036624958738684654,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,chart_action,canonical_predictor_learned_retransport,0.115,2.45444565441164,0.22587803311886695,1.0,0.6840335468269054,0.115,0.115,-0.007112375533428156,256,968,968,False,0.03774999640882015,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,chart_action,low_rank_chart_adapter,0.12166666666666667,2.081408278336966,0.012380632419984938,1.0,0.3191900965012027,nan,0.12166666666666667,0.00047415836889522196,256,328,328,False,0.05395803600549698,0.14898681640625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,chart_action,finite_state_chart_module,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.044667162001132965,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,chart_action,parameter_matched_widened_model,0.12083333333333333,2.1095065617397935,0.05769425557818053,1.0,0.3458911387215429,nan,0.12083333333333333,-0.0004741583688952061,256,30728,30728,False,0.04516704939305782,0.38092041015625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,group_law_consistency,ordinary_single_model,0.12208333333333334,2.080768774769067,0.009934815146283735,1.0,0.31861712842923534,nan,0.12208333333333334,0.0,256,968,968,False,0.017416896298527718,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,group_law_consistency,explicit_chart_token,0.14416666666666667,2.0758611741182706,0.01183080353380564,1.0,0.31704254660897163,1.0,0.14416666666666667,0.025154247745609867,256,264,264,False,0.04141591489315033,0.14849853515625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,group_law_consistency,group_equivariant_output_head,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.03912486135959625,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,group_law_consistency,canonical_predictor_learned_retransport,0.115,2.45444565441164,0.22587803311886695,1.0,0.6840335468269054,0.115,0.115,-0.008068343616516371,256,968,968,False,0.033667078241705894,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,group_law_consistency,low_rank_chart_adapter,0.12333333333333334,2.0807786147533633,0.008668883109691924,1.0,0.3186205808783975,nan,0.12333333333333334,0.0014238253440911261,256,328,328,False,0.03829202614724636,0.14898681640625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,group_law_consistency,finite_state_chart_module,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.036665936931967735,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,group_law_consistency,parameter_matched_widened_model,0.12166666666666667,2.095014201846289,0.03365781682546285,1.0,0.3291255533579529,nan,0.12166666666666667,-0.0004746084480303701,256,30728,30728,False,0.037041958421468735,0.38092041015625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,mixed,ordinary_single_model,0.1225,2.0811383342843133,0.010705960621132632,1.0,0.3189417976711976,nan,0.1225,-0.0028571428571428597,256,968,968,False,0.019124941900372505,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,mixed,explicit_chart_token,0.14375,2.0750599017768137,0.010105453108267631,1.0,0.31702130343528195,1.0,0.14375,0.021428571428571415,256,264,264,False,0.042791012674570084,0.14849853515625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,mixed,group_equivariant_output_head,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.039667123928666115,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,mixed,canonical_predictor_learned_retransport,0.115,2.45444565441164,0.22587803311886695,1.0,0.6840335468269054,0.115,0.115,-0.011428571428571423,256,968,968,False,0.04179193638265133,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,mixed,low_rank_chart_adapter,0.12375,2.0811403148431658,0.009456101919499166,1.0,0.3189461921917216,nan,0.12375,-0.0014285714285714299,256,328,328,False,0.03887503407895565,0.14898681640625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,mixed,finite_state_chart_module,1.0,1.1251462110262178,0.6591219668811331,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.07295818068087101,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s0,controlled_D4_structured,D4,0,mixed,parameter_matched_widened_model,0.125,2.0929185791052847,0.031933733737651494,1.0,0.3318672051972994,nan,0.125,0.0,256,30728,30728,False,0.046625034883618355,0.38092041015625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,kl,ordinary_single_model,0.11166666666666666,2.080706693207024,0.018916001388037063,1.0,0.3456443206877719,nan,0.11166666666666666,-0.0032941176470588215,256,968,968,False,0.016290927305817604,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,kl,explicit_chart_token,0.13833333333333334,2.0781768606674573,0.007923813616933534,1.0,0.3449247617539688,1.0,0.13833333333333334,0.026823529411764715,256,264,264,False,0.0389590859413147,0.14849853515625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,kl,group_equivariant_output_head,1.0,1.0881737109297147,0.6455044287277608,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.035125063732266426,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,kl,canonical_predictor_learned_retransport,0.11041666666666666,2.4889361176740508,0.24407890460557247,1.0,0.7447800242807602,0.11041666666666666,0.11041666666666666,-0.004705882352941175,256,968,968,False,0.03658304922282696,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,kl,low_rank_chart_adapter,0.11625,2.080652252150262,0.01425221769124689,1.0,0.34561955344607287,nan,0.11625,0.0018823529411764828,256,328,328,False,0.03487500362098217,0.14898681640625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,kl,finite_state_chart_module,1.0,1.0881737109297147,0.6455044287277608,1.0,0.0,1.0,1.0,1.0,256,256,256,False,0.03679213114082813,0.1484375,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,kl,parameter_matched_widened_model,0.11458333333333333,2.088566178549124,0.03216549081690937,1.0,0.3511435001147795,nan,0.11458333333333333,0.0,256,30728,30728,False,0.04437495954334736,0.38092041015625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
D4_s1,controlled_D4_structured,D4,1,supervised,ordinary_single_model,0.11833333333333333,2.0848118250762955,0.02033454320681312,1.0,0.3481275197192964,nan,0.11833333333333333,-0.012440191387559824,256,968,968,False,0.01637497916817665,0.15386962890625,True,00a00e704f8daf4f7ae158af6d03c755fbb1d1c6,fd60f48de41a3f53e37eb803793157df28031f80b57e51d4ea521be9ffbdd890
