seed,example,chart,method,boundary_dice,hausdorff95,assd
2,cju2omjpeqj5a0988pjdlb8l1.png,2,four_expert_inferred_canonicalization,0.0,67.77402405586642,33.49139891854735
2,cju0ue769mxii08019zqgdbxn.png,1,generic_soft_moe,0.0,nan,nan
2,cju13cgqmnhwn0988yrainhcp.png,7,generic_soft_moe,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,generic_soft_moe,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,generic_soft_moe,0.24205378973105135,71.67778897849564,26.38097935194732
2,cju17g6ykn1cs0993dww6qdi8.png,4,generic_soft_moe,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,generic_soft_moe,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,generic_soft_moe,0.0,nan,nan
2,cju1cyjb5qtie0993njqne9m3.png,5,generic_soft_moe,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,generic_soft_moe,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,generic_soft_moe,0.0,nan,nan
2,cju1ftaji6isw0855108yqcse.png,0,generic_soft_moe,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,generic_soft_moe,0.0,nan,nan
2,cju1hirfi7ekp0855q0vgm9qq.png,6,generic_soft_moe,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,generic_soft_moe,0.0,nan,nan
2,cju2nguelpmlj0835rojdn097.png,5,generic_soft_moe,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,generic_soft_moe,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,generic_hard_routing,0.0,nan,nan
2,cju13cgqmnhwn0988yrainhcp.png,7,generic_hard_routing,0.0,78.20066112091997,36.87864345338416
2,cju16ach3m1da0993r1dq3sn2.png,7,generic_hard_routing,0.0048484848484848485,50.929324016675324,27.325495406538927
2,cju171py4qiha0835u8sl59ds.png,1,generic_hard_routing,0.23814773980154355,70.23241164886198,25.855909684027644
2,cju17g6ykn1cs0993dww6qdi8.png,4,generic_hard_routing,0.0,nan,nan
2,cju183od81ff608017ekzif89.png,3,generic_hard_routing,0.07936507936507936,80.51645017358197,28.03214233322491
2,cju1c0qb4tzi308355wtsnp0y.png,0,generic_hard_routing,0.0,nan,nan
2,cju1cyjb5qtie0993njqne9m3.png,5,generic_hard_routing,0.0,nan,nan
2,cju1d50a94qf50855wsowacrc.png,6,generic_hard_routing,0.048366013071895426,118.05590044989044,64.61070967617489
2,cju1fb9236a110801yvg0fwju.png,0,generic_hard_routing,0.0,nan,nan
2,cju1ftaji6isw0855108yqcse.png,0,generic_hard_routing,0.0,nan,nan
2,cju1gv7106qd008784gk603mg.png,1,generic_hard_routing,0.0,nan,nan
2,cju1hirfi7ekp0855q0vgm9qq.png,6,generic_hard_routing,0.0,nan,nan
2,cju2i6acqvo6l0799u20fift8.png,4,generic_hard_routing,0.0,nan,nan
2,cju2nguelpmlj0835rojdn097.png,5,generic_hard_routing,0.0,nan,nan
2,cju2omjpeqj5a0988pjdlb8l1.png,2,generic_hard_routing,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,direct_d4_equivariant_unet,0.0,nan,nan
2,cju13cgqmnhwn0988yrainhcp.png,7,direct_d4_equivariant_unet,0.0,nan,nan
2,cju16ach3m1da0993r1dq3sn2.png,7,direct_d4_equivariant_unet,0.0,nan,nan
2,cju171py4qiha0835u8sl59ds.png,1,direct_d4_equivariant_unet,0.0,nan,nan
2,cju17g6ykn1cs0993dww6qdi8.png,4,direct_d4_equivariant_unet,0.0,nan,nan
2,cju183od81ff608017ekzif89.png,3,direct_d4_equivariant_unet,0.0,nan,nan
2,cju1c0qb4tzi308355wtsnp0y.png,0,direct_d4_equivariant_unet,0.0,nan,nan
2,cju1cyjb5qtie0993njqne9m3.png,5,direct_d4_equivariant_unet,0.0,nan,nan
2,cju1d50a94qf50855wsowacrc.png,6,direct_d4_equivariant_unet,0.0,nan,nan
2,cju1fb9236a110801yvg0fwju.png,0,direct_d4_equivariant_unet,0.0,nan,nan
2,cju1ftaji6isw0855108yqcse.png,0,direct_d4_equivariant_unet,0.0,nan,nan
2,cju1gv7106qd008784gk603mg.png,1,direct_d4_equivariant_unet,0.0,nan,nan
2,cju1hirfi7ekp0855q0vgm9qq.png,6,direct_d4_equivariant_unet,0.0,nan,nan
2,cju2i6acqvo6l0799u20fift8.png,4,direct_d4_equivariant_unet,0.0,nan,nan
2,cju2nguelpmlj0835rojdn097.png,5,direct_d4_equivariant_unet,0.0,nan,nan
2,cju2omjpeqj5a0988pjdlb8l1.png,2,direct_d4_equivariant_unet,0.0,nan,nan
2,cju0ue769mxii08019zqgdbxn.png,1,d4_test_time_augmentation,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,d4_test_time_augmentation,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,d4_test_time_augmentation,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,d4_test_time_augmentation,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,d4_test_time_augmentation,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,d4_test_time_augmentation,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,d4_test_time_augmentation,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,d4_test_time_augmentation,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,d4_test_time_augmentation,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,d4_test_time_augmentation,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,d4_test_time_augmentation,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,d4_test_time_augmentation,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,d4_test_time_augmentation,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,d4_test_time_augmentation,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,d4_test_time_augmentation,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,d4_test_time_augmentation,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,supplied_chart_canonicalize_pool_retransport,0.0,98.90817135650937,62.61602904383783
2,cju13cgqmnhwn0988yrainhcp.png,7,supplied_chart_canonicalize_pool_retransport,0.0,86.19130109538091,44.87215764821369
2,cju16ach3m1da0993r1dq3sn2.png,7,supplied_chart_canonicalize_pool_retransport,0.0,58.23051759479591,39.705962621051775
2,cju171py4qiha0835u8sl59ds.png,1,supplied_chart_canonicalize_pool_retransport,0.0,77.43624202263972,37.32567587167547
2,cju17g6ykn1cs0993dww6qdi8.png,4,supplied_chart_canonicalize_pool_retransport,0.0,55.154328932550705,33.17542360375109
2,cju183od81ff608017ekzif89.png,3,supplied_chart_canonicalize_pool_retransport,0.0,86.53756406174375,42.79258121152547
2,cju1c0qb4tzi308355wtsnp0y.png,0,supplied_chart_canonicalize_pool_retransport,0.0,58.68517573757757,32.89440470385325
2,cju1cyjb5qtie0993njqne9m3.png,5,supplied_chart_canonicalize_pool_retransport,0.0,52.13078602592185,30.194993618484496
2,cju1d50a94qf50855wsowacrc.png,6,supplied_chart_canonicalize_pool_retransport,0.05115089514066496,119.3627886930245,48.8646435062634
2,cju1fb9236a110801yvg0fwju.png,0,supplied_chart_canonicalize_pool_retransport,0.0,56.729083557878496,32.5970271846675
2,cju1ftaji6isw0855108yqcse.png,0,supplied_chart_canonicalize_pool_retransport,0.0,81.71344211692518,51.70811077502444
2,cju1gv7106qd008784gk603mg.png,1,supplied_chart_canonicalize_pool_retransport,0.0,104.62307792331205,52.170028017349296
2,cju1hirfi7ekp0855q0vgm9qq.png,6,supplied_chart_canonicalize_pool_retransport,0.0,77.85111939816916,62.345913905915495
2,cju2i6acqvo6l0799u20fift8.png,4,supplied_chart_canonicalize_pool_retransport,0.0,66.35508987421974,46.31950487887579
2,cju2nguelpmlj0835rojdn097.png,5,supplied_chart_canonicalize_pool_retransport,0.0,82.44965954864409,45.95198102546776
2,cju2omjpeqj5a0988pjdlb8l1.png,2,supplied_chart_canonicalize_pool_retransport,0.0,67.77402405586642,33.49139891854735
2,cju0ue769mxii08019zqgdbxn.png,1,inferred_chart_canonicalize_pool_retransport,0.0,98.78973800263523,62.06723961032418
2,cju13cgqmnhwn0988yrainhcp.png,7,inferred_chart_canonicalize_pool_retransport,0.0,86.3655006248971,45.93392818178022
2,cju16ach3m1da0993r1dq3sn2.png,7,inferred_chart_canonicalize_pool_retransport,0.0,58.17545947535169,40.747083024096035
2,cju171py4qiha0835u8sl59ds.png,1,inferred_chart_canonicalize_pool_retransport,0.0,77.79460135510689,35.848052941623266
2,cju17g6ykn1cs0993dww6qdi8.png,4,inferred_chart_canonicalize_pool_retransport,0.0,55.52233035520901,34.98913518634222
2,cju183od81ff608017ekzif89.png,3,inferred_chart_canonicalize_pool_retransport,0.0,86.53323061113575,43.719721043570054
2,cju1c0qb4tzi308355wtsnp0y.png,0,inferred_chart_canonicalize_pool_retransport,0.0,59.32845753064178,33.30174288541571
2,cju1cyjb5qtie0993njqne9m3.png,5,inferred_chart_canonicalize_pool_retransport,0.0,51.81476731086236,30.14053326807398
2,cju1d50a94qf50855wsowacrc.png,6,inferred_chart_canonicalize_pool_retransport,0.0,120.36186630460128,55.40972737213236
2,cju1fb9236a110801yvg0fwju.png,0,inferred_chart_canonicalize_pool_retransport,0.0,56.76081923215282,32.86958467102445
2,cju1ftaji6isw0855108yqcse.png,0,inferred_chart_canonicalize_pool_retransport,0.0,81.60882305241266,48.720792802369196
2,cju1gv7106qd008784gk603mg.png,1,inferred_chart_canonicalize_pool_retransport,0.0,104.10049269110007,51.50874158792329
2,cju1hirfi7ekp0855q0vgm9qq.png,6,inferred_chart_canonicalize_pool_retransport,0.0,78.13523615106571,62.374674162887
2,cju2i6acqvo6l0799u20fift8.png,4,inferred_chart_canonicalize_pool_retransport,0.0,66.8116088328382,47.40519541517839
2,cju2nguelpmlj0835rojdn097.png,5,inferred_chart_canonicalize_pool_retransport,0.0,82.85036558983929,47.81905845854121
2,cju2omjpeqj5a0988pjdlb8l1.png,2,inferred_chart_canonicalize_pool_retransport,0.0,67.91985436074816,33.96546408575697
2,cju0ue769mxii08019zqgdbxn.png,1,uncertainty_weighted_retransport,0.0,89.74292598478947,52.16150925999317
2,cju13cgqmnhwn0988yrainhcp.png,7,uncertainty_weighted_retransport,0.05946481665014866,77.14660575770134,37.12832040169654
2,cju16ach3m1da0993r1dq3sn2.png,7,uncertainty_weighted_retransport,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,uncertainty_weighted_retransport,0.20985556499575192,66.11784434780849,25.189459563320582
2,cju17g6ykn1cs0993dww6qdi8.png,4,uncertainty_weighted_retransport,0.055345911949685536,52.32590180780452,27.843513036424927
2,cju183od81ff608017ekzif89.png,3,uncertainty_weighted_retransport,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,uncertainty_weighted_retransport,0.0,54.08326913195984,26.181669190810084
2,cju1cyjb5qtie0993njqne9m3.png,5,uncertainty_weighted_retransport,0.21301247771836007,42.1497280103615,15.457038113054752
2,cju1d50a94qf50855wsowacrc.png,6,uncertainty_weighted_retransport,0.057057057057057055,109.62207806824317,54.3815238461992
2,cju1fb9236a110801yvg0fwju.png,0,uncertainty_weighted_retransport,0.1552123552123552,50.261313826739304,22.634586798202005
2,cju1ftaji6isw0855108yqcse.png,0,uncertainty_weighted_retransport,0.24118316268486917,78.24512743251606,29.747296595992424
2,cju1gv7106qd008784gk603mg.png,1,uncertainty_weighted_retransport,0.0,96.41025639486621,45.60952756993431
2,cju1hirfi7ekp0855q0vgm9qq.png,6,uncertainty_weighted_retransport,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,uncertainty_weighted_retransport,0.0,62.6689696383989,41.26262497404829
2,cju2nguelpmlj0835rojdn097.png,5,uncertainty_weighted_retransport,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,uncertainty_weighted_retransport,0.017110266159695818,62.64982043070834,29.527214910837664
2,cju0ue769mxii08019zqgdbxn.png,1,abstaining_retransport,0.0,98.78973800263523,62.06723961032418
2,cju13cgqmnhwn0988yrainhcp.png,7,abstaining_retransport,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,abstaining_retransport,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,abstaining_retransport,0.0,77.79460135510689,35.848052941623266
2,cju17g6ykn1cs0993dww6qdi8.png,4,abstaining_retransport,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,abstaining_retransport,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,abstaining_retransport,0.0,59.32845753064178,33.30174288541571
2,cju1cyjb5qtie0993njqne9m3.png,5,abstaining_retransport,0.0,51.81476731086236,30.14053326807398
2,cju1d50a94qf50855wsowacrc.png,6,abstaining_retransport,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,abstaining_retransport,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,abstaining_retransport,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,abstaining_retransport,0.0,104.10049269110007,51.50874158792329
2,cju1hirfi7ekp0855q0vgm9qq.png,6,abstaining_retransport,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,abstaining_retransport,0.0,66.8116088328382,47.40519541517839
2,cju2nguelpmlj0835rojdn097.png,5,abstaining_retransport,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,abstaining_retransport,0.0,67.91985436074816,33.96546408575697
2,cju0ue769mxii08019zqgdbxn.png,1,weight_average,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,weight_average,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,weight_average,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,weight_average,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,weight_average,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,weight_average,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,weight_average,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,weight_average,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,weight_average,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,weight_average,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,weight_average,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,weight_average,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,weight_average,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,weight_average,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,weight_average,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,weight_average,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,greedy_validation_soup,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,greedy_validation_soup,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,greedy_validation_soup,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,greedy_validation_soup,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,greedy_validation_soup,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,greedy_validation_soup,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,greedy_validation_soup,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,greedy_validation_soup,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,greedy_validation_soup,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,greedy_validation_soup,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,greedy_validation_soup,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,greedy_validation_soup,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,greedy_validation_soup,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,greedy_validation_soup,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,greedy_validation_soup,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,greedy_validation_soup,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,ensemble_original_frame,0.0,98.4652146592126,60.62962171957689
2,cju13cgqmnhwn0988yrainhcp.png,7,ensemble_original_frame,0.0,86.43875886099529,45.96679304191493
2,cju16ach3m1da0993r1dq3sn2.png,7,ensemble_original_frame,0.0,57.99741340859453,38.89143395139136
2,cju171py4qiha0835u8sl59ds.png,1,ensemble_original_frame,0.003472222222222222,77.7962080840401,36.8534258353571
2,cju17g6ykn1cs0993dww6qdi8.png,4,ensemble_original_frame,0.0,55.825489654013126,34.61708331675262
2,cju183od81ff608017ekzif89.png,3,ensemble_original_frame,0.0,85.71230493135764,37.70923710984222
2,cju1c0qb4tzi308355wtsnp0y.png,0,ensemble_original_frame,0.0,58.68517573757757,32.89440470385325
2,cju1cyjb5qtie0993njqne9m3.png,5,ensemble_original_frame,0.042704626334519574,50.99558441227156,25.96835153181808
2,cju1d50a94qf50855wsowacrc.png,6,ensemble_original_frame,0.0,119.50416441141023,63.13700396944501
2,cju1fb9236a110801yvg0fwju.png,0,ensemble_original_frame,0.0,56.729083557878496,32.5970271846675
2,cju1ftaji6isw0855108yqcse.png,0,ensemble_original_frame,0.0,81.71344211692518,51.70811077502444
2,cju1gv7106qd008784gk603mg.png,1,ensemble_original_frame,0.0,104.0158640735738,50.50417788476739
2,cju1hirfi7ekp0855q0vgm9qq.png,6,ensemble_original_frame,0.0,78.37310392552966,62.76489795749027
2,cju2i6acqvo6l0799u20fift8.png,4,ensemble_original_frame,0.0,65.9862860621016,46.18280045507792
2,cju2nguelpmlj0835rojdn097.png,5,ensemble_original_frame,0.0,82.27970883434878,45.58317979855712
2,cju2omjpeqj5a0988pjdlb8l1.png,2,ensemble_original_frame,0.0,68.00808771856228,36.453787316500126
2,cju0ue769mxii08019zqgdbxn.png,1,random_chart_control,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,random_chart_control,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,random_chart_control,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,random_chart_control,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,random_chart_control,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,random_chart_control,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,random_chart_control,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,random_chart_control,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,random_chart_control,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,random_chart_control,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,random_chart_control,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,random_chart_control,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,random_chart_control,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,random_chart_control,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,random_chart_control,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,random_chart_control,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,wrong_output_action_control,0.0,99.02660471038351,60.775308878410605
2,cju13cgqmnhwn0988yrainhcp.png,7,wrong_output_action_control,0.0,86.47249252811459,46.47879753921706
2,cju16ach3m1da0993r1dq3sn2.png,7,wrong_output_action_control,0.0,58.34362031487214,41.24666508405938
2,cju171py4qiha0835u8sl59ds.png,1,wrong_output_action_control,0.003766478342749529,77.7978148129733,35.126726796517
2,cju17g6ykn1cs0993dww6qdi8.png,4,wrong_output_action_control,0.0,56.41579763685681,34.16452736119261
2,cju183od81ff608017ekzif89.png,3,wrong_output_action_control,0.0,87.2618473726956,43.24703562259004
2,cju1c0qb4tzi308355wtsnp0y.png,0,wrong_output_action_control,0.0,59.413035552951804,33.30624719213841
2,cju1cyjb5qtie0993njqne9m3.png,5,wrong_output_action_control,0.0,51.762641134234784,29.900695262911107
2,cju1d50a94qf50855wsowacrc.png,6,wrong_output_action_control,0.0,119.90843696566485,58.53611363361659
2,cju1fb9236a110801yvg0fwju.png,0,wrong_output_action_control,0.0,56.81371202261003,33.266565625175154
2,cju1ftaji6isw0855108yqcse.png,0,wrong_output_action_control,0.0,81.6901934359224,48.367480936132225
2,cju1gv7106qd008784gk603mg.png,1,wrong_output_action_control,0.0,104.0182675864259,40.82306111000351
2,cju1hirfi7ekp0855q0vgm9qq.png,6,wrong_output_action_control,0.0,78.1947030946817,62.51033163759667
2,cju2i6acqvo6l0799u20fift8.png,4,wrong_output_action_control,0.0,66.68130069962486,48.22473272616514
2,cju2nguelpmlj0835rojdn097.png,5,wrong_output_action_control,0.0,82.93708770023656,48.38743593005574
2,cju2omjpeqj5a0988pjdlb8l1.png,2,wrong_output_action_control,0.0,67.91985436074816,34.16185642000733
2,cju0ue769mxii08019zqgdbxn.png,1,wrong_multiplication_order_control,0.0,93.34527452645696,55.25806047262957
2,cju13cgqmnhwn0988yrainhcp.png,7,wrong_multiplication_order_control,0.0,81.50055028876181,46.06880223140988
2,cju16ach3m1da0993r1dq3sn2.png,7,wrong_multiplication_order_control,0.0,55.09762366317681,33.51939573397362
2,cju171py4qiha0835u8sl59ds.png,1,wrong_multiplication_order_control,0.23425692695214106,72.54636950777115,27.159128066746508
2,cju17g6ykn1cs0993dww6qdi8.png,4,wrong_multiplication_order_control,0.05590851334180432,52.32590180780452,29.19303176226556
2,cju183od81ff608017ekzif89.png,3,wrong_multiplication_order_control,0.04032258064516129,83.1948980663433,36.274772045008575
2,cju1c0qb4tzi308355wtsnp0y.png,0,wrong_multiplication_order_control,0.0,53.5647572149767,27.648572771263524
2,cju1cyjb5qtie0993njqne9m3.png,5,wrong_multiplication_order_control,0.21428571428571427,46.760451118536,20.008006816195323
2,cju1d50a94qf50855wsowacrc.png,6,wrong_multiplication_order_control,0.04612850082372323,115.43006525397247,57.147441964452504
2,cju1fb9236a110801yvg0fwju.png,0,wrong_multiplication_order_control,0.054187192118226604,53.24283661483117,28.110856773764926
2,cju1ftaji6isw0855108yqcse.png,0,wrong_multiplication_order_control,0.0,79.82605615238494,43.34397820935001
2,cju1gv7106qd008784gk603mg.png,1,wrong_multiplication_order_control,0.0,99.05397384216138,42.914889602705884
2,cju1hirfi7ekp0855q0vgm9qq.png,6,wrong_multiplication_order_control,0.0,74.71268649983972,56.14985503647637
2,cju2i6acqvo6l0799u20fift8.png,4,wrong_multiplication_order_control,0.0,64.35060217278468,43.53179414567997
2,cju2nguelpmlj0835rojdn097.png,5,wrong_multiplication_order_control,0.017595307917888565,77.9201211939801,41.90730302337619
2,cju2omjpeqj5a0988pjdlb8l1.png,2,wrong_multiplication_order_control,0.0,64.72244026174339,33.19903625482008
2,cju0ue769mxii08019zqgdbxn.png,1,inferred_canonical_no_output_retransport,0.0,98.48959176670171,54.95517842673261
2,cju13cgqmnhwn0988yrainhcp.png,7,inferred_canonical_no_output_retransport,0.0,87.04596486914255,49.56238134674524
2,cju16ach3m1da0993r1dq3sn2.png,7,inferred_canonical_no_output_retransport,0.0,58.69412236331676,40.49670204111777
2,cju171py4qiha0835u8sl59ds.png,1,inferred_canonical_no_output_retransport,0.08506616257088846,78.2309196902245,31.44982630258239
2,cju17g6ykn1cs0993dww6qdi8.png,4,inferred_canonical_no_output_retransport,0.0351493848857645,57.26080540204199,33.43649951571027
2,cju183od81ff608017ekzif89.png,3,inferred_canonical_no_output_retransport,0.0,86.86731824293443,40.00340960344279
2,cju1c0qb4tzi308355wtsnp0y.png,0,inferred_canonical_no_output_retransport,0.0,59.60410449464471,33.802852725768986
2,cju1cyjb5qtie0993njqne9m3.png,5,inferred_canonical_no_output_retransport,0.06060606060606061,53.02451957605791,25.72822069977367
2,cju1d50a94qf50855wsowacrc.png,6,inferred_canonical_no_output_retransport,0.0,120.92971959823349,61.19866401506432
2,cju1fb9236a110801yvg0fwju.png,0,inferred_canonical_no_output_retransport,0.0,57.8013840664737,34.96508532399658
2,cju1ftaji6isw0855108yqcse.png,0,inferred_canonical_no_output_retransport,0.0,81.63207173341543,50.800634637125846
2,cju1gv7106qd008784gk603mg.png,1,inferred_canonical_no_output_retransport,0.0,104.29010799001122,48.088649412569744
2,cju1hirfi7ekp0855q0vgm9qq.png,6,inferred_canonical_no_output_retransport,0.0,78.43257086914562,63.90912590066425
2,cju2i6acqvo6l0799u20fift8.png,4,inferred_canonical_no_output_retransport,0.0,66.60691710250809,49.29180596777622
2,cju2nguelpmlj0835rojdn097.png,5,inferred_canonical_no_output_retransport,0.0,82.67582854444977,48.35444147894756
2,cju2omjpeqj5a0988pjdlb8l1.png,2,inferred_canonical_no_output_retransport,0.0,68.6804193347711,43.066194162381535
3,cju0ue769mxii08019zqgdbxn.png,4,one_canonical_on_transformed_input,0.0,nan,nan
3,cju13cgqmnhwn0988yrainhcp.png,6,one_canonical_on_transformed_input,0.0,nan,nan
3,cju16ach3m1da0993r1dq3sn2.png,0,one_canonical_on_transformed_input,0.0,nan,nan
3,cju171py4qiha0835u8sl59ds.png,1,one_canonical_on_transformed_input,0.0,nan,nan
