observation_id,evidence_label,corpus_seed,setting_family,fusion_method,reference_accuracy,observed_accuracy,ordinary_fusion_harmful,ordinary_fusion_safe,gauge_sync_sufficient,branch_lift_beneficial,projective_rank_expansion_required,abstention_recommended,ordinary_prediction_disagreement,estimated_period,estimated_index,candidate_capacity,controlled_structural_residual,capacity_divisible_by_index,controlled_projective_indicator,fusion_parameter_multiplier,mean_heldout_pairwise_residual,mean_inverse_consistency_residual,global_synchronization_residual,mean_parameter_distance,max_loop_holonomy_norm,loop_commutator_norm,mean_loop_spectral_radius,mean_loop_absolute_phase,centrality_residual,torsion_confidence,cocycle_residual,coboundary_residual,bootstrap_stability,natural_connection_trivial_indicator
D0547,controlled_on_real_features,3,period3_index3,random_branch_control,0.6850000023841858,0.4379999935626983,1,0,0,1,1,1,0.6147499978542328,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0548,controlled_on_real_features,3,period3_index3,wrong_cocycle_control,0.6850000023841858,0.5009999871253967,1,0,0,1,1,1,0.5862500071525574,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0549,controlled_on_real_features,3,period3_index3,wrong_projective_representation,0.6850000023841858,0.6140000224113464,1,0,0,1,1,1,0.5737499892711639,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0550,controlled_on_real_features,3,period3_index3,ensemble_upper_bound,0.6850000023841858,0.6850000023841858,0,1,0,1,1,0,0.2461249828338623,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0551,controlled_on_real_features,3,period3_index3,oracle_coherent_lift,0.6850000023841858,0.6850000023841858,0,1,0,1,1,0,0.2461249828338623,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0552,controlled_on_real_features,3,period3_index3,ordinary_same_capacity,0.6850000023841858,0.4490000009536743,1,0,0,1,0,1,0.6378749907016754,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0553,controlled_on_real_features,3,period3_index3,coherent_projective_lift,0.6850000023841858,0.6850000023841858,0,1,0,1,0,0,0.2461249828338623,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0554,controlled_on_real_features,3,period3_index3,parameter_matched_generic_unitary,0.6850000023841858,0.6850000023841858,0,1,0,1,0,0,0.2461249828338623,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0555,controlled_on_real_features,3,period3_index3,random_branch_control,0.6850000023841858,0.0450000017881393,1,0,0,1,0,1,0.6311250030994415,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0556,controlled_on_real_features,3,period3_index3,wrong_cocycle_control,0.6850000023841858,0.2660000026226043,1,0,0,1,0,1,0.6488749980926514,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0557,controlled_on_real_features,3,period3_index3,wrong_projective_representation,0.6850000023841858,0.6399999856948853,1,0,0,1,0,1,0.5692499876022339,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0558,controlled_on_real_features,3,period3_index3,ensemble_upper_bound,0.6850000023841858,0.6850000023841858,0,1,0,1,0,0,0.2461249828338623,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0559,controlled_on_real_features,3,period3_index3,oracle_coherent_lift,0.6850000023841858,0.6850000023841858,0,1,0,1,0,0,0.2461249828338623,3.0,3.0,6.0,1.5389852592306855e-07,1.0,1.0,1.0,0.8245956817907947,9.257402311391161e-07,0.0307279474301529,0.6832674890756607,1.436638854102057e-06,1.1199530263183988e-06,1.0000014850103114,4.327429982748901e-07,1.5389852592306855e-07,1.0,4.214684423686776e-08,1.0,1.0,0.0
D0560,controlled_on_real_features,4,period2_index2,ordinary_same_capacity,0.6890000104904175,0.6740000247955322,1,0,0,0,1,1,0.22662502527236938,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0561,controlled_on_real_features,4,period2_index2,coherent_projective_lift,0.6890000104904175,0.6740000247955322,1,0,0,0,1,1,0.22662502527236938,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0562,controlled_on_real_features,4,period2_index2,parameter_matched_generic_unitary,0.6890000104904175,0.6890000104904175,0,1,0,0,1,0,0.24687498807907104,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0563,controlled_on_real_features,4,period2_index2,random_branch_control,0.6890000104904175,0.1000000014901161,1,0,0,0,1,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0564,controlled_on_real_features,4,period2_index2,wrong_cocycle_control,0.6890000104904175,0.1000000014901161,1,0,0,0,1,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0565,controlled_on_real_features,4,period2_index2,wrong_projective_representation,0.6890000104904175,0.6740000247955322,1,0,0,0,1,1,0.22662502527236938,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0566,controlled_on_real_features,4,period2_index2,ensemble_upper_bound,0.6890000104904175,0.6890000104904175,0,1,0,0,1,0,0.24687498807907104,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0567,controlled_on_real_features,4,period2_index2,oracle_coherent_lift,0.6890000104904175,0.6890000104904175,0,1,0,0,1,0,0.24687498807907104,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0568,controlled_on_real_features,4,period2_index2,ordinary_same_capacity,0.6890000104904175,0.1840000003576278,1,0,0,1,0,1,0.6917499899864197,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0569,controlled_on_real_features,4,period2_index2,coherent_projective_lift,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0570,controlled_on_real_features,4,period2_index2,parameter_matched_generic_unitary,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0571,controlled_on_real_features,4,period2_index2,random_branch_control,0.6890000104904175,0.0399999991059303,1,0,0,1,0,1,0.6081250011920929,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0572,controlled_on_real_features,4,period2_index2,wrong_cocycle_control,0.6890000104904175,0.0010000000474974,1,0,0,1,0,1,0.4232500195503235,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0573,controlled_on_real_features,4,period2_index2,wrong_projective_representation,0.6890000104904175,0.574999988079071,1,0,0,1,0,1,0.5421249866485596,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0574,controlled_on_real_features,4,period2_index2,ensemble_upper_bound,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0575,controlled_on_real_features,4,period2_index2,oracle_coherent_lift,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,2.0,6.181724643283816e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,6.181724643283816e-08,1.0,6.181724643283816e-08,1.0,1.0,0.0
D0576,controlled_on_real_features,4,period2_index2,ordinary_same_capacity,0.6890000104904175,0.4449999928474426,1,0,0,1,1,1,0.6669999957084656,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0577,controlled_on_real_features,4,period2_index2,coherent_projective_lift,0.6890000104904175,0.6480000019073486,1,0,0,1,1,1,0.2731249928474426,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0578,controlled_on_real_features,4,period2_index2,parameter_matched_generic_unitary,0.6890000104904175,0.6890000104904175,0,1,0,1,1,0,0.24687498807907104,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0579,controlled_on_real_features,4,period2_index2,random_branch_control,0.6890000104904175,0.1609999984502792,1,0,0,1,1,1,0.6581250131130219,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0580,controlled_on_real_features,4,period2_index2,wrong_cocycle_control,0.6890000104904175,0.0020000000949949,1,0,0,1,1,1,0.3668749928474426,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0581,controlled_on_real_features,4,period2_index2,wrong_projective_representation,0.6890000104904175,0.6230000257492065,1,0,0,1,1,1,0.5476250052452087,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0582,controlled_on_real_features,4,period2_index2,ensemble_upper_bound,0.6890000104904175,0.6890000104904175,0,1,0,1,1,0,0.24687498807907104,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0583,controlled_on_real_features,4,period2_index2,oracle_coherent_lift,0.6890000104904175,0.6890000104904175,0,1,0,1,1,0,0.24687498807907104,2.0,2.0,3.0,0.5773502588272095,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.5773502588272095,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0584,controlled_on_real_features,4,period2_index2,ordinary_same_capacity,0.6890000104904175,0.1800000071525573,1,0,0,1,0,1,0.645249992609024,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0585,controlled_on_real_features,4,period2_index2,coherent_projective_lift,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0586,controlled_on_real_features,4,period2_index2,parameter_matched_generic_unitary,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0587,controlled_on_real_features,4,period2_index2,random_branch_control,0.6890000104904175,0.3869999945163727,1,0,0,1,0,1,0.6237500011920929,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0588,controlled_on_real_features,4,period2_index2,wrong_cocycle_control,0.6890000104904175,0.0010000000474974,1,0,0,1,0,1,0.4232500195503235,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0589,controlled_on_real_features,4,period2_index2,wrong_projective_representation,0.6890000104904175,0.6259999871253967,1,0,0,1,0,1,0.5834999978542328,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0590,controlled_on_real_features,4,period2_index2,ensemble_upper_bound,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0591,controlled_on_real_features,4,period2_index2,oracle_coherent_lift,0.6890000104904175,0.6890000104904175,0,1,0,1,0,0,0.24687498807907104,2.0,2.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0592,controlled_on_real_features,4,period2_index4,ordinary_same_capacity,0.6890000104904175,0.7099999785423279,0,1,0,0,1,1,0.3386250138282776,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0593,controlled_on_real_features,4,period2_index4,coherent_projective_lift,0.6890000104904175,0.7099999785423279,0,1,0,0,1,0,0.3386250138282776,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0594,controlled_on_real_features,4,period2_index4,parameter_matched_generic_unitary,0.6890000104904175,0.6890000104904175,0,1,0,0,1,0,0.24687498807907104,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0595,controlled_on_real_features,4,period2_index4,random_branch_control,0.6890000104904175,0.5870000123977661,1,0,0,0,1,1,0.1132500171661377,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0596,controlled_on_real_features,4,period2_index4,wrong_cocycle_control,0.6890000104904175,0.1000000014901161,1,0,0,0,1,1,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0597,controlled_on_real_features,4,period2_index4,wrong_projective_representation,0.6890000104904175,0.6740000247955322,1,0,0,0,1,1,0.22662502527236938,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0598,controlled_on_real_features,4,period2_index4,ensemble_upper_bound,0.6890000104904175,0.6890000104904175,0,1,0,0,1,0,0.24687498807907104,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0599,controlled_on_real_features,4,period2_index4,oracle_coherent_lift,0.6890000104904175,0.6890000104904175,0,1,0,0,1,0,0.24687498807907104,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0600,controlled_on_real_features,4,period2_index4,ordinary_same_capacity,0.6890000104904175,0.5659999847412109,1,0,0,1,1,1,0.5612500011920929,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0601,controlled_on_real_features,4,period2_index4,coherent_projective_lift,0.6890000104904175,0.6940000057220459,0,1,0,1,1,0,0.4552500247955322,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0602,controlled_on_real_features,4,period2_index4,parameter_matched_generic_unitary,0.6890000104904175,0.6890000104904175,0,1,0,1,1,0,0.24687498807907104,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0603,controlled_on_real_features,4,period2_index4,random_branch_control,0.6890000104904175,0.2450000047683715,1,0,0,1,1,1,0.17937499284744263,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0604,controlled_on_real_features,4,period2_index4,wrong_cocycle_control,0.6890000104904175,0.238999992609024,1,0,0,1,1,1,0.18062502145767212,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0605,controlled_on_real_features,4,period2_index4,wrong_projective_representation,0.6890000104904175,0.4760000109672546,1,0,0,1,1,1,0.6128750145435333,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0606,controlled_on_real_features,4,period2_index4,ensemble_upper_bound,0.6890000104904175,0.6890000104904175,0,1,0,1,1,0,0.24687498807907104,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0607,controlled_on_real_features,4,period2_index4,oracle_coherent_lift,0.6890000104904175,0.6890000104904175,0,1,0,1,1,0,0.24687498807907104,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0608,controlled_on_real_features,4,period2_index4,ordinary_same_capacity,0.6890000104904175,0.5690000057220459,1,0,0,1,1,1,0.5661250054836273,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0609,controlled_on_real_features,4,period2_index4,coherent_projective_lift,0.6890000104904175,0.6899999976158142,0,1,0,1,1,0,0.32862502336502075,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.8253129177859851,9.630713405174771e-07,0.0320277765526303,0.684207558631897,1.4099026657277136e-06,1.080280753740226e-06,1.0000012447113564,4.410561195281422e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
