outcome,feature_set,fold_index,feature,logistic_coefficient_standardized
projective_rank_expansion_required,full_holonomy_projective,14,ordinary_prediction_disagreement,0.06932131089134058
projective_rank_expansion_required,full_holonomy_projective,14,mean_parameter_distance,0.0008158003064077171
projective_rank_expansion_required,full_holonomy_projective,14,max_loop_holonomy_norm,0.0004305548038163006
projective_rank_expansion_required,full_holonomy_projective,14,loop_commutator_norm,0.0006148030522438456
projective_rank_expansion_required,full_holonomy_projective,14,mean_loop_spectral_radius,0.0011094389761763354
projective_rank_expansion_required,full_holonomy_projective,14,mean_loop_absolute_phase,-0.0006152541106039781
projective_rank_expansion_required,full_holonomy_projective,14,centrality_residual,1.2094318108553896
projective_rank_expansion_required,full_holonomy_projective,14,torsion_confidence,-1.791516971891932
projective_rank_expansion_required,full_holonomy_projective,14,cocycle_residual,0.13114077095171267
projective_rank_expansion_required,full_holonomy_projective,14,coboundary_residual,-1.453439580605939
projective_rank_expansion_required,full_holonomy_projective,14,bootstrap_stability,0.4995578136856862
projective_rank_expansion_required,full_holonomy_projective,14,estimated_period,0.3517420484737634
projective_rank_expansion_required,full_holonomy_projective,14,estimated_index,0.3517420484737634
projective_rank_expansion_required,full_holonomy_projective,14,candidate_capacity,-0.2957924701207602
projective_rank_expansion_required,full_holonomy_projective,14,controlled_structural_residual,1.2094318259963583
projective_rank_expansion_required,full_holonomy_projective,15,mean_heldout_pairwise_residual,-0.00034761938309003205
projective_rank_expansion_required,full_holonomy_projective,15,mean_inverse_consistency_residual,-0.00025092949275972766
projective_rank_expansion_required,full_holonomy_projective,15,global_synchronization_residual,0.000547046303504629
projective_rank_expansion_required,full_holonomy_projective,15,ordinary_prediction_disagreement,0.052179672504769986
projective_rank_expansion_required,full_holonomy_projective,15,mean_parameter_distance,0.0007496902897041735
projective_rank_expansion_required,full_holonomy_projective,15,max_loop_holonomy_norm,0.00040638991848651986
projective_rank_expansion_required,full_holonomy_projective,15,loop_commutator_norm,0.0005688645150959804
projective_rank_expansion_required,full_holonomy_projective,15,mean_loop_spectral_radius,0.000967142720884443
projective_rank_expansion_required,full_holonomy_projective,15,mean_loop_absolute_phase,-0.0004931463560047195
projective_rank_expansion_required,full_holonomy_projective,15,centrality_residual,1.2458585145073482
projective_rank_expansion_required,full_holonomy_projective,15,torsion_confidence,-1.7086375956709414
projective_rank_expansion_required,full_holonomy_projective,15,cocycle_residual,0.1636047302284045
projective_rank_expansion_required,full_holonomy_projective,15,coboundary_residual,-1.443054561110818
projective_rank_expansion_required,full_holonomy_projective,15,bootstrap_stability,0.4666409209343223
projective_rank_expansion_required,full_holonomy_projective,15,estimated_period,0.46704180897726905
projective_rank_expansion_required,full_holonomy_projective,15,estimated_index,0.3409504395842916
projective_rank_expansion_required,full_holonomy_projective,15,candidate_capacity,-0.21255955278385424
projective_rank_expansion_required,full_holonomy_projective,15,controlled_structural_residual,1.245858442281382
projective_rank_expansion_required,full_holonomy_projective,16,mean_heldout_pairwise_residual,0.0041250595136997775
projective_rank_expansion_required,full_holonomy_projective,16,mean_inverse_consistency_residual,-0.0045401320711701346
projective_rank_expansion_required,full_holonomy_projective,16,global_synchronization_residual,-0.002694693902422101
projective_rank_expansion_required,full_holonomy_projective,16,ordinary_prediction_disagreement,-0.01954210476034896
projective_rank_expansion_required,full_holonomy_projective,16,mean_parameter_distance,-0.004354091842234416
projective_rank_expansion_required,full_holonomy_projective,16,max_loop_holonomy_norm,-0.005489136866680733
projective_rank_expansion_required,full_holonomy_projective,16,loop_commutator_norm,0.0028760969530300024
projective_rank_expansion_required,full_holonomy_projective,16,mean_loop_spectral_radius,0.004172545056133062
projective_rank_expansion_required,full_holonomy_projective,16,mean_loop_absolute_phase,-0.003760386698382359
projective_rank_expansion_required,full_holonomy_projective,16,centrality_residual,1.1750262065133
projective_rank_expansion_required,full_holonomy_projective,16,torsion_confidence,-1.7988023816958696
projective_rank_expansion_required,full_holonomy_projective,16,cocycle_residual,-0.08832543906786045
projective_rank_expansion_required,full_holonomy_projective,16,coboundary_residual,-1.7988023816958696
projective_rank_expansion_required,full_holonomy_projective,16,bootstrap_stability,0.0
projective_rank_expansion_required,full_holonomy_projective,16,estimated_period,0.045898724905944654
projective_rank_expansion_required,full_holonomy_projective,16,estimated_index,0.06825434754424525
projective_rank_expansion_required,full_holonomy_projective,16,candidate_capacity,-0.14399475619366744
projective_rank_expansion_required,full_holonomy_projective,16,controlled_structural_residual,1.1750262065133
projective_rank_expansion_required,full_holonomy_projective,17,mean_heldout_pairwise_residual,-0.0005361367508002848
projective_rank_expansion_required,full_holonomy_projective,17,mean_inverse_consistency_residual,0.0010717831904282237
projective_rank_expansion_required,full_holonomy_projective,17,global_synchronization_residual,0.0007994639630354159
projective_rank_expansion_required,full_holonomy_projective,17,ordinary_prediction_disagreement,0.07363998500756276
projective_rank_expansion_required,full_holonomy_projective,17,mean_parameter_distance,0.0010485131902053342
projective_rank_expansion_required,full_holonomy_projective,17,max_loop_holonomy_norm,0.00040893331833581213
projective_rank_expansion_required,full_holonomy_projective,17,loop_commutator_norm,0.0001094996613840371
projective_rank_expansion_required,full_holonomy_projective,17,mean_loop_spectral_radius,0.00028419242425602447
projective_rank_expansion_required,full_holonomy_projective,17,mean_loop_absolute_phase,-0.0002612052756304225
projective_rank_expansion_required,full_holonomy_projective,17,centrality_residual,1.197182135002119
projective_rank_expansion_required,full_holonomy_projective,17,torsion_confidence,-1.759264245000796
projective_rank_expansion_required,full_holonomy_projective,17,cocycle_residual,0.13496803578260047
projective_rank_expansion_required,full_holonomy_projective,17,coboundary_residual,-1.5251138160230497
projective_rank_expansion_required,full_holonomy_projective,17,bootstrap_stability,0.47970744167149526
projective_rank_expansion_required,full_holonomy_projective,17,estimated_period,0.3857325983978664
projective_rank_expansion_required,full_holonomy_projective,17,estimated_index,0.4814575881405585
projective_rank_expansion_required,full_holonomy_projective,17,candidate_capacity,-0.22434863457034007
projective_rank_expansion_required,full_holonomy_projective,17,controlled_structural_residual,1.197182091509792
projective_rank_expansion_required,full_holonomy_projective,18,mean_heldout_pairwise_residual,-0.0002436693016610676
projective_rank_expansion_required,full_holonomy_projective,18,mean_inverse_consistency_residual,0.0006452672703976948
projective_rank_expansion_required,full_holonomy_projective,18,global_synchronization_residual,0.0004864788175301632
projective_rank_expansion_required,full_holonomy_projective,18,ordinary_prediction_disagreement,0.0631808990451997
projective_rank_expansion_required,full_holonomy_projective,18,mean_parameter_distance,0.0006729968467096768
projective_rank_expansion_required,full_holonomy_projective,18,max_loop_holonomy_norm,-2.711313059717703e-05
projective_rank_expansion_required,full_holonomy_projective,18,loop_commutator_norm,0.0003694873388722478
projective_rank_expansion_required,full_holonomy_projective,18,mean_loop_spectral_radius,0.0005765160457193501
projective_rank_expansion_required,full_holonomy_projective,18,mean_loop_absolute_phase,-0.00048314201400038255
projective_rank_expansion_required,full_holonomy_projective,18,centrality_residual,1.209315360836844
projective_rank_expansion_required,full_holonomy_projective,18,torsion_confidence,-1.7918288805382372
projective_rank_expansion_required,full_holonomy_projective,18,cocycle_residual,0.13212670213492797
projective_rank_expansion_required,full_holonomy_projective,18,coboundary_residual,-1.453371655663071
projective_rank_expansion_required,full_holonomy_projective,18,bootstrap_stability,0.5004193695458538
projective_rank_expansion_required,full_holonomy_projective,18,estimated_period,0.3520880607367762
projective_rank_expansion_required,full_holonomy_projective,18,estimated_index,0.3520880607367762
projective_rank_expansion_required,full_holonomy_projective,18,candidate_capacity,-0.2961172376207148
projective_rank_expansion_required,full_holonomy_projective,18,controlled_structural_residual,1.2093153770572591
projective_rank_expansion_required,full_holonomy_projective,19,mean_heldout_pairwise_residual,-0.00015308831521553597
projective_rank_expansion_required,full_holonomy_projective,19,mean_inverse_consistency_residual,0.00040798929963733565
projective_rank_expansion_required,full_holonomy_projective,19,global_synchronization_residual,0.0002741608894954669
projective_rank_expansion_required,full_holonomy_projective,19,ordinary_prediction_disagreement,0.048505344241006484
projective_rank_expansion_required,full_holonomy_projective,19,mean_parameter_distance,0.00047829052521734556
projective_rank_expansion_required,full_holonomy_projective,19,max_loop_holonomy_norm,-0.00017587496186378953
projective_rank_expansion_required,full_holonomy_projective,19,loop_commutator_norm,0.0004587747510345755
projective_rank_expansion_required,full_holonomy_projective,19,mean_loop_spectral_radius,0.0006114769035430903
projective_rank_expansion_required,full_holonomy_projective,19,mean_loop_absolute_phase,-0.00047202063244951574
projective_rank_expansion_required,full_holonomy_projective,19,centrality_residual,1.245692209711575
projective_rank_expansion_required,full_holonomy_projective,19,torsion_confidence,-1.7088016759915736
projective_rank_expansion_required,full_holonomy_projective,19,cocycle_residual,0.164069686427592
projective_rank_expansion_required,full_holonomy_projective,19,coboundary_residual,-1.4430066132183879
projective_rank_expansion_required,full_holonomy_projective,19,bootstrap_stability,0.46720845970886377
projective_rank_expansion_required,full_holonomy_projective,19,estimated_period,0.46732259475917154
projective_rank_expansion_required,full_holonomy_projective,19,estimated_index,0.3412065790150493
projective_rank_expansion_required,full_holonomy_projective,19,candidate_capacity,-0.21230218315542818
projective_rank_expansion_required,full_holonomy_projective,19,controlled_structural_residual,1.2456921373871352
abstention_recommended,full_holonomy_projective,0,mean_heldout_pairwise_residual,0.022503909249135364
abstention_recommended,full_holonomy_projective,0,mean_inverse_consistency_residual,0.04540879913276159
abstention_recommended,full_holonomy_projective,0,global_synchronization_residual,0.023828136650513164
abstention_recommended,full_holonomy_projective,0,ordinary_prediction_disagreement,2.377271365539074
abstention_recommended,full_holonomy_projective,0,mean_parameter_distance,-0.009085593121395463
abstention_recommended,full_holonomy_projective,0,max_loop_holonomy_norm,-0.005915683928945388
abstention_recommended,full_holonomy_projective,0,loop_commutator_norm,-0.04470000801989883
abstention_recommended,full_holonomy_projective,0,mean_loop_spectral_radius,-0.05316031872430858
abstention_recommended,full_holonomy_projective,0,mean_loop_absolute_phase,0.040160921153939294
abstention_recommended,full_holonomy_projective,0,centrality_residual,0.09470225557497895
abstention_recommended,full_holonomy_projective,0,torsion_confidence,-0.14603958798983996
abstention_recommended,full_holonomy_projective,0,cocycle_residual,-0.2777105189919381
abstention_recommended,full_holonomy_projective,0,coboundary_residual,-0.14603958798983996
abstention_recommended,full_holonomy_projective,0,bootstrap_stability,0.0
abstention_recommended,full_holonomy_projective,0,estimated_period,-0.07789646812187488
abstention_recommended,full_holonomy_projective,0,estimated_index,-0.37314129385522155
abstention_recommended,full_holonomy_projective,0,candidate_capacity,-0.22132517640862473
abstention_recommended,full_holonomy_projective,0,controlled_structural_residual,0.09470225557497895
abstention_recommended,full_holonomy_projective,1,mean_heldout_pairwise_residual,0.014797969213325306
abstention_recommended,full_holonomy_projective,1,mean_inverse_consistency_residual,0.04680200872674236
abstention_recommended,full_holonomy_projective,1,global_synchronization_residual,0.02068791517495302
abstention_recommended,full_holonomy_projective,1,ordinary_prediction_disagreement,2.501280682498815
abstention_recommended,full_holonomy_projective,1,mean_parameter_distance,-0.003123756900692975
abstention_recommended,full_holonomy_projective,1,max_loop_holonomy_norm,-0.012815652553281048
abstention_recommended,full_holonomy_projective,1,loop_commutator_norm,-0.03144549736239209
abstention_recommended,full_holonomy_projective,1,mean_loop_spectral_radius,-0.04426481397244777
abstention_recommended,full_holonomy_projective,1,mean_loop_absolute_phase,0.02705492715231568
abstention_recommended,full_holonomy_projective,1,centrality_residual,0.5499232478389585
abstention_recommended,full_holonomy_projective,1,torsion_confidence,0.3586873480692631
abstention_recommended,full_holonomy_projective,1,cocycle_residual,-0.2162773416033216
abstention_recommended,full_holonomy_projective,1,coboundary_residual,-0.1352645151400262
abstention_recommended,full_holonomy_projective,1,bootstrap_stability,-0.6811002472678331
abstention_recommended,full_holonomy_projective,1,estimated_period,-0.11894274733935377
abstention_recommended,full_holonomy_projective,1,estimated_index,-0.9780170694122073
abstention_recommended,full_holonomy_projective,1,candidate_capacity,0.5966771083568905
abstention_recommended,full_holonomy_projective,1,controlled_structural_residual,0.5499222565725973
abstention_recommended,full_holonomy_projective,2,mean_heldout_pairwise_residual,0.03106193024141959
abstention_recommended,full_holonomy_projective,2,mean_inverse_consistency_residual,0.028525649769119088
abstention_recommended,full_holonomy_projective,2,global_synchronization_residual,0.016885070693000225
abstention_recommended,full_holonomy_projective,2,ordinary_prediction_disagreement,2.6302894932998098
abstention_recommended,full_holonomy_projective,2,mean_parameter_distance,-0.019456784316997624
abstention_recommended,full_holonomy_projective,2,max_loop_holonomy_norm,0.001381272070598667
abstention_recommended,full_holonomy_projective,2,loop_commutator_norm,-0.04918646141309518
abstention_recommended,full_holonomy_projective,2,mean_loop_spectral_radius,-0.051719751757711055
abstention_recommended,full_holonomy_projective,2,mean_loop_absolute_phase,0.049011260917022965
abstention_recommended,full_holonomy_projective,2,centrality_residual,0.6468616215638805
abstention_recommended,full_holonomy_projective,2,torsion_confidence,0.2829083321246983
abstention_recommended,full_holonomy_projective,2,cocycle_residual,-0.10452332843521094
abstention_recommended,full_holonomy_projective,2,coboundary_residual,-0.15249872292604885
abstention_recommended,full_holonomy_projective,2,bootstrap_stability,-0.6025217656943882
abstention_recommended,full_holonomy_projective,2,estimated_period,-0.5344592994151094
abstention_recommended,full_holonomy_projective,2,estimated_index,-0.5344592994151094
abstention_recommended,full_holonomy_projective,2,candidate_capacity,0.9376823628391817
abstention_recommended,full_holonomy_projective,2,controlled_structural_residual,0.6468606015561089
abstention_recommended,full_holonomy_projective,3,mean_heldout_pairwise_residual,0.00815349898849117
abstention_recommended,full_holonomy_projective,3,mean_inverse_consistency_residual,0.04770410206380024
abstention_recommended,full_holonomy_projective,3,global_synchronization_residual,0.020613473097253344
abstention_recommended,full_holonomy_projective,3,ordinary_prediction_disagreement,2.1859421732035704
abstention_recommended,full_holonomy_projective,3,mean_parameter_distance,0.002507320698430214
abstention_recommended,full_holonomy_projective,3,max_loop_holonomy_norm,-0.01470303556397895
abstention_recommended,full_holonomy_projective,3,loop_commutator_norm,-0.023853119135426693
abstention_recommended,full_holonomy_projective,3,mean_loop_spectral_radius,-0.03776836136600297
abstention_recommended,full_holonomy_projective,3,mean_loop_absolute_phase,0.01810993242060628
abstention_recommended,full_holonomy_projective,3,centrality_residual,0.6913046224287687
abstention_recommended,full_holonomy_projective,3,torsion_confidence,0.41071099215575396
abstention_recommended,full_holonomy_projective,3,cocycle_residual,-0.24442066627173983
abstention_recommended,full_holonomy_projective,3,coboundary_residual,0.1200516388015095
abstention_recommended,full_holonomy_projective,3,bootstrap_stability,-0.4090685022131922
abstention_recommended,full_holonomy_projective,3,estimated_period,-0.3991722676668193
abstention_recommended,full_holonomy_projective,3,estimated_index,-1.0368174560504242
abstention_recommended,full_holonomy_projective,3,candidate_capacity,0.6362474348069905
abstention_recommended,full_holonomy_projective,3,controlled_structural_residual,0.6913038216417501
abstention_recommended,full_holonomy_projective,4,mean_heldout_pairwise_residual,0.03623389131329283
abstention_recommended,full_holonomy_projective,4,mean_inverse_consistency_residual,0.04388334781165773
abstention_recommended,full_holonomy_projective,4,global_synchronization_residual,0.04554022404192632
abstention_recommended,full_holonomy_projective,4,ordinary_prediction_disagreement,2.377923763651159
abstention_recommended,full_holonomy_projective,4,mean_parameter_distance,-0.025726869704831797
abstention_recommended,full_holonomy_projective,4,max_loop_holonomy_norm,-0.020054681305805407
abstention_recommended,full_holonomy_projective,4,loop_commutator_norm,-0.05062661158578356
abstention_recommended,full_holonomy_projective,4,mean_loop_spectral_radius,-0.04727767408985718
abstention_recommended,full_holonomy_projective,4,mean_loop_absolute_phase,-0.015576533110360787
abstention_recommended,full_holonomy_projective,4,centrality_residual,0.07981193952944418
abstention_recommended,full_holonomy_projective,4,torsion_confidence,-0.11964718208645522
abstention_recommended,full_holonomy_projective,4,cocycle_residual,-0.32853600421471396
abstention_recommended,full_holonomy_projective,4,coboundary_residual,-0.11964718208645522
abstention_recommended,full_holonomy_projective,4,bootstrap_stability,0.0
abstention_recommended,full_holonomy_projective,4,estimated_period,-0.06756642642363063
abstention_recommended,full_holonomy_projective,4,estimated_index,-0.35560468201704654
abstention_recommended,full_holonomy_projective,4,candidate_capacity,-0.3104173620929375
abstention_recommended,full_holonomy_projective,4,controlled_structural_residual,0.07981193952944418
abstention_recommended,full_holonomy_projective,5,mean_heldout_pairwise_residual,0.02501331722307598
abstention_recommended,full_holonomy_projective,5,mean_inverse_consistency_residual,0.04193948784129834
abstention_recommended,full_holonomy_projective,5,global_synchronization_residual,0.031222565386466006
abstention_recommended,full_holonomy_projective,5,ordinary_prediction_disagreement,2.4773237578924907
abstention_recommended,full_holonomy_projective,5,mean_parameter_distance,-0.018340855539350893
abstention_recommended,full_holonomy_projective,5,max_loop_holonomy_norm,-0.02024379108723844
abstention_recommended,full_holonomy_projective,5,loop_commutator_norm,-0.03593567393664088
abstention_recommended,full_holonomy_projective,5,mean_loop_spectral_radius,-0.04349036339868493
abstention_recommended,full_holonomy_projective,5,mean_loop_absolute_phase,-0.007193701336097084
abstention_recommended,full_holonomy_projective,5,centrality_residual,0.5811832180699577
abstention_recommended,full_holonomy_projective,5,torsion_confidence,0.4200388626276774
abstention_recommended,full_holonomy_projective,5,cocycle_residual,-0.2772517617017611
abstention_recommended,full_holonomy_projective,5,coboundary_residual,-0.07108181366912494
abstention_recommended,full_holonomy_projective,5,bootstrap_stability,-0.6823250224708352
abstention_recommended,full_holonomy_projective,5,estimated_period,-0.11677302513200498
abstention_recommended,full_holonomy_projective,5,estimated_index,-0.9838575751873843
abstention_recommended,full_holonomy_projective,5,candidate_capacity,0.5295667165071424
abstention_recommended,full_holonomy_projective,5,controlled_structural_residual,0.5811822180434303
abstention_recommended,full_holonomy_projective,6,mean_heldout_pairwise_residual,0.03632625013074133
abstention_recommended,full_holonomy_projective,6,mean_inverse_consistency_residual,0.03783317836173974
abstention_recommended,full_holonomy_projective,6,global_synchronization_residual,0.04578079025093722
abstention_recommended,full_holonomy_projective,6,ordinary_prediction_disagreement,2.6434285854848643
abstention_recommended,full_holonomy_projective,6,mean_parameter_distance,-0.0254820920349198
abstention_recommended,full_holonomy_projective,6,max_loop_holonomy_norm,-0.016711063385156336
abstention_recommended,full_holonomy_projective,6,loop_commutator_norm,-0.050243338755534765
abstention_recommended,full_holonomy_projective,6,mean_loop_spectral_radius,-0.04165660833303525
abstention_recommended,full_holonomy_projective,6,mean_loop_absolute_phase,-0.017498576694056984
abstention_recommended,full_holonomy_projective,6,centrality_residual,0.6308493856137876
abstention_recommended,full_holonomy_projective,6,torsion_confidence,0.2755676957529711
abstention_recommended,full_holonomy_projective,6,cocycle_residual,-0.1464684108346019
abstention_recommended,full_holonomy_projective,6,coboundary_residual,-0.16716998551475126
abstention_recommended,full_holonomy_projective,6,bootstrap_stability,-0.5913262511312347
abstention_recommended,full_holonomy_projective,6,estimated_period,-0.5233642011173549
abstention_recommended,full_holonomy_projective,6,estimated_index,-0.5233642011173549
abstention_recommended,full_holonomy_projective,6,candidate_capacity,0.9271589542387079
abstention_recommended,full_holonomy_projective,6,controlled_structural_residual,0.6308483935806342
abstention_recommended,full_holonomy_projective,7,mean_heldout_pairwise_residual,0.022119646061798837
abstention_recommended,full_holonomy_projective,7,mean_inverse_consistency_residual,0.038346219719873724
abstention_recommended,full_holonomy_projective,7,global_synchronization_residual,0.026335720672440967
abstention_recommended,full_holonomy_projective,7,ordinary_prediction_disagreement,2.160497959342131
abstention_recommended,full_holonomy_projective,7,mean_parameter_distance,-0.01663663438885832
abstention_recommended,full_holonomy_projective,7,max_loop_holonomy_norm,-0.01960380312936755
abstention_recommended,full_holonomy_projective,7,loop_commutator_norm,-0.030737001469220048
abstention_recommended,full_holonomy_projective,7,mean_loop_spectral_radius,-0.03948922381062889
abstention_recommended,full_holonomy_projective,7,mean_loop_absolute_phase,-0.00609087484749571
abstention_recommended,full_holonomy_projective,7,centrality_residual,0.7303441895664573
abstention_recommended,full_holonomy_projective,7,torsion_confidence,0.48197577022670335
abstention_recommended,full_holonomy_projective,7,cocycle_residual,-0.28525251305417465
abstention_recommended,full_holonomy_projective,7,coboundary_residual,0.18562475230030828
abstention_recommended,full_holonomy_projective,7,bootstrap_stability,-0.422961492893548
abstention_recommended,full_holonomy_projective,7,estimated_period,-0.4118398152035488
abstention_recommended,full_holonomy_projective,7,estimated_index,-1.026339547709251
abstention_recommended,full_holonomy_projective,7,candidate_capacity,0.5823398287829796
abstention_recommended,full_holonomy_projective,7,controlled_structural_residual,0.7303433599786916
abstention_recommended,full_holonomy_projective,8,mean_heldout_pairwise_residual,0.031182767769107295
abstention_recommended,full_holonomy_projective,8,mean_inverse_consistency_residual,0.04232700982487434
abstention_recommended,full_holonomy_projective,8,global_synchronization_residual,0.013603556426643659
abstention_recommended,full_holonomy_projective,8,ordinary_prediction_disagreement,2.4394911174382594
abstention_recommended,full_holonomy_projective,8,mean_parameter_distance,-0.02828800000434381
abstention_recommended,full_holonomy_projective,8,max_loop_holonomy_norm,-0.037544237554472004
abstention_recommended,full_holonomy_projective,8,loop_commutator_norm,-0.0559855672298015
abstention_recommended,full_holonomy_projective,8,mean_loop_spectral_radius,-0.04868105184619388
abstention_recommended,full_holonomy_projective,8,mean_loop_absolute_phase,0.0016074556655971618
abstention_recommended,full_holonomy_projective,8,centrality_residual,0.0876620502952431
abstention_recommended,full_holonomy_projective,8,torsion_confidence,-0.16063547240551612
abstention_recommended,full_holonomy_projective,8,cocycle_residual,-0.20224988305220298
abstention_recommended,full_holonomy_projective,8,coboundary_residual,-0.16063547240551612
abstention_recommended,full_holonomy_projective,8,bootstrap_stability,0.0
abstention_recommended,full_holonomy_projective,8,estimated_period,-0.08879419342053314
abstention_recommended,full_holonomy_projective,8,estimated_index,-0.3608213450122636
abstention_recommended,full_holonomy_projective,8,candidate_capacity,-0.21153969464873765
abstention_recommended,full_holonomy_projective,8,controlled_structural_residual,0.0876620502952431
abstention_recommended,full_holonomy_projective,9,mean_heldout_pairwise_residual,0.023166680921793442
abstention_recommended,full_holonomy_projective,9,mean_inverse_consistency_residual,0.03874116933961692
abstention_recommended,full_holonomy_projective,9,global_synchronization_residual,0.01645286533869265
abstention_recommended,full_holonomy_projective,9,ordinary_prediction_disagreement,2.5765238433874136
abstention_recommended,full_holonomy_projective,9,mean_parameter_distance,-0.018780112913646153
abstention_recommended,full_holonomy_projective,9,max_loop_holonomy_norm,-0.028033597161135872
abstention_recommended,full_holonomy_projective,9,loop_commutator_norm,-0.0475057376823304
abstention_recommended,full_holonomy_projective,9,mean_loop_spectral_radius,-0.03962492647049877
abstention_recommended,full_holonomy_projective,9,mean_loop_absolute_phase,0.0007717998984866367
abstention_recommended,full_holonomy_projective,9,centrality_residual,0.5624778222040585
abstention_recommended,full_holonomy_projective,9,torsion_confidence,0.3649533319134754
abstention_recommended,full_holonomy_projective,9,cocycle_residual,-0.15674286269319365
abstention_recommended,full_holonomy_projective,9,coboundary_residual,-0.14808569403153382
abstention_recommended,full_holonomy_projective,9,bootstrap_stability,-0.7066569623383258
abstention_recommended,full_holonomy_projective,9,estimated_period,-0.15486229717806982
abstention_recommended,full_holonomy_projective,9,estimated_index,-0.9915841201949392
abstention_recommended,full_holonomy_projective,9,candidate_capacity,0.6430624019277992
abstention_recommended,full_holonomy_projective,9,controlled_structural_residual,0.5624767964704284
abstention_recommended,full_holonomy_projective,10,mean_heldout_pairwise_residual,0.02984903557438775
abstention_recommended,full_holonomy_projective,10,mean_inverse_consistency_residual,0.03193367876518835
abstention_recommended,full_holonomy_projective,10,global_synchronization_residual,-0.004796784522351098
abstention_recommended,full_holonomy_projective,10,ordinary_prediction_disagreement,2.7661850182788443
abstention_recommended,full_holonomy_projective,10,mean_parameter_distance,-0.03656818495451578
abstention_recommended,full_holonomy_projective,10,max_loop_holonomy_norm,-0.038490499922858544
abstention_recommended,full_holonomy_projective,10,loop_commutator_norm,-0.05375891911898979
abstention_recommended,full_holonomy_projective,10,mean_loop_spectral_radius,-0.05501625930868367
abstention_recommended,full_holonomy_projective,10,mean_loop_absolute_phase,0.01357969050201853
abstention_recommended,full_holonomy_projective,10,centrality_residual,0.6147800000999952
abstention_recommended,full_holonomy_projective,10,torsion_confidence,0.2472632320274246
abstention_recommended,full_holonomy_projective,10,cocycle_residual,-0.06554053340708195
abstention_recommended,full_holonomy_projective,10,coboundary_residual,-0.20222500064173832
abstention_recommended,full_holonomy_projective,10,bootstrap_stability,-0.6184697957995112
abstention_recommended,full_holonomy_projective,10,estimated_period,-0.5520053675099317
abstention_recommended,full_holonomy_projective,10,estimated_index,-0.5520053675099317
abstention_recommended,full_holonomy_projective,10,candidate_capacity,1.0028683784303412
abstention_recommended,full_holonomy_projective,10,controlled_structural_residual,0.6147789754525876
abstention_recommended,full_holonomy_projective,11,mean_heldout_pairwise_residual,0.020607507565658396
abstention_recommended,full_holonomy_projective,11,mean_inverse_consistency_residual,0.0368134064398404
abstention_recommended,full_holonomy_projective,11,global_synchronization_residual,0.023074756165508668
abstention_recommended,full_holonomy_projective,11,ordinary_prediction_disagreement,2.2010005007735822
abstention_recommended,full_holonomy_projective,11,mean_parameter_distance,-0.011748197118968675
abstention_recommended,full_holonomy_projective,11,max_loop_holonomy_norm,-0.02330367959070587
abstention_recommended,full_holonomy_projective,11,loop_commutator_norm,-0.03976412657381442
abstention_recommended,full_holonomy_projective,11,mean_loop_spectral_radius,-0.02865098841359127
abstention_recommended,full_holonomy_projective,11,mean_loop_absolute_phase,-0.006579350619828533
abstention_recommended,full_holonomy_projective,11,centrality_residual,0.6602130510976283
abstention_recommended,full_holonomy_projective,11,torsion_confidence,0.4077886551565362
abstention_recommended,full_holonomy_projective,11,cocycle_residual,-0.16245954055155182
abstention_recommended,full_holonomy_projective,11,coboundary_residual,0.08834370216421335
abstention_recommended,full_holonomy_projective,11,bootstrap_stability,-0.44532050111851057
abstention_recommended,full_holonomy_projective,11,estimated_period,-0.43535930788904625
abstention_recommended,full_holonomy_projective,11,estimated_index,-0.9926009301914928
abstention_recommended,full_holonomy_projective,11,candidate_capacity,0.6361122168906628
abstention_recommended,full_holonomy_projective,11,controlled_structural_residual,0.6602122232420685
abstention_recommended,full_holonomy_projective,12,mean_heldout_pairwise_residual,0.04325792630917202
abstention_recommended,full_holonomy_projective,12,mean_inverse_consistency_residual,0.0021226225139396398
abstention_recommended,full_holonomy_projective,12,global_synchronization_residual,0.006956330728914243
abstention_recommended,full_holonomy_projective,12,ordinary_prediction_disagreement,2.428138200566975
abstention_recommended,full_holonomy_projective,12,mean_parameter_distance,-0.051455585097213784
abstention_recommended,full_holonomy_projective,12,max_loop_holonomy_norm,-0.021738815289763368
abstention_recommended,full_holonomy_projective,12,loop_commutator_norm,-0.052337861737078675
abstention_recommended,full_holonomy_projective,12,mean_loop_spectral_radius,-0.0389622093997994
abstention_recommended,full_holonomy_projective,12,mean_loop_absolute_phase,-0.00028314458513529464
abstention_recommended,full_holonomy_projective,12,centrality_residual,0.03966207738207
abstention_recommended,full_holonomy_projective,12,torsion_confidence,-0.17776016028783775
abstention_recommended,full_holonomy_projective,12,cocycle_residual,-0.3263549269112687
abstention_recommended,full_holonomy_projective,12,coboundary_residual,-0.17776016028783775
abstention_recommended,full_holonomy_projective,12,bootstrap_stability,0.0
abstention_recommended,full_holonomy_projective,12,estimated_period,-0.09825102447609035
abstention_recommended,full_holonomy_projective,12,estimated_index,-0.34794640242487174
abstention_recommended,full_holonomy_projective,12,candidate_capacity,-0.27310485187414
abstention_recommended,full_holonomy_projective,12,controlled_structural_residual,0.03966207738207
abstention_recommended,full_holonomy_projective,13,mean_heldout_pairwise_residual,0.031212567313060265
abstention_recommended,full_holonomy_projective,13,mean_inverse_consistency_residual,0.007791603110136439
abstention_recommended,full_holonomy_projective,13,global_synchronization_residual,0.0020783746942363867
