setting_id,group,seed,method,implementation,accuracy,loss,ece,action_accuracy,downstream_task_accuracy,multiplication_error,trainable_parameters,stored_parameters,training_words,generator_supervision,multiplication_supervision,optimization_epochs,training_time_seconds,logits_sha256,label_permutation_hash_passed,execution_commit,source_sha256,command
D4_seed2,D4,2,sequence_mlp,SequenceMLP,0.16294642857142858,9.12903956989278,0.7511838567254537,0.16294642857142858,0.16294642857142858,0.8370535714285714,6320,6320,2048,2048,0,20,1.5351884169504046,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,generic_moe,GenericMoE,0.15401785714285715,9.123739265251919,0.7295984891799614,0.15401785714285715,0.15401785714285715,0.8459821428571428,8754,8754,2048,2048,0,20,3.6129724581260234,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,generic_matrix_action_model,MatrixActionModel,0.48660714285714285,191.84011528742616,0.11518309810569596,0.48660714285714285,0.48660714285714285,0.5133928571428572,2200,2200,2048,2048,0,20,3.682736625196412,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed2,D4,2,lookup_table,executed_training_word_dictionary,0.09040178571428571,3.759024695301887,0.7959584378275983,0.09040178571428571,0.09040178571428571,0.9095982142857143,0,0,2048,2048,0,0,0.0,a31e259f018d8353a1aed0ae0df4fab71bc27e7d2c922f4fbc2b4dfe05c6c0b4,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,learned_cayley_table_model,LearnedCayleyTable,0.29464285714285715,2.0024202709727374,0.1328366949268188,0.29464285714285715,0.29464285714285715,0.7053571428571428,512,512,2048,2048,64,20,5.4610601658932865,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,differentiable_finite_state_automaton,DifferentiableAutomaton,0.20647321428571427,2.027702996305976,0.037236884906776534,0.20647321428571427,0.20647321428571427,0.7935267857142857,512,512,2048,2048,64,20,6.111639166949317,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,group_equivariant_recurrent_network,ExactRegularRNN,0.8604910714285714,0.8156271924595593,0.4224884952387149,0.8604910714285714,0.8604910714285714,0.1395089285714286,64,64,2048,2048,64,20,1.567062667105347,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,group_equivariant_transformer,EquivariantTransformer,0.12946428571428573,6.476417371902345,0.6612793477115995,0.12946428571428573,0.12946428571428573,0.8705357142857143,5552,5552,2048,2048,0,20,17.269725375110283,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,transformer_multiplication_augmentation,SequenceTransformer,0.12053571428571429,6.799359847490316,0.684746258064661,0.12053571428571429,0.12053571428571429,0.8794642857142857,9448,9448,2048,2048,64,20,6.6691774998325855,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,ordinary_sequence_transformer,SequenceTransformer,0.11383928571428571,6.601361194926333,0.6995810220247858,0.11383928571428571,0.11383928571428571,0.8861607142857143,9448,9448,2048,2048,0,20,2.866785417078063,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,sequence_mlp,SequenceMLP,0.13392857142857142,7.545026530119647,0.603616900362238,0.13392857142857142,0.13392857142857142,0.8660714285714286,6320,6320,2048,2048,0,20,2.0247142501175404,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,generic_moe,GenericMoE,0.15959821428571427,7.2980937077349735,0.6326304450248286,0.15959821428571427,0.15959821428571427,0.8404017857142857,8754,8754,2048,2048,0,20,2.7898839998524636,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,generic_matrix_action_model,MatrixActionModel,0.25892857142857145,167.08426167637253,0.3777432635336634,0.25892857142857145,0.25892857142857145,0.7410714285714286,2200,2200,2048,2048,0,20,3.3125125418882817,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed2,Q8,2,lookup_table,executed_training_word_dictionary,0.11160714285714286,3.6742032667304585,0.7747530806847411,0.11160714285714286,0.11160714285714286,0.8883928571428571,0,0,2048,2048,0,0,0.0,e1d16e81e7a70c04635eaa59945b2e39a6c7891ca473024f33a42e84061f3c9e,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,144,0,0.0,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,144,0,0.0,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,learned_cayley_table_model,LearnedCayleyTable,0.20647321428571427,2.5125540268009012,0.07520235668036747,0.20647321428571427,0.20647321428571427,0.7935267857142857,1728,1728,2048,2048,144,20,8.140157875139266,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,differentiable_finite_state_automaton,DifferentiableAutomaton,0.203125,2.5122950938501893,0.08211303487479166,0.203125,0.203125,0.796875,1728,1728,2048,2048,144,20,5.750305625144392,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,group_equivariant_recurrent_network,ExactRegularRNN,0.9051339285714286,0.9959771346892615,0.5282799057649894,0.9051339285714286,0.9051339285714286,0.0948660714285714,144,144,2048,2048,144,20,1.9403375000692904,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,group_equivariant_transformer,EquivariantTransformer,0.14620535714285715,4.829594763380123,0.6130986036868357,0.14620535714285715,0.14620535714285715,0.8537946428571428,5748,5748,2048,2048,0,20,25.32492470787838,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,transformer_multiplication_augmentation,SequenceTransformer,0.13058035714285715,7.934972085640892,0.7634823043021677,0.13058035714285715,0.13058035714285715,0.8694196428571428,9708,9708,2048,2048,144,20,5.607025207951665,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,ordinary_sequence_transformer,SequenceTransformer,0.14620535714285715,6.3057293154216865,0.6804708863136713,0.14620535714285715,0.14620535714285715,0.8537946428571428,9708,9708,2048,2048,0,20,3.443124500103295,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,sequence_mlp,SequenceMLP,0.15290178571428573,12.457916881965863,0.7780707905284244,0.15290178571428573,0.15290178571428573,0.8470982142857143,6564,6564,2048,2048,0,20,1.736657541943714,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,generic_moe,GenericMoE,0.15066964285714285,7.84243270350205,0.6579584770751912,0.15066964285714285,0.15066964285714285,0.8493303571428572,9146,9146,2048,2048,0,20,3.0505170000251383,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,generic_matrix_action_model,MatrixActionModel,0.3705357142857143,231.78314533623032,0.1886947215553661,0.3705357142857143,0.3705357142857143,0.6294642857142857,3292,3292,2048,2048,0,20,4.009285875130445,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
A4_seed2,A4,2,lookup_table,executed_training_word_dictionary,0.10602678571428571,3.759440351980988,0.7262855585447805,0.10602678571428571,0.10602678571428571,0.8939732142857143,0,0,2048,2048,0,0,0.0,f3881f920c78165d77905143f0727f144c3a4c8db23bcaedede0649dbda744e5,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,36,0,0.0,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,36,0,0.0,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,learned_cayley_table_model,LearnedCayleyTable,0.36941964285714285,1.7146976532556033,0.15698117149708435,0.36941964285714285,0.36941964285714285,0.6305803571428572,216,216,2048,2048,36,20,4.099990834016353,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,differentiable_finite_state_automaton,DifferentiableAutomaton,0.3158482142857143,1.7722554251423148,0.11911263784422053,0.3158482142857143,0.3158482142857143,0.6841517857142857,216,216,2048,2048,36,20,4.585019499994814,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,group_equivariant_recurrent_network,ExactRegularRNN,0.8660714285714286,0.6704202747591338,0.38449083275608475,0.8660714285714286,0.8660714285714286,0.1339285714285714,36,36,2048,2048,36,20,1.2151207500137389,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,group_equivariant_transformer,EquivariantTransformer,0.16517857142857142,5.390949674963309,0.7558919939164734,0.16517857142857142,0.16517857142857142,0.8348214285714286,5454,5454,2048,2048,0,20,12.046390417031944,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,transformer_multiplication_augmentation,SequenceTransformer,0.16294642857142858,6.269981264964394,0.7380152186215471,0.16294642857142858,0.16294642857142858,0.8370535714285714,9318,9318,2048,2048,36,20,5.062932834029198,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,ordinary_sequence_transformer,SequenceTransformer,0.17745535714285715,5.540792063061863,0.7052417636214057,0.17745535714285715,0.17745535714285715,0.8225446428571428,9318,9318,2048,2048,0,20,3.140884041087702,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,sequence_mlp,SequenceMLP,0.17745535714285715,13.3774606935624,0.7707726063503139,0.17745535714285715,0.17745535714285715,0.8225446428571428,6198,6198,2048,2048,0,20,1.5490973750129342,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,generic_moe,GenericMoE,0.1796875,6.915468186589973,0.6231160643481735,0.1796875,0.1796875,0.8203125,8558,8558,2048,2048,0,20,2.7138655420858413,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,generic_matrix_action_model,MatrixActionModel,0.5167410714285714,203.56500142411383,0.0641840849673727,0.5167410714285714,0.5167410714285714,0.4832589285714286,1654,1654,2048,2048,0,20,3.5847412499133497,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
S3_seed3,S3,3,lookup_table,executed_training_word_dictionary,0.15290178571428573,3.476017391020075,0.7632029927525064,0.15290178571428573,0.15290178571428573,0.8470982142857143,0,0,2048,2048,0,0,0.0,c91921620a0eb1bd3e4c4bcc247d708ae2f50679fb77b03e77c50f5151176844,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,learned_cayley_table_model,LearnedCayleyTable,0.22098214285714285,2.0652536850486913,0.08375296671601803,0.22098214285714285,0.22098214285714285,0.7790178571428572,512,512,2048,2048,64,20,4.498498165979981,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,differentiable_finite_state_automaton,DifferentiableAutomaton,0.30357142857142855,1.9837056092748817,0.12827457611004894,0.30357142857142855,0.30357142857142855,0.6964285714285714,512,512,2048,2048,64,20,4.224892790894955,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,group_equivariant_recurrent_network,ExactRegularRNN,0.8604910714285714,0.8922829380324991,0.43502183240415304,0.8604910714285714,0.8604910714285714,0.1395089285714286,64,64,2048,2048,64,20,1.1994067921768874,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,group_equivariant_transformer,EquivariantTransformer,0.13392857142857142,6.157678046553747,0.7552215691338061,0.13392857142857142,0.13392857142857142,0.8660714285714286,5552,5552,2048,2048,0,20,19.33272112510167,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,transformer_multiplication_augmentation,SequenceTransformer,0.12611607142857142,7.7780314619413815,0.6931206480689223,0.12611607142857142,0.12611607142857142,0.8738839285714286,9448,9448,2048,2048,64,20,5.311991832917556,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,ordinary_sequence_transformer,SequenceTransformer,0.13058035714285715,6.732849431126204,0.7563179597260736,0.13058035714285715,0.13058035714285715,0.8694196428571428,9448,9448,2048,2048,0,20,5.920190042117611,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,sequence_mlp,SequenceMLP,0.16517857142857142,10.338962982028184,0.7237011052726946,0.16517857142857142,0.16517857142857142,0.8348214285714286,6320,6320,2048,2048,0,20,1.9080920000560582,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,generic_moe,GenericMoE,0.16741071428571427,8.343680122166445,0.7033683478311897,0.16741071428571427,0.16741071428571427,0.8325892857142857,8754,8754,2048,2048,0,20,2.952790582785383,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,generic_matrix_action_model,MatrixActionModel,0.5412946428571429,149.27823366596095,0.14457709354032736,0.5412946428571429,0.5412946428571429,0.4587053571428571,2200,2200,2048,2048,0,20,5.295412624953315,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
D4_seed3,D4,3,lookup_table,executed_training_word_dictionary,0.11049107142857142,3.678667552444744,0.7758691521133126,0.11049107142857142,0.11049107142857142,0.8895089285714286,0,0,2048,2048,0,0,0.0,e65222bd574d29fb39ccdfef56efd2e1f296b138eef59b87e4e3fd5c52c66f12,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed3,Q8,3,exact_structured_retransport,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,ce59b953795a253d369e022c76bf2b6c82f387c2641465c18ec31e43962d7fea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed3,Q8,3,symbolic_word_reduction_oracle,executed_exact_word_reduction,1.0,-0.0,0.0,1.0,1.0,0.0,0,0,2048,2048,64,0,0.0,ce59b953795a253d369e022c76bf2b6c82f387c2641465c18ec31e43962d7fea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed3,Q8,3,learned_cayley_table_model,LearnedCayleyTable,0.20982142857142858,2.046585480147692,0.04296335268786805,0.20982142857142858,0.20982142857142858,0.7901785714285714,512,512,2048,2048,64,20,5.196769833099097,ce59b953795a253d369e022c76bf2b6c82f387c2641465c18ec31e43962d7fea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed3,Q8,3,differentiable_finite_state_automaton,DifferentiableAutomaton,0.30580357142857145,1.9874820799741275,0.1357274106497803,0.30580357142857145,0.30580357142857145,0.6941964285714286,512,512,2048,2048,64,20,7.293701874790713,ce59b953795a253d369e022c76bf2b6c82f387c2641465c18ec31e43962d7fea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed3,Q8,3,group_equivariant_recurrent_network,ExactRegularRNN,0.84375,0.9089942362682975,0.42415518452881423,0.84375,0.84375,0.15625,64,64,2048,2048,64,20,1.5069110000040382,ce59b953795a253d369e022c76bf2b6c82f387c2641465c18ec31e43962d7fea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed3,Q8,3,group_equivariant_transformer,EquivariantTransformer,0.11383928571428571,5.91351863245293,0.581812134223775,0.11383928571428571,0.11383928571428571,0.8861607142857143,5552,5552,2048,2048,0,20,16.64976116712205,ce59b953795a253d369e022c76bf2b6c82f387c2641465c18ec31e43962d7fea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
Q8_seed3,Q8,3,transformer_multiplication_augmentation,SequenceTransformer,0.12165178571428571,6.479824248684151,0.6552275879814908,0.12165178571428571,0.12165178571428571,0.8783482142857143,9448,9448,2048,2048,64,20,5.193585334112868,ce59b953795a253d369e022c76bf2b6c82f387c2641465c18ec31e43962d7fea,True,1237f70e2276c249ee5cbc1eedb977fc1043db26,28bc45bbaf750e4314320763ced44147ee70586c962b671592f1c2b59da07e3f,python experiments/learned_compositional_baselines.py
