setting_id,seed,n_models,width,selector,selector_label,selected_candidate,selected_family,selected_tm_specific,test_accuracy,test_loss,val_accuracy,val_loss,regret_vs_greedy_soup,regret_vs_oracle,pool_size,selection_validation_evals,oracle_uses_test,deployable,validation_test_best_agreement,stability_modal_fraction,stability_unique_choices,sync_disagreement,diagnostic_threshold,diagnostic_fallback_to_a0,split_sha256
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8816,0.4667753712830017,0.87,0.5197717889576597,-0.0024000000000000687,0.0,10,10,False,True,True,1.0,1,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8792,0.47970872655637214,0.869,0.5314891044664546,0.0,0.0024000000000000687,7,7,False,True,False,0.4,3,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8816,0.4667753712830017,0.87,0.5197717889576597,-0.0024000000000000687,0.0,12,12,False,True,True,0.8,2,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8792,0.47970872655637214,0.869,0.5314891044664546,0.0,0.0024000000000000687,12,12,False,True,False,nan,nan,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W64_S9302,9302,3,64,A6,test oracle upper bound,union_gauge_soup,union_gauge_soup,True,0.8816,0.4667753712830017,0.87,0.5197717889576597,-0.0024000000000000687,0.0,12,0,True,False,True,nan,nan,0.17881944444444445,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8632,0.6033679635129986,0.845,0.6601564487526194,0.0,0.006700000000000039,6,6,False,True,False,0.8,2,0.25,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8632,0.6033679635129986,0.845,0.6601564487526194,0.0,0.006700000000000039,8,8,False,True,False,0.8,2,0.25,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8632,0.6033679635129986,0.845,0.6601564487526194,0.0,0.006700000000000039,8,8,False,True,False,0.8,2,0.25,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8549,0.6769868884610478,0.848,0.7354445781286341,0.008299999999999974,0.015000000000000013,11,11,False,True,False,0.8,2,0.25,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8632,0.6033679635129986,0.845,0.6601564487526194,0.0,0.006700000000000039,8,8,False,True,False,0.8,2,0.25,0.22743055555555555,True,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8549,0.6769868884610478,0.848,0.7354445781286341,0.008299999999999974,0.015000000000000013,13,13,False,True,False,0.8,2,0.25,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8632,0.6033679635129986,0.845,0.6601564487526194,0.0,0.006700000000000039,13,13,False,True,False,nan,nan,0.25,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W32_S9302,9302,4,32,A6,test oracle upper bound,individual_2,individual,False,0.8699,0.6063794261692208,0.837,0.6627872921519448,-0.006700000000000039,0.0,13,0,True,False,True,nan,nan,0.25,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8853,0.4530284781954717,0.874,0.5108298646331677,0.0,0.0010000000000000009,6,6,False,True,False,0.6,2,0.291015625,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8853,0.4530284781954717,0.874,0.5108298646331677,0.0,0.0010000000000000009,8,8,False,True,False,0.6,3,0.291015625,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8853,0.4530284781954717,0.874,0.5108298646331677,0.0,0.0010000000000000009,8,8,False,True,False,0.6,2,0.291015625,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,A3,gauge plus soup augmentation,greedy_soup,ordinary_soup,False,0.8853,0.4530284781954717,0.874,0.5108298646331677,0.0,0.0010000000000000009,11,11,False,True,False,0.6,2,0.291015625,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8853,0.4530284781954717,0.874,0.5108298646331677,0.0,0.0010000000000000009,8,8,False,True,False,0.6,2,0.291015625,0.22743055555555555,True,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,A5,full TwistedMerge selector,greedy_soup,ordinary_soup,False,0.8853,0.4530284781954717,0.874,0.5108298646331677,0.0,0.0010000000000000009,13,13,False,True,False,0.6,3,0.291015625,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8853,0.4530284781954717,0.874,0.5108298646331677,0.0,0.0010000000000000009,13,13,False,True,False,nan,nan,0.291015625,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N4_W64_S9302,9302,4,64,A6,test oracle upper bound,individual_2,individual,False,0.8863,0.45539418542259663,0.87,0.5081842047794489,-0.0010000000000000009,0.0,13,0,True,False,True,nan,nan,0.291015625,0.22743055555555555,False,a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8711,0.599233704446489,0.853,0.6469542980981059,0.0,0.0,5,5,False,True,False,1.0,1,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8711,0.599233704446489,0.853,0.6469542980981059,0.0,0.0,7,7,False,True,False,1.0,1,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8711,0.599233704446489,0.853,0.6469542980981059,0.0,0.0,7,7,False,True,False,1.0,1,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.87,0.5864682905573282,0.855,0.6350056037097238,0.0010999999999999899,0.0010999999999999899,10,10,False,True,False,0.4,3,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8711,0.599233704446489,0.853,0.6469542980981059,0.0,0.0,7,7,False,True,False,1.0,1,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.87,0.5864682905573282,0.855,0.6350056037097238,0.0010999999999999899,0.0010999999999999899,12,12,False,True,False,0.4,3,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8711,0.599233704446489,0.853,0.6469542980981059,0.0,0.0,12,12,False,True,False,nan,nan,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9303,9303,3,32,A6,test oracle upper bound,monomial_gauge_soup,monomial_gauge_soup,True,0.8711,0.5992337019584142,0.853,0.6469542928016745,0.0,0.0,12,0,True,False,True,nan,nan,0.1597222222222222,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,5,5,False,True,True,1.0,1,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,7,7,False,True,True,0.8,2,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,7,7,False,True,True,1.0,1,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,A3,gauge plus soup augmentation,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,10,10,False,True,True,0.4,3,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,7,7,False,True,True,0.8,2,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,A5,full TwistedMerge selector,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,12,12,False,True,True,0.4,4,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,12,12,False,True,True,nan,nan,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W64_S9303,9303,3,64,A6,test oracle upper bound,greedy_soup,ordinary_soup,False,0.883,0.4576027611608035,0.864,0.5080618052196223,0.0,0.0,12,0,True,False,True,nan,nan,0.1996527777777778,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8618,0.6030218796736851,0.843,0.6513544845473953,0.0,0.0,6,6,False,True,False,0.8,2,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8618,0.6030218796736851,0.843,0.6513544845473953,0.0,0.0,8,8,False,True,False,0.8,2,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8618,0.6030218796736851,0.843,0.6513544845473953,0.0,0.0,8,8,False,True,False,0.8,2,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,A3,gauge plus soup augmentation,monomial_gauge_soup,monomial_gauge_soup,True,0.8618,0.6030218747553706,0.843,0.6513544804579579,0.0,0.0,11,11,False,True,True,0.4,3,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8618,0.6030218796736851,0.843,0.6513544845473953,0.0,0.0,8,8,False,True,False,0.8,2,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,A5,full TwistedMerge selector,monomial_gauge_soup,monomial_gauge_soup,True,0.8618,0.6030218747553706,0.843,0.6513544804579579,0.0,0.0,13,13,False,True,True,0.4,3,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8618,0.6030218796736851,0.843,0.6513544845473953,0.0,0.0,13,13,False,True,False,nan,nan,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W32_S9303,9303,4,32,A6,test oracle upper bound,monomial_gauge_soup,monomial_gauge_soup,True,0.8618,0.6030218747553706,0.843,0.6513544804579579,0.0,0.0,13,0,True,False,True,nan,nan,0.21875,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8823,0.4675464870222917,0.856,0.5145225044968538,0.0,0.0,6,6,False,True,True,0.4,3,0.302734375,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8823,0.4675464870222917,0.856,0.5145225044968538,0.0,0.0,8,8,False,True,True,0.4,3,0.302734375,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8823,0.4675464870222917,0.856,0.5145225044968538,0.0,0.0,8,8,False,True,True,0.4,3,0.302734375,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,A3,gauge plus soup augmentation,monomial_gauge_soup,monomial_gauge_soup,True,0.879,0.5758805691267015,0.866,0.6195062354807742,0.0032999999999999696,0.0032999999999999696,11,11,False,True,False,0.8,2,0.302734375,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8823,0.4675464870222917,0.856,0.5145225044968538,0.0,0.0,8,8,False,True,True,0.4,3,0.302734375,0.22743055555555555,True,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,A5,full TwistedMerge selector,monomial_gauge_soup,monomial_gauge_soup,True,0.879,0.5758805691267015,0.866,0.6195062354807742,0.0032999999999999696,0.0032999999999999696,13,13,False,True,False,0.8,2,0.302734375,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8823,0.4675464870222917,0.856,0.5145225044968538,0.0,0.0,13,13,False,True,True,nan,nan,0.302734375,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N4_W64_S9303,9303,4,64,A6,test oracle upper bound,greedy_soup,ordinary_soup,False,0.8823,0.4675464870222917,0.856,0.5145225044968538,0.0,0.0,13,0,True,False,True,nan,nan,0.302734375,0.22743055555555555,False,cdcc3e1c6dcc7e92887e5f302bd5a3fef339b9e63002c1e8e3d458852822b5be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,5,5,False,True,True,1.0,1,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,7,7,False,True,True,1.0,1,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,7,7,False,True,True,1.0,1,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,A3,gauge plus soup augmentation,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,10,10,False,True,True,1.0,1,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,7,7,False,True,True,1.0,1,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,A5,full TwistedMerge selector,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,12,12,False,True,True,1.0,1,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,12,12,False,True,True,nan,nan,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W32_S9304,9304,3,32,A6,test oracle upper bound,greedy_soup,ordinary_soup,False,0.8571,0.6221050507101928,0.844,0.6793683309396729,0.0,0.0,12,0,True,False,True,nan,nan,0.18055555555555555,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8756,0.4751588977400796,0.865,0.5303875778277288,0.0,0.0017999999999999128,5,5,False,True,False,0.6,2,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8756,0.4751588977400796,0.865,0.5303875778277288,0.0,0.0017999999999999128,7,7,False,True,False,0.4,3,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8756,0.4751588977400796,0.865,0.5303875778277288,0.0,0.0017999999999999128,7,7,False,True,False,0.4,3,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8758,0.467943519833067,0.866,0.524182874396036,-0.00019999999999997797,0.0015999999999999348,10,10,False,True,False,0.6,3,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8756,0.4751588977400796,0.865,0.5303875778277288,0.0,0.0017999999999999128,7,7,False,True,False,0.4,3,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8758,0.467943519833067,0.866,0.524182874396036,-0.00019999999999997797,0.0015999999999999348,12,12,False,True,False,0.6,3,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,B0,budget-matched ordinary soup control,greedy_soup,ordinary_soup,False,0.8756,0.4751588977400796,0.865,0.5303875778277288,0.0,0.0017999999999999128,12,12,False,True,False,nan,nan,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N3_W64_S9304,9304,3,64,A6,test oracle upper bound,official_git_rebasin,official_synchronization,False,0.8774,0.5886392663770006,0.857,0.6345516380623448,-0.0017999999999999128,0.0,12,0,True,False,True,nan,nan,0.1753472222222222,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N4_W32_S9304,9304,4,32,A0,ordinary greedy baseline,greedy_soup,ordinary_soup,False,0.8656,0.5951405521846492,0.854,0.6450638974392786,0.0,0.0,6,6,False,True,False,1.0,1,0.267578125,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N4_W32_S9304,9304,4,32,A1,official-synchronization pool,greedy_soup,ordinary_soup,False,0.8656,0.5951405521846492,0.854,0.6450638974392786,0.0,0.0,8,8,False,True,False,1.0,1,0.267578125,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N4_W32_S9304,9304,4,32,A2,gauge-only augmentation,greedy_soup,ordinary_soup,False,0.8656,0.5951405521846492,0.854,0.6450638974392786,0.0,0.0,8,8,False,True,False,1.0,1,0.267578125,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N4_W32_S9304,9304,4,32,A3,gauge plus soup augmentation,union_gauge_soup,union_gauge_soup,True,0.8652,0.5890507795791141,0.854,0.6372637090617791,0.00040000000000006697,0.00040000000000006697,11,11,False,True,False,0.8,2,0.267578125,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N4_W32_S9304,9304,4,32,A4,diagnostic-only augmentation,greedy_soup,ordinary_soup,False,0.8656,0.5951405521846492,0.854,0.6450638974392786,0.0,0.0,8,8,False,True,False,1.0,1,0.267578125,0.22743055555555555,True,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
post_iclr_v2_mnist_mlp_N4_W32_S9304,9304,4,32,A5,full TwistedMerge selector,union_gauge_soup,union_gauge_soup,True,0.8652,0.5890507795791141,0.854,0.6372637090617791,0.00040000000000006697,0.00040000000000006697,13,13,False,True,False,0.8,2,0.267578125,0.22743055555555555,False,c97e5bf1452a84fd4a8f2a4680a2232483c7b411e1b2f31448723b8d0afcd9be
