seed,method,condition,examples,task_accuracy
29,direct_d4_equivariant_task_classifier,chart_distribution_shift,250,0.628000020980835
29,direct_d4_equivariant_task_classifier,gaussian_corruption,250,0.5759999752044678
29,direct_d4_equivariant_task_classifier,heldout_compositions,250,0.5799999833106995
29,direct_d4_equivariant_task_classifier,heldout_reflections,250,0.6200000047683716
29,direct_d4_equivariant_task_classifier,heldout_rotations,250,0.6359999775886536
29,direct_d4_equivariant_task_classifier,seen_rotations,250,0.5920000076293945
29,ordinary_chart_soft_moe,ambiguous_symmetric_inputs,250,0.30000001192092896
29,ordinary_chart_soft_moe,blur,250,0.2240000069141388
29,ordinary_chart_soft_moe,chart_distribution_shift,250,0.1120000034570694
29,ordinary_chart_soft_moe,gaussian_corruption,250,0.24799999594688416
29,ordinary_chart_soft_moe,heldout_compositions,250,0.18000000715255737
29,ordinary_chart_soft_moe,heldout_reflections,250,0.13199999928474426
29,ordinary_chart_soft_moe,heldout_rotations,250,0.1720000058412552
29,ordinary_chart_soft_moe,seen_rotations,250,0.4320000112056732
29,d4_chart_soft_moe,ambiguous_symmetric_inputs,250,0.3959999978542328
29,d4_chart_soft_moe,blur,250,0.5479999780654907
29,d4_chart_soft_moe,chart_distribution_shift,250,0.6079999804496765
29,d4_chart_soft_moe,gaussian_corruption,250,0.5239999890327454
29,d4_chart_soft_moe,heldout_compositions,250,0.628000020980835
29,d4_chart_soft_moe,heldout_reflections,250,0.5920000076293945
29,d4_chart_soft_moe,heldout_rotations,250,0.5839999914169312
29,d4_chart_soft_moe,seen_rotations,250,0.6480000019073486
29,d4_chart_hard_branch_selection,ambiguous_symmetric_inputs,250,0.40799999237060547
29,d4_chart_hard_branch_selection,blur,250,0.5680000185966492
29,d4_chart_hard_branch_selection,chart_distribution_shift,250,0.6119999885559082
29,d4_chart_hard_branch_selection,gaussian_corruption,250,0.5400000214576721
29,d4_chart_hard_branch_selection,heldout_compositions,250,0.6039999723434448
29,d4_chart_hard_branch_selection,heldout_reflections,250,0.5879999995231628
29,d4_chart_hard_branch_selection,heldout_rotations,250,0.5960000157356262
29,d4_chart_hard_branch_selection,seen_rotations,250,0.6159999966621399
29,inverse_transform_one_canonical_expert,ambiguous_symmetric_inputs,250,0.3919999897480011
29,inverse_transform_one_canonical_expert,blur,250,0.656000018119812
29,inverse_transform_one_canonical_expert,chart_distribution_shift,250,0.6919999718666077
29,inverse_transform_one_canonical_expert,gaussian_corruption,250,0.5960000157356262
29,inverse_transform_one_canonical_expert,heldout_compositions,250,0.6840000152587891
29,inverse_transform_one_canonical_expert,heldout_reflections,250,0.6919999718666077
29,inverse_transform_one_canonical_expert,heldout_rotations,250,0.656000018119812
29,inverse_transform_one_canonical_expert,seen_rotations,250,0.6520000100135803
29,inverse_transform_four_expert_average,ambiguous_symmetric_inputs,250,0.3959999978542328
29,inverse_transform_four_expert_average,blur,250,0.6679999828338623
29,inverse_transform_four_expert_average,chart_distribution_shift,250,0.7160000205039978
29,inverse_transform_four_expert_average,gaussian_corruption,250,0.6439999938011169
29,inverse_transform_four_expert_average,heldout_compositions,250,0.6880000233650208
29,inverse_transform_four_expert_average,heldout_reflections,250,0.7160000205039978
29,inverse_transform_four_expert_average,heldout_rotations,250,0.7080000042915344
29,inverse_transform_four_expert_average,seen_rotations,250,0.699999988079071
29,canonicalize_pool_retransport,ambiguous_symmetric_inputs,250,0.2680000066757202
29,canonicalize_pool_retransport,blur,250,0.30000001192092896
29,canonicalize_pool_retransport,chart_distribution_shift,250,0.335999995470047
29,canonicalize_pool_retransport,gaussian_corruption,250,0.2800000011920929
29,canonicalize_pool_retransport,heldout_compositions,250,0.3160000145435333
29,canonicalize_pool_retransport,heldout_reflections,250,0.3440000116825104
29,canonicalize_pool_retransport,heldout_rotations,250,0.37599998712539673
29,canonicalize_pool_retransport,seen_rotations,250,0.30799999833106995
29,uncertainty_weighted_retransport,ambiguous_symmetric_inputs,250,0.25200000405311584
29,uncertainty_weighted_retransport,blur,250,0.3199999928474426
29,uncertainty_weighted_retransport,chart_distribution_shift,250,0.36800000071525574
29,uncertainty_weighted_retransport,gaussian_corruption,250,0.2800000011920929
29,uncertainty_weighted_retransport,heldout_compositions,250,0.36800000071525574
29,uncertainty_weighted_retransport,heldout_reflections,250,0.36800000071525574
29,uncertainty_weighted_retransport,heldout_rotations,250,0.3720000088214874
29,uncertainty_weighted_retransport,seen_rotations,250,0.29600000381469727
29,abstaining_retransport,ambiguous_symmetric_inputs,250,0.3440000116825104
29,abstaining_retransport,blur,250,0.30000001192092896
29,abstaining_retransport,chart_distribution_shift,250,0.335999995470047
29,abstaining_retransport,gaussian_corruption,250,0.2800000011920929
29,abstaining_retransport,heldout_compositions,250,0.3160000145435333
29,abstaining_retransport,heldout_reflections,250,0.3440000116825104
29,abstaining_retransport,heldout_rotations,250,0.37599998712539673
29,abstaining_retransport,seen_rotations,250,0.30799999833106995
29,supplied_chart_oracle,ambiguous_symmetric_inputs,250,0.5519999861717224
29,supplied_chart_oracle,blur,250,0.7599999904632568
29,supplied_chart_oracle,chart_distribution_shift,250,0.7400000095367432
29,supplied_chart_oracle,gaussian_corruption,250,0.7360000014305115
29,supplied_chart_oracle,heldout_compositions,250,0.7480000257492065
29,supplied_chart_oracle,heldout_reflections,250,0.7319999933242798
29,supplied_chart_oracle,heldout_rotations,250,0.7279999852180481
29,supplied_chart_oracle,seen_rotations,250,0.7239999771118164
29,random_chart_control,ambiguous_symmetric_inputs,250,0.2639999985694885
29,random_chart_control,blur,250,0.2759999930858612
29,random_chart_control,chart_distribution_shift,250,0.23600000143051147
29,random_chart_control,gaussian_corruption,250,0.2639999985694885
29,random_chart_control,heldout_compositions,250,0.20399999618530273
29,random_chart_control,heldout_reflections,250,0.25200000405311584
29,random_chart_control,heldout_rotations,250,0.25600001215934753
29,random_chart_control,seen_rotations,250,0.24400000274181366
29,wrong_group_action_control,ambiguous_symmetric_inputs,250,0.1599999964237213
29,wrong_group_action_control,blur,250,0.06800000369548798
29,wrong_group_action_control,chart_distribution_shift,250,0.052000001072883606
29,wrong_group_action_control,gaussian_corruption,250,0.1120000034570694
29,wrong_group_action_control,heldout_compositions,250,0.06400000303983688
29,wrong_group_action_control,heldout_reflections,250,0.04800000041723251
29,wrong_group_action_control,heldout_rotations,250,0.06800000369548798
29,wrong_group_action_control,seen_rotations,250,0.06800000369548798
29,wrong_multiplication_order_control,ambiguous_symmetric_inputs,250,0.3959999978542328
29,wrong_multiplication_order_control,blur,250,0.5360000133514404
29,wrong_multiplication_order_control,chart_distribution_shift,250,0.3720000088214874
29,wrong_multiplication_order_control,gaussian_corruption,250,0.47999998927116394
29,wrong_multiplication_order_control,heldout_compositions,250,0.47200000286102295
29,wrong_multiplication_order_control,heldout_reflections,250,0.3799999952316284
29,wrong_multiplication_order_control,heldout_rotations,250,0.6759999990463257
29,wrong_multiplication_order_control,seen_rotations,250,0.656000018119812
29,ensemble_reference,ambiguous_symmetric_inputs,250,0.2919999957084656
29,ensemble_reference,blur,250,0.20800000429153442
29,ensemble_reference,chart_distribution_shift,250,0.11999999731779099
29,ensemble_reference,gaussian_corruption,250,0.24400000274181366
29,ensemble_reference,heldout_compositions,250,0.17599999904632568
29,ensemble_reference,heldout_reflections,250,0.09200000017881393
29,ensemble_reference,heldout_rotations,250,0.11599999666213989
29,ensemble_reference,seen_rotations,250,0.47600001096725464
29,generic_low_rank_context_adapter,ambiguous_symmetric_inputs,250,0.37599998712539673
29,generic_low_rank_context_adapter,blur,250,0.335999995470047
29,generic_low_rank_context_adapter,chart_distribution_shift,250,0.14000000059604645
29,generic_low_rank_context_adapter,gaussian_corruption,250,0.35199999809265137
29,generic_low_rank_context_adapter,heldout_compositions,250,0.19599999487400055
29,generic_low_rank_context_adapter,heldout_reflections,250,0.3880000114440918
29,generic_low_rank_context_adapter,heldout_rotations,250,0.1679999977350235
29,generic_low_rank_context_adapter,seen_rotations,250,0.6200000047683716
