evidence_label,corpus_seed,transition_method,triangle,scalar_real,scalar_imag,centrality_residual,normalized_centrality_residual,eigenvalue_dispersion,mean_commutator_with_local_transitions,estimated_root_order,estimated_root_exponent,root_residual,root_margin,root_confidence,bootstrap_centrality_mean,bootstrap_centrality_ci_low,bootstrap_centrality_ci_high,bootstrap_phase_instability,gauge_invariance_delta
natural_measured,0,activation_procrustes,1-3-5,0.9214821802452207,0.0,0.388421150252098,0.42151790855722104,0.26094231289306474,0.054135301283427646,1,0,0.39627772469459166,0.6422393829683319,0.6184196468497528,0.45859723074907655,0.4319911453914482,0.494676207618127,-0.0,4.214186111184404e-09
natural_measured,0,activation_procrustes,1-3-6,0.8295411840081215,0.0,0.5584456824767088,0.6731983373944769,0.4168459249830271,0.07474905412111964,1,0,0.5838816503616056,0.4979957813694815,0.46030702440354077,0.6240612399708946,0.5942221813455358,0.6495816061486478,-0.0,6.2847714810132516e-09
natural_measured,0,activation_procrustes,1-3-7,0.9275705572217703,0.0,0.3736481677619259,0.40282454505179977,0.24492816175736798,0.049531856019582064,1,0,0.38060343783614176,0.6549782513811588,0.6324737663874644,0.46281760450847226,0.4311625364766763,0.49922834906501223,-0.0,5.774199962615967e-08
natural_measured,0,activation_procrustes,1-4-5,0.8141642548143864,0.0,0.5806345204330139,0.7131662493190607,0.42990340055851567,0.07527876059923853,1,0,0.6096485682358637,0.47931230286550863,0.4401556709569678,0.6306906231517623,0.6063792725908999,0.6612058837782013,-0.0,2.514570951461792e-08
natural_measured,0,activation_procrustes,1-4-6,0.7679456546902657,0.0,0.6405149714182914,0.8340628588062506,0.4983955262948026,0.08244832179376058,1,0,0.6812552030619926,0.42872423916351765,0.3862452067616,0.674139559573441,0.6498428691512689,0.6994683845068013,-0.0,4.842877388000488e-08
natural_measured,0,activation_procrustes,1-4-7,0.8971605999395251,0.0,0.4417042659318113,0.49233572144865845,0.312781972566321,0.05736941418477467,1,0,0.45351802981450434,0.5966435889537176,0.568144539174404,0.5181915471101829,0.484550978086816,0.5582105980898355,-0.0,2.1420419216156006e-08
natural_measured,0,activation_procrustes,1-5-6,0.8196002468466759,0.0,0.5729358963158729,0.6990431538905493,0.42182686753200727,0.07611639478376933,1,0,0.600665969648368,0.485796052103199,0.44713578788516756,0.6179539457300242,0.5959785604851533,0.6455999011830869,-0.0,3.073364496231079e-08
natural_measured,0,activation_procrustes,1-5-7,0.9257436189800501,0.0,0.37815180880018895,0.40848438980199075,0.2587075823252234,0.05060143955051899,1,0,0.3853735854632499,0.6510898136382424,0.6281840865800671,0.46667994631415965,0.42121624921983325,0.5148930921704967,-0.0,1.5832483768463135e-08
natural_measured,0,activation_procrustes,1-6-7,0.9011105513200164,0.0,0.43358959690547844,0.4811725266359934,0.2995920146111403,0.058994092845491,1,0,0.44472357664828543,0.6035556937169241,0.5757584937329263,0.5160144084621201,0.47843133449598296,0.5482897351118492,-0.0,1.390824189151374e-08
natural_measured,0,activation_procrustes,2-3-4,0.7836124417372048,0.0,0.6212500284842984,0.7928026969662321,0.48201031567581704,0.07715424203446933,1,0,0.6578564957011929,0.44504310909923184,0.40352096161986084,0.6643570474766328,0.6240359420711378,0.6974370868618703,-0.0,1.8982544092160936e-08
