phase,setting_id,group,width,seed,noise,context_budget,evaluation_split,context_source,method,accuracy,loss,ece,context_action_accuracy,trainable_parameters,stored_parameters,branch_count,latency_ms,inference_multiplier,peak_memory_mb,candidate_count,selector_validation_budget,leakage_hash_passed,logits_sha256
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,word_length_4_5,noisy_group_element,generic_two_layer_mlp,0.10916666666666666,2.106809651914819,0.059425916442478084,nan,792,792,1,0.00795791856944561,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,heldout_rs_order,noisy_group_element,generic_two_layer_mlp,0.09375,2.1117936566589632,0.07934285538059965,nan,792,792,1,0.00795791856944561,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,word_length_4_5,noisy_group_element,generic_mixture_of_experts,0.7341666666666666,1.9353110947153602,0.5824638750641269,0.8075,72,72,1,0.007958151400089264,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,heldout_rs_order,noisy_group_element,generic_mixture_of_experts,0.6995192307692307,1.9420966203640926,0.549229705384339,0.8075,72,72,1,0.007958151400089264,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.38,1.8542620239035659,0.0631527960031676,nan,520,520,1,0.008041970431804657,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.38221153846153844,1.8684081653979627,0.06855084707387978,nan,520,520,1,0.008041970431804657,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.13833333333333334,2.5533921916539155,0.2447396526932333,nan,392,392,1,0.007999828085303307,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.15144230769230768,2.545179652802777,0.23428297935226655,nan,392,392,1,0.007999828085303307,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,word_length_4_5,noisy_group_element,shuffled_context_control,0.12166666666666667,2.53380060908062,0.2458431802731514,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,heldout_rs_order,noisy_group_element,shuffled_context_control,0.11778846153846154,2.5232935125923524,0.2560402126583588,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,word_length_4_5,input_only,structured_learned_router,0.10333333333333333,2.5394399917433486,0.26417651360648475,0.10333333333333333,264,264,8,nan,8.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b64,D4,32,5,0.2,64,word_length_4_5,alignment_residual_only,structured_learned_router,0.09666666666666666,2.5398376801518165,0.2708054767290361,0.09666666666666666,72,72,8,nan,8.0,124.78125,1,0,True,9dd17cd07633470e9189a71df74c93ff260d7f34474ca07608bcf3acefc570c8
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.17666666666666667,2.4551244665473853,0.19084318027315145,nan,0,0,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.27403846153846156,2.32661463552587,0.10636530040269504,nan,0,0,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.8375,1.3218976983961845,0.47129866549921057,nan,0,0,8,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.8317307692307693,1.3096591805386182,0.46373851123323645,nan,0,0,8,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,twistedmerge_hodge_lr,0.8375,1.3218976983961843,0.47129866549921057,0.8375,56,56,1,0.008208910003304482,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,twistedmerge_hodge_lr,0.8317307692307693,1.309659180538618,0.4637385112332364,0.8375,56,56,1,0.008208910003304482,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,structured_learned_router,0.8375,1.3218976983961845,0.47129866549921057,0.8375,72,72,8,0.00800006091594696,8.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,structured_learned_router,0.8317307692307693,1.3096591805386182,0.46373851123323645,0.8375,72,72,8,0.00800006091594696,8.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,generic_linear,0.13333333333333333,2.0840939964495737,0.02441869947226237,nan,328,328,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,generic_linear,0.13942307692307693,2.0884108005185475,0.01930976575913905,nan,328,328,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,generic_two_layer_mlp,0.1075,2.0810562002642725,0.0353377438997209,nan,792,792,1,0.007958151400089264,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,generic_two_layer_mlp,0.09375,2.0844142438529514,0.049509929857196294,nan,792,792,1,0.007958151400089264,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,generic_mixture_of_experts,0.7825,1.9378808508252878,0.6331001240317429,0.8375,72,72,1,0.00804220326244831,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,generic_mixture_of_experts,0.7668269230769231,1.935869744096023,0.6171499745021518,0.8375,72,72,1,0.00804220326244831,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.56,1.5160576202964302,0.22842183854544018,nan,520,520,1,0.007999828085303307,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.5841346153846154,1.4992606366591301,0.24816653267672478,nan,520,520,1,0.007999828085303307,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.12666666666666668,2.3290286154161013,0.1876351583696235,nan,392,392,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.1346153846153846,2.3178383872679884,0.18236228219783107,nan,392,392,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,noisy_group_element,shuffled_context_control,0.11166666666666666,2.5646014559128285,0.2558501125158695,nan,0,0,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,heldout_rs_order,noisy_group_element,shuffled_context_control,0.12740384615384615,2.516810313601314,0.24390595964266923,nan,0,0,1,0.00800006091594696,1.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,input_only,structured_learned_router,0.11166666666666666,2.568817447139443,0.2558054767290361,0.11166666666666666,264,264,8,nan,8.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b256,D4,32,5,0.2,256,word_length_4_5,alignment_residual_only,structured_learned_router,0.09583333333333334,2.5662737846317154,0.2716388100623694,0.09583333333333334,72,72,8,nan,8.0,124.78125,1,0,True,efc84103276e2fe2d931643a94cc4ffaa28b3133d205defbae1c993a7e18657c
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.17666666666666667,2.4551244665473853,0.19084318027315145,nan,0,0,1,0.008083879947662354,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.27403846153846156,2.32661463552587,0.10636530040269504,nan,0,0,1,0.008083879947662354,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.8325,1.3353684675058006,0.4650278566042972,nan,0,0,8,0.00800006091594696,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.8389423076923077,1.305373448214014,0.4676325018957924,nan,0,0,8,0.00800006091594696,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,twistedmerge_hodge_lr,0.8325,1.3353684675058008,0.4650278566042973,0.8325,56,56,1,0.00800006091594696,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,twistedmerge_hodge_lr,0.8389423076923077,1.3053734482140142,0.46763250189579253,0.8325,56,56,1,0.00800006091594696,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,structured_learned_router,0.8325,1.3353684675058006,0.4650278566042972,0.8325,72,72,8,0.00800006091594696,8.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,structured_learned_router,0.8389423076923077,1.305373448214014,0.4676325018957924,0.8325,72,72,8,0.00800006091594696,8.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,generic_linear,0.12333333333333334,2.078660000402679,0.018053601112379566,nan,328,328,1,0.008040806278586388,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,generic_linear,0.10336538461538461,2.0839720986605554,0.03802549111264247,nan,328,328,1,0.008040806278586388,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,generic_two_layer_mlp,0.11333333333333333,2.080386828205043,0.022118570936537144,nan,792,792,1,0.00820821151137352,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,generic_two_layer_mlp,0.11057692307692307,2.081470705987335,0.02490374998151282,nan,792,792,1,0.00820821151137352,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,generic_mixture_of_experts,0.7933333333333333,1.9418791049966084,0.6442726702720775,0.8325,72,72,1,0.008082948625087738,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,generic_mixture_of_experts,0.7908653846153846,1.9414472695242293,0.6421392810441784,0.8325,72,72,1,0.008082948625087738,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.655,1.4787655790234497,0.3453698148293962,nan,520,520,1,0.008167000487446785,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.6682692307692307,1.4697702348251445,0.36045546408230117,nan,520,520,1,0.008167000487446785,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.13083333333333333,2.2910123581955113,0.16480183603983944,nan,392,392,1,0.008165836334228516,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.14423076923076922,2.267741756136985,0.1539153198100335,nan,392,392,1,0.008165836334228516,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,noisy_group_element,shuffled_context_control,0.11833333333333333,2.535969842635567,0.24917651360648482,nan,0,0,1,0.008041970431804657,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,heldout_rs_order,noisy_group_element,shuffled_context_control,0.11057692307692307,2.557595227158994,0.2607328827195923,nan,0,0,1,0.008041970431804657,1.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,input_only,structured_learned_router,0.10083333333333333,2.53533476194151,0.26663881006236945,0.10083333333333333,264,264,8,nan,8.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.20_b1024,D4,32,5,0.2,1024,word_length_4_5,alignment_residual_only,structured_learned_router,0.10083333333333333,2.531001818682942,0.2666388100623694,0.10083333333333333,72,72,8,nan,8.0,124.78125,1,0,True,7b8491fa7320268bb4bcd5f59d6bb14203656595c62ab0c7a4cb6abfbf2c4186
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.17666666666666667,2.4551244665473853,0.19084318027315145,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.27403846153846156,2.32661463552587,0.10636530040269504,nan,0,0,1,0.008167000487446785,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.5375,1.8117867704471193,0.20393076195661133,nan,0,0,8,0.008499948307871819,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.5336538461538461,1.7904407701577736,0.20883773992166094,nan,0,0,8,0.008499948307871819,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,twistedmerge_hodge_lr,0.5375,1.8117867704471193,0.20393076195661144,0.5375,56,56,1,0.008041970431804657,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,twistedmerge_hodge_lr,0.5336538461538461,1.7904407701577736,0.20883773992166096,0.5375,56,56,1,0.008041970431804657,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,structured_learned_router,0.23166666666666666,2.3087624898492285,0.13585011251586954,0.23166666666666666,72,72,8,0.008041039109230042,8.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,structured_learned_router,0.25240384615384615,2.2831350909286106,0.11890595964266922,0.23166666666666666,72,72,8,0.008041039109230042,8.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,generic_linear,0.12833333333333333,2.1129676351091584,0.0632926941559254,nan,328,328,1,0.008083879947662354,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,generic_linear,0.13221153846153846,2.1104834113682487,0.05925709589105674,nan,328,328,1,0.008083879947662354,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,generic_two_layer_mlp,0.13833333333333334,2.178900964539181,0.09608394923477212,nan,792,792,1,0.0085409265011549,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,generic_two_layer_mlp,0.14423076923076922,2.172140555874319,0.09292023738556644,nan,792,792,1,0.0085409265011549,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,generic_mixture_of_experts,0.2633333333333333,2.053516808333219,0.11667584620702197,0.23166666666666666,72,72,1,0.007958849892020226,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,generic_mixture_of_experts,0.2692307692307692,2.0551582023879815,0.12439344699805174,0.23166666666666666,72,72,1,0.007958849892020226,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,learned_matrix_context_action,0.15666666666666668,2.1381038082885775,0.07757762294412701,nan,520,520,1,0.00800006091594696,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,learned_matrix_context_action,0.18509615384615385,2.1280544239400196,0.05971273946441176,nan,520,520,1,0.00800006091594696,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,generic_low_rank_context_adapter,0.14833333333333334,2.4585395057709274,0.21767447465820086,nan,392,392,1,0.008125090971589088,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,generic_low_rank_context_adapter,0.20192307692307693,2.3979992770430503,0.16941173848450242,nan,392,392,1,0.008125090971589088,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,noisy_group_element,shuffled_context_control,0.11916666666666667,2.5360756628919434,0.24830547672903613,nan,0,0,1,0.008083879947662354,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,heldout_rs_order,noisy_group_element,shuffled_context_control,0.13701923076923078,2.5539067995447198,0.2342905750272846,nan,0,0,1,0.008083879947662354,1.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,input_only,structured_learned_router,0.12083333333333333,2.536462096932169,0.24663881006236946,0.12083333333333333,264,264,8,nan,8.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b16,D4,32,5,0.5,16,word_length_4_5,alignment_residual_only,structured_learned_router,0.14916666666666667,2.5049398325475587,0.21830547672903616,0.14916666666666667,72,72,8,nan,8.0,124.78125,1,0,True,a0ce0d4bc328d2f27d44d4bd646b07513775305f3ad0cafc01be69913e80c8e0
discovery,discovery_D4_w32_s5_n0.50_b64,D4,32,5,0.5,64,word_length_4_5,noisy_group_element,c2m3_strict_synchronization,0.17666666666666667,2.4551244665473853,0.19084318027315145,nan,0,0,1,0.008249888196587563,1.0,124.78125,1,0,True,9f4c7e26537950ad55af87a2011a323e9bab64e910baa5b46642666d3c637cd3
discovery,discovery_D4_w32_s5_n0.50_b64,D4,32,5,0.5,64,heldout_rs_order,noisy_group_element,c2m3_strict_synchronization,0.27403846153846156,2.32661463552587,0.10636530040269504,nan,0,0,1,0.008249888196587563,1.0,124.78125,1,0,True,9f4c7e26537950ad55af87a2011a323e9bab64e910baa5b46642666d3c637cd3
discovery,discovery_D4_w32_s5_n0.50_b64,D4,32,5,0.5,64,word_length_4_5,noisy_group_element,supplied_context_structured_retransport,0.5591666666666667,1.793494161719196,0.2052760664058751,nan,0,0,8,0.00800006091594696,1.0,124.78125,1,0,True,9f4c7e26537950ad55af87a2011a323e9bab64e910baa5b46642666d3c637cd3
discovery,discovery_D4_w32_s5_n0.50_b64,D4,32,5,0.5,64,heldout_rs_order,noisy_group_element,supplied_context_structured_retransport,0.5576923076923077,1.7689090145686055,0.19317405962540063,nan,0,0,8,0.00800006091594696,1.0,124.78125,1,0,True,9f4c7e26537950ad55af87a2011a323e9bab64e910baa5b46642666d3c637cd3
