layer,source_expert,target_expert,map_family,fit_error,held_out_fit_error,map_rank,map_norm
pre_mask_logits,0,3,block_orthogonal,15827640041.869904,9841875012.057364,1,1.0
pre_mask_logits,0,3,cca_whitened,0.0,0.0,0,0.0
pre_mask_logits,0,3,low_rank_subspace,0.0,0.0,0,0.0
pre_mask_logits,1,0,channel_permutation,0.9999290449455759,0.9999225704975591,1,1.0
pre_mask_logits,1,0,positive_monomial,0.9763741990707281,1.015526558911718,1,658.08984375
pre_mask_logits,1,0,orthogonal_procrustes,0.9999290108680725,0.9999225735664368,1,1.0
pre_mask_logits,1,0,block_orthogonal,0.9999290449455759,0.9999225704975591,1,1.0
pre_mask_logits,1,0,cca_whitened,0.9763742089271545,1.015526533126831,1,658.0899658203125
pre_mask_logits,1,0,low_rank_subspace,0.9763742089271545,1.015526533126831,1,658.0899658203125
pre_mask_logits,1,2,channel_permutation,0.8876494893615732,1.0296803530743117,1,1.0
pre_mask_logits,1,2,positive_monomial,0.8841417053655592,1.0477122778932362,1,1.2029842138290405
pre_mask_logits,1,2,orthogonal_procrustes,0.8876494765281677,1.0296802520751953,1,1.0
pre_mask_logits,1,2,block_orthogonal,0.8876494893615732,1.0296803530743117,1,1.0
pre_mask_logits,1,2,cca_whitened,0.884141743183136,1.0477122068405151,1,1.20298433303833
pre_mask_logits,1,2,low_rank_subspace,0.884141743183136,1.0477122068405151,1,1.20298433303833
pre_mask_logits,1,3,channel_permutation,5197067.032767694,5461880.331981635,1,1.0
pre_mask_logits,1,3,positive_monomial,5.197067032767694,5.461880331981634,1,1e-06
pre_mask_logits,1,3,orthogonal_procrustes,5197067.0,5461880.5,1,1.0
pre_mask_logits,1,3,block_orthogonal,5197067.032767694,5461880.331981635,1,1.0
pre_mask_logits,1,3,cca_whitened,0.0,0.0,0,0.0
pre_mask_logits,1,3,low_rank_subspace,0.0,0.0,0,0.0
pre_mask_logits,2,0,channel_permutation,0.999836667297895,0.9989518840185728,1,1.0
pre_mask_logits,2,0,positive_monomial,0.9810930205181747,0.8221358184489198,1,228.9186553955078
pre_mask_logits,2,0,orthogonal_procrustes,0.9998366832733154,0.9989519119262695,1,1.0
pre_mask_logits,2,0,block_orthogonal,0.999836667297895,0.9989518840185728,1,1.0
pre_mask_logits,2,0,cca_whitened,0.9810929894447327,0.8221357464790344,1,228.91867065429688
pre_mask_logits,2,0,low_rank_subspace,0.9810929894447327,0.8221357464790344,1,228.91867065429688
pre_mask_logits,2,1,channel_permutation,2.285499312495537,3.203270679277536,1,1.0
pre_mask_logits,2,1,positive_monomial,0.8841417239197302,1.1149016476446783,1,0.1814599484205246
pre_mask_logits,2,1,orthogonal_procrustes,2.285499334335327,3.203270435333252,1,1.0
pre_mask_logits,2,1,block_orthogonal,2.285499312495537,3.203270679277536,1,1.0
pre_mask_logits,2,1,cca_whitened,0.884141743183136,1.1149016618728638,1,0.1814599484205246
pre_mask_logits,2,1,low_rank_subspace,0.884141743183136,1.1149016618728638,1,0.1814599484205246
pre_mask_logits,2,3,channel_permutation,13381287.347625282,16991566.46752495,1,1.0
pre_mask_logits,2,3,positive_monomial,13.38128734762528,16.991566467524947,1,1e-06
pre_mask_logits,2,3,orthogonal_procrustes,13381287.0,16991566.0,1,1.0
pre_mask_logits,2,3,block_orthogonal,13381287.347625282,16991566.46752495,1,1.0
pre_mask_logits,2,3,cca_whitened,0.0,0.0,0,0.0
pre_mask_logits,2,3,low_rank_subspace,0.0,0.0,0,0.0
pre_mask_logits,3,0,channel_permutation,0.9999999463466959,0.9999999836317647,1,1.0
pre_mask_logits,3,0,positive_monomial,0.9999999463466959,0.9999999836317647,1,1e-06
pre_mask_logits,3,0,orthogonal_procrustes,1.0,1.0,1,1.0
pre_mask_logits,3,0,block_orthogonal,0.9999999463466959,0.9999999836317647,1,1.0
pre_mask_logits,3,0,cca_whitened,1.0,1.0,0,0.0
pre_mask_logits,3,0,low_rank_subspace,1.0,1.0,0,0.0
pre_mask_logits,3,1,channel_permutation,1.0000000232505983,0.9999999890989537,1,1.0
pre_mask_logits,3,1,positive_monomial,1.0000000232505983,0.9999999890989537,1,1e-06
pre_mask_logits,3,1,orthogonal_procrustes,1.0,1.0,1,1.0
pre_mask_logits,3,1,block_orthogonal,1.0000000232505983,0.9999999890989537,1,1.0
pre_mask_logits,3,1,cca_whitened,1.0,1.0,0,0.0
pre_mask_logits,3,1,low_rank_subspace,1.0,1.0,0,0.0
pre_mask_logits,3,2,channel_permutation,1.000000002265081,1.0000000484504825,1,1.0
pre_mask_logits,3,2,positive_monomial,1.000000002265081,1.0000000484504825,1,1e-06
pre_mask_logits,3,2,orthogonal_procrustes,1.0,1.0,1,1.0
pre_mask_logits,3,2,block_orthogonal,1.000000002265081,1.0000000484504825,1,1.0
pre_mask_logits,3,2,cca_whitened,1.0,1.0,0,0.0
pre_mask_logits,3,2,low_rank_subspace,1.0,1.0,0,0.0
