method,d,k,noise_level,candidate_rank,projection_residual_threshold,n,projection_acceptance_rate,certification_rate_before_projection,certification_rate_after_projection,correct_period_rate,correct_index_rate,lift_rate,false_lift_rate,false_positive_central_rate,period_divisible_index_obstructed_rejection_rate,mean_projection_residual,mean_commutator_residual_before,mean_commutator_residual_after,mean_operator_error_raw,mean_operator_error_denoised,certification_gain_over_best_previous
unitary_global_chart_synchronization,3,2,0.003,9,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0011723138410884792,0.0011723138410884792,0.0012374450023130777,0.0006180238384807534,0.0
unitary_global_chart_synchronization,3,2,0.01,3,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,3,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,3,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,3,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,3,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,6,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,6,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,6,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,6,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,6,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,9,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,9,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,9,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,9,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.01,9,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0039055672091708833,0.0039055672091708833,0.004215737047894785,0.002059183763967674,0.0
unitary_global_chart_synchronization,3,2,0.03,3,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,3,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,3,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,3,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,3,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,6,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,6,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,6,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,6,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,6,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,9,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,9,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,9,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,9,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.03,9,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011701724153495744,0.011701724153495744,0.014809999486696293,0.0061721967555296445,0.0
unitary_global_chart_synchronization,3,2,0.05,3,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,3,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,3,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,3,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,3,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,6,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,6,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,6,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,6,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,6,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,9,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,9,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,9,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,9,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_global_chart_synchronization,3,2,0.05,9,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01948649488686502,0.01948649488686502,0.030412004403691052,0.010283908592971297,0.0
unitary_then_heisenberg_projection,2,2,-1.0,4,0.0001,40,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.0015741844293644,2.727739788796804e-16,2.584054701819645,0.0,0.0
unitary_then_heisenberg_projection,2,2,-1.0,4,0.0003,40,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.0015741844293644,2.727739788796804e-16,2.584054701819645,0.0,0.0
unitary_then_heisenberg_projection,2,2,-1.0,4,0.001,40,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.0015741844293644,2.727739788796804e-16,2.584054701819645,0.0,0.0
unitary_then_heisenberg_projection,2,2,-1.0,4,0.003,40,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.0015741844293644,2.727739788796804e-16,2.584054701819645,0.0,0.0
unitary_then_heisenberg_projection,2,2,-1.0,4,0.01,40,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.0015741844293644,2.727739788796804e-16,2.584054701819645,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,2,0.0001,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,2,0.0003,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,2,0.001,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,2,0.003,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,2,0.01,10,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,4,0.0001,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,4,0.0003,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,4,0.001,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,4,0.003,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0,4,0.01,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3840754712801205e-15,2.1212730542245127e-15,1.7319121124709866e-16,7.76761993635296e-09,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0001,2,0.0001,10,0.2,0.9,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,-0.7
unitary_then_heisenberg_projection,2,2,0.0001,2,0.0003,10,1.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0001,2,0.001,10,1.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0001,2,0.003,10,1.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0001,2,0.01,10,1.0,0.9,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0001,4,0.0001,10,0.2,0.9,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,-0.7
unitary_then_heisenberg_projection,2,2,0.0001,4,0.0003,10,1.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0001,4,0.001,10,1.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0001,4,0.003,10,1.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0001,4,0.01,10,1.0,0.9,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.000114823811045506,0.0002073715422423122,1.7319121124709866e-16,0.00020129037073836703,0.0,0.09999999999999998
unitary_then_heisenberg_projection,2,2,0.0003,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0003,2,0.0003,10,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.0003,2,0.001,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.0003,2,0.003,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.0003,2,0.01,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.0003,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.0003,4,0.0003,10,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.0003,4,0.001,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.0003,4,0.003,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.0003,4,0.01,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0003445082926523943,0.0006222946031057463,1.7319121124709866e-16,0.0006083408160144394,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.001,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.001,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.001,2,0.001,10,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.001,2,0.003,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.001,2,0.01,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.001,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.001,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.001,4,0.001,10,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.001,4,0.003,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.001,4,0.01,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0011489257978648908,0.0020765347930367497,1.7319121124709866e-16,0.002171288878831901,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.003,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.003,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.003,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.003,2,0.003,10,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.003,2,0.01,10,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.003,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.003,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.003,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.003,4,0.003,10,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.003,4,0.01,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.003457133323353159,0.006267163551011939,1.7319121124709866e-16,0.009253904464330245,0.0,1.0
unitary_then_heisenberg_projection,2,2,0.01,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,2,0.01,10,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.01,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.01,4,0.01,10,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.011803649260347514,0.02172421384819529,1.7319121124709866e-16,0.07132852815158024,0.0,0.2
unitary_then_heisenberg_projection,2,2,0.03,2,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,2,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,2,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,2,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,2,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,4,0.0001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,4,0.0003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,4,0.001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,4,0.003,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
unitary_then_heisenberg_projection,2,2,0.03,4,0.01,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03897866680647269,0.07682104089492135,1.7319121124709866e-16,0.3375130506867504,0.0,0.0
