setting_id,dataset,dataset_variant,setting_role,architecture,n_models,seed,epochs,train_samples,test_samples,val_fraction,angle_degrees,coloring,individual_accuracy_mean,individual_accuracy_max,bridge_accuracy_threshold,bridge_claims_allowed,feasibility_status,parameter_count,inference_cost_units,pairwise_activation_alignment_residual,global_channel_scale_sync_residual,sync_disagreement_mean,central_projective_candidate,finite_index_candidate,non_brauer_noncentral,channel_residual_taxonomy,conv1_permutation_cycle_score,conv2_permutation_cycle_score,fc1_permutation_cycle_score,channel_permutation_cycle_score,method,val_accuracy,val_loss,accuracy,loss,selection_used_validation_only,evaluation_status,exact_relu_channel_gauge,single_model,capacity_matched,is_soup,accuracy_delta_vs_c2m3,accuracy_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,accuracy_delta_vs_git_rebasin,validation_delta_vs_c2m3,validation_delta_vs_greedy_soup,scale_source,selected_alpha,selected_tau,selected_layer_mask,conv1_log_scale_variance,conv1_mean_abs_log_scale,conv2_log_scale_variance,conv2_mean_abs_log_scale,fc1_log_scale_variance,fc1_mean_abs_log_scale,mean_log_scale_variance,mean_abs_log_scale,soup_selected_labels,soup_ingredient_count,selector_chose,selector_challenger,selector_val_margin,selector_left_greedy
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,positive_channel_scale,0.7966666666666666,0.8166517035166423,0.8027,0.7542769023895264,True,evaluated,True,True,True,False,0.02629999999999999,-0.11680000000000001,0.49629999999999996,0.007799999999999918,0.023333333333333317,-0.10916666666666675,reference_raw,1.0,inf,all,0.6517940174321293,0.47214809752083015,0.21054449675499728,0.3073668271079997,0.23505988356416077,0.15824773809928774,0.3657994659170958,0.31258755424270585,,,,,,
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,shrinkage_channel_scale,0.8008333333333333,0.8552577940622965,0.8049,0.8054931162834168,True,evaluated,True,True,True,False,0.02849999999999997,-0.11460000000000004,0.49849999999999994,0.009999999999999898,0.02749999999999997,-0.1050000000000001,reference_shrinkage_validation_grid,1.0,0.5,all,0.09456610721722664,0.20581773392085875,0.07711801265099216,0.21075533539701716,0.04086440943273581,0.10192563738762395,0.07084950976698487,0.1728329022351666,,,,,,
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,global_channel_scale,0.7941666666666667,0.8867826080322265,0.7924,0.8372035320281982,True,evaluated,True,True,True,False,0.016000000000000014,-0.1271,0.486,-0.0025000000000000577,0.02083333333333337,-0.11166666666666669,global_log_scale_sync_validation_grid,0.5,1.0,all,0.08405172731568356,0.1954336304764849,0.04472750233312598,0.14698378801521017,0.019999579104493532,0.06502122119158292,0.049592936251101026,0.135812879894426,,,,,,
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,optimized_channel_scale,0.8008333333333333,0.8552577940622965,0.8049,0.8054931162834168,True,evaluated,True,True,True,False,0.02849999999999997,-0.11460000000000004,0.49849999999999994,0.009999999999999898,0.02749999999999997,-0.1050000000000001,optimized_layer_grid_reference,1.0,0.5,conv1+conv2+fc1,0.09456610721722664,0.20581773392085875,0.07711801265099216,0.21075533539701716,0.04086440943273581,0.10192563738762395,0.07084950976698487,0.1728329022351666,,,,,,
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,greedy_soup,0.9058333333333334,0.36933732986450196,0.9195,0.288260743021965,True,evaluated,False,True,True,True,0.1431,0.0,0.6131,0.12459999999999993,0.13250000000000006,0.0,,,,,,,,,,,,,"[""original:2""]",1.0,,,,
rotated_mnist_25deg_N3_S8409,rotated_mnist,rotated_mnist_25deg,main,small_relu_cnn_no_batchnorm,3,8409,3,6000,10000,0.2,25.0,none,0.9076333333333334,0.9195,0.8,True,bridge_claims_allowed,206922,1218048,0.6576864586936103,0.1456298265637762,0.20949074074074073,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.8660254037844385,0.8477912478906585,0.9478594305064438,0.8872253607271802,greedy_safe_selector,0.9058333333333334,0.36933732986450196,0.9195,0.288260743021965,True,evaluated,False,True,True,True,0.1431,0.0,0.6131,0.12459999999999993,0.13250000000000006,0.0,,,,,,,,,,,,,,,greedy_soup,shrinkage_channel_scale,-0.1050000000000001,False
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,weight_average,0.5341666666666667,1.9919443066914877,0.5426,1.981553409576416,True,evaluated,False,True,True,False,-0.2219,-0.37850000000000006,0.0,-0.2278,-0.22416666666666663,-0.36916666666666664,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,git_rebasin_channel_alignment,0.7583333333333333,0.9381315803527832,0.7704,0.9038246332168579,True,evaluated,True,True,True,False,0.005900000000000016,-0.15070000000000006,0.2278,0.0,0.0,-0.14500000000000002,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,c2m3_channel_synchronization,0.7583333333333333,0.9254137357076009,0.7645,0.8921959328651429,True,evaluated,True,True,True,False,0.0,-0.15660000000000007,0.2219,-0.005900000000000016,0.0,-0.14500000000000002,,,,,,,,,,,,,,,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,positive_channel_scale,0.755,0.8779640134175618,0.7597,0.838423046875,True,evaluated,True,True,True,False,-0.0047999999999999154,-0.1614,0.21710000000000007,-0.010699999999999932,-0.0033333333333332993,-0.14833333333333332,reference_raw,1.0,inf,all,1.593254881250727,0.6524125849089706,0.42994542181040396,0.24398628263025732,0.06040216020651826,0.12270634758680748,0.6945341544225497,0.3397017383753451,,,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,shrinkage_channel_scale,0.7583333333333333,0.9254137357076009,0.7645,0.8921959328651429,True,evaluated,True,True,True,False,0.0,-0.15660000000000007,0.2219,-0.005900000000000016,0.0,-0.14500000000000002,reference_shrinkage_validation_grid,0.0,0.5,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,global_channel_scale,0.7583333333333333,0.9254137357076009,0.7645,0.8921959328651429,True,evaluated,True,True,True,False,0.0,-0.15660000000000007,0.2219,-0.005900000000000016,0.0,-0.14500000000000002,global_log_scale_sync_validation_grid,0.0,0.5,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,optimized_channel_scale,0.7825,0.8611090660095215,0.7866,0.8224138486862183,True,evaluated,True,True,True,False,0.02210000000000001,-0.13450000000000006,0.244,0.016199999999999992,0.02416666666666667,-0.12083333333333335,optimized_layer_grid_reference,1.0,inf,conv1+conv2,1.593254881250727,0.6524125849089706,0.42994542181040396,0.24398628263025732,0.0,0.0,0.674400101020377,0.29879962251307596,,,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,greedy_soup,0.9033333333333333,0.318366418282191,0.9211,0.2590258183002472,True,evaluated,False,True,True,True,0.15660000000000007,0.0,0.37850000000000006,0.15070000000000006,0.14500000000000002,0.0,,,,,,,,,,,,,"[""original:3""]",1.0,,,,
rotated_mnist_25deg_N4_S8500,rotated_mnist,rotated_mnist_25deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,25.0,none,0.9149,0.9211,0.8,True,bridge_claims_allowed,206922,1218048,0.5746400753657023,0.16712009764785737,0.3107096354166667,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.873349246096504,0.8344256823133304,0.9467644599080202,0.8848464627726181,greedy_safe_selector,0.9033333333333333,0.318366418282191,0.9211,0.2590258183002472,True,evaluated,False,True,True,True,0.15660000000000007,0.0,0.37850000000000006,0.15070000000000006,0.14500000000000002,0.0,,,,,,,,,,,,,,,greedy_soup,optimized_channel_scale,-0.12083333333333335,False
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,weight_average,0.6116666666666667,1.777202803293864,0.6191,1.7551165092468262,True,evaluated,False,True,True,False,-0.2146,-0.30510000000000004,0.0,-0.24050000000000005,-0.21666666666666667,-0.3008333333333333,,,,,,,,,,,,,,,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,git_rebasin_channel_alignment,0.845,0.7276665544509888,0.8596,0.6847163427352905,True,evaluated,True,True,True,False,0.025900000000000034,-0.06459999999999999,0.24050000000000005,0.0,0.016666666666666607,-0.0675,,,,,,,,,,,,,,,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,c2m3_channel_synchronization,0.8283333333333334,0.7828094355265299,0.8337,0.7499290321350097,True,evaluated,True,True,True,False,0.0,-0.09050000000000002,0.2146,-0.025900000000000034,0.0,-0.08416666666666661,,,,,,,,,,,,,,,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,positive_channel_scale,0.46416666666666667,3.7622414143880207,0.4972,3.681872292327881,True,evaluated,True,True,True,False,-0.3365,-0.42700000000000005,-0.12190000000000001,-0.36240000000000006,-0.3641666666666667,-0.4483333333333333,reference_raw,1.0,inf,all,1.5489260237539388,0.6088375455804941,1.0639833596469492,0.3350314162056347,0.18620537954774896,0.13969321407168447,0.9330382543162123,0.36118739195260446,,,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,shrinkage_channel_scale,0.8283333333333334,0.780409018198649,0.8397,0.7465856393814087,True,evaluated,True,True,True,False,0.006000000000000005,-0.08450000000000002,0.22060000000000002,-0.01990000000000003,0.0,-0.08416666666666661,reference_shrinkage_validation_grid,0.5,1.0,all,0.06672837620852247,0.16569637813906274,0.025959664015558843,0.10582999768203938,0.015086552050947754,0.060960807708240895,0.035924864091676355,0.11082906117644768,,,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,global_channel_scale,0.8308333333333333,0.7816665108998616,0.8404,0.7479423786163331,True,evaluated,True,True,True,False,0.006700000000000039,-0.08379999999999999,0.22130000000000005,-0.019199999999999995,0.0024999999999999467,-0.08166666666666667,global_log_scale_sync_validation_grid,0.5,1.0,all,0.07275909074286331,0.17675677128225908,0.02571759309372094,0.1054777187980297,0.014167887171458568,0.05875069107468132,0.037548190336014274,0.11366172705165671,,,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,optimized_channel_scale,0.8325,0.7808307647705078,0.8415,0.746988989830017,True,evaluated,True,True,True,False,0.007800000000000029,-0.0827,0.22240000000000004,-0.018100000000000005,0.004166666666666652,-0.07999999999999996,optimized_layer_grid_reference,0.5,inf,conv1+conv2,0.3872315059384847,0.30441877279024704,0.2659958399117373,0.16751570810281735,0.0,0.0,0.21774244861674066,0.15731149363102145,,,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,greedy_soup,0.9125,0.3267360003789266,0.9242,0.26515396156311033,True,evaluated,False,True,True,True,0.09050000000000002,0.0,0.30510000000000004,0.06459999999999999,0.08416666666666661,0.0,,,,,,,,,,,,,"[""original:0""]",1.0,,,,
rotated_mnist_45deg_N3_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,45.0,none,0.9128666666666666,0.9242,0.8,True,bridge_claims_allowed,206922,1218048,0.5693618754545847,0.15917928124553174,0.20254629629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8838834764831844,0.9354143466934853,0.8699557460729216,greedy_safe_selector,0.9125,0.3267360003789266,0.9242,0.26515396156311033,True,evaluated,False,True,True,True,0.09050000000000002,0.0,0.30510000000000004,0.06459999999999999,0.08416666666666661,0.0,,,,,,,,,,,,,,,greedy_soup,git_rebasin_channel_alignment,-0.0675,False
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,weight_average,0.48583333333333334,1.986296361287435,0.4809,1.975497019958496,True,evaluated,False,True,True,False,-0.3267,-0.4433,0.0,-0.3358,-0.3158333333333333,-0.42666666666666664,,,,,,,,,,,,,,,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,git_rebasin_channel_alignment,0.8083333333333333,0.8744573593139648,0.8167,0.8372658726692199,True,evaluated,True,True,True,False,0.009099999999999997,-0.10750000000000004,0.3358,0.0,0.00666666666666671,-0.10416666666666663,,,,,,,,,,,,,,,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,c2m3_channel_synchronization,0.8016666666666666,0.8786305554707845,0.8076,0.8451838590621948,True,evaluated,True,True,True,False,0.0,-0.11660000000000004,0.3267,-0.009099999999999997,0.0,-0.11083333333333334,,,,,,,,,,,,,,,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,positive_channel_scale,0.63,1.7035992813110352,0.6463,1.6742647178649903,True,evaluated,True,True,True,False,-0.1613,-0.27790000000000004,0.1654,-0.1704,-0.17166666666666663,-0.2825,reference_raw,1.0,inf,all,1.5090261118420278,0.6959200047556745,1.2243172759651706,0.3939242420554801,0.16453781098504133,0.15483063664736701,0.9659603995974133,0.4148916278195072,,,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,shrinkage_channel_scale,0.8016666666666666,0.8786305554707845,0.8076,0.8451838590621948,True,evaluated,True,True,True,False,0.0,-0.11660000000000004,0.3267,-0.009099999999999997,0.0,-0.11083333333333334,reference_shrinkage_validation_grid,0.0,0.5,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,global_channel_scale,0.8016666666666666,0.8786305554707845,0.8076,0.8451838590621948,True,evaluated,True,True,True,False,0.0,-0.11660000000000004,0.3267,-0.009099999999999997,0.0,-0.11083333333333334,global_log_scale_sync_validation_grid,0.0,0.5,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,optimized_channel_scale,0.8066666666666666,0.8536456489562988,0.8191,0.8171596797943115,True,evaluated,True,True,True,False,0.011500000000000066,-0.10509999999999997,0.33820000000000006,0.0024000000000000687,0.0050000000000000044,-0.10583333333333333,optimized_layer_grid_reference,1.0,0.5,conv1+conv2,0.11208008059314804,0.2511182630937489,0.0697736497564904,0.20775881323846135,0.0,0.0,0.06061791011654615,0.15295902544407008,,,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,greedy_soup,0.9125,0.3267360003789266,0.9242,0.26515396156311033,True,evaluated,False,True,True,True,0.11660000000000004,0.0,0.4433,0.10750000000000004,0.11083333333333334,0.0,,,,,,,,,,,,,"[""original:0""]",1.0,,,,
rotated_mnist_45deg_N4_S8500,rotated_mnist,rotated_mnist_45deg,secondary,small_relu_cnn_no_batchnorm,4,8500,3,6000,10000,0.2,45.0,none,0.916925,0.9291,0.8,True,bridge_claims_allowed,206922,1218048,0.5933241132232878,0.15376249018077792,0.2919921875,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7326012705721188,0.8702134477826248,0.945767310101855,0.8495273428188662,greedy_safe_selector,0.9125,0.3267360003789266,0.9242,0.26515396156311033,True,evaluated,False,True,True,True,0.11660000000000004,0.0,0.4433,0.10750000000000004,0.11083333333333334,0.0,,,,,,,,,,,,,,,greedy_soup,git_rebasin_channel_alignment,-0.10416666666666663,False
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,weight_average,0.6033333333333334,1.522485885620117,0.619,1.5022612684249879,True,evaluated,False,True,True,False,-0.364,-0.3741,0.0,-0.364,-0.37916666666666665,-0.3866666666666666,,,,,,,,,,,,,,,,,,
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,git_rebasin_channel_alignment,0.9825,0.1580262553691864,0.983,0.1483041437268257,True,evaluated,True,True,True,False,0.0,-0.010099999999999998,0.364,0.0,0.0,-0.007499999999999951,,,,,,,,,,,,,,,,,,
colored_mnist_label_palette_N3_S8500,colored_mnist,colored_mnist_label_palette,secondary,small_relu_cnn_no_batchnorm,3,8500,3,6000,10000,0.2,0.0,label_palette,0.9898666666666666,0.9931,0.8,True,bridge_claims_allowed,207210,1443840,0.5862141582700942,0.19094351101865845,0.19473379629629628,False,False,True,bridge_non_brauer_no_central_projective_candidate,0.7905694150420948,0.8477912478906585,0.9478594305064438,0.8620733644797323,c2m3_channel_synchronization,0.9825,0.1580262553691864,0.983,0.1483041437268257,True,evaluated,True,True,True,False,0.0,-0.010099999999999998,0.364,0.0,0.0,-0.007499999999999951,,,,,,,,,,,,,,,,,,
