setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,max_train_samples,max_test_samples,dataset_seed,val_fraction,n_validation_examples,n_test_examples,checkpoint_source,candidate_set,candidate_rank,candidate_order,soup_indices_before,soup_indices_after,validation_accuracy_before,validation_loss_before,candidate_soup_validation_accuracy,candidate_soup_validation_loss,validation_accuracy_margin_after_minus_before,validation_loss_margin_before_minus_after,accepted,decision_reason,decision_metric,decision_metric_source,test_used_for_selection,is_final_selection,candidate_index,candidate_label,candidate_type,candidate_family,candidate_source_model_index,candidate_exact_relu_symmetry,candidate_is_extra_capacity,candidate_parameter_multiplier,candidate_inference_multiplier,candidate_capacity_matched_to_weight_average,candidate_note,final_test_accuracy,final_test_loss,test_metric_role
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,ordinary_local_greedy_soup,2,"[0,1,2,3]",[0],[0],0.9405,0.20002989101409913,0.733,1.0471142463684082,-0.20750000000000002,-0.847084355354309,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,1,local:1,local_individual_checkpoint,local,1,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,ordinary_local_greedy_soup,3,"[0,1,2,3]",[0],[0],0.9405,0.20002989101409913,0.662,1.124863998413086,-0.27849999999999997,-0.9248341073989867,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,2,local:2,local_individual_checkpoint,local,2,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,ordinary_local_greedy_soup,4,"[0,1,2,3]",[0],[0],0.9405,0.20002989101409913,0.587,1.2024743347167968,-0.35350000000000004,-1.0024444437026976,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,3,local:3,local_individual_checkpoint,local,3,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,1,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[],[9],,,0.9405,0.20002989053726197,,,True,accepted_initial_best_validation_candidate,validation_accuracy,direct_candidate_soup_validation_metric,False,True,9,c2m3_synchronized:section:0,gauge_corrected_local_section,c2m3_synchronized,0,True,False,1.0,1.0,True,"cycle-synchronized permutation section; sync_ref=hidden1:2,hidden2:0",0.926,0.24637934727668762,evaluation_only_final_selection
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,2,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.85,0.5397375602722168,-0.09050000000000002,-0.3397076697349548,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,0,local:0,local_individual_checkpoint,local,0,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,3,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.7345,1.101331428527832,-0.20599999999999996,-0.90130153799057,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,26,monomial_weight_raw:section:1,gauge_corrected_local_section,monomial_weight_raw,1,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,4,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.873,0.5351060848236084,-0.0675,-0.3350761942863465,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,22,monomial_activation_global:section:1,gauge_corrected_local_section,monomial_activation_global,1,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,5,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.869,0.5417613830566407,-0.07150000000000001,-0.34173149251937873,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,18,monomial_activation_shrinkage:section:1,gauge_corrected_local_section,monomial_activation_shrinkage,1,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,6,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.85,0.5704636745452881,-0.09050000000000002,-0.3704337840080262,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,14,monomial_activation_raw:section:1,gauge_corrected_local_section,monomial_activation_raw,1,True,False,1.0,1.0,True,activation-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,7,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.9235,0.2714607057571411,-0.017000000000000015,-0.07143081521987912,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,10,c2m3_synchronized:section:1,gauge_corrected_local_section,c2m3_synchronized,1,True,False,1.0,1.0,True,"cycle-synchronized permutation section; sync_ref=hidden1:2,hidden2:0",,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,8,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.878,0.5242876491546631,-0.0625,-0.32425775861740114,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,5,git_rebasin_ref0:section:1,gauge_corrected_local_section,git_rebasin_ref0,1,True,False,1.0,1.0,True,activation-matched Git-ReBasin-style section aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,9,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.788,0.976125373840332,-0.15249999999999997,-0.7760954833030701,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,1,local:1,local_individual_checkpoint,local,1,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,10,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.5915,1.2838850212097168,-0.349,-1.0838551306724549,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,27,monomial_weight_raw:section:2,gauge_corrected_local_section,monomial_weight_raw,2,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,11,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.885,0.5409771823883056,-0.055499999999999994,-0.34094729185104367,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,23,monomial_activation_global:section:2,gauge_corrected_local_section,monomial_activation_global,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,12,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.8785,0.548356689453125,-0.062000000000000055,-0.34832679891586305,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,19,monomial_activation_shrinkage:section:2,gauge_corrected_local_section,monomial_activation_shrinkage,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,13,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.871,0.563978874206543,-0.0695,-0.3639489836692811,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,15,monomial_activation_raw:section:2,gauge_corrected_local_section,monomial_activation_raw,2,True,False,1.0,1.0,True,activation-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,14,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.923,0.2668857860565186,-0.01749999999999996,-0.06685589551925661,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,11,c2m3_synchronized:section:2,gauge_corrected_local_section,c2m3_synchronized,2,True,False,1.0,1.0,True,"cycle-synchronized permutation section; sync_ref=hidden1:2,hidden2:0",,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,15,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.8775,0.5534340476989746,-0.06300000000000006,-0.3534041571617127,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,6,git_rebasin_ref0:section:2,gauge_corrected_local_section,git_rebasin_ref0,2,True,False,1.0,1.0,True,activation-matched Git-ReBasin-style section aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,16,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.871,0.5679294872283935,-0.0695,-0.3678995966911316,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,2,local:2,local_individual_checkpoint,local,2,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,17,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.634,1.1695321273803712,-0.3065,-0.9695022368431092,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,28,monomial_weight_raw:section:3,gauge_corrected_local_section,monomial_weight_raw,3,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,18,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.8975,0.4988922328948975,-0.04300000000000004,-0.29886234235763554,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,24,monomial_activation_global:section:3,gauge_corrected_local_section,monomial_activation_global,3,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,19,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.8915,0.5040290184020996,-0.049000000000000044,-0.3039991278648376,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,20,monomial_activation_shrinkage:section:3,gauge_corrected_local_section,monomial_activation_shrinkage,3,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,20,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.8825,0.5293485774993897,-0.05800000000000005,-0.32931868696212774,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,16,monomial_activation_raw:section:3,gauge_corrected_local_section,monomial_activation_raw,3,True,False,1.0,1.0,True,activation-matched positive monomial gauge aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,21,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.9125,0.3095618877410889,-0.028000000000000025,-0.10953199720382692,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,12,c2m3_synchronized:section:3,gauge_corrected_local_section,c2m3_synchronized,3,True,False,1.0,1.0,True,"cycle-synchronized permutation section; sync_ref=hidden1:2,hidden2:0",,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,22,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.8995,0.48380204582214353,-0.041000000000000036,-0.28377215528488153,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,7,git_rebasin_ref0:section:3,gauge_corrected_local_section,git_rebasin_ref0,3,True,False,1.0,1.0,True,activation-matched Git-ReBasin-style section aligned to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,23,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.727,1.0160344657897948,-0.21350000000000002,-0.8160045752525329,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,3,local:3,local_individual_checkpoint,local,3,True,False,1.0,1.0,True,ordinary local section checkpoint,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,24,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.921,0.2756469440460205,-0.019499999999999962,-0.07561705350875855,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,13,c2m3_synchronized:average,gauge_corrected_average,c2m3_synchronized,,True,False,1.0,1.0,True,average after C2M3-style synchronization; sync_disagreement=0.320557,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,25,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.879,0.586043960571289,-0.0615,-0.3860140700340271,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,8,git_rebasin_ref0:average,gauge_corrected_average,git_rebasin_ref0,,True,False,1.0,1.0,True,average after pairwise alignment to model 0,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,26,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.883,0.5897974739074707,-0.057499999999999996,-0.3897675833702088,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,25,monomial_activation_global:average,gauge_corrected_average,monomial_activation_global,,True,False,1.0,1.0,True,activation-matched positive monomial gauge with global log-scale synchronization; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,27,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.8805,0.5951704483032226,-0.06000000000000005,-0.3951405577659607,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,21,monomial_activation_shrinkage:average,gauge_corrected_average,monomial_activation_shrinkage,,True,False,1.0,1.0,True,activation-matched positive monomial gauge with shrinkage regularization; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,28,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.862,0.6164169769287109,-0.07850000000000001,-0.41638708639144895,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,17,monomial_activation_raw:average,gauge_corrected_average,monomial_activation_raw,,True,False,1.0,1.0,True,activation-matched positive monomial gauge aligned to model 0; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
mnist_mlp2_N4_W128_input_noise_activation,mnist_mlp2_N4_W128_input_noise_activation_seed2025,mnist,mlp2,4,128,input_noise,activation,2025,10000,5000,314159,0.2,2000,5000,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/fixed_setting_verification/mnist_mlp2_N4_W128_input_noise_activation,expanded_gauge_candidate_soup,29,"[9,0,26,22,18,14,10,5,1,27,23,19,15,11,6,2,28,24,20,16,12,7,3,13,8,25,21,17,29,4]",[9],[9],0.9405,0.20002989053726197,0.633,1.2660168762207031,-0.3075,-1.0659869856834412,False,rejected_validation_accuracy_decrease,validation_accuracy,direct_candidate_soup_validation_metric,False,False,29,monomial_weight_raw:average,gauge_corrected_average,monomial_weight_raw,,True,False,1.0,1.0,True,weight-matched positive monomial gauge aligned to model 0; averaged gauge-corrected sections,,,not_evaluated_for_candidate_decision
