setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,is_injected_alignment_control,cycle_score,monomial_defect_score,mean_cycle_score,max_cycle_score,median_cycle_score,nonidentity_triangle_fraction,mean_triangle_defect_rate,max_triangle_defect_rate,alignment_confidence_score,combined_obstruction_score,sync_reference_model,sync_disagreement,evidence_role,method,test_accuracy,test_loss,val_accuracy,val_loss,validation_accuracy_used_for_selection,selection_indices,uses_validation_data,is_single_model,exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,capacity_matched_to_weight_average,capacity_matched_to_rank_lift,branch_count,parameter_count,parameter_multiplier,inference_multiplier,parameter_count_multiplier,inference_time_multiplier,uses_obstruction_residual,uses_distillation,method_note,single_best_merge_degradation,mean_individual_merge_degradation,weight_merge_degradation,delta_vs_weight_average,delta_vs_greedy_soup,delta_vs_c2m3_synchronized,weight_average_degradation_vs_best_single,git_rebasin_degradation_vs_best_single,c2m3_degradation_vs_best_single,c2m3_delta_vs_git_rebasin,c2m3_delta_vs_weight_average,rank_lift_delta_vs_weight_average,rank_lift_delta_vs_c2m3,greedy_soup_delta_vs_weight_average,monomial_scale_min,monomial_scale_max,monomial_scale_mean,monomial_scale_std,monomial_mean_abs_log_scale,monomial_max_abs_log_scale,monomial_log_scale_variance,monomial_scale_assignment_similarity_mean,monomial_scale_assignment_similarity_min,monomial_scale_low_similarity_fraction,functional_preservation_error,functional_preservation_mean_abs_error,functional_preservation_prediction_disagreement
fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,global_synchronized,none,0.287896583477656,0.3101460337638855,0.6963832143665059,0.0,observed,0.0,False,0.9142308494316488,1.3193749933531984,0.9142308494316488,0.927024810886958,0.9164274154695896,1.0,0.8359375,0.859375,0.6040001413407723,0.6819443954178687,"hidden1:1,hidden2:1",0.33203125,primary_observed_alignment,c2m3_synchronized,0.7836,0.6414575127601624,0.8055,0.5921376209259033,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.051,0.0486,,0.5264,-0.051,0.0,0.5774,0.0692,0.051,0.0181999999999999,0.5264,0.5558,0.0293999999999999,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,global_synchronized,none,0.287896583477656,0.3101460337638855,0.6963832143665059,0.0,observed,0.0,False,0.9142308494316488,1.3193749933531984,0.9142308494316488,0.927024810886958,0.9164274154695896,1.0,0.8359375,0.859375,0.6040001413407723,0.6819443954178687,"hidden1:1,hidden2:1",0.33203125,primary_observed_alignment,ensemble_upper_bound,0.8312,0.4761455645561218,0.863,0.4201240673065186,,[],False,False,False,False,True,False,False,4,473128,4.0,4.0,4.0,4.0,False,False,extra-capacity ensemble upper bound over local models,0.0033999999999999,0.001,,0.5740000000000001,-0.0033999999999999,0.0476,0.5774,0.0692,0.051,0.0181999999999999,0.5264,0.5558,0.0293999999999999,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,global_synchronized,none,0.287896583477656,0.3101460337638855,0.6963832143665059,0.0,observed,0.0,False,0.9142308494316488,1.3193749933531984,0.9142308494316488,0.927024810886958,0.9164274154695896,1.0,0.8359375,0.859375,0.6040001413407723,0.6819443954178687,"hidden1:1,hidden2:1",0.33203125,primary_observed_alignment,twisted_rank_lift_2,0.813,0.5632302050590515,0.8365,0.5119961223602295,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0216,0.0192000000000001,,0.5558,-0.0216,0.0293999999999999,0.5774,0.0692,0.051,0.0181999999999999,0.5264,0.5558,0.0293999999999999,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,global_synchronized,none,0.287896583477656,0.3101460337638855,0.6963832143665059,0.0,observed,0.0,False,0.9142308494316488,1.3193749933531984,0.9142308494316488,0.927024810886958,0.9164274154695896,1.0,0.8359375,0.859375,0.6040001413407723,0.6819443954178687,"hidden1:1,hidden2:1",0.33203125,primary_observed_alignment,random_branch_ensemble_2,0.813,0.5632302050590515,0.8365,0.5119961223602295,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0216,0.0192000000000001,,0.5558,-0.0216,0.0293999999999999,0.5774,0.0692,0.051,0.0181999999999999,0.5264,0.5558,0.0293999999999999,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,global_synchronized,none,0.287896583477656,0.3101460337638855,0.6963832143665059,0.0,observed,0.0,False,0.9142308494316488,1.3193749933531984,0.9142308494316488,0.927024810886958,0.9164274154695896,1.0,0.8359375,0.859375,0.6040001413407723,0.6819443954178687,"hidden1:1,hidden2:1",0.33203125,primary_observed_alignment,validation_branch_ensemble_2,0.8356,0.4771536266803741,0.863,0.4203411598205566,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,-0.001,-0.0033999999999999,,0.5784,0.001,0.052,0.5774,0.0692,0.051,0.0181999999999999,0.5264,0.5558,0.0293999999999999,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_global_ls_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_global_ls_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,global_synchronized,none,0.287896583477656,0.3101460337638855,0.6963832143665059,0.0,observed,0.0,False,0.9142308494316488,1.3193749933531984,0.9142308494316488,0.927024810886958,0.9164274154695896,1.0,0.8359375,0.859375,0.6040001413407723,0.6819443954178687,"hidden1:1,hidden2:1",0.33203125,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.811,0.5551055189132691,0.836,0.5048348121643066,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.0235999999999999,0.0211999999999999,,0.5538000000000001,-0.0235999999999999,0.0274,0.5774,0.0692,0.051,0.0181999999999999,0.5264,0.5558,0.0293999999999999,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,weight_average,0.2572,2.1691068462371828,0.2785,2.144389671325684,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.5774,0.5750000000000001,0.5774,0.0,-0.5774,-0.178,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,greedy_soup,0.8346,0.4779491209983825,0.8615,0.4230506610870361,0.8615,[3],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0,-0.0023999999999999,,0.5774,0.0,0.3994,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,git_rebasin_pairwise_ref0,0.4352,1.7095315769195556,0.4435,1.676045051574707,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3994,0.3970000000000001,,0.178,-0.3994,0.0,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,raw,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,monomial_gauge_ref0_raw,0.4544,1.64457705078125,0.461,1.6127650375366211,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3802,0.3778,,0.1972,-0.3802,0.0192,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,0.615282125681035,1.625270724704983,1.0048105510129373,0.09915837992165,0.069953008658046,0.4856744017239432,0.0095825025257856,,,,9.5367431640625e-06,8.498269986982147e-07,0.0
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,c2m3_synchronized,0.4352,1.7095315769195556,0.4435,1.676045051574707,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.3994,0.3970000000000001,,0.178,-0.3994,0.0,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,ensemble_upper_bound,0.8312,0.4761455645561218,0.863,0.4201240673065186,,[],False,False,False,False,True,False,False,4,473128,4.0,4.0,4.0,4.0,False,False,extra-capacity ensemble upper bound over local models,0.0033999999999999,0.001,,0.5740000000000001,-0.0033999999999999,0.3960000000000001,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,twisted_rank_lift_2,0.8156,0.5799835056304932,0.838,0.5374296264648437,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.019,0.0166,,0.5584,-0.019,0.3804,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,random_branch_ensemble_2,0.6002,1.0288433458328248,0.632,0.9819300651550292,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.2344,0.2320000000000001,,0.3429999999999999,-0.2344,0.1649999999999999,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,validation_branch_ensemble_2,0.8356,0.4771536266803741,0.863,0.4203411598205566,,[],True,False,False,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,validation-selected branch ensemble matched to rank-lift branch count; non-obstruction control,-0.001,-0.0033999999999999,,0.5784,0.001,0.4004,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_weight_mlp2_seed9305,fashion_mnist,mlp2,4,128,none,monomial_weight_mlp2,9305,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8322,0.8346,0.8282,0.0063999999999999,hidden2,raw,none,0.6615753670533498,0.7006362676620483,0.0975786167318801,-0.7178787589073181,observed,0.0,False,0.991158826601964,1.413471364045766,0.991158826601964,1.0,0.9882117688026184,1.0,0.982421875,1.0,0.1857238202487892,0.8275177837084489,"hidden1:0,hidden2:0",0.33740234375,primary_observed_alignment,c2m3_cluster_branch_ensemble_2,0.5862,1.1118555732727051,0.59,1.0697698554992676,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,C2M3-distance branch ensemble matched to rank-lift branch count; no obstruction residual used,0.2483999999999999,0.246,,0.329,-0.2483999999999999,0.151,0.5774,0.3994,0.3994,0.0,0.178,0.5584,0.3804,0.5774,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,none,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,weight_average,0.0908,2.413724292373657,0.0945,2.3926041412353514,,[],False,True,False,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.7442,0.7430000000000001,0.7442,0.0,-0.7428,-0.6752,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,none,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,greedy_soup,0.8336,0.4801767559051513,0.8605,0.4229676551818848,0.8605,[2],True,True,False,True,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0013999999999999,0.0002,,0.7428,0.0,0.0676,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,none,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,git_rebasin_pairwise_ref0,0.7606,0.6785710421562194,0.788,0.623809455871582,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0743999999999999,0.0732,,0.6698000000000001,-0.0729999999999999,-0.0053999999999999,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,raw,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,monomial_gauge_ref0_raw,0.8034,0.5924766791343689,0.8245,0.5382240238189697,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0315999999999999,0.0304,,0.7126,-0.0302,0.0373999999999999,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,0.0595968914207181,5.283847406909597,0.9991353829245848,0.3876195161813793,0.274821779483906,2.820151863641576,0.1538922998061778,0.7152585232526548,0.0,0.1529947916666666,9.5367431640625e-06,8.53955740846383e-07,0.0
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,none,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,c2m3_synchronized,0.766,0.6690290386199951,0.79,0.6183374862670898,,[],False,True,True,False,False,True,False,1,118282,1.0,1.0,1.0,1.0,False,False,single-model merge or selection baseline,0.0689999999999999,0.0678,,0.6752,-0.0676,0.0,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,none,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,ensemble_upper_bound,0.8346,0.4754545497894287,0.859,0.4188639144897461,,[],False,False,False,False,True,False,False,4,473128,4.0,4.0,4.0,4.0,False,False,extra-capacity ensemble upper bound over local models,0.0003999999999999,-0.0007999999999999,,0.7438,0.001,0.0686,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,none,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,twisted_rank_lift_2,0.8076,0.562974090385437,0.8315,0.5122324047088623,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,True,False,"rank-lift branch ensemble; extra capacity, not a single merged model",0.0273999999999999,0.0262000000000001,,0.7168,-0.026,0.0415999999999999,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,,,,,,,,,,,,,
fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2,fashion_mnist_mlp2_N4_W128_none_monomial_activation_mlp2_seed9306,fashion_mnist,mlp2,4,128,none,monomial_activation_mlp2,9306,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8338000000000001,0.835,0.8324,0.0025999999999999,hidden2,raw,none,0.2840354939301808,0.2937139272689819,0.7039967590729551,0.0,observed,0.0,False,0.9045216181934586,1.307647909455218,0.9045216181934586,0.9228014412645876,0.905700777513031,1.0,0.818359375,0.8515625,0.6100005989771206,0.6764548188463052,"hidden1:1,hidden2:2",0.328125,primary_observed_alignment,random_branch_ensemble_2,0.8076,0.562974090385437,0.8315,0.5122324047088623,,[],False,False,True,False,True,False,True,2,236564,2.0,2.0,2.0,2.0,False,False,random branch ensemble matched to rank-lift branch count; non-obstruction control,0.0273999999999999,0.0262000000000001,,0.7168,-0.026,0.0415999999999999,0.7442,0.0743999999999999,0.0689999999999999,0.0053999999999999,0.6752,0.7168,0.0415999999999999,0.7428,,,,,,,,,,,,,
