run_id,setting_id,dataset,architecture,n_models,width,domain_shift,seed,matching,alignment_variant,alignment_source,alignment_noise,cycle_score_layer,independent_model_draw,single_best_accuracy,mean_individual_accuracy,cycle_score,sync_disagreement,sync_reference,baseline,loss,accuracy,merge_degradation,is_single_model,capacity_matched_to_weight_average,method_note,soup_indices,rank_lift_branches
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9842025760254434,0.48974609375,"hidden1:2,hidden2:3",c2m3_cycle_consistent,1.0723333358764648,0.706,0.23199999999999998,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9842025760254434,0.48974609375,"hidden1:2,hidden2:3",twisted_rank_lift_2,0.2978109893798828,0.924,0.013999999999999901,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1003_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1003,mnist,mlp2,4,128,none,1003,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9842025760254434,0.48974609375,"hidden1:2,hidden2:3",ensemble_upper_bound,0.20696031761169434,0.932,0.005999999999999894,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1004_observed,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9265449490819921,0.32470703125,"hidden1:3,hidden2:2",weight_average,2.033852767944336,0.149,0.7889999999999999,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_observed,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9265449490819921,0.32470703125,"hidden1:3,hidden2:2",greedy_soup,0.19907444095611573,0.938,0.0,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1004_observed,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9265449490819921,0.32470703125,"hidden1:3,hidden2:2",git_rebasin_pairwise,0.3617775230407715,0.901,0.03699999999999992,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_observed,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9265449490819921,0.32470703125,"hidden1:3,hidden2:2",c2m3_cycle_consistent,0.36035853576660154,0.905,0.03299999999999992,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_observed,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9265449490819921,0.32470703125,"hidden1:3,hidden2:2",twisted_rank_lift_2,0.2760363731384277,0.928,0.009999999999999898,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1004_observed,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,observed,observed,0.0,hidden2,True,0.938,0.9337500000000001,0.9265449490819921,0.32470703125,"hidden1:3,hidden2:2",ensemble_upper_bound,0.20127961540222167,0.93,0.007999999999999896,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.935061523405397,0.37060546875,"hidden1:3,hidden2:2",weight_average,2.033852767944336,0.149,0.7889999999999999,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.935061523405397,0.37060546875,"hidden1:3,hidden2:2",greedy_soup,0.19907444095611573,0.938,0.0,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.935061523405397,0.37060546875,"hidden1:3,hidden2:2",git_rebasin_pairwise,0.39119028091430663,0.907,0.030999999999999917,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.935061523405397,0.37060546875,"hidden1:3,hidden2:2",c2m3_cycle_consistent,0.4279991912841797,0.889,0.04899999999999993,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.935061523405397,0.37060546875,"hidden1:3,hidden2:2",twisted_rank_lift_2,0.23370586776733399,0.932,0.005999999999999894,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.05,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.05,observed_plus_injected_noise,0.05,hidden2,False,0.938,0.9337500000000001,0.935061523405397,0.37060546875,"hidden1:3,hidden2:2",ensemble_upper_bound,0.20127961540222167,0.93,0.007999999999999896,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.9600311043914203,0.435791015625,"hidden1:2,hidden2:1",weight_average,2.033852767944336,0.149,0.7889999999999999,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.9600311043914203,0.435791015625,"hidden1:2,hidden2:1",greedy_soup,0.19907444095611573,0.938,0.0,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.9600311043914203,0.435791015625,"hidden1:2,hidden2:1",git_rebasin_pairwise,0.6072199249267578,0.865,0.07299999999999995,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.9600311043914203,0.435791015625,"hidden1:2,hidden2:1",c2m3_cycle_consistent,0.6419417724609375,0.841,0.09699999999999998,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.9600311043914203,0.435791015625,"hidden1:2,hidden2:1",twisted_rank_lift_2,0.4012920913696289,0.9,0.03799999999999992,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.15,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.15,observed_plus_injected_noise,0.15,hidden2,False,0.938,0.9337500000000001,0.9600311043914203,0.435791015625,"hidden1:2,hidden2:1",ensemble_upper_bound,0.20127961540222167,0.93,0.007999999999999896,False,False,"ensemble upper bound, extra capacity",,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9891704805588952,0.49755859375,"hidden1:2,hidden2:1",weight_average,2.033852767944336,0.149,0.7889999999999999,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9891704805588952,0.49755859375,"hidden1:2,hidden2:1",greedy_soup,0.19907444095611573,0.938,0.0,True,True,single model,[2],
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9891704805588952,0.49755859375,"hidden1:2,hidden2:1",git_rebasin_pairwise,1.0984095840454102,0.671,0.2669999999999999,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9891704805588952,0.49755859375,"hidden1:2,hidden2:1",c2m3_cycle_consistent,0.9426996612548828,0.783,0.15499999999999992,True,True,single model,,
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9891704805588952,0.49755859375,"hidden1:2,hidden2:1",twisted_rank_lift_2,0.27285429954528806,0.936,0.0019999999999998908,False,False,"rank-lifted branch ensemble, extra capacity",,2.0
verify_mnist_mlp2_N4_W128_none_S1004_injected_0.3,verify_mnist_mlp2_N4_W128_none_S1004,mnist,mlp2,4,128,none,1004,activation,injected_0.3,observed_plus_injected_noise,0.3,hidden2,False,0.938,0.9337500000000001,0.9891704805588952,0.49755859375,"hidden1:2,hidden2:1",ensemble_upper_bound,0.20127961540222167,0.93,0.007999999999999896,False,False,"ensemble upper bound, extra capacity",,
