setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,candidate_id,residual_source,data_origin,triangle,i,j,k,group_source,inferred_group_order,coefficient_group,coefficient_modulus,class_status,central_projection_residual,cocycle_residual,h2_exact,h2_size,estimated_period,estimated_index,index_upper_bound,index_status,certified_class,certification_failure,bootstrap_detection_rate,bootstrap_same_class_rate,bootstrap_same_period_rate,bootstrap_coboundary_disagreement_rate,null_false_nontrivial_class_rate,null_false_lift_rate,uses_test_data_for_selection,matrix_dim,centrality_residual,detected_order,detected_phase,phase_angle,best_root_exponent,best_root_search_order,scalar_residual_best,finite_order_residual_best_search_order,finite_order_residual_min,eigenvalue_spread,condition_number,is_nontrivial_root,explained_as_noncentral_holonomy,fixed_point_fraction,permutation_num_cycles,permutation_max_cycle_length,scalar_residual_d2,scalar_residual_d3,scalar_residual_d4,scalar_residual_d5,scalar_residual_d6,scalar_residual_d8,finite_order_residual_d2,finite_order_residual_d3,finite_order_residual_d4,finite_order_residual_d5,finite_order_residual_d6,finite_order_residual_d8
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4214,fashion_mnist,mlp,3,64,none,monomial_weight,4214,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4214:0-1-2:89,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.299038105676658,1.1858541225631423,8.616547914285842,1.0,False,False,0.15625,14,34,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.2624381172952597,1.299038105676658,1.299038105676658,1.1858541225631423,1.299038105676658
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4215,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4215,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4215:0-1-2:90,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2374368670764582,1.159202311936963,10.142731387550397,1.0,False,False,0.203125,16,43,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2374368670764582,1.2624381172952597,1.2374368670764582,1.2624381172952597,1.159202311936963,1.2374368670764582
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4215,fashion_mnist,mlp,3,64,none,monomial_weight,4215,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4215:0-1-2:91,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,112,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.224744871391589,1.1726039399558574,5.0356751971665155,1.0,False,False,0.1875,18,16,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.224744871391589,1.2747548783981961,1.1726039399558574,1.2747548783981961,1.224744871391589,1.1726039399558574
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4216,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4216,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4216:0-1-2:92,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9900629320275555,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9900629320275555,1,1+0j,0.0,0,2,1.3110110602126894,1.3110110602126894,1.2119199643540823,5.678459118386226,1.0,False,False,0.140625,14,21,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.2119199643540823
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4216,fashion_mnist,mlp,3,64,none,monomial_weight,4216,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4216:0-1-2:93,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9940005580355576,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9940005580355576,1,1+0j,0.0,0,2,1.334634781503914,1.286953767623375,1.2747548783981961,4.99591670001306,1.0,False,False,0.109375,14,15,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.334634781503914,1.286953767623375,1.334634781503914,1.286953767623375,1.2747548783981961,1.286953767623375,1.286953767623375
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4217,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4217,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4217:0-1-2:94,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,138,Z/2Z,2,not_central_or_not_projectable,0.9921567416492215,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9921567416492215,1,1+0j,0.0,0,2,1.3228756555322954,1.2747548783981961,1.1989578808281798,12.337837015547832,1.0,False,False,0.125,12,46,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.2747548783981961,1.3228756555322954,1.2747548783981961,1.3228756555322954,1.1989578808281798,1.2747548783981961
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4217,fashion_mnist,mlp,3,64,none,monomial_weight,4217,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4217:0-1-2:95,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9900629320275555,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9900629320275555,1,1+0j,0.0,0,2,1.3110110602126894,1.2374368670764582,1.2374368670764582,7.478561953269419,1.0,False,False,0.140625,15,29,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.2374368670764582,1.3110110602126894,1.2374368670764582,1.25,1.2374368670764582,1.2374368670764582
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4218,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4218,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4218:0-1-2:96,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9921567416492215,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9921567416492215,1,1+0j,0.0,0,2,1.3228756555322954,1.3228756555322954,1.25,9.504240028134637,1.0,False,False,0.125,11,31,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.25,1.3228756555322954
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4218,fashion_mnist,mlp,3,64,none,monomial_weight,4218,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4218:0-1-2:97,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.2747548783981961,1.2374368670764582,7.928569998569871,1.0,False,False,0.15625,15,32,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.2747548783981961,1.2624381172952597,1.2747548783981961,1.2374368670764582,1.2374368670764582,1.2747548783981961
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4219,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4219,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4219:0-1-2:98,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.224744871391589,1.224744871391589,7.19374728496908,1.0,False,False,0.15625,16,29,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.224744871391589,1.299038105676658,1.224744871391589,1.2374368670764582,1.224744871391589,1.224744871391589
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4219,fashion_mnist,mlp,3,64,none,monomial_weight,4219,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4219:0-1-2:99,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,168,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.299038105676658,1.14564392373896,10.880197526922572,1.0,False,False,0.15625,13,42,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.25,1.299038105676658,1.299038105676658,1.14564392373896
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4220,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4220,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4220:0-1-2:100,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,188,Z/2Z,2,not_central_or_not_projectable,0.9900629320275555,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9900629320275555,1,1+0j,0.0,0,2,1.3110110602126894,1.2624381172952597,1.2119199643540823,12.174762916418779,1.0,False,False,0.140625,13,47,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.2624381172952597,1.3110110602126894,1.2119199643540823,1.3110110602126894,1.2624381172952597,1.2119199643540823
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4220,fashion_mnist,mlp,3,64,none,monomial_weight,4220,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4220:0-1-2:101,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,52,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.2747548783981961,1.2747548783981961,13.589937105540425,1.0,False,False,0.1875,13,52,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4221,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4221,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4221:0-1-2:102,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9969435713093294,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9969435713093294,1,1+0j,0.0,0,2,1.357847561400027,1.3110110602126894,1.3110110602126894,11.029701763314108,1.0,False,False,0.078125,9,31,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.3110110602126894,1.357847561400027,1.3110110602126894,1.357847561400027,1.3110110602126894,1.3110110602126894
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4221,fashion_mnist,mlp,3,64,none,monomial_weight,4221,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4221:0-1-2:103,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,84,Z/2Z,2,not_central_or_not_projectable,0.9851187666342571,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9851187666342571,1,1+0j,0.0,0,2,1.286953767623375,1.2374368670764582,1.1858541225631423,6.786920047932215,1.0,False,False,0.171875,17,28,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.286953767623375,1.2374368670764582,1.25,1.1858541225631423,1.286953767623375,1.1989578808281798,1.1858541225631423
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4222,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4222,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4222:0-1-2:104,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,96,Z/2Z,2,not_central_or_not_projectable,0.982264602843857,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.982264602843857,1,1+0j,0.0,0,2,1.2747548783981961,1.2747548783981961,1.1726039399558574,8.04542658215765,1.0,False,False,0.1875,15,32,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.2747548783981961,1.1726039399558574
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4222,fashion_mnist,mlp,3,64,none,monomial_weight,4222,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4222:0-1-2:105,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,98,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2374368670764582,1.2374368670764582,11.958074910099686,1.0,False,False,0.203125,15,49,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2374368670764582,1.2624381172952597,1.2374368670764582,1.2624381172952597,1.2374368670764582,1.2374368670764582
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4223,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4223,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4223:0-1-2:106,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9969435713093294,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9969435713093294,1,1+0j,0.0,0,2,1.357847561400027,1.357847561400027,1.357847561400027,13.840195822608987,1.0,False,False,0.078125,7,39,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027,1.357847561400027
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4223,fashion_mnist,mlp,3,64,none,monomial_weight,4223,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4223:0-1-2:107,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9921567416492215,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9921567416492215,1,1+0j,0.0,0,2,1.3228756555322954,1.2747548783981961,1.1726039399558574,6.7793202958312415,1.0,False,False,0.125,14,26,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.3228756555322954,1.2747548783981961,1.3228756555322954,1.2747548783981961,1.3228756555322954,1.1989578808281798,1.1726039399558574
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4224,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4224,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4224:0-1-2:108,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9721462643938925,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9721462643938925,1,1+0j,0.0,0,2,1.2374368670764582,1.2119199643540823,1.1319231422671772,4.770744176750625,1.0,False,False,0.234375,20,19,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2119199643540823,1.2374368670764582,1.2119199643540823,1.2374368670764582,1.1319231422671772,1.2119199643540823
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4224,fashion_mnist,mlp,3,64,none,monomial_weight,4224,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4224:0-1-2:109,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,160,Z/2Z,2,not_central_or_not_projectable,0.9205498951034647,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9205498951034647,1,1+0j,0.0,0,2,1.103970108290981,1.0752906583803283,1.0307764064044151,5.768492888448561,1.0,False,False,0.390625,28,32,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.103970108290981,1.0752906583803283,1.103970108290981,1.0752906583803283,1.0307764064044151,1.0752906583803283,1.0752906583803283
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4225,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4225,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4225:0-1-2:110,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,70,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.25,1.2374368670764582,8.54374364992042,1.0,False,False,0.15625,15,35,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.25,1.299038105676658,1.25,1.2374368670764582,1.25,1.25
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4225,fashion_mnist,mlp,3,64,none,monomial_weight,4225,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4225:0-1-2:111,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9682458365518543,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9682458365518543,1,1+0j,0.0,0,2,1.224744871391589,1.224744871391589,1.1858541225631423,5.163332257370235,1.0,False,False,0.25,20,18,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.224744871391589,1.1858541225631423,1.224744871391589,1.224744871391589,1.1858541225631423,1.224744871391589
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4226,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4226,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4226:0-1-2:112,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9877175393299442,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9877175393299442,1,1+0j,0.0,0,2,1.299038105676658,1.299038105676658,1.299038105676658,10.67967956240053,1.0,False,False,0.15625,12,38,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658,1.299038105676658
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4226,fashion_mnist,mlp,3,64,none,monomial_weight,4226,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4226:0-1-2:113,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9721462643938925,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9721462643938925,1,1+0j,0.0,0,2,1.2374368670764582,1.2119199643540823,1.2119199643540823,7.875575620741934,1.0,False,False,0.234375,18,34,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2374368670764582,1.2119199643540823,1.2374368670764582,1.2119199643540823,1.2374368670764582,1.2119199643540823,1.2119199643540823
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4227,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4227,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4227:0-1-2:114,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9900629320275555,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9900629320275555,1,1+0j,0.0,0,2,1.3110110602126894,1.2374368670764582,1.0752906583803283,3.644903093301218,1.0,False,False,0.140625,19,14,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.3110110602126894,1.2374368670764582,1.2374368670764582,1.1858541225631423,1.3110110602126894,1.0752906583803283,1.1858541225631423
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4227,fashion_mnist,mlp,3,64,none,monomial_weight,4227,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4227:0-1-2:115,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,48,Z/2Z,2,not_central_or_not_projectable,0.9757809372497497,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9757809372497497,1,1+0j,0.0,0,2,1.25,1.224744871391589,1.224744871391589,11.363318177363512,1.0,False,False,0.21875,16,48,1.25,1.25,1.25,1.25,1.25,1.25,1.224744871391589,1.25,1.224744871391589,1.25,1.224744871391589,1.224744871391589
fashion_mnist_mlp_N3_W64_input_noise_monomial_weight,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4228,fashion_mnist,mlp,3,64,input_noise,monomial_weight,4228,fashion_mnist_mlp_N3_W64_input_noise_monomial_weight_seed4228:0-1-2:116,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,80,Z/2Z,2,not_central_or_not_projectable,0.9640764281813968,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9640764281813968,1,1+0j,0.0,0,2,1.2119199643540823,1.1319231422671772,1.0752906583803283,4.13991411612474,1.0,False,False,0.265625,24,16,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.2119199643540823,1.1319231422671772,1.2119199643540823,1.0752906583803283,1.14564392373896,1.1319231422671772,1.0752906583803283
fashion_mnist_mlp_N3_W64_none_monomial_weight,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4228,fashion_mnist,mlp,3,64,none,monomial_weight,4228,fashion_mnist_mlp_N3_W64_none_monomial_weight_seed4228:0-1-2:117,permutation_c2m3_triangle,fixed_setting_large_artifacts,0-1-2,0,1,2,real_fixed_setting_triangle_maps,257,Z/2Z,2,not_central_or_not_projectable,0.9791528146183311,,False,,,,,no_certified_class,False,noncentral_permutation_holonomy,0.0,1.0,0.0,1.0,0.0,0.0,False,64,0.9791528146183311,1,1+0j,0.0,0,2,1.2624381172952597,1.2374368670764582,1.1858541225631423,5.37254743375783,1.0,False,False,0.203125,19,24,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2624381172952597,1.2374368670764582,1.2624381172952597,1.1858541225631423,1.1989578808281798,1.2374368670764582,1.1858541225631423
