setting_id,true_family,n_models,width,block_size,n_blocks,noise_level,seed,observed_cycle_score,observed_centrality_score,observed_scalar_finite_order_candidate,observed_detected_orders,projected_cycle_score,projected_centrality_score,spectral_connection_residual,optimized_connection_residual,optimized_improvement_over_spectral,max_connection_residual,optimized_iterations,optimized_converged,runtime_seconds,raw_calibrated_threshold,effective_threshold,numerical_floor,calibrated_acceptance_flag,strict_policy_decision,balanced_policy_decision,loose_diagnostic_policy_decision,evidence_label,expected_evidence_label,should_accept_global_gauge,false_accept,false_reject,post_projection_cycle_only_warning,diagnostic_only_no_projective_claim
edge_corrupted_global_gauge_N3_W4_B4_Z0.03_S6,edge_corrupted_global_gauge,3,4,4,1,0.03,6,1.7205990738265287,0.8771422825634392,False,2,1.1282756329018703e-15,1.0722622754528543e-15,0.5532258165748024,0.5532258165748023,1.1102230246251565e-16,1.192007602249984,1,True,0.004285415983758867,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.03_S6,noncentral_block_holonomy,3,4,4,1,0.03,6,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.003901040996424854,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.03_S6,scalar_block_phase_mu2,3,4,4,1,0.03,6,2.0,0.0,True,2,8.349369438862514e-16,8.048701098250575e-16,0.7742613671033262,0.6666666673633713,0.10759469973995484,1.0000283153729623,5,True,0.003376791952177882,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.03_S6,fake_projection_trap,3,4,4,1,0.03,6,1.1246606642003665,0.9299961756587394,False,1,1.0852109935123822e-15,1.0852109935123822e-15,0.28315899199813965,0.28315899199813965,0.0,0.4247384879972092,1,True,0.00313654204364866,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.1_S6,exact_global_block_gauge,3,4,4,1,0.1,6,5.022737689625125e-16,5.022737689625125e-16,False,1,4.985714521002383e-16,3.4518256124334833e-16,6.589632436130283e-16,4.0506936760922165e-16,2.5389387600380663e-16,7.313244204236595e-16,1,True,0.0037393339443951845,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.1_S6,noisy_global_block_gauge,3,4,4,1,0.1,6,1.725329701761214,0.8726303430924542,False,2,7.741381704516905e-16,5.508784507424585e-16,0.5610480205774021,0.5610480205774021,0.0,1.1995813847001358,1,True,0.003917374997399747,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.1_S6,edge_corrupted_global_gauge,3,4,4,1,0.1,6,1.7205990738265287,0.8771422825634392,False,2,1.1282756329018703e-15,1.0722622754528543e-15,0.5532258165748024,0.5532258165748023,1.1102230246251565e-16,1.192007602249984,1,True,0.003649375052191317,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.1_S6,noncentral_block_holonomy,3,4,4,1,0.1,6,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.0036637079901993275,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.1_S6,scalar_block_phase_mu2,3,4,4,1,0.1,6,2.0,0.0,True,2,8.349369438862514e-16,8.048701098250575e-16,0.7742613671033262,0.6666666673633713,0.10759469973995484,1.0000283153729623,5,True,0.00334341695997864,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.1_S6,fake_projection_trap,3,4,4,1,0.1,6,1.1246606642003665,0.9299961756587394,False,1,1.0852109935123822e-15,1.0852109935123822e-15,0.28315899199813965,0.28315899199813965,0.0,0.4247384879972092,1,True,0.00317783304490149,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.2_S6,exact_global_block_gauge,3,4,4,1,0.2,6,5.022737689625125e-16,5.022737689625125e-16,False,1,4.985714521002383e-16,3.4518256124334833e-16,6.589632436130283e-16,4.0506936760922165e-16,2.5389387600380663e-16,7.313244204236595e-16,1,True,0.0036675840383395553,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.2_S6,noisy_global_block_gauge,3,4,4,1,0.2,6,1.7049750263423609,0.8912715811976831,False,2,9.336947668705485e-16,7.749935364322242e-16,0.5350970641249053,0.5350970641249052,1.1102230246251565e-16,1.1748005208153705,1,True,0.0036827499279752374,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.2_S6,edge_corrupted_global_gauge,3,4,4,1,0.2,6,1.7205990738265287,0.8771422825634392,False,2,1.1282756329018703e-15,1.0722622754528543e-15,0.5532258165748024,0.5532258165748023,1.1102230246251565e-16,1.192007602249984,1,True,0.0037246670108288527,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.2_S6,noncentral_block_holonomy,3,4,4,1,0.2,6,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.0038204590091481805,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.2_S6,scalar_block_phase_mu2,3,4,4,1,0.2,6,2.0,0.0,True,2,8.349369438862514e-16,8.048701098250575e-16,0.7742613671033262,0.6666666673633713,0.10759469973995484,1.0000283153729623,5,True,0.003371541970409453,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.2_S6,fake_projection_trap,3,4,4,1,0.2,6,1.1246606642003665,0.9299961756587394,False,1,1.0852109935123822e-15,1.0852109935123822e-15,0.28315899199813965,0.28315899199813965,0.0,0.4247384879972092,1,True,0.0029054160695523024,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.4_S6,exact_global_block_gauge,3,4,4,1,0.4,6,5.022737689625125e-16,5.022737689625125e-16,False,1,4.985714521002383e-16,3.4518256124334833e-16,6.589632436130283e-16,4.0506936760922165e-16,2.5389387600380663e-16,7.313244204236595e-16,1,True,0.0038279580185189843,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.4_S6,noisy_global_block_gauge,3,4,4,1,0.4,6,1.6385175621289083,0.939565245788183,False,2,9.353401473183674e-16,7.729988869292007e-16,0.489477484550661,0.489477484550661,0.0,1.1338381632471985,1,True,0.003299625008367002,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.4_S6,edge_corrupted_global_gauge,3,4,4,1,0.4,6,1.7057305537760117,0.8906148623630368,False,2,6.428569166321904e-16,6.428569166321904e-16,0.5358298903601907,0.5358298903601907,0.0,1.1754864232983724,1,True,0.003888041013851762,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
noncentral_block_holonomy_N3_W4_B4_Z0.4_S6,noncentral_block_holonomy,3,4,4,1,0.4,6,1.0,0.8660254037844386,False,1,4.9638226226352995e-16,4.838071916019661e-16,0.22222222222222252,0.22222222222222252,0.0,1.0,1,True,0.0035136250080540776,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,noncentral_block_holonomy,False,False,False,True,False
scalar_block_phase_mu2_N3_W4_B4_Z0.4_S6,scalar_block_phase_mu2,3,4,4,1,0.4,6,2.0,0.0,True,2,8.349369438862514e-16,8.048701098250575e-16,0.7742613671033262,0.6666666673633713,0.10759469973995484,1.0000283153729623,5,True,0.003522332990542054,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,observed_scalar_projective_candidate,observed_scalar_projective_candidate,False,False,False,True,False
fake_projection_trap_N3_W4_B4_Z0.4_S6,fake_projection_trap,3,4,4,1,0.4,6,1.1246606642003665,0.9299961756587394,False,1,1.0852109935123822e-15,1.0852109935123822e-15,0.28315899199813965,0.28315899199813965,0.0,0.4247384879972092,1,True,0.0029832079308107495,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
exact_global_block_gauge_N3_W4_B4_Z0.8_S6,exact_global_block_gauge,3,4,4,1,0.8,6,5.022737689625125e-16,5.022737689625125e-16,False,1,4.985714521002383e-16,3.4518256124334833e-16,6.589632436130283e-16,4.0506936760922165e-16,2.5389387600380663e-16,7.313244204236595e-16,1,True,0.003935709013603628,4.476278938830673e-16,1e-12,1e-12,True,accept,accept,uncertain,global_gauge_consistent,global_gauge_consistent,True,False,False,False,False
noisy_global_block_gauge_N3_W4_B4_Z0.8_S6,noisy_global_block_gauge,3,4,4,1,0.8,6,1.6466761748512782,0.9345730813688728,False,2,1.103110531636687e-15,8.507730480243495e-16,0.49396435304420205,0.4937128690825351,0.00025148396166696507,1.1398493949346167,8,True,0.003249958041124046,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,global_gauge_consistent,True,False,False,True,False
edge_corrupted_global_gauge_N3_W4_B4_Z0.8_S6,edge_corrupted_global_gauge,3,4,4,1,0.8,6,1.6082644931535455,0.95603354154244,False,2,8.9702297004476e-16,8.9702297004476e-16,0.4741924964592912,0.4741924964592912,0.0,1.12093941976493,1,True,0.00329112506005913,4.476278938830673e-16,1e-12,1e-12,False,reject,reject,reject,projected_cycle_only_connection_large,projected_cycle_only_connection_large,False,False,False,True,False
