dataset,run_id,prime,peel_mode,edge,original_map,correction_map,corrected_map,map_valid,map_type,cycle_residual_before,cycle_residual_after,residual_reduction
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,3->1,"[46,30,18,20,21,11,2,34,22,7,35,24,44,16,60,43,5,52,55,41,31,13,15,12,4,58,29,14,27,26,56,59,33,51,23,36,19,0,8,9,17,63,47,3,50,25,6,37,32,28,57,38,45,10,61,40,42,53,48,54,62,39,1,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[46,30,18,20,21,11,2,34,22,7,35,24,44,16,60,43,5,52,55,41,31,13,15,12,4,58,29,14,27,26,56,59,33,51,23,36,19,0,8,9,17,63,47,3,50,25,6,37,32,28,57,38,45,10,61,40,42,53,48,54,62,39,1,49]",True,permutation,0.8046875,0.8046875,0.0
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,3->2,"[18,54,13,14,21,45,48,60,41,1,9,51,63,42,50,29,49,24,38,52,22,46,28,20,37,62,53,55,61,43,5,7,59,16,0,12,3,39,19,31,23,44,30,58,25,40,36,35,33,34,11,47,32,56,15,17,6,10,57,27,2,4,26,8]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[18,54,13,14,21,45,48,60,41,1,9,51,63,42,50,29,49,24,38,52,22,46,28,20,37,62,53,55,61,43,5,7,59,16,0,12,3,39,19,31,23,44,30,58,25,40,36,35,33,34,11,47,32,56,15,17,6,10,57,27,2,4,26,8]",True,permutation,0.8046875,0.8046875,0.0
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,wrong_prime_peel_control,3->3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.8046875,0.8046875,0.0
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->1,"[51,44,40,62,38,8,6,52,0,25,5,28,43,13,1,59,7,18,47,35,32,54,57,2,31,39,16,55,4,12,37,11,23,42,61,14,9,30,48,15,24,19,3,56,45,46,33,17,36,58,49,21,22,10,20,60,27,63,53,34,50,41,26,29]","[46,30,18,20,21,11,2,34,22,7,35,24,44,16,60,43,5,52,55,41,31,13,15,12,4,58,29,14,27,26,56,59,33,51,23,36,19,0,8,9,17,63,47,3,50,25,6,37,32,28,57,38,45,10,61,40,42,53,48,54,62,39,1,49]","[30,26,6,56,31,7,33,25,48,15,10,8,2,54,55,57,13,24,40,9,62,38,0,61,28,46,12,4,58,16,44,32,36,23,52,5,14,17,21,41,60,35,27,59,43,22,51,3,53,29,45,42,18,63,34,47,37,49,39,11,1,20,50,19]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->2,"[49,1,15,16,2,22,33,50,62,40,27,20,63,36,61,55,60,13,0,21,31,34,44,5,9,43,53,14,54,52,28,7,42,37,45,48,11,51,57,46,47,56,58,17,24,32,38,3,12,59,39,41,6,29,26,4,19,10,23,18,25,35,30,8]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[49,1,15,16,2,22,33,50,62,40,27,20,63,36,61,55,60,13,0,21,31,34,44,5,9,43,53,14,54,52,28,7,42,37,45,48,11,51,57,46,47,56,58,17,24,32,38,3,12,59,39,41,6,29,26,4,19,10,23,18,25,35,30,8]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,0->3,"[16,12,37,6,51,4,28,49,41,36,59,23,15,21,24,0,34,17,61,10,48,46,5,38,58,9,13,18,1,14,22,3,57,62,54,60,39,33,20,43,11,53,44,55,2,47,50,40,35,25,52,8,30,31,56,29,27,26,63,7,45,19,42,32]","[18,1,4,47,55,23,52,31,63,24,57,36,48,10,27,2,3,43,59,56,11,19,5,58,17,60,54,45,30,53,62,20,44,6,21,61,13,33,46,50,9,51,32,25,22,34,39,40,35,0,7,37,29,26,28,15,41,38,42,49,16,14,8,12]","[25,12,0,34,37,5,62,52,42,11,21,48,32,39,19,29,45,58,16,46,3,54,2,4,36,55,31,24,56,30,1,49,44,33,47,35,23,8,26,50,40,27,63,17,57,18,20,6,15,7,43,53,28,14,13,51,10,59,38,61,9,60,22,41]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->0,"[8,14,23,42,28,10,6,16,5,36,53,31,29,13,35,39,26,47,17,41,54,51,52,32,40,9,62,56,11,63,37,24,20,46,59,19,48,30,4,25,2,61,33,12,1,44,45,18,38,50,60,0,7,58,21,27,43,22,49,15,55,34,3,57]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[8,14,23,42,28,10,6,16,5,36,53,31,29,13,35,39,26,47,17,41,54,51,52,32,40,9,62,56,11,63,37,24,20,46,59,19,48,30,4,25,2,61,33,12,1,44,45,18,38,50,60,0,7,58,21,27,43,22,49,15,55,34,3,57]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->1,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->2,"[45,61,5,46,38,21,8,1,15,4,20,44,50,36,7,28,0,29,24,52,54,10,53,42,51,40,34,19,49,33,26,22,30,11,39,9,6,56,12,43,17,35,37,32,63,27,57,31,60,23,25,2,13,3,48,47,41,59,62,55,58,14,16,18]","[37,62,6,43,24,16,46,9,38,39,53,5,23,21,27,22,13,40,52,36,3,4,8,34,11,45,29,28,49,26,1,20,48,32,7,10,35,47,51,61,55,19,56,15,12,2,0,42,58,63,44,33,17,57,59,18,30,50,25,31,14,54,60,41]","[57,26,27,54,10,44,5,39,53,1,9,51,63,0,58,32,21,13,47,35,22,36,28,50,38,62,33,7,19,34,41,55,11,2,42,6,52,45,15,4,29,18,31,46,25,40,8,56,30,49,59,12,24,20,14,17,37,3,60,48,16,43,61,23]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,1->3,"[37,62,6,43,24,16,46,9,38,39,53,5,23,21,27,22,13,40,52,36,3,4,8,34,11,45,29,28,49,26,1,20,48,32,7,10,35,47,51,61,55,19,56,15,12,2,0,42,58,63,44,33,17,57,59,18,30,50,25,31,14,54,60,41]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[37,62,6,43,24,16,46,9,38,39,53,5,23,21,27,22,13,40,52,36,3,4,8,34,11,45,29,28,49,26,1,20,48,32,7,10,35,47,51,61,55,19,56,15,12,2,0,42,58,63,44,33,17,57,59,18,30,50,25,31,14,54,60,41]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->0,"[18,1,4,47,55,23,52,31,63,24,57,36,48,10,27,2,3,43,59,56,11,19,5,58,17,60,54,45,30,53,62,20,44,6,21,61,13,33,46,50,9,51,32,25,22,34,39,40,35,0,7,37,29,26,28,15,41,38,42,49,16,14,8,12]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[18,1,4,47,55,23,52,31,63,24,57,36,48,10,27,2,3,43,59,56,11,19,5,58,17,60,54,45,30,53,62,20,44,6,21,61,13,33,46,50,9,51,32,25,22,34,39,40,35,0,7,37,29,26,28,15,41,38,42,49,16,14,8,12]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->1,"[16,7,51,53,9,2,36,14,6,35,21,33,38,52,61,8,62,40,63,27,10,5,31,49,18,50,30,45,15,17,32,47,43,29,26,41,13,42,4,34,25,56,23,39,11,0,3,55,54,28,12,24,19,22,20,59,37,46,60,57,48,1,58,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[16,7,51,53,9,2,36,14,6,35,21,33,38,52,61,8,62,40,63,27,10,5,31,49,18,50,30,45,15,17,32,47,43,29,26,41,13,42,4,34,25,56,23,39,11,0,3,55,54,28,12,24,19,22,20,59,37,46,60,57,48,1,58,44]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->2,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,2->3,"[34,9,60,36,61,30,56,31,63,10,57,50,35,2,3,54,33,55,0,38,23,4,20,40,17,44,62,59,22,15,42,39,52,48,49,47,46,24,18,37,45,8,13,29,41,5,21,51,6,16,14,11,19,26,1,27,53,58,43,32,7,28,25,12]","[49,1,15,16,2,22,33,50,62,40,27,20,63,36,61,55,60,13,0,21,31,34,44,5,9,43,53,14,54,52,28,7,42,37,45,48,11,51,57,46,47,56,58,17,24,32,38,3,12,59,39,41,6,29,26,4,19,10,23,18,25,35,30,8]","[0,9,61,51,27,40,19,39,12,17,58,46,6,55,59,60,36,29,32,53,50,38,30,43,41,7,1,57,42,26,25,23,5,56,4,28,2,48,21,14,10,11,52,44,20,49,37,45,47,34,31,24,15,62,22,54,8,18,13,16,33,3,63,35]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->0,"[15,28,44,31,5,22,3,59,51,25,19,40,1,26,29,12,0,17,27,61,38,13,30,11,14,49,57,56,6,55,52,53,63,37,16,48,9,2,23,36,47,8,62,39,42,60,21,45,20,7,46,4,50,41,34,43,54,32,24,10,35,18,33,58]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[15,28,44,31,5,22,3,59,51,25,19,40,1,26,29,12,0,17,27,61,38,13,30,11,14,49,57,56,6,55,52,53,63,37,16,48,9,2,23,36,47,8,62,39,42,60,21,45,20,7,46,4,50,41,34,43,54,32,24,10,35,18,33,58]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->1,"[46,30,18,20,21,11,2,34,22,7,35,24,44,16,60,43,5,52,55,41,31,13,15,12,4,58,29,14,27,26,56,59,33,51,23,36,19,0,8,9,17,63,47,3,50,25,6,37,32,28,57,38,45,10,61,40,42,53,48,54,62,39,1,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[46,30,18,20,21,11,2,34,22,7,35,24,44,16,60,43,5,52,55,41,31,13,15,12,4,58,29,14,27,26,56,59,33,51,23,36,19,0,8,9,17,63,47,3,50,25,6,37,32,28,57,38,45,10,61,40,42,53,48,54,62,39,1,49]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->2,"[18,54,13,14,21,45,48,60,41,1,9,51,63,42,50,29,49,24,38,52,22,46,28,20,37,62,53,55,61,43,5,7,59,16,0,12,3,39,19,31,23,44,30,58,25,40,36,35,33,34,11,47,32,56,15,17,6,10,57,27,2,4,26,8]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[18,54,13,14,21,45,48,60,41,1,9,51,63,42,50,29,49,24,38,52,22,46,28,20,37,62,53,55,61,43,5,7,59,16,0,12,3,39,19,31,23,44,30,58,25,40,36,35,33,34,11,47,32,56,15,17,6,10,57,27,2,4,26,8]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,shuffled_quotient_peel_control,3->3,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.8046875,0.99609375,-0.19140625
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->0,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->1,"[51,44,40,62,38,8,6,52,0,25,5,28,43,13,1,59,7,18,47,35,32,54,57,2,31,39,16,55,4,12,37,11,23,42,61,14,9,30,48,15,24,19,3,56,45,46,33,17,36,58,49,21,22,10,20,60,27,63,53,34,50,41,26,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[51,44,40,62,38,8,6,52,0,25,5,28,43,13,1,59,7,18,47,35,32,54,57,2,31,39,16,55,4,12,37,11,23,42,61,14,9,30,48,15,24,19,3,56,45,46,33,17,36,58,49,21,22,10,20,60,27,63,53,34,50,41,26,29]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->2,"[49,1,15,16,2,22,33,50,62,40,27,20,63,36,61,55,60,13,0,21,31,34,44,5,9,43,53,14,54,52,28,7,42,37,45,48,11,51,57,46,47,56,58,17,24,32,38,3,12,59,39,41,6,29,26,4,19,10,23,18,25,35,30,8]","[4,34,20,42,1,5,6,48,8,9,10,11,32,13,43,59,56,37,36,2,63,21,38,23,24,62,27,49,40,26,22,31,35,33,25,19,55,54,30,39,28,41,3,18,44,45,7,15,53,29,50,0,52,12,17,14,16,57,58,47,60,61,51,46]","[41,2,21,58,49,22,33,38,62,40,27,20,29,36,4,3,19,26,17,48,15,34,28,5,9,45,52,53,47,59,57,7,63,37,1,42,0,13,44,46,54,56,16,61,24,32,8,18,50,14,39,30,6,12,51,11,60,10,23,55,25,35,43,31]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,0->3,"[16,12,37,6,51,4,28,49,41,36,59,23,15,21,24,0,34,17,61,10,48,46,5,38,58,9,13,18,1,14,22,3,57,62,54,60,39,33,20,43,11,53,44,55,2,47,50,40,35,25,52,8,30,31,56,29,27,26,63,7,45,19,42,32]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[16,12,37,6,51,4,28,49,41,36,59,23,15,21,24,0,34,17,61,10,48,46,5,38,58,9,13,18,1,14,22,3,57,62,54,60,39,33,20,43,11,53,44,55,2,47,50,40,35,25,52,8,30,31,56,29,27,26,63,7,45,19,42,32]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,1->0,"[8,14,23,42,28,10,6,16,5,36,53,31,29,13,35,39,26,47,17,41,54,51,52,32,40,9,62,56,11,63,37,24,20,46,59,19,48,30,4,25,2,61,33,12,1,44,45,18,38,50,60,0,7,58,21,27,43,22,49,15,55,34,3,57]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[8,14,23,42,28,10,6,16,5,36,53,31,29,13,35,39,26,47,17,41,54,51,52,32,40,9,62,56,11,63,37,24,20,46,59,19,48,30,4,25,2,61,33,12,1,44,45,18,38,50,60,0,7,58,21,27,43,22,49,15,55,34,3,57]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,1->1,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,1->2,"[45,61,5,46,38,21,8,1,15,4,20,44,50,36,7,28,0,29,24,52,54,10,53,42,51,40,34,19,49,33,26,22,30,11,39,9,6,56,12,43,17,35,37,32,63,27,57,31,60,23,25,2,13,3,48,47,41,59,62,55,58,14,16,18]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[45,61,5,46,38,21,8,1,15,4,20,44,50,36,7,28,0,29,24,52,54,10,53,42,51,40,34,19,49,33,26,22,30,11,39,9,6,56,12,43,17,35,37,32,63,27,57,31,60,23,25,2,13,3,48,47,41,59,62,55,58,14,16,18]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,1->3,"[37,62,6,43,24,16,46,9,38,39,53,5,23,21,27,22,13,40,52,36,3,4,8,34,11,45,29,28,49,26,1,20,48,32,7,10,35,47,51,61,55,19,56,15,12,2,0,42,58,63,44,33,17,57,59,18,30,50,25,31,14,54,60,41]","[57,18,63,2,6,61,41,3,8,42,10,53,46,13,14,33,24,55,52,19,20,51,30,17,16,25,26,43,28,29,22,31,32,15,34,35,48,37,50,39,40,23,0,47,44,27,5,4,11,49,38,9,1,36,54,45,56,21,12,59,60,58,62,7]","[56,17,43,9,42,0,24,41,38,33,53,58,25,21,27,32,11,34,62,36,3,50,1,19,13,45,29,2,49,26,8,20,48,22,7,10,57,47,44,61,55,46,39,28,12,18,23,15,35,63,51,4,52,5,59,40,30,37,54,31,14,16,60,6]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,2->0,"[18,1,4,47,55,23,52,31,63,24,57,36,48,10,27,2,3,43,59,56,11,19,5,58,17,60,54,45,30,53,62,20,44,6,21,61,13,33,46,50,9,51,32,25,22,34,39,40,35,0,7,37,29,26,28,15,41,38,42,49,16,14,8,12]","[0,4,50,54,15,5,1,52,8,33,51,55,12,13,14,6,41,17,18,19,20,21,29,10,24,37,40,26,25,45,30,36,16,39,57,31,38,28,46,32,49,53,42,43,44,2,35,47,48,58,22,3,7,9,60,11,56,34,27,59,62,61,23,63]","[18,52,34,37,1,23,2,29,63,26,58,15,48,10,27,55,44,43,59,56,11,19,7,8,17,30,45,42,33,5,62,61,50,24,38,39,20,60,13,6,54,3,32,25,22,53,46,40,35,9,4,57,31,51,47,36,41,21,0,49,28,14,16,12]",True,permutation,0.8046875,0.91015625,-0.10546875
mnist,mnist_mlp_N4_W64_input_noise_monomial_activation_seed4200,2,random_same_residual_norm_peel_control,2->1,"[16,7,51,53,9,2,36,14,6,35,21,33,38,52,61,8,62,40,63,27,10,5,31,49,18,50,30,45,15,17,32,47,43,29,26,41,13,42,4,34,25,56,23,39,11,0,3,55,54,28,12,24,19,22,20,59,37,46,60,57,48,1,58,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]","[16,7,51,53,9,2,36,14,6,35,21,33,38,52,61,8,62,40,63,27,10,5,31,49,18,50,30,45,15,17,32,47,43,29,26,41,13,42,4,34,25,56,23,39,11,0,3,55,54,28,12,24,19,22,20,59,37,46,60,57,48,1,58,44]",True,permutation,0.8046875,0.91015625,-0.10546875
