seed,dataset,architecture,n_models,width,defect_family,inconsistency_level,level_order,n_planted_swaps,corrupted_edge,base_accuracy,base_loss,copy_accuracy_std,max_logit_disagreement,true_cycle_score,planted_cycle_score,sync_disagreement,baseline,loss,accuracy,merge_degradation,uses_planted_alignment,is_single_model,capacity_matched_to_weight_average,method_note
1206,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,twisted_rank_lift_2,0.5306264228820801,0.865,0.0,True,False,False,branch ensemble / extra capacity
1206,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,ensemble_upper_bound,0.5306264228820801,0.865,0.0,False,False,False,ensemble of equivalent copies
1206,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,oracle_true_alignment,0.5306264190673828,0.865,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1206,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,weight_average,1.5339509887695313,0.74,0.125,False,True,True,"single model, no alignment observations"
1206,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,git_rebasin_pairwise,0.6188683700561524,0.855,0.010000000000000009,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1206,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,c2m3_cycle_consistent,0.5306264228820801,0.865,0.0,True,True,True,"single model, synchronized pairwise maps"
1206,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,twisted_rank_lift_2,0.5306264152526855,0.865,0.0,True,False,False,branch ensemble / extra capacity
1206,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,ensemble_upper_bound,0.5306264228820801,0.865,0.0,False,False,False,ensemble of equivalent copies
1206,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,oracle_true_alignment,0.5306264190673828,0.865,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1206,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.375,0.0703125,weight_average,1.5339509887695313,0.74,0.125,False,True,True,"single model, no alignment observations"
1206,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.375,0.0703125,git_rebasin_pairwise,0.6478585662841797,0.844,0.02100000000000002,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1206,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.375,0.0703125,c2m3_cycle_consistent,0.5306264228820801,0.865,0.0,True,True,True,"single model, synchronized pairwise maps"
1206,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.375,0.0703125,twisted_rank_lift_2,0.5306264228820801,0.865,0.0,True,False,False,branch ensemble / extra capacity
1206,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.375,0.0703125,ensemble_upper_bound,0.5306264228820801,0.865,0.0,False,False,False,ensemble of equivalent copies
1206,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.865,0.5306264305114746,0.0,1.9073486328125e-06,0.0,0.375,0.0703125,oracle_true_alignment,0.5306264190673828,0.865,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,git_rebasin_pairwise,0.5332302513122559,0.868,0.0,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,c2m3_cycle_consistent,0.5332302513122559,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,twisted_rank_lift_2,0.5332302513122559,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,git_rebasin_pairwise,0.5724289321899414,0.867,0.0010000000000000009,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,c2m3_cycle_consistent,0.5332302322387695,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,twisted_rank_lift_2,0.5332302322387695,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.30618621784789724,0.046875,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.30618621784789724,0.046875,git_rebasin_pairwise,0.6264696350097656,0.863,0.0050000000000000044,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.30618621784789724,0.046875,c2m3_cycle_consistent,0.5332302322387695,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.30618621784789724,0.046875,twisted_rank_lift_2,0.5332302322387695,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.30618621784789724,0.046875,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.30618621784789724,0.046875,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.4330127018922193,0.09375,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.4330127018922193,0.09375,git_rebasin_pairwise,0.7261660079956055,0.855,0.013000000000000012,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.4330127018922193,0.09375,c2m3_cycle_consistent,0.5332302322387695,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.4330127018922193,0.09375,twisted_rank_lift_2,0.5332302322387695,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.4330127018922193,0.09375,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.4330127018922193,0.09375,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,git_rebasin_pairwise,0.5332302513122559,0.868,0.0,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,c2m3_cycle_consistent,0.5332302513122559,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,twisted_rank_lift_2,0.5332302513122559,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.0,0.0,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,git_rebasin_pairwise,0.5511220321655274,0.867,0.0010000000000000009,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,c2m3_cycle_consistent,0.5332302322387695,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,twisted_rank_lift_2,0.5332302322387695,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.1767766952966369,0.015625,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.2795084971874737,0.0390625,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.2795084971874737,0.0390625,git_rebasin_pairwise,0.6225608291625977,0.844,0.02400000000000002,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.2795084971874737,0.0390625,c2m3_cycle_consistent,0.5332302322387695,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.2795084971874737,0.0390625,twisted_rank_lift_2,0.5332302322387695,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.2795084971874737,0.0390625,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.2795084971874737,0.0390625,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1207,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.3535533905932738,0.0625,weight_average,1.3733311920166016,0.633,0.235,False,True,True,"single model, no alignment observations"
1207,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.3535533905932738,0.0625,git_rebasin_pairwise,0.6935776977539062,0.833,0.03500000000000003,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.3535533905932738,0.0625,c2m3_cycle_consistent,0.5332302322387695,0.868,0.0,True,True,True,"single model, synchronized pairwise maps"
1207,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.3535533905932738,0.0625,twisted_rank_lift_2,0.5332302322387695,0.868,0.0,True,False,False,branch ensemble / extra capacity
1207,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.3535533905932738,0.0625,ensemble_upper_bound,0.5332302474975585,0.868,0.0,False,False,False,ensemble of equivalent copies
1207,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.868,0.5332302398681641,0.0,2.384185791015625e-06,0.0,0.3535533905932738,0.0625,oracle_true_alignment,0.5332302513122559,0.868,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,git_rebasin_pairwise,0.5283435249328613,0.863,0.0,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,c2m3_cycle_consistent,0.5283435249328613,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,twisted_rank_lift_2,0.5283435249328613,0.863,0.0,True,False,False,branch ensemble / extra capacity
1208,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,central_mu2,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,git_rebasin_pairwise,0.5612940864562989,0.871,-0.008000000000000007,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,c2m3_cycle_consistent,0.5283435173034668,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,twisted_rank_lift_2,0.5283435173034668,0.863,0.0,True,False,False,branch ensemble / extra capacity
1208,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,central_mu2,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,git_rebasin_pairwise,0.6355831604003906,0.857,0.006000000000000005,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,c2m3_cycle_consistent,0.5283435173034668,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,twisted_rank_lift_2,0.5283435173034668,0.863,0.0,True,False,False,branch ensemble / extra capacity
1208,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,central_mu2,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.30618621784789724,0.046875,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,git_rebasin_pairwise,0.814682502746582,0.784,0.07899999999999996,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,c2m3_cycle_consistent,0.5283435173034668,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,twisted_rank_lift_2,0.5283435173034668,0.863,0.0,True,False,False,branch ensemble / extra capacity
1208,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,central_mu2,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.4330127018922193,0.09375,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,git_rebasin_pairwise,0.5283435249328613,0.863,0.0,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,c2m3_cycle_consistent,0.5283435249328613,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,twisted_rank_lift_2,0.5283435249328613,0.863,0.0,True,False,False,branch ensemble / extra capacity
1208,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,random_noncentral,zero,0,0,none,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.0,0.0,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,git_rebasin_pairwise,0.538579948425293,0.866,-0.0030000000000000027,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,c2m3_cycle_consistent,0.5283435173034668,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,twisted_rank_lift_2,0.5283435173034668,0.863,0.0,True,False,False,branch ensemble / extra capacity
1208,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,random_noncentral,low,1,2,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.1767766952966369,0.015625,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,git_rebasin_pairwise,0.6146470413208008,0.841,0.02200000000000002,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,c2m3_cycle_consistent,0.5283435173034668,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,twisted_rank_lift_2,0.5283435173034668,0.863,0.0,True,False,False,branch ensemble / extra capacity
1208,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,ensemble_upper_bound,0.5283435249328613,0.863,0.0,False,False,False,ensemble of equivalent copies
1208,mnist,mlp,4,32,random_noncentral,medium,2,6,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.29315098498896436,0.04296875,oracle_true_alignment,0.5283435249328613,0.863,0.0,False,True,True,"single model, uses uncorrupted true alignments"
1208,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.33071891388307384,0.0546875,weight_average,1.4449176330566407,0.479,0.384,False,True,True,"single model, no alignment observations"
1208,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.33071891388307384,0.0546875,git_rebasin_pairwise,0.6543134613037109,0.863,0.0,True,True,True,"single model, aligns to model 0 using planted pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.33071891388307384,0.0546875,c2m3_cycle_consistent,0.5283435173034668,0.863,0.0,True,True,True,"single model, synchronized pairwise maps"
1208,mnist,mlp,4,32,random_noncentral,high,3,12,0-1,0.863,0.5283435287475586,0.0,1.9073486328125e-06,0.0,0.33071891388307384,0.0546875,twisted_rank_lift_2,0.5283435173034668,0.863,0.0,True,False,False,branch ensemble / extra capacity
