setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,pairwise_alignment_residual_json,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,preregistration_role,setting_description,large_field_shard,large_field_row
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4024,fashion_mnist,mlp2,3,128,none,activation,4024,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8328000000000001,0.8342,0.8304,0.0038000000000000256,hidden2,,none,0.2931923468907674,0.30475619435310364,0.6843599165828588,0.0,"[{""assigned_similarity_mean"":0.6925404640496708,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.30475619435310364},{""assigned_similarity_mean"":0.677153654396534,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29087206721305847},{""assigned_similarity_mean"":0.6833856313023716,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28394877910614014}]",observed,0.0,permutation,0-1-2,0,1,2,109,0.8515625,0.9228014412645875,0.9228014412645875,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,49
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4024,fashion_mnist,mlp2,3,128,none,weight,4024,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8328000000000001,0.8342,0.8304,0.0038000000000000256,hidden2,,none,0.6434921026229858,0.6554579138755798,0.12528603072799646,-0.7199165225028992,"[{""assigned_similarity_mean"":0.13844553475792054,""assigned_similarity_min"":-0.7199165225028992,""pair"":""0-1"",""residual"":0.6554579138755798},{""assigned_similarity_mean"":0.10277702783969289,""assigned_similarity_min"":-0.6563738584518433,""pair"":""0-2"",""residual"":0.6505774855613708},{""assigned_similarity_mean"":0.13463552958637592,""assigned_similarity_min"":-0.6693024635314941,""pair"":""1-2"",""residual"":0.6244409084320068}]",observed,0.0,permutation,0-1-2,0,1,2,125,0.9765625,0.9882117688026185,0.9882117688026185,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,50
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4025,fashion_mnist,mlp2,3,128,none,activation,4025,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8340666666666666,0.836,0.8314,0.0045999999999999375,hidden2,,none,0.29390637079874676,0.2962244749069214,0.7123970586884146,0.0,"[{""assigned_similarity_mean"":0.7325612897984684,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2912401258945465},{""assigned_similarity_mean"":0.7028697666246444,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29425451159477234},{""assigned_similarity_mean"":0.701760119642131,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2962244749069214}]",observed,0.0,permutation,0-1-2,0,1,2,103,0.8046875,0.8970437559004577,0.8970437559004577,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,51
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4025,fashion_mnist,mlp2,3,128,none,weight,4025,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8340666666666666,0.836,0.8314,0.0045999999999999375,hidden2,,none,0.6582033634185791,0.6953181028366089,0.11948969072075973,-0.7207441329956055,"[{""assigned_similarity_mean"":0.03615481884480687,""assigned_similarity_min"":-0.6181802153587341,""pair"":""0-1"",""residual"":0.6953181028366089},{""assigned_similarity_mean"":0.1760134570727132,""assigned_similarity_min"":-0.7106384634971619,""pair"":""0-2"",""residual"":0.625391960144043},{""assigned_similarity_mean"":0.1463007962447591,""assigned_similarity_min"":-0.7207441329956055,""pair"":""1-2"",""residual"":0.6539000272750854}]",observed,0.0,permutation,0-1-2,0,1,2,125,0.9765625,0.9882117688026185,0.9882117688026185,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,52
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4026,fashion_mnist,mlp2,3,128,none,activation,4026,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8302666666666667,0.8334,0.8286,0.0048000000000000265,hidden2,,none,0.28998632232348126,0.2944280207157135,0.7182297802452619,0.0,"[{""assigned_similarity_mean"":0.7125682204496115,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2944280207157135},{""assigned_similarity_mean"":0.7298435090342537,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2821146845817566},{""assigned_similarity_mean"":0.7122776112519205,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.29341626167297363}]",observed,0.0,permutation,0-1-2,0,1,2,108,0.84375,0.9185586535436918,0.9185586535436918,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,53
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4026,fashion_mnist,mlp2,3,128,none,weight,4026,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8302666666666667,0.8334,0.8286,0.0048000000000000265,hidden2,,none,0.6551713546117147,0.6911725997924805,0.11714535656453033,-0.7611418962478638,"[{""assigned_similarity_mean"":0.05327254723670194,""assigned_similarity_min"":-0.7611418962478638,""pair"":""0-1"",""residual"":0.6911725997924805},{""assigned_similarity_mean"":0.20616022076865193,""assigned_similarity_min"":-0.7366403937339783,""pair"":""0-2"",""residual"":0.5991065502166748},{""assigned_similarity_mean"":0.09200330168823712,""assigned_similarity_min"":-0.7139366269111633,""pair"":""1-2"",""residual"":0.6752349138259888}]",observed,0.0,permutation,0-1-2,0,1,2,128,1.0,1.0,1.0,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,54
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4027,fashion_mnist,mlp2,3,128,none,activation,4027,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8314,0.8326,0.8296,0.0030000000000000027,hidden2,,none,0.29702967405319214,0.30562716722488403,0.7069507741834968,0.0,"[{""assigned_similarity_mean"":0.7210599542595446,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2917206287384033},{""assigned_similarity_mean"":0.7053909660317004,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.29374122619628906},{""assigned_similarity_mean"":0.6944014022592455,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.30562716722488403}]",observed,0.0,permutation,0-1-2,0,1,2,106,0.828125,0.9100137361600648,0.9100137361600648,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,55
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4027,fashion_mnist,mlp2,3,128,none,weight,4027,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8314,0.8326,0.8296,0.0030000000000000027,hidden2,,none,0.6764045556386312,0.6951066851615906,0.08404576423587666,-0.7790345549583435,"[{""assigned_similarity_mean"":0.06579243765736464,""assigned_similarity_min"":-0.7790345549583435,""pair"":""0-1"",""residual"":0.6951066851615906},{""assigned_similarity_mean"":0.12434170196502237,""assigned_similarity_min"":-0.737341582775116,""pair"":""0-2"",""residual"":0.660799503326416},{""assigned_similarity_mean"":0.06200315308524296,""assigned_similarity_min"":-0.7244901061058044,""pair"":""1-2"",""residual"":0.673307478427887}]",observed,0.0,permutation,0-1-2,0,1,2,122,0.953125,0.9762812094883317,0.9762812094883317,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,56
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4028,fashion_mnist,mlp2,3,128,none,activation,4028,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8321999999999999,0.833,0.8316,0.0013999999999999568,hidden2,,none,0.28136976559956867,0.28702616691589355,0.6873026114578048,0.0,"[{""assigned_similarity_mean"":0.6978783514350653,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2789996862411499},{""assigned_similarity_mean"":0.6814399668946862,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.28702616691589355},{""assigned_similarity_mean"":0.682589516043663,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2780834436416626}]",observed,0.0,permutation,0-1-2,0,1,2,107,0.8359375,0.9142961773954871,0.9142961773954871,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,57
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4028,fashion_mnist,mlp2,3,128,none,weight,4028,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8321999999999999,0.833,0.8316,0.0013999999999999568,hidden2,,none,0.6566937963167826,0.6630935668945312,0.10976343027990272,-0.7550941109657288,"[{""assigned_similarity_mean"":0.11238051156396978,""assigned_similarity_min"":-0.6235596537590027,""pair"":""0-1"",""residual"":0.650201678276062},{""assigned_similarity_mean"":0.0799363302103302,""assigned_similarity_min"":-0.6970379948616028,""pair"":""0-2"",""residual"":0.6630935668945312},{""assigned_similarity_mean"":0.1369734490654082,""assigned_similarity_min"":-0.7550941109657288,""pair"":""1-2"",""residual"":0.6567861437797546}]",observed,0.0,permutation,0-1-2,0,1,2,125,0.9765625,0.9882117688026185,0.9882117688026185,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,58
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4029,fashion_mnist,mlp2,3,128,none,activation,4029,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8323333333333333,0.834,0.831,0.0030000000000000027,hidden2,,none,0.2843301594257355,0.2978874444961548,0.7021077181877141,0.0,"[{""assigned_similarity_mean"":0.6879865390365012,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2978874444961548},{""assigned_similarity_mean"":0.7257378796421108,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2635979652404785},{""assigned_similarity_mean"":0.6925987358845305,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.2915050685405731}]",observed,0.0,permutation,0-1-2,0,1,2,108,0.84375,0.9185586535436918,0.9185586535436918,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,59
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4029,fashion_mnist,mlp2,3,128,none,weight,4029,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8323333333333333,0.834,0.831,0.0030000000000000027,hidden2,,none,0.6750336289405823,0.6812149286270142,0.07041890812979545,-0.7201790809631348,"[{""assigned_similarity_mean"":0.06266084176604636,""assigned_similarity_min"":-0.7011246085166931,""pair"":""0-1"",""residual"":0.6812149286270142},{""assigned_similarity_mean"":0.0669246382676647,""assigned_similarity_min"":-0.6115682721138,""pair"":""0-2"",""residual"":0.6723235845565796},{""assigned_similarity_mean"":0.0816712443556753,""assigned_similarity_min"":-0.7201790809631348,""pair"":""1-2"",""residual"":0.6715623736381531}]",observed,0.0,permutation,0-1-2,0,1,2,124,0.96875,0.9842509842514764,0.9842509842514764,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,60
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4030,fashion_mnist,mlp2,3,128,none,activation,4030,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8302,0.8312,0.8286,0.0026000000000000467,hidden2,,none,0.29109881321589154,0.2942928075790405,0.6950036056805402,0.0,"[{""assigned_similarity_mean"":0.699749365914613,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.2910127341747284},{""assigned_similarity_mean"":0.6855488058645278,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2942928075790405},{""assigned_similarity_mean"":0.6997126452624798,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.28799089789390564}]",observed,0.0,permutation,0-1-2,0,1,2,109,0.8515625,0.9228014412645875,0.9228014412645875,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,61
fashion_mnist_mlp2_N3_W128_none_weight,fashion_mnist_mlp2_N3_W128_none_weight_seed4030,fashion_mnist,mlp2,3,128,none,weight,4030,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8302,0.8312,0.8286,0.0026000000000000467,hidden2,,none,0.635428806145986,0.6526873707771301,0.14804973913002564,-0.7094716429710388,"[{""assigned_similarity_mean"":0.12472895622704527,""assigned_similarity_min"":-0.7094716429710388,""pair"":""0-1"",""residual"":0.6336963176727295},{""assigned_similarity_mean"":0.13185974315274507,""assigned_similarity_min"":-0.6443579792976379,""pair"":""0-2"",""residual"":0.6526873707771301},{""assigned_similarity_mean"":0.18756051801028661,""assigned_similarity_min"":-0.620641827583313,""pair"":""1-2"",""residual"":0.6199027299880981}]",observed,0.0,permutation,0-1-2,0,1,2,128,1.0,1.0,1.0,neighbor_control,Same primary setting with weight matching.,prompt21_triangle_maps_part_000.csv.gz,62
fashion_mnist_mlp2_N3_W128_none_activation,fashion_mnist_mlp2_N3_W128_none_activation_seed4031,fashion_mnist,mlp2,3,128,none,activation,4031,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.8311999999999999,0.833,0.829,0.0040000000000000036,hidden2,,none,0.2845999499162038,0.2882527709007263,0.7249234123931577,0.0,"[{""assigned_similarity_mean"":0.7345559524837881,""assigned_similarity_min"":0.0,""pair"":""0-1"",""residual"":0.28760161995887756},{""assigned_similarity_mean"":0.7212497731670737,""assigned_similarity_min"":0.0,""pair"":""0-2"",""residual"":0.2882527709007263},{""assigned_similarity_mean"":0.7189645115286112,""assigned_similarity_min"":0.0,""pair"":""1-2"",""residual"":0.27794545888900757}]",observed,0.0,permutation,0-1-2,0,1,2,104,0.8125,0.9013878188659973,0.9013878188659973,primary_replication,"Prompt 11 supported row: Fashion-MNIST, mlp2, N=3, W=128, no shift, activation matching.",prompt21_triangle_maps_part_000.csv.gz,63
