summary_type,scope,dataset,task_preset,architecture,width,n_tasks,n_runs,n_unique_seeds,mean_sign_conflict_fraction,mean_active_fraction,mean_pairwise_task_vector_cosine,mean_min_pairwise_task_vector_cosine,mean_delta_norm,mean_pairwise_delta_distance,mean_greedy_soup_accepted_count,mean_task_arithmetic_selected_scale,mean_ties_selected_density,mean_ties_selected_scale,mean_dare_selected_drop_rate,mean_dare_selected_scale,mean_triangle_cycle_score,mean_sync_disagreement,delta_norm_availability_fraction,mean_task_arithmetic_delta_vs_greedy,task_arithmetic_delta_vs_greedy_ci_low,task_arithmetic_delta_vs_greedy_ci_high,mean_ties_delta_vs_greedy,ties_delta_vs_greedy_ci_low,ties_delta_vs_greedy_ci_high,mean_dare_delta_vs_greedy,dare_delta_vs_greedy_ci_low,dare_delta_vs_greedy_ci_high,mean_best_generated_delta_vs_greedy,best_generated_delta_vs_greedy_ci_low,best_generated_delta_vs_greedy_ci_high,mean_best_generated_worst_task_delta_vs_greedy,best_generated_worst_task_delta_vs_greedy_ci_low,best_generated_worst_task_delta_vs_greedy_ci_high,best_generated_candidate_family_mode,best_generated_candidate_family_mode_count,candidate_family,win_count,win_fraction,claim_boundary,target,predictor,predictor_role,n_rows,predictor_unique_values,target_unique_values,pearson,spearman,triangle_cycle_unique_values,sync_disagreement_unique_values,claim_decision
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,task_arithmetic_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,14.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,19.0,-0.07764781007894572,-0.18202332990890577,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,19.0,-0.004712158735335934,-0.12485897836726592,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,-0.03626886447036764,0.03836028853452146,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,19.0,-0.011554364353006477,0.19781874283488515,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,19.0,-0.07141226051688312,0.12786762844840488,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,19.0,-0.09198404473718562,-0.07295976446761925,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,19.0,-0.09961132205151005,0.06919895186619558,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,19.0,-0.15986970179986892,-0.14667169145552322,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,19.0,-0.15753551410001443,-0.18202332990890577,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,19.0,-0.10346706855075033,0.11508086560356438,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,19.0,-0.029890465805677224,-0.026325688209965708,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,2.0,19.0,0.457123610308911,0.3383059456100871,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,5.0,19.0,0.27564375971796506,0.3425261805964362,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,3.0,19.0,-0.1451746945534336,-0.032005273006758046,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,ties_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,19.0,-0.12162156860642337,-0.08066354632042738,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,ties_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,3.0,19.0,0.35440172376035534,0.31474563984384185,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,ties_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,19.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,18.0,-0.5002748074502809,-0.5349888647667392,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,18.0,-0.27784145306557967,-0.2264861438745267,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,0.27591867183571883,0.354401906195688,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,18.0,0.4172887530683742,0.4123402220705669,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,18.0,0.06699030564356387,0.06395788116058064,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,18.0,-0.06379958331455775,-0.10985706646405614,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,18.0,0.18913923128198068,0.08577880532124933,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,18.0,0.2723887510215767,0.21820924160668687,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,18.0,0.2746128240710828,0.20466521971385804,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,18.0,0.27850314200506465,0.20466521971385804,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,18.0,-0.028719500299274774,-0.06320543549986792,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,2.0,18.0,0.2055855461307577,0.2588019321336181,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,5.0,18.0,0.15671295111497008,0.012632446801779634,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,3.0,18.0,-0.1963655316182813,-0.22367656140779607,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,dare_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,18.0,-0.2647913404196616,-0.17121855209670792,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,dare_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,3.0,18.0,-0.18614165552630277,-0.13775305301320123,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,dare_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,18.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,12.0,-0.4297914526103147,-0.5281487996192368,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,12.0,-0.16353024008310654,-0.19234075687625934,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,12.0,0.6133203719363877,0.5013472187430367,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,12.0,0.6337061397468733,0.4918878372573189,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,12.0,-0.17598136191734692,-0.15765635809529455,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,12.0,-0.2508364840332301,-0.32161897051440086,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,12.0,-0.09170501700135436,-0.2112595198476947,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,12.0,0.1739005496608163,0.23175484640008298,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,12.0,0.18846678934515343,0.21756577417150644,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,12.0,0.3842363262145793,0.2554033001143771,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,12.0,-0.3610589854517336,-0.3405377334858362,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,2.0,12.0,0.19433987530796318,0.22941573387056172,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,5.0,12.0,-0.03245955219684093,-0.21670809728939983,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,3.0,12.0,-0.16986018889253124,-0.19286755996590121,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,12.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,12.0,0.09147543225683971,0.1321696096086382,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,3.0,12.0,-0.2995186273755375,-0.18382817550903324,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,12.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,12.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,8.0,-0.528378788612731,-0.592214787325829,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,8.0,-0.3515966388085366,-0.3082098756927339,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,8.0,0.2977511651490678,0.5042700845758081,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,8.0,0.38049880630732574,0.4945880989519526,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,8.0,-0.1702470441145738,-0.3106303720986978,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,8.0,-0.2735894523214102,-0.33564216829365784,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,8.0,-0.19867150735777236,-0.43891668161478337,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,8.0,0.0647784634339143,0.038727942495422066,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_delta_norm_cv,delta_norm,20.0,20.0,8.0,0.0791396019104657,0.0346937818188156,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_merged_delta_norm,delta_norm,20.0,20.0,8.0,0.13494887076281917,0.1524912735757244,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_vector_mean_pairwise_delta_distance,delta_norm,20.0,20.0,8.0,-0.2562304925605412,-0.40664339620193163,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,greedy_soup_accepted_count,selector_behavior,20.0,2.0,8.0,0.14930903929684353,0.1707741743868283,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,task_arithmetic_selected_scale,selector_behavior,20.0,5.0,8.0,-0.4138361320099748,-0.5054170305967497,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,ties_selected_density,selector_behavior,20.0,3.0,8.0,-0.06800109641873059,-0.2217244013152384,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive only; predictor or target has no usable variance,best_generated_worst_task_delta_vs_greedy,ties_selected_scale,selector_behavior,20.0,1.0,8.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,dare_selected_drop_rate,selector_behavior,20.0,3.0,8.0,0.007061576370357989,-0.05182801682347646,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,best_generated_worst_task_delta_vs_greedy,dare_selected_scale,selector_behavior,20.0,3.0,8.0,0.012154921168465185,-0.16881118762879918,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,triangle_cycle_score,secondary_rebasin_cycle,20.0,1.0,8.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,64,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary cycle diagnostic has no variance in same-base regime,best_generated_worst_task_delta_vs_greedy,sync_disagreement,secondary_rebasin_cycle,20.0,1.0,8.0,,,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_sign_conflict_fraction,task_vector_interference,20.0,20.0,11.0,-0.05337604215671582,0.18216838535172175,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_active_fraction,task_vector_interference,20.0,20.0,11.0,0.005321678898173869,-0.0007886077287953322,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_pairwise_cosine,task_vector_interference,20.0,20.0,11.0,-0.11582393348862402,-0.2831101746375243,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_pairwise_cosine,task_vector_interference,20.0,20.0,11.0,0.012374529645247845,-0.10409622020098384,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_mean_delta_norm,delta_norm,20.0,20.0,11.0,0.04856161705078887,0.0244468395926553,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_min_delta_norm,delta_norm,20.0,20.0,11.0,-0.16689913327614272,-0.014983546847111314,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_max_delta_norm,delta_norm,20.0,20.0,11.0,0.2082824655206519,0.12617723660725316,,,
association,fixed_setting,mnist,mnist_four_subsets,mlp2,128,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,descriptive association; same-base task-vector regime only,task_arithmetic_delta_vs_greedy,task_vector_std_delta_norm,delta_norm,20.0,20.0,11.0,0.2265995702349416,0.13879496026797847,,,
