residual_source,relation_set_id,aggregation_level,setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,relation_count,unique_triangle_count,unique_holonomy_count,observed_holonomy_order_lcm,v2_observed_order,v3_observed_order,primary_source,group_closure_status,group_order_if_exact,group_exponent_if_exact,v2_group_order_if_exact,v3_group_order_if_exact,v2_group_exponent_if_exact,v3_group_exponent_if_exact,noncentral_holonomy_score,relation_count_status,controlled_true_q
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4212,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4212,4,4,4,12790800,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9728570302608902,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4212,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4212,4,4,4,1918620,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9832328605961752,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4213,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4213,4,4,4,69058080,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9913458510569978,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4213,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4213,4,4,4,149314620,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9771389948723295,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4214,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4214,4,4,4,81900,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9855329885565174,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4214,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4214,4,4,4,572880,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9777917304246748,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4215,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4215,4,4,4,6997320,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9815119159400447,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4215,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4215,4,4,4,942480,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9668227540753984,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4216,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4216,4,4,4,15872220,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9728822904134595,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4216,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4216,4,4,4,1362060,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9804485591789659,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4217,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4217,4,4,4,27720,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9801231453923781,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4217,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4217,4,4,4,1973400,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9859964204023661,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4218,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4218,4,4,4,816816,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9838302620942714,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4218,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4218,4,4,4,1225224,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.977717559178242,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4219,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4219,4,4,4,254186856,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9789583639380219,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4219,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4219,4,4,4,442680,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9840789419207608,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4220,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4220,4,4,4,3063060,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9809752636951925,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4220,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4220,4,4,4,314160,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9757435512828487,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4221,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4221,4,4,4,83160,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9847178327471323,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4221,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4221,4,4,4,58627920,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9811621001265659,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4222,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4222,4,4,4,212520,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9816373501576315,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4222,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4222,4,4,4,2672880,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9833796881722502,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4223,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4223,4,4,4,355680,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9815608270339083,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4223,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4223,4,4,4,2582580,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9712863502197524,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4224,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4224,4,4,4,6126120,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9830523150378898,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4224,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4224,4,4,4,21453432,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9752491360846962,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4225,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4225,4,4,4,12252240,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.98345593721382,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4225,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4225,4,4,4,993300,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9844799552681931,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4226,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4226,4,4,4,14438970,1,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9850549188605788,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4226,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4226,4,4,4,979020,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9749217629503358,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4227,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4227,4,4,4,13458900,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9704391253935023,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4227,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4227,4,4,4,360360,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.98102970245491,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4228,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4228,4,4,4,5314680,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9654059934432293,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4228,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4228,4,4,4,942480,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9760322366709338,sufficient,
real,run::mnist_mlp_N4_W64_input_noise_monomial_weight_seed4229,run_id,mnist_mlp_N4_W64_input_noise_monomial_weight,mnist,mlp,4,64,input_noise,monomial_weight,4229,4,4,4,1718640,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9883990952640378,sufficient,
real,run::mnist_mlp_N4_W64_none_monomial_weight_seed4229,run_id,mnist_mlp_N4_W64_none_monomial_weight,mnist,mlp,4,64,none,monomial_weight,4229,4,4,4,239400,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9831750274220095,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4200,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4200,4,4,4,142822680,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9724928702946405,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4200,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4200,4,4,4,1274038920,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9804274536339749,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4201,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4201,4,4,4,5977679400,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9853400206870175,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4201,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4201,4,4,4,2250328080,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9812777411680762,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4202,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4202,4,4,4,656769960,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9872272759310294,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4202,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4202,4,4,4,68813640,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9828656469028012,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4203,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4203,4,4,4,186863040,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9792329451915169,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4203,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4203,4,4,4,185888943240,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9729044322992517,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4204,4,4,4,36507748200,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803613702389485,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4204,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4204,4,4,4,670320,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772398370227483,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4205,4,4,4,738118080,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9788810785978008,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4205,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4205,4,4,4,343742178780,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9774224878748661,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4206,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4206,4,4,4,27816188400,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9822449749803065,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4206,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4206,4,4,4,1607760,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9772380772020979,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4207,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4207,4,4,4,1761023880,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9812845026836791,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4207,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4207,4,4,4,3822890788080,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9854350778688241,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4208,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4208,4,4,4,994955772720,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9872581022191026,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4208,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4208,4,4,4,19212233040,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9832948380254359,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4209,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4209,4,4,4,1818324307800,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9817319705648928,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4209,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4209,4,4,4,1790094600,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9819425144580706,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4210,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4210,4,4,4,16279200,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9888922413009742,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4210,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4210,4,4,4,742374360,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9821196755463162,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4211,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4211,4,4,4,2219843340,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9836216183779373,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4211,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4211,4,4,4,36091440,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9842775842574906,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4212,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4212,4,4,4,116781840,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9855734637089548,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4212,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4212,4,4,4,730385323200,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9767654876003584,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4213,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4213,4,4,4,50962171260,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9812504033635082,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4213,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4213,4,4,4,120760239600,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9802953926843818,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4214,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4214,4,4,4,6271104840,3,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.985372010842918,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4214,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4214,4,4,4,102415320,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9796045743528571,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4215,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4215,4,4,4,10973617200,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9864767101993265,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4215,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4215,4,4,4,388080,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9799469374554393,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4216,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4216,4,4,4,7217261971920,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9851169210411993,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4216,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4216,4,4,4,60705846720,6,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9819529892764619,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4217,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4217,4,4,4,325155600,4,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.982903348139957,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4217,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4217,4,4,4,916185750480,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9830852465283053,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4218,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4218,4,4,4,2095133040,4,4,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9845780347064299,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4218,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4218,4,4,4,11129040,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9841906821939053,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4219,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4219,4,4,4,21972720,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9803115684651086,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4219,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4219,4,4,4,1255854600,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9839127992436372,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4220,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4220,4,4,4,67193280,6,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9849116254634076,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4220,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4220,4,4,4,176895576,3,4,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9835253703023481,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4221,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4221,4,4,4,1430943914400,5,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9863863564925703,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4221,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4221,4,4,4,17428320,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9842292787726832,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4222,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4222,4,4,4,517866804,2,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9846223507788624,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4222,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4222,4,4,4,168888720,4,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9789406448701662,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4223,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4223,4,4,4,30547440,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9753484304214883,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4223,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4223,4,4,4,2455200,5,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9709108369609881,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4224,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4224,4,4,4,307796580,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9821961549266188,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4224,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4224,4,4,4,34845403320,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9826732306557362,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4225,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4225,4,4,4,721080360,3,3,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9831825452187699,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4225,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4225,4,4,4,1053360,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.980554646407172,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4226,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4226,4,4,4,13693680,4,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9887637451117692,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4226,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4226,4,4,4,1408680,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9865755453750599,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4227,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4227,4,4,4,65475692100,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9755164506246425,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4227,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4227,4,4,4,1907385480,3,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9752196148112597,sufficient,
real,run::mnist_mlp_N4_W128_input_noise_monomial_activation_seed4228,run_id,mnist_mlp_N4_W128_input_noise_monomial_activation,mnist,mlp,4,128,input_noise,monomial_activation,4228,4,4,4,25242663180,2,1,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9868469396374138,sufficient,
real,run::mnist_mlp_N4_W128_none_monomial_activation_seed4228,run_id,mnist_mlp_N4_W128_none_monomial_activation,mnist,mlp,4,128,none,monomial_activation,4228,4,4,4,17283420,2,2,observed_holonomy_order,truncated_max_group_order,,,0,0,0,0,0.9842292787726832,sufficient,
