setting_id,dataset,architecture,n_models,width,domain_shift,matching,seed,run_id,method,status,max_eval_batches,best_model_index,mean_cycle_score,max_cycle_score,nonidentity_triangle_fraction,sync_disagreement,pairwise_alignment_residual_mean,activation_assignment_similarity_mean,combined_obstruction_score,monomial_defect_score,cycle_score,meaningful,selection_indices,alignment_conditioned,val_loss_t0,val_loss_t05,val_loss_t1,val_accuracy_t0,val_accuracy_t05,val_accuracy_t1,val_midpoint_loss_barrier,val_max_loss_barrier,val_accuracy_drop_barrier_t05,val_logit_interpolation_disagreement_t05,val_t_grid_json,test_loss_t0,test_loss_t05,test_loss_t1,test_accuracy_t0,test_accuracy_t05,test_accuracy_t1,test_midpoint_loss_barrier,test_max_loss_barrier,test_accuracy_drop_barrier_t05,test_logit_interpolation_disagreement_t05,test_t_grid_json,sync_reference_model,sync_disagreement_for_path,monomial_scale_method,linear_mode_connectivity_barrier,c2m3_barrier_delta_vs_git_rebasin,c2m3_barrier_delta_vs_weight_average,monomial_barrier_delta_vs_c2m3
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2003,mnist_mlp2_N3_W128_input_noise_activation_seed2003,git_rebasin_pairwise_ref0,ok,0,0,0.8477912478906585,0.8477912478906585,1.0,0.1927083333333333,0.330886701742808,0.6868823756133983,0.6432301519555447,,0.8477912478906585,True,,True,0.2042030372619629,0.26941017723083494,0.34494364738464356,0.936,0.919,0.9015,-0.00516316509246828,0.0038514542579650146,-0.0002500000000000835,0.017,"[0.0,0.25,0.5,0.75,1.0]",0.260864030790329,0.3117130915641785,0.3758863648414612,0.925,0.9126,0.8982,-0.006662106251716593,0.0025963943839072967,-0.0010000000000000009,0.0176,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0038514542579650146,0.0,0.09785583925247204,0.002889409542083665
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2003,mnist_mlp2_N3_W128_input_noise_activation_seed2003,c2m3_synchronized,ok,0,0,0.8477912478906585,0.8477912478906585,1.0,0.1927083333333333,0.330886701742808,0.6868823756133983,0.6432301519555447,,0.8477912478906585,True,,True,0.2042030372619629,0.26941017723083494,0.34494364738464356,0.936,0.919,0.9015,-0.00516316509246828,0.0038514542579650146,-0.0002500000000000835,0.017,"[0.0,0.25,0.5,0.75,1.0]",0.260864030790329,0.3117130915641785,0.3758863648414612,0.925,0.9126,0.8982,-0.006662106251716593,0.0025963943839072967,-0.0010000000000000009,0.0176,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:0",0.19270833333333331,,0.0038514542579650146,0.0,0.09785583925247204,0.002889409542083665
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2003,mnist_mlp2_N3_W128_input_noise_activation_seed2003,greedy_soup,ok,0,0,0.8477912478906585,0.8477912478906585,1.0,0.1927083333333333,0.330886701742808,0.6868823756133983,0.6432301519555447,,0.8477912478906585,False,0,False,0.2042030372619629,0.2042030372619629,0.2042030372619629,0.936,0.936,0.936,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.260864030790329,0.260864030790329,0.260864030790329,0.925,0.925,0.925,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0038514542579650146,0.0,0.09785583925247204,0.002889409542083665
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2003,mnist_mlp2_N3_W128_input_noise_activation_seed2003,monomial_shrinkage,ok,0,0,0.8477912478906585,0.8477912478906585,1.0,0.1927083333333333,0.330886701742808,0.6868823756133983,0.6432301519555447,,0.8477912478906585,True,,True,0.2042030372619629,0.26789662837982176,0.34669803237915037,0.936,0.92,0.9025,-0.007553906440734892,0.0009620447158813494,-0.0007500000000000284,0.0145,"[0.0,0.25,0.5,0.75,1.0]",0.260864030790329,0.3077243727684021,0.37419349136352537,0.925,0.9138,0.8948,-0.009804388308525092,0.0,-0.0038999999999999035,0.0156,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.0038514542579650146,0.0,0.09785583925247204,0.002889409542083665
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2004,mnist_mlp2_N3_W128_input_noise_activation_seed2004,weight_average,ok,0,0,0.9142961773954872,0.9142961773954872,1.0,0.2035590277777778,0.3278727829456329,0.6658152475720271,0.6735000656673161,,0.9142961773954872,True,,False,0.19894023513793946,0.7085028114318848,1.663213394165039,0.935,0.892,0.331,-0.22257400321960452,0.08862463665008535,-0.259,0.0765,"[0.0,0.25,0.5,0.75,1.0]",0.24816651954650878,0.7172898746490478,1.6665504524230956,0.929,0.8844,0.3252,-0.2400686113357544,0.07491663408279425,-0.2573,0.0736,"[0.0,0.25,0.5,0.75,1.0]",,,,0.01363832533359527,-0.012168763518333403,0.07498631131649008,0.013427044987678494
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2004,mnist_mlp2_N3_W128_input_noise_activation_seed2004,git_rebasin_pairwise_ref0,ok,0,0,0.9142961773954872,0.9142961773954872,1.0,0.2035590277777778,0.3278727829456329,0.6658152475720271,0.6735000656673161,,0.9142961773954872,True,,True,0.19894023513793946,0.24907450771331788,0.3107830247879028,0.935,0.9275,0.912,-0.005787122249603288,0.0014695618152618661,-0.0040000000000000036,0.014,"[0.0,0.25,0.5,0.75,1.0]",0.24816651954650878,0.2912603988647461,0.3492606890678406,0.929,0.922,0.9096,-0.007453205442428612,0.00027256615161896924,-0.0027000000000000357,0.0128,"[0.0,0.25,0.5,0.75,1.0]",,,,0.01363832533359527,-0.012168763518333403,0.07498631131649008,0.013427044987678494
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2004,mnist_mlp2_N3_W128_input_noise_activation_seed2004,c2m3_synchronized,ok,0,0,0.9142961773954872,0.9142961773954872,1.0,0.2035590277777778,0.3278727829456329,0.6658152475720271,0.6735000656673161,,0.9142961773954872,True,,True,0.19894023370742797,0.2642050704956055,0.3231441888809204,0.935,0.926,0.911,0.003162859201431334,0.01363832533359527,-0.0030000000000000027,0.016,"[0.0,0.25,0.5,0.75,1.0]",0.24816651668548584,0.30188153586387634,0.35518938236236575,0.929,0.9188,0.9068,0.00020358633995054554,0.010862546634674064,-0.0008999999999999009,0.016,"[0.0,0.25,0.5,0.75,1.0]","hidden1:1,hidden2:2",0.2035590277777778,,0.01363832533359527,-0.012168763518333403,0.07498631131649008,0.013427044987678494
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2004,mnist_mlp2_N3_W128_input_noise_activation_seed2004,greedy_soup,ok,0,0,0.9142961773954872,0.9142961773954872,1.0,0.2035590277777778,0.3278727829456329,0.6658152475720271,0.6735000656673161,,0.9142961773954872,False,0,False,0.19894023513793946,0.19894023513793946,0.19894023513793946,0.935,0.935,0.935,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.24816651954650878,0.24816651954650878,0.24816651954650878,0.929,0.929,0.929,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.01363832533359527,-0.012168763518333403,0.07498631131649008,0.013427044987678494
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2004,mnist_mlp2_N3_W128_input_noise_activation_seed2004,monomial_shrinkage,ok,0,0,0.9142961773954872,0.9142961773954872,1.0,0.2035590277777778,0.3278727829456329,0.6658152475720271,0.6735000656673161,,0.9142961773954872,True,,True,0.19894023513793946,0.24980623054504394,0.31267036247253416,0.935,0.9265,0.9125,-0.005999068260192891,0.00021128034591677558,-0.002749999999999919,0.012,"[0.0,0.25,0.5,0.75,1.0]",0.24816651954650878,0.2887856710910797,0.34510751209259033,0.929,0.9196,0.9068,-0.007851344728469822,0.0,-0.0016999999999999238,0.0122,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.01363832533359527,-0.012168763518333403,0.07498631131649008,0.013427044987678494
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2005,mnist_mlp2_N3_W128_input_noise_activation_seed2005,weight_average,ok,0,0,0.8926785535678563,0.8926785535678563,1.0,0.1979166666666666,0.3213704725106557,0.7116774329757997,0.65950362515766,,0.8926785535678563,True,,False,0.19380066204071045,0.6484919528961182,1.6008890914916991,0.9365,0.9125,0.4945,-0.24885292387008662,0.05386562466621392,-0.19699999999999995,0.058,"[0.0,0.25,0.5,0.75,1.0]",0.24260534987449647,0.6644235975265503,1.6064831993103028,0.9284,0.9088,0.4824,-0.2601206770658493,0.04493290287256224,-0.20340000000000003,0.046,"[0.0,0.25,0.5,0.75,1.0]",,,,0.008835063934326204,-0.008001837968826309,0.045030560731887714,0.007252271413803135
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2005,mnist_mlp2_N3_W128_input_noise_activation_seed2005,git_rebasin_pairwise_ref0,ok,0,0,0.8926785535678563,0.8926785535678563,1.0,0.1979166666666666,0.3213704725106557,0.7116774329757997,0.65950362515766,,0.8926785535678563,True,,True,0.19380066204071045,0.24040520668029786,0.3004801998138428,0.9365,0.928,0.915,-0.006735224246978755,0.0008332259654998952,-0.0022499999999999742,0.01,"[0.0,0.25,0.5,0.75,1.0]",0.24260534987449647,0.2796738665103912,0.3335619597434998,0.9284,0.921,0.9118,-0.00840978829860689,0.0,-0.0009000000000000119,0.0096,"[0.0,0.25,0.5,0.75,1.0]",,,,0.008835063934326204,-0.008001837968826309,0.045030560731887714,0.007252271413803135
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2005,mnist_mlp2_N3_W128_input_noise_activation_seed2005,c2m3_synchronized,ok,0,0,0.8926785535678563,0.8926785535678563,1.0,0.1979166666666666,0.3213704725106557,0.7116774329757997,0.65950362515766,,0.8926785535678563,True,,True,0.19380066776275634,0.24850537586212157,0.30205732059478757,0.9365,0.9255,0.9145,0.0005763816833496138,0.008835063934326204,0.0,0.013,"[0.0,0.25,0.5,0.75,1.0]",0.24260535082817078,0.28684559283256533,0.3353770797729492,0.9284,0.9202,0.9116,-0.0021456224679946567,0.0062807087063789235,-0.000200000000000089,0.0138,"[0.0,0.25,0.5,0.75,1.0]","hidden1:2,hidden2:0",0.19791666666666669,,0.008835063934326204,-0.008001837968826309,0.045030560731887714,0.007252271413803135
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2005,mnist_mlp2_N3_W128_input_noise_activation_seed2005,greedy_soup,ok,0,0,0.8926785535678563,0.8926785535678563,1.0,0.1979166666666666,0.3213704725106557,0.7116774329757997,0.65950362515766,,0.8926785535678563,False,0,False,0.19380066204071045,0.19380066204071045,0.19380066204071045,0.9365,0.9365,0.9365,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.24260534987449647,0.24260534987449647,0.24260534987449647,0.9284,0.9284,0.9284,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.008835063934326204,-0.008001837968826309,0.045030560731887714,0.007252271413803135
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2005,mnist_mlp2_N3_W128_input_noise_activation_seed2005,monomial_shrinkage,ok,0,0,0.8926785535678563,0.8926785535678563,1.0,0.1979166666666666,0.3213704725106557,0.7116774329757997,0.65950362515766,,0.8926785535678563,True,,True,0.19380066204071045,0.24740317440032958,0.3131775131225586,0.9365,0.928,0.9175,-0.006085913181304942,0.0015827925205230686,-0.0010000000000000009,0.009,"[0.0,0.25,0.5,0.75,1.0]",0.24260534987449647,0.285820769739151,0.3444488314628601,0.9284,0.9192,0.9072,-0.007706320929527277,0.00010432084798817076,-0.0014000000000000679,0.0124,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.008835063934326204,-0.008001837968826309,0.045030560731887714,0.007252271413803135
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2006,mnist_mlp2_N3_W128_input_noise_activation_seed2006,weight_average,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.9100137361600648,True,,False,0.21808501434326172,0.7681173973083496,1.7177409896850586,0.932,0.8675,0.3985,-0.1997956047058106,0.11928971862792959,-0.20225000000000004,0.097,"[0.0,0.25,0.5,0.75,1.0]",0.26908500328063967,0.7702475950241089,1.7105456005096435,0.924,0.8626,0.4164,-0.21956770687103278,0.10259475898742676,-0.19240000000000002,0.0884,"[0.0,0.25,0.5,0.75,1.0]",,,,0.017474958419799846,-0.016943351507186954,0.10181476020812974,0.01623787808418281
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2006,mnist_mlp2_N3_W128_input_noise_activation_seed2006,git_rebasin_pairwise_ref0,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.9100137361600648,True,,True,0.21808501434326172,0.26757232666015623,0.33025662326812744,0.932,0.928,0.9125,-0.0065984921455383705,0.000531606912612892,-0.005750000000000033,0.0105,"[0.0,0.25,0.5,0.75,1.0]",0.26908500328063967,0.3080785283088684,0.3637503639221191,0.924,0.9132,0.9046,-0.008339155292511002,0.0,0.0010999999999999899,0.011,"[0.0,0.25,0.5,0.75,1.0]",,,,0.017474958419799846,-0.016943351507186954,0.10181476020812974,0.01623787808418281
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2006,mnist_mlp2_N3_W128_input_noise_activation_seed2006,c2m3_synchronized,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.9100137361600648,True,,True,0.21808500671386719,0.28496790599822996,0.33376670455932617,0.932,0.9225,0.905,0.009042050361633303,0.017474958419799846,-0.0039999999999998925,0.0185,"[0.0,0.25,0.5,0.75,1.0]",0.2690850075244904,0.32296855669021607,0.3669911805152893,0.924,0.9094,0.8982,0.004930462670326263,0.014153625404834724,0.0017000000000000348,0.017,"[0.0,0.25,0.5,0.75,1.0]","hidden1:1,hidden2:2",0.1957465277777778,,0.017474958419799846,-0.016943351507186954,0.10181476020812974,0.01623787808418281
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2006,mnist_mlp2_N3_W128_input_noise_activation_seed2006,greedy_soup,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.9100137361600648,False,0,False,0.21808501434326172,0.21808501434326172,0.21808501434326172,0.932,0.932,0.932,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.26908500328063967,0.26908500328063967,0.26908500328063967,0.924,0.924,0.924,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.017474958419799846,-0.016943351507186954,0.10181476020812974,0.01623787808418281
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2006,mnist_mlp2_N3_W128_input_noise_activation_seed2006,monomial_shrinkage,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1957465277777778,0.3174918790658315,0.6988330951038128,0.6662208462233947,,0.9100137361600648,True,,True,0.21808501434326172,0.27145235157012937,0.3351315450668335,0.932,0.9245,0.907,-0.005155928134918275,0.0012370803356170357,-0.0050000000000000044,0.0115,"[0.0,0.25,0.5,0.75,1.0]",0.26908500328063967,0.3115739738941193,0.3676677211761475,0.924,0.9138,0.9024,-0.006802388334274323,0.0,-0.0005999999999999339,0.0092,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.017474958419799846,-0.016943351507186954,0.10181476020812974,0.01623787808418281
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2007,mnist_mlp2_N3_W128_input_noise_activation_seed2007,weight_average,ok,0,0,0.8970437559004577,0.8970437559004577,1.0,0.2022569444444444,0.3280112544695536,0.6661734512939196,0.6659392232756863,,0.8970437559004577,True,,False,0.20428796291351317,0.6801202659606933,1.6333896865844726,0.9345,0.8985,0.352,-0.23871855878829962,0.06435125946998599,-0.25525,0.057,"[0.0,0.25,0.5,0.75,1.0]",0.2537587200164795,0.6902163278579712,1.6404696796417237,0.9242,0.8964,0.3566,-0.25689787197113045,0.052156363296508745,-0.256,0.0602,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0009295618534087557,0.0,0.06342169761657723,9.90061759947869e-05
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2007,mnist_mlp2_N3_W128_input_noise_activation_seed2007,git_rebasin_pairwise_ref0,ok,0,0,0.8970437559004577,0.8970437559004577,1.0,0.2022569444444444,0.3280112544695536,0.6661734512939196,0.6659392232756863,,0.8970437559004577,True,,True,0.20428796291351317,0.25803026580810545,0.32964358520507814,0.9345,0.927,0.905,-0.008935508251190216,0.0009295618534087557,-0.007249999999999979,0.0155,"[0.0,0.25,0.5,0.75,1.0]",0.2537587200164795,0.29988006567955017,0.368948108959198,0.9242,0.916,0.9006,-0.011473348808288542,0.0,-0.0036000000000000476,0.013,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0009295618534087557,0.0,0.06342169761657723,9.90061759947869e-05
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2007,mnist_mlp2_N3_W128_input_noise_activation_seed2007,c2m3_synchronized,ok,0,0,0.8970437559004577,0.8970437559004577,1.0,0.2022569444444444,0.3280112544695536,0.6661734512939196,0.6659392232756863,,0.8970437559004577,True,,True,0.20428796291351317,0.25803026580810545,0.32964358520507814,0.9345,0.927,0.905,-0.008935508251190216,0.0009295618534087557,-0.007249999999999979,0.0155,"[0.0,0.25,0.5,0.75,1.0]",0.2537587200164795,0.29988006567955017,0.368948108959198,0.9242,0.916,0.9006,-0.011473348808288542,0.0,-0.0036000000000000476,0.013,"[0.0,0.25,0.5,0.75,1.0]","hidden1:0,hidden2:0",0.20225694444444445,,0.0009295618534087557,0.0,0.06342169761657723,9.90061759947869e-05
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2007,mnist_mlp2_N3_W128_input_noise_activation_seed2007,greedy_soup,ok,0,0,0.8970437559004577,0.8970437559004577,1.0,0.2022569444444444,0.3280112544695536,0.6661734512939196,0.6659392232756863,,0.8970437559004577,False,0,False,0.20428796291351317,0.20428796291351317,0.20428796291351317,0.9345,0.9345,0.9345,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.2537587200164795,0.2537587200164795,0.2537587200164795,0.9242,0.9242,0.9242,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.0009295618534087557,0.0,0.06342169761657723,9.90061759947869e-05
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2007,mnist_mlp2_N3_W128_input_noise_activation_seed2007,monomial_shrinkage,ok,0,0,0.8970437559004577,0.8970437559004577,1.0,0.2022569444444444,0.3280112544695536,0.6661734512939196,0.6659392232756863,,0.8970437559004577,True,,True,0.20428796291351317,0.25839009761810305,0.3277942409515381,0.9345,0.9255,0.912,-0.00765100431442256,0.0008305556774139689,-0.0022499999999999742,0.011,"[0.0,0.25,0.5,0.75,1.0]",0.2537587200164795,0.29876178283691407,0.36450217752456665,0.9242,0.916,0.903,-0.010368665933609023,0.0,-0.0024000000000000687,0.0124,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.0009295618534087557,0.0,0.06342169761657723,9.90061759947869e-05
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2008,mnist_mlp2_N3_W128_input_noise_activation_seed2008,weight_average,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1966145833333333,0.3245714108149211,0.674347295522845,0.6693965981168608,,0.9100137361600648,True,,False,0.20887534523010254,0.6446460151672363,1.5283011932373047,0.9325,0.9035,0.5065,-0.2239422540664674,0.039821835994720445,-0.18399999999999994,0.047,"[0.0,0.25,0.5,0.75,1.0]",0.25903792271614073,0.6554031617164612,1.5282070919036865,0.9258,0.899,0.502,-0.23821934559345248,0.026415571105480096,-0.18510000000000004,0.0484,"[0.0,0.25,0.5,0.75,1.0]",,,,0.014817842960357652,-0.011788579463958726,0.025003993034362793,0.011959425687789849
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2008,mnist_mlp2_N3_W128_input_noise_activation_seed2008,git_rebasin_pairwise_ref0,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1966145833333333,0.3245714108149211,0.674347295522845,0.6693965981168608,,0.9100137361600648,True,,True,0.20887534523010254,0.25857043552398684,0.31603522682189944,0.9325,0.925,0.913,-0.0038848505020141477,0.0030292634963989262,-0.0022500000000000853,0.013,"[0.0,0.25,0.5,0.75,1.0]",0.25903792271614073,0.3028158398628235,0.35672221117019653,0.9258,0.9188,0.9064,-0.005064227080345096,0.0022185744404792374,-0.0027000000000000357,0.012,"[0.0,0.25,0.5,0.75,1.0]",,,,0.014817842960357652,-0.011788579463958726,0.025003993034362793,0.011959425687789849
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2008,mnist_mlp2_N3_W128_input_noise_activation_seed2008,c2m3_synchronized,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1966145833333333,0.3245714108149211,0.674347295522845,0.6693965981168608,,0.9100137361600648,True,,True,0.20887534618377684,0.26730396842956544,0.317113694190979,0.9325,0.924,0.911,0.004309448242187541,0.014817842960357652,-0.0022499999999999742,0.0195,"[0.0,0.25,0.5,0.75,1.0]",0.2590379216194153,0.3126162616729736,0.35835603094100954,0.9258,0.9152,0.9084,0.003919285392761207,0.014435013437271105,0.0019000000000000128,0.0136,"[0.0,0.25,0.5,0.75,1.0]","hidden1:1,hidden2:2",0.19661458333333331,,0.014817842960357652,-0.011788579463958726,0.025003993034362793,0.011959425687789849
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2008,mnist_mlp2_N3_W128_input_noise_activation_seed2008,greedy_soup,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1966145833333333,0.3245714108149211,0.674347295522845,0.6693965981168608,,0.9100137361600648,False,0,False,0.20887534523010254,0.20887534523010254,0.20887534523010254,0.9325,0.9325,0.9325,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.25903792271614073,0.25903792271614073,0.25903792271614073,0.9258,0.9258,0.9258,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.014817842960357652,-0.011788579463958726,0.025003993034362793,0.011959425687789849
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2008,mnist_mlp2_N3_W128_input_noise_activation_seed2008,monomial_shrinkage,ok,0,0,0.9100137361600648,0.9100137361600648,1.0,0.1966145833333333,0.3245714108149211,0.674347295522845,0.6693965981168608,,0.9100137361600648,True,,True,0.20887534523010254,0.26076641845703125,0.3206991891860962,0.9325,0.9225,0.915,-0.004020848751068118,0.0028584172725678036,0.0012500000000000844,0.0105,"[0.0,0.25,0.5,0.75,1.0]",0.25903792271614073,0.30402818241119384,0.3587803762435913,0.9258,0.9182,0.9052,-0.004880967068672193,0.002066633737087209,-0.0027000000000000357,0.0116,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.014817842960357652,-0.011788579463958726,0.025003993034362793,0.011959425687789849
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2009,mnist_mlp2_N3_W128_input_noise_activation_seed2009,weight_average,ok,0,0,0.9013878188659972,0.9013878188659972,1.0,0.2039930555555555,0.3221031030019124,0.6842581132029105,0.6656261344019151,,0.9013878188659972,True,,False,0.20100410175323485,0.7025504970550537,1.6529917297363281,0.9355,0.898,0.4645,-0.22444741868972784,0.09151638484001179,-0.19800000000000006,0.062,"[0.0,0.25,0.5,0.75,1.0]",0.2520458089351654,0.7053050659179687,1.6453716396331788,0.926,0.8996,0.4822,-0.24340365836620337,0.07520069481134417,-0.1954999999999999,0.0558,"[0.0,0.25,0.5,0.75,1.0]",,,,0.010792347788810719,-0.010792347788810719,0.08072403705120107,0.010792347788810719
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2009,mnist_mlp2_N3_W128_input_noise_activation_seed2009,git_rebasin_pairwise_ref0,ok,0,0,0.9013878188659972,0.9013878188659972,1.0,0.2039930555555555,0.3221031030019124,0.6842581132029105,0.6656261344019151,,0.9013878188659972,True,,True,0.20100410175323485,0.24953269481658935,0.31357233905792237,0.9355,0.9285,0.9165,-0.007755525588989287,0.0,-0.0025000000000000577,0.0115,"[0.0,0.25,0.5,0.75,1.0]",0.2520458089351654,0.2943379815101623,0.35279032273292543,0.926,0.918,0.9064,-0.008080084323883074,0.0,-0.0018000000000000238,0.0094,"[0.0,0.25,0.5,0.75,1.0]",,,,0.010792347788810719,-0.010792347788810719,0.08072403705120107,0.010792347788810719
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2009,mnist_mlp2_N3_W128_input_noise_activation_seed2009,c2m3_synchronized,ok,0,0,0.9013878188659972,0.9013878188659972,1.0,0.2039930555555555,0.3221031030019124,0.6842581132029105,0.6656261344019151,,0.9013878188659972,True,,True,0.20100410795211793,0.25491680908203124,0.30959147548675536,0.9355,0.927,0.9125,-0.0003809826374054359,0.010792347788810719,-0.0030000000000001137,0.0115,"[0.0,0.25,0.5,0.75,1.0]",0.2520458093166351,0.30195290007591247,0.35207668542861936,0.926,0.9156,0.9062,-0.0001083472967147725,0.010523674380779335,0.000500000000000056,0.0174,"[0.0,0.25,0.5,0.75,1.0]","hidden1:1,hidden2:1",0.20399305555555558,,0.010792347788810719,-0.010792347788810719,0.08072403705120107,0.010792347788810719
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2009,mnist_mlp2_N3_W128_input_noise_activation_seed2009,greedy_soup,ok,0,0,0.9013878188659972,0.9013878188659972,1.0,0.2039930555555555,0.3221031030019124,0.6842581132029105,0.6656261344019151,,0.9013878188659972,False,0,False,0.20100410175323485,0.20100410175323485,0.20100410175323485,0.9355,0.9355,0.9355,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",0.2520458089351654,0.2520458089351654,0.2520458089351654,0.926,0.926,0.926,0.0,0.0,0.0,0.0,"[0.0,0.25,0.5,0.75,1.0]",,,,0.010792347788810719,-0.010792347788810719,0.08072403705120107,0.010792347788810719
mnist_mlp2_N3_W128_input_noise_activation,mnist,mlp2,3,128,input_noise,activation,2009,mnist_mlp2_N3_W128_input_noise_activation_seed2009,monomial_shrinkage,ok,0,0,0.9013878188659972,0.9013878188659972,1.0,0.2039930555555555,0.3221031030019124,0.6842581132029105,0.6656261344019151,,0.9013878188659972,True,,True,0.20100410175323485,0.25348142147064207,0.321641450881958,0.9355,0.9285,0.9175,-0.007841354846954363,0.0,-0.0020000000000000018,0.0085,"[0.0,0.25,0.5,0.75,1.0]",0.2520458089351654,0.29648020048141477,0.3572996041297913,0.926,0.9168,0.9028,-0.008192506051063586,0.0,-0.0023999999999998467,0.01,"[0.0,0.25,0.5,0.75,1.0]",,,shrinkage,0.010792347788810719,-0.010792347788810719,0.08072403705120107,0.010792347788810719
