setting_id,run_id,dataset,task_preset,architecture,width,n_tasks,seed,base_epochs,finetune_epochs,max_train_samples,max_test_samples,task_definitions_json,base_checkpoint,task_checkpoints_json,oracle_average_task_accuracy,task_vector_sign_conflict_fraction,task_vector_active_fraction,task_vector_mean_pairwise_cosine,task_vector_min_pairwise_cosine,triangle_cycle_score,sync_disagreement,method,method_role,status,average_test_accuracy,worst_task_accuracy,average_test_loss,validation_selected_accuracy,validation_selected_loss,interference_score,per_task_test_accuracy_json,per_task_val_accuracy_json,selected_hyperparameters_json,greedy_soup_acceptance_json,capacity_matched,single_model,uses_validation_data,common_base_required,delta_vs_greedy_soup,delta_vs_task_arithmetic,delta_vs_ties,delta_vs_dare
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,base_model,common_base_reference,ok,0.8529805996472662,0.798941798941799,0.5477716069835413,0.8678888762507287,0.508546932628808,0.0972957084068196,"{""digits_mod0"":0.86,""digits_mod1"":0.9,""digits_mod2"":0.798941798941799}","{""digits_mod0"":0.8843813387423936,""digits_mod1"":0.9168900804289544,""digits_mod2"":0.8023952095808383}",{},[],True,True,False,False,0.0009112286890063,-0.0055555555555555,-0.0020605526161081,-0.0055555555555555
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,individual_finetuned_digits_mod0,individual_task_model,ok,0.4329982363315696,0.0423280423280423,1.9636481358877425,0.4517687702104505,1.8500346227439703,0.5172780717225163,"{""digits_mod0"":0.95,""digits_mod1"":0.30666666666666664,""digits_mod2"":0.042328042328042326}","{""digits_mod0"":0.9675456389452333,""digits_mod1"":0.34584450402144773,""digits_mod2"":0.041916167664670656}","{""task_index"":0,""task_name"":""digits_mod0""}",[],True,True,False,False,-0.4190711346266902,-0.4255379188712521,-0.4220429159318047,-0.4255379188712521
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,individual_finetuned_digits_mod1,individual_task_model,ok,0.5037448559670782,0.2345679012345679,1.6057027144014375,0.5325508025544655,1.5397204052668123,0.4465314520870077,"{""digits_mod0"":0.3,""digits_mod1"":0.9766666666666667,""digits_mod2"":0.2345679012345679}","{""digits_mod0"":0.3691683569979716,""digits_mod1"":0.9919571045576407,""digits_mod2"":0.23652694610778444}","{""task_index"":1,""task_name"":""digits_mod1""}",[],True,True,False,False,-0.3483245149911816,-0.3547912992357436,-0.3512962962962962,-0.3547912992357436
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,individual_finetuned_digits_mod2,individual_task_model,ok,0.5247207524985303,0.145,1.4246931433299237,0.5321580300291585,1.3321018327315963,0.4255555555555556,"{""digits_mod0"":0.145,""digits_mod1"":0.505,""digits_mod2"":0.9241622574955908}","{""digits_mod0"":0.15010141987829614,""digits_mod1"":0.5361930294906166,""digits_mod2"":0.9101796407185628}","{""task_index"":2,""task_name"":""digits_mod2""}",[],True,True,False,False,-0.3273486184597295,-0.3338154027042914,-0.330320399764844,-0.3338154027042914
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,individual_finetuned_mean,oracle_summary_not_single_model,oracle_summary,0.950276308054086,0.9241622574955908,,,,0.0,{},{},"{""oracle_average_task_accuracy"":0.9502763080540859}",[],False,False,False,False,0.098206937095826,0.0917401528512641,0.0952351557907115,0.0917401528512641
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,weight_average,same_base_weight_average,ok,0.8520693709582599,0.7795414462081128,0.5378139305787532,0.8686386125779318,0.4969483830556407,0.098206937095826,"{""digits_mod0"":0.8683333333333333,""digits_mod1"":0.9083333333333333,""digits_mod2"":0.7795414462081128}","{""digits_mod0"":0.896551724137931,""digits_mod1"":0.9249329758713136,""digits_mod2"":0.7844311377245509}",{},[],True,True,False,False,0.0,-0.0064667842445619,-0.0029717813051145,-0.0064667842445619
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,greedy_soup,model_soups_validation_descent,ok,0.8520693709582599,0.7795414462081128,0.5378139305787532,0.8686386125779318,0.4969483830556407,0.098206937095826,"{""digits_mod0"":0.8683333333333333,""digits_mod1"":0.9083333333333333,""digits_mod2"":0.7795414462081128}","{""digits_mod0"":0.896551724137931,""digits_mod1"":0.9249329758713136,""digits_mod2"":0.7844311377245509}","{""selection_indices"":[1,0,2]}","[{""accepted"":true,""candidate_model_index"":1,""candidate_rank"":1,""decision_reason"":""accepted_initial_best_validation_model"",""validation_accuracy_margin_after_minus_before"":null},{""accepted"":true,""candidate_model_index"":0,""candidate_rank"":2,""decision_reason"":""accepted_validation_accuracy_non_decrease"",""validation_accuracy_margin_after_minus_before"":0.24},{""accepted"":true,""candidate_model_index"":2,""candidate_rank"":3,""decision_reason"":""accepted_validation_accuracy_non_decrease"",""validation_accuracy_margin_after_minus_before"":0.10833333333333328}]",True,True,True,False,0.0,-0.0064667842445619,-0.0029717813051145,-0.0064667842445619
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,slerp_sequential,same_base_interpolation,ok,0.8520693709582599,0.7795414462081128,0.535427335439746,0.8686386125779318,0.4943955067668694,0.098206937095826,"{""digits_mod0"":0.8683333333333333,""digits_mod1"":0.9083333333333333,""digits_mod2"":0.7795414462081128}","{""digits_mod0"":0.896551724137931,""digits_mod1"":0.9249329758713136,""digits_mod2"":0.7844311377245509}",{},[],True,True,False,True,0.0,-0.0064667842445619,-0.0029717813051145,-0.0064667842445619
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,task_arithmetic,same_base_task_vector,ok,0.8585361552028218,0.798941798941799,0.5401867512630617,0.8733787204289439,0.5001859441095458,0.0917401528512641,"{""digits_mod0"":0.8683333333333333,""digits_mod1"":0.9083333333333333,""digits_mod2"":0.798941798941799}","{""digits_mod0"":0.8924949290060852,""digits_mod1"":0.9222520107238605,""digits_mod2"":0.8053892215568862}","{""scale"":0.5,""selection_trace"":[{""scale"":0.25,""validation_accuracy"":0.8663514782614944,""validation_loss"":0.5037287131057737},{""scale"":0.5,""validation_accuracy"":0.8733787204289439,""validation_loss"":0.5001859441095458},{""scale"":0.75,""validation_accuracy"":0.8683887004688642,""validation_loss"":0.4979453629431103},{""scale"":1.0,""validation_accuracy"":0.8686386125779318,""validation_loss"":0.4969483860666046},{""scale"":1.25,""validation_accuracy"":0.8650008576618008,""validation_loss"":0.49724983961288194}],""validation_accuracy"":0.8733787204289439,""validation_loss"":0.5001859441095458}",[],True,True,True,True,0.0064667842445619,0.0,0.0034950029394473,0.0
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,ties_merging,same_base_task_vector,ok,0.8550411522633744,0.7901234567901234,0.5353775726466372,0.8633103364045582,0.4955624165351421,0.0952351557907115,"{""digits_mod0"":0.8616666666666667,""digits_mod1"":0.9133333333333333,""digits_mod2"":0.7901234567901234}","{""digits_mod0"":0.8722109533468559,""digits_mod1"":0.9302949061662198,""digits_mod2"":0.7874251497005988}","{""density"":1.0,""scale"":0.5,""selection_trace"":[{""density"":0.2,""scale"":0.5,""validation_accuracy"":0.8541419029914872,""validation_loss"":0.5221021751135346},{""density"":0.2,""scale"":1.0,""validation_accuracy"":0.8160957530691219,""validation_loss"":0.5916501425882889},{""density"":0.2,""scale"":1.25,""validation_accuracy"":0.7855838497295334,""validation_loss"":0.6524618615028673},{""density"":0.5,""scale"":0.5,""validation_accuracy"":0.8626989830463657,""validation_loss"":0.4976469898295261},{""density"":0.5,""scale"":1.0,""validation_accuracy"":0.841918472057511,""validation_loss"":0.525340692162549},{""density"":0.5,""scale"":1.25,""validation_accuracy"":0.8203633952613673,""validation_loss"":0.5543037920133048},{""density"":1.0,""scale"":0.5,""validation_accuracy"":0.8633103364045582,""validation_loss"":0.49556241653514216},{""density"":1.0,""scale"":1.0,""validation_accuracy"":0.839962033852562,""validation_loss"":0.5121515865989225},{""density"":1.0,""scale"":1.25,""validation_accuracy"":0.8351335818973237,""validation_loss"":0.5318864660816044}],""validation_accuracy"":0.8633103364045582,""validation_loss"":0.49556241653514216}",[],True,True,True,True,0.0029717813051145,-0.0034950029394473,0.0,-0.0034950029394473
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,dare,same_base_task_vector,ok,0.8585361552028218,0.798941798941799,0.5403234208884623,0.8733787204289439,0.4999434485770371,0.0917401528512641,"{""digits_mod0"":0.8683333333333333,""digits_mod1"":0.9083333333333333,""digits_mod2"":0.798941798941799}","{""digits_mod0"":0.8924949290060852,""digits_mod1"":0.9222520107238605,""digits_mod2"":0.8053892215568862}","{""drop_rate"":0.3,""scale"":0.5,""selection_trace"":[{""drop_rate"":0.1,""scale"":0.5,""validation_accuracy"":0.8733787204289439,""validation_loss"":0.5009573987676933},{""drop_rate"":0.1,""scale"":1.0,""validation_accuracy"":0.8672863475339833,""validation_loss"":0.49797250234145257},{""drop_rate"":0.1,""scale"":1.25,""validation_accuracy"":0.8636721575582961,""validation_loss"":0.4982200460884069},{""drop_rate"":0.3,""scale"":0.5,""validation_accuracy"":0.8733787204289439,""validation_loss"":0.49994344857703715},{""drop_rate"":0.3,""scale"":1.0,""validation_accuracy"":0.8706434452034105,""validation_loss"":0.49710535508936937},{""drop_rate"":0.3,""scale"":1.25,""validation_accuracy"":0.8564126525646726,""validation_loss"":0.5019571503811768},{""drop_rate"":0.5,""scale"":0.5,""validation_accuracy"":0.871382712444912,""validation_loss"":0.5002697502031177},{""drop_rate"":0.5,""scale"":1.0,""validation_accuracy"":0.8680668289988226,""validation_loss"":0.4941488112697221},{""drop_rate"":0.5,""scale"":1.25,""validation_accuracy"":0.8577014029844806,""validation_loss"":0.5025708157898027}],""validation_accuracy"":0.8733787204289439,""validation_loss"":0.49994344857703715}",[],True,True,True,True,0.0064667842445619,0.0,0.0034950029394473,0.0
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,git_rebasin_pairwise_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,,,,,,,{},{},"{""reason"":""common_base_task_vector_setup_has_no_independent_seed_permutation_regime""}",[],True,True,False,False,,,,
mnist_mnist_mod3_subsets_mlp2_W64_N3,mnist_mnist_mod3_subsets_mlp2_W64_N3_seed7409,mnist,mnist_mod3_subsets,mlp2,64,3,7409,3,2,6000,2000,"[{""classes"":[0,3,6,9],""task_name"":""digits_mod0"",""test_samples"":600,""train_samples"":1800,""val_samples"":493},{""classes"":[1,4,7],""task_name"":""digits_mod1"",""test_samples"":600,""train_samples"":1514,""val_samples"":373},{""classes"":[2,5,8],""task_name"":""digits_mod2"",""test_samples"":567,""train_samples"":1391,""val_samples"":334}]",/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/base.pt,"[""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_0_digits_mod0.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_1_digits_mod1.pt"",""/private/tmp/twistedmerge_same_base_extended/raw/checkpoints/same_base_task_vector/mnist_mnist_mod3_subsets_mlp2_W64_N3/seed7409/task_2_digits_mod2.pt""]",0.950276308054086,0.7931090449581488,0.7834514078110808,-0.2859567343765618,-0.3964160117704909,0.0,0.0,c2m3_synchronization_secondary_not_run,secondary_rebasin_diagnostic_not_run,not_run_secondary_regime_mismatch,,,,,,,{},{},"{""reason"":""common_base_task_vector_setup_has_no_independent_seed_permutation_regime""}",[],True,True,False,False,,,,
