dataset,architecture,n_models,width,domain_shift,matching,alignment_source,alignment_noise_fraction,fixed_setting_id,outcome,outcome_family,predictor,regression_formula,n_rows,n_unique_seeds,predictor_beta,predictor_beta_ci_low,predictor_beta_ci_high,mean_outcome,mean_predictor,mean_individual_accuracy,mean_pairwise_alignment_residual,claim_status,claim_supported,primary_evidence
fashion_mnist,mlp2,3,128,none,activation,observed,0.0,fashion_mnist_mlp2_N3_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,mean_cycle_score,greedy_soup_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.3763821615574694,-1.3114999390223567,0.4865708500804326,0.5579333333333334,0.9083468868775069,0.8320444444444444,0.29086597926086843,unsupported_ci_crosses_zero_or_unstable,False,True
fashion_mnist,mlp2,3,128,none,activation,observed,0.0,fashion_mnist_mlp2_N3_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,combined_obstruction_score,greedy_soup_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.7467547714617132,-2.7898358263562417,1.2268612217403374,0.5579333333333334,0.6607505933022616,0.8320444444444444,0.29086597926086843,unsupported_ci_crosses_zero_or_unstable,False,True
fashion_mnist,mlp2,3,128,none,activation,observed,0.0,fashion_mnist_mlp2_N3_W128_none_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,sync_disagreement,greedy_soup_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.792916040715002,-4.260275461519308,2.1456383727820474,0.5579333333333334,0.21359953703703705,0.8320444444444444,0.29086597926086843,unsupported_ci_crosses_zero_or_unstable,False,True
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,mean_cycle_score,weight_average_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.4581398124927614,-3.093925981192621,4.805508596665645,0.54086,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,combined_obstruction_score,weight_average_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.5415824870009467,-7.2271094088501915,8.887774034190437,0.54086,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,sync_disagreement,weight_average_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.6249553726357886,-8.632728521868602,2.6666872249489244,0.54086,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,git_rebasin_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.31339864253036026,-2.6979719683883006,3.9476352966474515,0.13343999999999995,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,git_rebasin_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,0.8277219274830208,-5.90739192500925,8.604821506424631,0.13343999999999995,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,git_rebasin_degradation_vs_best_single,alignment_conditioned,sync_disagreement,git_rebasin_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,4.948841692048972,0.9405999962008466,9.020246172173534,0.13343999999999995,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,mean_cycle_score,c2m3_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.5648193406918551,-0.5606316837220724,4.171165679207262,0.1456733333333333,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,combined_obstruction_score,c2m3_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.3123297541725925,-1.294421564579813,7.968134249020753,0.1456733333333333,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_degradation_vs_best_single,alignment_conditioned,sync_disagreement,c2m3_degradation_vs_best_single ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.4873777727632087,-2.9792579938226496,6.041529858811317,0.1456733333333333,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_git_rebasin ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.2514206981614953,-4.755523032324619,2.6404812196918197,-0.012233333333333311,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_git_rebasin ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-2.4846078266895706,-9.68918285800875,5.587037573836634,-0.012233333333333311,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_git_rebasin,alignment_conditioned,sync_disagreement,c2m3_delta_vs_git_rebasin ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.4614639192857575,-0.5968408827963531,8.173430741869385,-0.012233333333333311,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,c2m3_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-0.10667952819909371,-5.250934362539508,3.5687705804532963,0.39518666666666663,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,c2m3_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.7707472671716455,-11.429131962358476,6.138438353527373,0.39518666666666663,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,c2m3_delta_vs_weight_average,alignment_conditioned,sync_disagreement,c2m3_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-3.1123331453989964,-10.667154803135087,2.3640477841403866,0.39518666666666663,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.6371126624535748,-2.706528579440551,5.288180275580993,0.4995733333333333,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.6038053504483785,-7.511174061897324,9.256598243173084,0.4995733333333333,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_weight_average,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.948923769965735,-8.95388695032416,2.381007219482814,0.4995733333333333,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,mean_cycle_score,rank_lift_delta_vs_c2m3 ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.7437921906526654,-0.5131213843126946,4.547798235576492,0.10438666666666663,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,combined_obstruction_score,rank_lift_delta_vs_c2m3 ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,3.374552617620027,-1.6980844933248862,8.605265526489722,0.10438666666666663,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,rank_lift_delta_vs_c2m3,alignment_conditioned,sync_disagreement,rank_lift_delta_vs_c2m3 ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.1634093754332602,-3.175765770122424,6.406252954172434,0.10438666666666663,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,mean_cycle_score,greedy_soup_delta_vs_weight_average ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.4581398124927614,-2.7778101746213744,4.780207144423892,0.54086,0.9612776045961741,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,combined_obstruction_score,greedy_soup_delta_vs_weight_average ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.5415824870009467,-7.639654375008596,8.675190484722608,0.54086,0.7592893505820315,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,injected_noise,0.15,fashion_mnist_mlp2_N4_W128_input_noise_activation,greedy_soup_delta_vs_weight_average,validation_soup_vs_weight_average,sync_disagreement,greedy_soup_delta_vs_weight_average ~ sync_disagreement + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,-1.6249553726357886,-8.562903636949278,2.5493299754580176,0.54086,0.44527994791666664,0.809855,0.4186482833491432,negative_control_not_primary_evidence,False,False
fashion_mnist,mlp2,4,128,input_noise,activation,observed,0.0,fashion_mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,mean_cycle_score,weight_average_degradation_vs_best_single ~ mean_cycle_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.0076139774752595,-1.0428387078943444,2.8916838413955768,0.54086,0.9044924443536385,0.809855,0.2815741914841864,unsupported_ci_crosses_zero_or_unstable,False,True
fashion_mnist,mlp2,4,128,input_noise,activation,observed,0.0,fashion_mnist_mlp2_N4_W128_input_noise_activation,weight_average_degradation_vs_best_single,raw_weight_average,combined_obstruction_score,weight_average_degradation_vs_best_single ~ combined_obstruction_score + mean_individual_accuracy + pairwise_alignment_residual_mean,30,30,1.212380182881241,-2.7678025575917227,5.092146215344686,0.54086,0.6778794567646782,0.809855,0.2815741914841864,unsupported_ci_crosses_zero_or_unstable,False,True
