setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,model_index,local_seed,val_loss,val_accuracy,test_loss,test_accuracy,checkpoint_saved,checkpoint_path,checkpoint_metadata_json,preregistration_role,setting_description
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4018,fashion_mnist,mlp2,4,128,none,activation,4018,2,11176,0.42039492034912107,0.858,0.478336593914032,0.832,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4018,""gamma"":0.5,""local_seed"":11176,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=4 no-shift activation control.
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4018,fashion_mnist,mlp2,4,128,none,activation,4018,3,12185,0.4334317893981934,0.854,0.4901791161060333,0.8294,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4018,""gamma"":0.5,""local_seed"":12185,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":3,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=4 no-shift activation control.
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,0,9159,0.42742692947387695,0.8565,0.481303688955307,0.833,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4019,""gamma"":0.5,""local_seed"":9159,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=4 no-shift activation control.
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,1,10168,0.4247567443847656,0.861,0.48076428837776186,0.8312,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4019,""gamma"":0.5,""local_seed"":10168,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=4 no-shift activation control.
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,2,11177,0.41936047554016115,0.8585,0.47582700934410094,0.8336,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4019,""gamma"":0.5,""local_seed"":11177,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=4 no-shift activation control.
fashion_mnist_mlp2_N4_W128_none_activation,fashion_mnist_mlp2_N4_W128_none_activation_seed4019,fashion_mnist,mlp2,4,128,none,activation,4019,3,12186,0.4178636589050293,0.8615,0.47762652888298035,0.8356,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""none"",""epochs"":10,""experiment_seed"":4019,""gamma"":0.5,""local_seed"":12186,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":3,""n_models"":4,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=4 no-shift activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4000,fashion_mnist,mlp2,3,128,input_noise,activation,4000,0,9039,0.4360186557769775,0.8565,0.4921654273033142,0.8262,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4000,""gamma"":0.5,""local_seed"":9039,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4000,fashion_mnist,mlp2,3,128,input_noise,activation,4000,1,10048,0.4676227607727051,0.8415,0.5258607470035553,0.8138,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4000,""gamma"":0.5,""local_seed"":10048,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4000,fashion_mnist,mlp2,3,128,input_noise,activation,4000,2,11057,0.4961512966156006,0.825,0.5592903479099274,0.8022,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4000,""gamma"":0.5,""local_seed"":11057,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4001,fashion_mnist,mlp2,3,128,input_noise,activation,4001,0,9040,0.43392696952819826,0.8545,0.4931891626358032,0.8298,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4001,""gamma"":0.5,""local_seed"":9040,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4001,fashion_mnist,mlp2,3,128,input_noise,activation,4001,1,10049,0.46082264137268064,0.8415,0.5166594931125641,0.816,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4001,""gamma"":0.5,""local_seed"":10049,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4001,fashion_mnist,mlp2,3,128,input_noise,activation,4001,2,11058,0.4945483226776123,0.8315,0.5504232949733734,0.8056,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4001,""gamma"":0.5,""local_seed"":11058,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4002,fashion_mnist,mlp2,3,128,input_noise,activation,4002,0,9041,0.436724235534668,0.8505,0.4970804125308991,0.8248,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4002,""gamma"":0.5,""local_seed"":9041,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4002,fashion_mnist,mlp2,3,128,input_noise,activation,4002,1,10050,0.4492279796600342,0.8455,0.5028511120796204,0.8242,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4002,""gamma"":0.5,""local_seed"":10050,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4002,fashion_mnist,mlp2,3,128,input_noise,activation,4002,2,11059,0.48439759063720705,0.835,0.5469788670063018,0.807,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4002,""gamma"":0.5,""local_seed"":11059,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4003,fashion_mnist,mlp2,3,128,input_noise,activation,4003,0,9042,0.4380948963165283,0.854,0.49398629460334775,0.8264,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4003,""gamma"":0.5,""local_seed"":9042,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4003,fashion_mnist,mlp2,3,128,input_noise,activation,4003,1,10051,0.45040728569030763,0.845,0.5075278617858887,0.8186,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4003,""gamma"":0.5,""local_seed"":10051,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4003,fashion_mnist,mlp2,3,128,input_noise,activation,4003,2,11060,0.4934592914581299,0.8265,0.5541240096092224,0.8006,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4003,""gamma"":0.5,""local_seed"":11060,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4004,fashion_mnist,mlp2,3,128,input_noise,activation,4004,0,9043,0.44064169120788577,0.8525,0.495037982749939,0.8286,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4004,""gamma"":0.5,""local_seed"":9043,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4004,fashion_mnist,mlp2,3,128,input_noise,activation,4004,1,10052,0.4628557147979736,0.843,0.5213694890975952,0.8158,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4004,""gamma"":0.5,""local_seed"":10052,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4004,fashion_mnist,mlp2,3,128,input_noise,activation,4004,2,11061,0.4910560550689697,0.834,0.5476620985984803,0.8066,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4004,""gamma"":0.5,""local_seed"":11061,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":2,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4005,fashion_mnist,mlp2,3,128,input_noise,activation,4005,0,9044,0.43380615615844725,0.8565,0.4936905239105225,0.8278,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4005,""gamma"":0.5,""local_seed"":9044,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":0,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
fashion_mnist_mlp2_N3_W128_input_noise_activation,fashion_mnist_mlp2_N3_W128_input_noise_activation_seed4005,fashion_mnist,mlp2,3,128,input_noise,activation,4005,1,10053,0.46120343208312986,0.8455,0.5206067102432251,0.8156,False,,"{""architecture"":""mlp2"",""augmentation"":""none"",""checkpoint_saved"":false,""dataset"":""fashion_mnist"",""dataset_seed"":314159,""domain_shift"":""input_noise"",""epochs"":10,""experiment_seed"":4005,""gamma"":0.5,""local_seed"":10053,""matching"":""activation"",""max_test_samples"":5000,""max_train_samples"":10000,""model_index"":1,""n_models"":3,""optimizer"":""adamw"",""scheduler"":""cosine"",""step_size"":3,""train_split_seed"":314176,""weight_decay"":0.0001,""width"":128}",neighbor_control,Fashion-MNIST N=3 input-noise activation control.
