setting_id,dataset,architecture,n_models,width,seed,epochs,max_train_samples,max_test_samples,val_fraction,matching,checkpoint_dir,sync_reference,sync_disagreement,individual_accuracy_mean,individual_accuracy_min,individual_accuracy_max,individual_accuracy_variance,individual_loss_mean,method,display_name,paper_name,official_repo,license,implementation_kind,deviations_from_official,output_type,uses_validation_data,capacity_matched_to_weight_average,extra_inference_cost,inference_time_multiplier,param_count_multiplier,is_single_model,uses_exact_relu_symmetry,is_soup,is_ensemble_or_extra_capacity,fair_for_current_claims,fairness_note,val_loss,val_accuracy,selection_val_accuracy,test_loss,test_accuracy,loss,accuracy,single_best_accuracy,merge_degradation,checkpoint,selector_no_test_leakage,evaluation_status,accuracy_delta_vs_internal_c2m3,loss_delta_vs_internal_c2m3,validation_accuracy_delta_vs_internal_c2m3,accuracy_delta_vs_greedy_soup,loss_delta_vs_greedy_soup,validation_accuracy_delta_vs_greedy_soup,accuracy_delta_vs_weight_average,loss_delta_vs_weight_average,validation_accuracy_delta_vs_weight_average,scale_source,mean_abs_log_scale,max_abs_log_scale,log_scale_variance,scale_synchronization_disagreement,soup_indices,soup_selected_labels,soup_ingredient_count,selector_chose,selector_val_margin,selector_pool,reused_internal_improved_selector_row,selector_metric_source
mnist_mlp_N4_W64_S1803,mnist,mlp_relu,4,64,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803,2,0.283203125,0.8776249999999999,0.8754,0.8793,2.221875000000052e-06,0.4720203987598419,c2m3_permutation,Internal C2M3-style cycle-consistent alignment,Cycle Consistent Model Merging,https://github.com/crisostomi/cycle-consistent-model-merging,MIT,faithful internal C2M3-style reimplementation,Activation-based pairwise permutations are synchronized to a global reference before averaging; official Hydra/uv/wandb pipeline is not run.,single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair as the internal C2M3-style reference for current claims, not as official C2M3.",0.661548942565918,0.839,,0.6089273093223572,0.8662,0.6089273093223572,0.8662,0.8793,0.0131,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803/c2m3_permutation.pt,True,evaluated,0.0,0.0,0.0,-0.01100000000000001,0.13210953693389893,-0.019000000000000017,0.10049999999999992,-0.8223286046028137,0.08799999999999997,,,,,,,,,,,,False,
mnist_mlp_N4_W64_S1803,mnist,mlp_relu,4,64,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803,2,0.283203125,0.8776249999999999,0.8754,0.8793,2.221875000000052e-06,0.4720203987598419,monomial_scale,Raw monomial scaling,TwistedMerge exact positive ReLU gauge,,project,native internal method,"Positive ReLU hidden-unit scalings are estimated from training activations after permutation synchronization, then averaged.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,Fair as an internal exact-symmetry ablation.,0.6507814025878906,0.844,,0.6010121793746949,0.8658,0.6010121793746949,0.8658,0.8793,0.013499999999999956,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803/monomial_scale.pt,True,evaluated,-0.00039999999999995595,-0.007915129947662303,0.0050000000000000044,-0.011399999999999966,0.12419440698623663,-0.014000000000000012,0.10009999999999997,-0.830243734550476,0.09299999999999997,reference_raw,0.16224457002690257,1.0942441764470163,0.0556707128853566,0.283203125,,,,,,,False,
mnist_mlp_N4_W64_S1803,mnist,mlp_relu,4,64,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803,2,0.283203125,0.8776249999999999,0.8754,0.8793,2.221875000000052e-06,0.4720203987598419,greedy_soup,Faithful Model Soups greedy soup,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,https://github.com/mlfoundations/model-soups,MIT,faithful in-repo reimplementation,Greedy soup over the same MNIST MLP checkpoints using validation accuracy/loss; official downloaded soup models are not used.,soup_single_model,True,True,False,1.0,1.0,True,False,True,False,True,"Fair as a faithful greedy soup on this MNIST MLP benchmark, not as a broad official Model Soups result.",0.5443649024963378,0.858,0.858,0.47681777238845824,0.8772,0.47681777238845824,0.8772,0.8793,0.0020999999999999908,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803/greedy_soup.pt,True,evaluated,0.01100000000000001,-0.13210953693389893,0.019000000000000017,0.0,0.0,0.0,0.11149999999999993,-0.9544381415367126,0.10699999999999998,,,,,,[2],"[""original:2""]",1.0,,,,False,
mnist_mlp_N4_W64_S1803,mnist,mlp_relu,4,64,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803,2,0.283203125,0.8776249999999999,0.8754,0.8793,2.221875000000052e-06,0.4720203987598419,monomial_scaled_greedy_soup,Monomial-scaled greedy soup,TwistedMerge exact positive ReLU gauge plus Model Soups greedy selection,https://github.com/mlfoundations/model-soups,MIT for Model Soups reference; project code for scaling,native internal method plus faithful greedy soup rule,Greedy soup over positive-scale-aligned candidates; official Model Soups code is not imported.,soup_single_model,True,True,False,1.0,1.0,True,True,True,False,True,Fair as an internal monomial+soup ablation.,0.5443649024963378,0.858,0.858,0.47681777238845824,0.8772,0.47681777238845824,0.8772,0.8793,0.0020999999999999908,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803/monomial_scaled_greedy_soup.pt,True,evaluated,0.01100000000000001,-0.13210953693389893,0.019000000000000017,0.0,0.0,0.0,0.11149999999999993,-0.9544381415367126,0.10699999999999998,,,,,,[2],"[""monomial:2""]",1.0,,,,False,
mnist_mlp_N4_W64_S1803,mnist,mlp_relu,4,64,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803,2,0.283203125,0.8776249999999999,0.8754,0.8793,2.221875000000052e-06,0.4720203987598419,validated_ladder_selector,Validated ladder selector,TwistedMerge validation-only ladder selector,,project,native internal method,Selects between C2M3-style alignment and raw monomial scaling by validation accuracy/loss only.,validation_selected_single_model,True,True,False,1.0,1.0,True,True,False,False,True,Fair as the earlier internal selector baseline.,0.6507814025878906,0.844,0.844,0.6010121793746949,0.8658,0.6010121793746949,0.8658,0.8793,0.013499999999999956,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803/validated_ladder_selector.pt,True,evaluated,-0.00039999999999995595,-0.007915129947662303,0.0050000000000000044,-0.011399999999999966,0.12419440698623663,-0.014000000000000012,0.10009999999999997,-0.830243734550476,0.09299999999999997,,,,,,,,,monomial_scale,0.0050000000000000044,"[""c2m3_permutation"", ""monomial_scale""]",False,
mnist_mlp_N4_W64_S1803,mnist,mlp_relu,4,64,1803,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N4_W64_S1803,2,0.283203125,0.8776249999999999,0.8754,0.8793,2.221875000000052e-06,0.4720203987598419,improved_validated_selector,Improved validated ladder selector,TwistedMerge improved validation-only selector,,project,native internal method,"Uses the current internal improved-selector definition from the improved validated ladder benchmark when available; that selector chooses among C2M3, monomial, shrinkage/global/optimized monomial, greedy-soup variants, and union candidate soup by validation metrics only.",validation_selected_single_model_or_soup,True,True,False,1.0,1.0,True,True,True,False,True,Fair for the limited internal MNIST MLP selector-vs-baseline claim.,0.5443649024963378,0.858,0.858,0.4768177723884582,0.8772,0.4768177723884582,0.8772,0.8793,0.0020999999999999908,,True,evaluated,0.01100000000000001,-0.13210953693389899,0.019000000000000017,0.0,-5.551115123125783e-17,0.0,0.11149999999999993,-0.9544381415367127,0.10699999999999998,,,,,,,,,union_candidate_soup,0.0,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]",True,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/csv/improved_validated_ladder_merge_benchmark.csv
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,weight_average,Weight average / uniform soup,Ordinary uniform parameter averaging control,,project,native internal control,Uniform parameter average of the same original checkpoints; also the uniform-soup analogue.,single_model,False,True,False,1.0,1.0,True,False,False,False,True,Fair as an unaligned single-model control.,1.426822265625,0.753,,1.4212526975631714,0.7491,1.4212526975631714,0.7491,0.8654,0.11629999999999996,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804/weight_average.pt,True,evaluated,-0.09179999999999999,0.6428034670829773,-0.07499999999999996,-0.11629999999999996,0.8241957281112671,-0.09899999999999998,0.0,0.0,0.0,,,,,,,,,,,,False,
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,git_rebasin_pairwise,Faithful Git-ReBasin-style pairwise alignment,Git Re-Basin: Merging Models modulo Permutation Symmetries,https://github.com/samuela/git-re-basin,MIT,faithful in-repo reimplementation,"Activation-correlation Hungarian matching aligns each model to model 0, then weights are averaged; official JAX experiment stack is not run.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair only as a Git-ReBasin-style MNIST MLP baseline, not as an official-code claim.",0.7965728302001953,0.828,,0.7784492304801941,0.8409,0.7784492304801941,0.8409,0.8654,0.024499999999999966,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804/git_rebasin_pairwise.pt,True,evaluated,0.0,0.0,0.0,-0.024499999999999966,0.18139226102828976,-0.02400000000000002,0.09179999999999999,-0.6428034670829773,0.07499999999999996,,,,,,,,,,,,False,
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,c2m3_permutation,Internal C2M3-style cycle-consistent alignment,Cycle Consistent Model Merging,https://github.com/crisostomi/cycle-consistent-model-merging,MIT,faithful internal C2M3-style reimplementation,Activation-based pairwise permutations are synchronized to a global reference before averaging; official Hydra/uv/wandb pipeline is not run.,single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair as the internal C2M3-style reference for current claims, not as official C2M3.",0.7965728302001953,0.828,,0.7784492304801941,0.8409,0.7784492304801941,0.8409,0.8654,0.024499999999999966,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804/c2m3_permutation.pt,True,evaluated,0.0,0.0,0.0,-0.024499999999999966,0.18139226102828976,-0.02400000000000002,0.09179999999999999,-0.6428034670829773,0.07499999999999996,,,,,,,,,,,,False,
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,monomial_scale,Raw monomial scaling,TwistedMerge exact positive ReLU gauge,,project,native internal method,"Positive ReLU hidden-unit scalings are estimated from training activations after permutation synchronization, then averaged.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,Fair as an internal exact-symmetry ablation.,0.7939129180908203,0.829,,0.7802477031707764,0.8315,0.7802477031707764,0.8315,0.8654,0.03389999999999993,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804/monomial_scale.pt,True,evaluated,-0.009399999999999964,0.001798472690582309,0.0010000000000000009,-0.03389999999999993,0.18319073371887207,-0.02300000000000002,0.08240000000000003,-0.641004994392395,0.07599999999999996,reference_raw,0.21013170260325167,5.075003748656051,0.31199519726970304,0.16666666666666666,,,,,,,False,
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,greedy_soup,Faithful Model Soups greedy soup,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,https://github.com/mlfoundations/model-soups,MIT,faithful in-repo reimplementation,Greedy soup over the same MNIST MLP checkpoints using validation accuracy/loss; official downloaded soup models are not used.,soup_single_model,True,True,False,1.0,1.0,True,False,True,False,True,"Fair as a faithful greedy soup on this MNIST MLP benchmark, not as a broad official Model Soups result.",0.6111817245483399,0.852,0.852,0.5970569694519043,0.8654,0.5970569694519043,0.8654,0.8654,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804/greedy_soup.pt,True,evaluated,0.024499999999999966,-0.18139226102828976,0.02400000000000002,0.0,0.0,0.0,0.11629999999999996,-0.8241957281112671,0.09899999999999998,,,,,,[2],"[""original:2""]",1.0,,,,False,
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,monomial_scaled_greedy_soup,Monomial-scaled greedy soup,TwistedMerge exact positive ReLU gauge plus Model Soups greedy selection,https://github.com/mlfoundations/model-soups,MIT for Model Soups reference; project code for scaling,native internal method plus faithful greedy soup rule,Greedy soup over positive-scale-aligned candidates; official Model Soups code is not imported.,soup_single_model,True,True,False,1.0,1.0,True,True,True,False,True,Fair as an internal monomial+soup ablation.,0.714346076965332,0.854,0.854,0.6997917381286621,0.8574,0.6997917381286621,0.8574,0.8654,0.007999999999999896,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804/monomial_scaled_greedy_soup.pt,True,evaluated,0.01650000000000007,-0.07865749235153197,0.026000000000000023,-0.007999999999999896,0.10273476867675779,0.0020000000000000018,0.10830000000000006,-0.7214609594345093,0.10099999999999998,,,,,,"[2, 0]","[""monomial:2"", ""monomial:0""]",2.0,,,,False,
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,validated_ladder_selector,Validated ladder selector,TwistedMerge validation-only ladder selector,,project,native internal method,Selects between C2M3-style alignment and raw monomial scaling by validation accuracy/loss only.,validation_selected_single_model,True,True,False,1.0,1.0,True,True,False,False,True,Fair as the earlier internal selector baseline.,0.7939129180908203,0.829,0.829,0.7802477031707764,0.8315,0.7802477031707764,0.8315,0.8654,0.03389999999999993,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804/validated_ladder_selector.pt,True,evaluated,-0.009399999999999964,0.001798472690582309,0.0010000000000000009,-0.03389999999999993,0.18319073371887207,-0.02300000000000002,0.08240000000000003,-0.641004994392395,0.07599999999999996,,,,,,,,,monomial_scale,0.0010000000000000009,"[""c2m3_permutation"", ""monomial_scale""]",False,
mnist_mlp_N3_W32_S1804,mnist,mlp_relu,3,32,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W32_S1804,0,0.16666666666666666,0.8616666666666667,0.8568,0.8654,1.2968888888888746e-05,0.6009919757684071,improved_validated_selector,Improved validated ladder selector,TwistedMerge improved validation-only selector,,project,native internal method,"Uses the current internal improved-selector definition from the improved validated ladder benchmark when available; that selector chooses among C2M3, monomial, shrinkage/global/optimized monomial, greedy-soup variants, and union candidate soup by validation metrics only.",validation_selected_single_model_or_soup,True,True,False,1.0,1.0,True,True,True,False,True,Fair for the limited internal MNIST MLP selector-vs-baseline claim.,0.6762752532958984,0.858,0.858,0.6635900188446044,0.8654,0.6635900188446044,0.8654,0.8654,0.0,,True,evaluated,0.024499999999999966,-0.11485921163558965,0.030000000000000027,0.0,0.0665330493927001,0.006000000000000005,0.11629999999999996,-0.757662678718567,0.10499999999999998,,,,,,,,,union_candidate_soup,0.001,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]",True,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/csv/improved_validated_ladder_merge_benchmark.csv
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,weight_average,Weight average / uniform soup,Ordinary uniform parameter averaging control,,project,native internal control,Uniform parameter average of the same original checkpoints; also the uniform-soup analogue.,single_model,False,True,False,1.0,1.0,True,False,False,False,True,Fair as an unaligned single-model control.,1.2171624221801758,0.794,,1.2170588413238526,0.803,1.2170588413238526,0.803,0.8833,0.08029999999999993,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804/weight_average.pt,True,evaluated,-0.0673999999999999,0.6376256083965302,-0.08099999999999996,-0.08029999999999993,0.7513962447166442,-0.08399999999999996,0.0,0.0,0.0,,,,,,,,,,,,False,
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,git_rebasin_pairwise,Faithful Git-ReBasin-style pairwise alignment,Git Re-Basin: Merging Models modulo Permutation Symmetries,https://github.com/samuela/git-re-basin,MIT,faithful in-repo reimplementation,"Activation-correlation Hungarian matching aligns each model to model 0, then weights are averaged; official JAX experiment stack is not run.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair only as a Git-ReBasin-style MNIST MLP baseline, not as an official-code claim.",0.5896777801513672,0.875,,0.5794332329273224,0.8704,0.5794332329273224,0.8704,0.8833,0.012900000000000023,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804/git_rebasin_pairwise.pt,True,evaluated,0.0,0.0,0.0,-0.012900000000000023,0.11377063632011414,-0.0030000000000000027,0.0673999999999999,-0.6376256083965302,0.08099999999999996,,,,,,,,,,,,False,
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,c2m3_permutation,Internal C2M3-style cycle-consistent alignment,Cycle Consistent Model Merging,https://github.com/crisostomi/cycle-consistent-model-merging,MIT,faithful internal C2M3-style reimplementation,Activation-based pairwise permutations are synchronized to a global reference before averaging; official Hydra/uv/wandb pipeline is not run.,single_model,False,True,False,1.0,1.0,True,True,False,False,True,"Fair as the internal C2M3-style reference for current claims, not as official C2M3.",0.5896777801513672,0.875,,0.5794332329273224,0.8704,0.5794332329273224,0.8704,0.8833,0.012900000000000023,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804/c2m3_permutation.pt,True,evaluated,0.0,0.0,0.0,-0.012900000000000023,0.11377063632011414,-0.0030000000000000027,0.0673999999999999,-0.6376256083965302,0.08099999999999996,,,,,,,,,,,,False,
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,monomial_scale,Raw monomial scaling,TwistedMerge exact positive ReLU gauge,,project,native internal method,"Positive ReLU hidden-unit scalings are estimated from training activations after permutation synchronization, then averaged.",single_model,False,True,False,1.0,1.0,True,True,False,False,True,Fair as an internal exact-symmetry ablation.,0.5873694839477539,0.875,,0.5778164633274079,0.8669,0.5778164633274079,0.8669,0.8833,0.01639999999999997,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804/monomial_scale.pt,True,evaluated,-0.0034999999999999476,-0.0016167695999145248,0.0,-0.01639999999999997,0.11215386672019961,-0.0030000000000000027,0.06389999999999996,-0.6392423779964447,0.08099999999999996,reference_raw,0.11031963791318881,0.9594223414735144,0.032050625744933545,0.1736111111111111,,,,,,,False,
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,greedy_soup,Faithful Model Soups greedy soup,Model soups: averaging weights of multiple fine-tuned models improves accuracy without increasing inference time,https://github.com/mlfoundations/model-soups,MIT,faithful in-repo reimplementation,Greedy soup over the same MNIST MLP checkpoints using validation accuracy/loss; official downloaded soup models are not used.,soup_single_model,True,True,False,1.0,1.0,True,False,True,False,True,"Fair as a faithful greedy soup on this MNIST MLP benchmark, not as a broad official Model Soups result.",0.4756720542907715,0.878,0.878,0.46566259660720827,0.8833,0.46566259660720827,0.8833,0.8833,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804/greedy_soup.pt,True,evaluated,0.012900000000000023,-0.11377063632011414,0.0030000000000000027,0.0,0.0,0.0,0.08029999999999993,-0.7513962447166442,0.08399999999999996,,,,,,[0],"[""original:0""]",1.0,,,,False,
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,monomial_scaled_greedy_soup,Monomial-scaled greedy soup,TwistedMerge exact positive ReLU gauge plus Model Soups greedy selection,https://github.com/mlfoundations/model-soups,MIT for Model Soups reference; project code for scaling,native internal method plus faithful greedy soup rule,Greedy soup over positive-scale-aligned candidates; official Model Soups code is not imported.,soup_single_model,True,True,False,1.0,1.0,True,True,True,False,True,Fair as an internal monomial+soup ablation.,0.4756720542907715,0.878,0.878,0.46566259660720827,0.8833,0.46566259660720827,0.8833,0.8833,0.0,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804/monomial_scaled_greedy_soup.pt,True,evaluated,0.012900000000000023,-0.11377063632011414,0.0030000000000000027,0.0,0.0,0.0,0.08029999999999993,-0.7513962447166442,0.08399999999999996,,,,,,[0],"[""monomial:0""]",1.0,,,,False,
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,validated_ladder_selector,Validated ladder selector,TwistedMerge validation-only ladder selector,,project,native internal method,Selects between C2M3-style alignment and raw monomial scaling by validation accuracy/loss only.,validation_selected_single_model,True,True,False,1.0,1.0,True,True,False,False,True,Fair as the earlier internal selector baseline.,0.5873694839477539,0.875,0.875,0.5778164633274079,0.8669,0.5778164633274079,0.8669,0.8833,0.01639999999999997,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804/validated_ladder_selector.pt,True,evaluated,-0.0034999999999999476,-0.0016167695999145248,0.0,-0.01639999999999997,0.11215386672019961,-0.0030000000000000027,0.06389999999999996,-0.6392423779964447,0.08099999999999996,,,,,,,,,monomial_scale,0.0,"[""c2m3_permutation"", ""monomial_scale""]",False,
mnist_mlp_N3_W64_S1804,mnist,mlp_relu,3,64,1804,3,5000,0,0.2,activation,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/checkpoints/external_baselines/mnist_mlp_N3_W64_S1804,0,0.1736111111111111,0.8788999999999999,0.8742,0.8833,1.3846666666666659e-05,0.47530812406539913,improved_validated_selector,Improved validated ladder selector,TwistedMerge improved validation-only selector,,project,native internal method,"Uses the current internal improved-selector definition from the improved validated ladder benchmark when available; that selector chooses among C2M3, monomial, shrinkage/global/optimized monomial, greedy-soup variants, and union candidate soup by validation metrics only.",validation_selected_single_model_or_soup,True,True,False,1.0,1.0,True,True,True,False,True,Fair for the limited internal MNIST MLP selector-vs-baseline claim.,0.5298614082336426,0.88,0.88,0.5192232439517975,0.8782,0.5192232439517975,0.8782,0.8833,0.005099999999999993,,True,evaluated,0.007800000000000029,-0.060209988975524875,0.0050000000000000044,-0.005099999999999993,0.05356064734458926,0.0020000000000000018,0.07519999999999993,-0.697835597372055,0.08599999999999997,,,,,,,,,union_candidate_soup,0.001,"[""c2m3_permutation"", ""monomial_scale"", ""shrinkage_monomial_scale"", ""global_monomial_scale"", ""optimized_monomial_scale"", ""greedy_soup"", ""c2m3_greedy_soup"", ""monomial_scaled_greedy_soup"", ""shrinkage_monomial_greedy_soup"", ""global_monomial_greedy_soup"", ""optimized_monomial_greedy_soup"", ""union_candidate_soup""]",True,/Users/tinggong/Documents/GitHub/TwistedMerge/reports/csv/improved_validated_ladder_merge_benchmark.csv
