summary_type,scope,n_models,width,method,baseline,n_rows,n_seeds,mean_val_accuracy,mean_test_accuracy,test_accuracy_ci_low,test_accuracy_ci_high,test_accuracy_standard_error,mean_test_loss,mean_merge_degradation,mean_accuracy_delta_vs_c2m3,mean_accuracy_delta_vs_greedy_soup,mean_accuracy_delta_vs_weight_average,mean_validation_delta_vs_c2m3,mean_validation_delta_vs_greedy_soup,mean_validation_delta_vs_weight_average,validation_only_selection,symmetry_status,is_single_model,capacity_matched_to_weight_average,comparison,claim_label,n_pairs,paired_mean_accuracy_delta,paired_accuracy_delta_ci_low,paired_accuracy_delta_ci_high,paired_mean_validation_delta,paired_mean_loss_delta,accuracy_wins,accuracy_ties,accuracy_losses,sign_test_two_sided_p,fixed_settings_positive,fixed_settings_total,selector_choice_counts,selector_behavior_reference,selector_chosen_test_better,selector_chosen_test_tied,selector_chosen_test_worse,mean_selected_alpha,fraction_alpha_zero,fraction_alpha_one_or_more,mean_finite_selected_tau,fraction_tau_infinite,soup_mean_ingredient_count,selected_type_examples,n_settings,mean_permutation_cycle_score,mean_permutation_centrality,mean_signed_permutation_centrality,mean_monomial_centrality,mean_monomial_centrality_improvement,noncentral_residual_fraction,non_brauer_or_noncentral_fraction,finite_index_candidate_fraction,real_central_projective_candidate_fraction,ladder_final_decision_counts,ladder_selected_level_counts,target,predictor,pearson,spearman,claim,claim_decision,claim_reason
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,global_scale_sync_rms_residual,0.018644887514546037,-0.05434173669467787,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,global_scale_sync_max_residual,-0.26684434895338277,-0.29691876750700286,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,pairwise_alignment_residual,0.7395892540607237,0.7865546218487396,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,sync_disagreement,0.1822723027401967,0.16324530793912362,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shrinkage_gain_vs_c2m3,individual_accuracy_variance,0.06107757232882825,0.1285714285714286,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,permutation_cycle_score,0.03850744440101,0.06461561310532338,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,permutation_centrality,0.17600484147035717,0.21354912753179012,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,signed_permutation_centrality,0.17600484147035717,0.21354912753179012,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,monomial_phase_or_scale_centrality,0.26123322185641273,-0.43518453779946925,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,monomial_centrality_improvement_from_permutation,-0.2606452359105075,0.4213180205023507,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,global_scale_sync_rms_residual,0.01674647871275613,-0.059107780801859036,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,global_scale_sync_max_residual,-0.2624783416601103,-0.28797534911995776,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,pairwise_alignment_residual,0.7274991167317516,0.7590167397281377,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,sync_disagreement,0.16153926058858153,0.16115472276135648,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,global_gain_vs_c2m3,individual_accuracy_variance,0.10370299399691722,0.1274599064684638,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,permutation_cycle_score,0.06504433659541431,-0.0009810794279999815,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,permutation_centrality,0.1708646192725316,0.19637266464563335,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,signed_permutation_centrality,0.1708646192725316,0.19637266464563335,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,monomial_phase_or_scale_centrality,0.1750348912271001,-0.3484593837535014,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,monomial_centrality_improvement_from_permutation,-0.17443236664665696,0.33109243697478996,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,global_scale_sync_rms_residual,0.1598050285127233,-0.04397759103641457,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,global_scale_sync_max_residual,-0.1860394935216828,-0.2938375350140056,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,pairwise_alignment_residual,0.7543804641237751,0.769187675070028,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,sync_disagreement,0.1839780680112273,0.16030268865438405,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optimized_gain_vs_c2m3,individual_accuracy_variance,0.12077993550403407,0.17759103641456586,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,permutation_cycle_score,0.019860180117022584,-0.007008200987562187,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,permutation_centrality,0.1630842550855221,0.20792200954676265,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,signed_permutation_centrality,0.1630842550855221,0.20792200954676265,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,monomial_phase_or_scale_centrality,0.13815943766692085,-0.3732754403719296,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,monomial_centrality_improvement_from_permutation,-0.1375726829456611,0.353666223992166,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,global_scale_sync_rms_residual,0.1487600199856544,0.0015407241441242876,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,global_scale_sync_max_residual,-0.20822715937051042,-0.2791512017490641,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,pairwise_alignment_residual,0.7889866186168877,0.7965543825122565,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,sync_disagreement,0.1981945027561066,0.19121358191988774,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_c2m3,individual_accuracy_variance,0.12584124991039983,0.2123398002265836,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,permutation_cycle_score,0.18235436249582473,0.15563374217052217,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,permutation_centrality,0.29406984086438953,0.3416971114891166,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,signed_permutation_centrality,0.29406984086438953,0.3416971114891166,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,monomial_phase_or_scale_centrality,-0.05530217437346047,-0.1736398116194669,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,monomial_centrality_improvement_from_permutation,0.05648306563177502,0.2762920157744867,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,global_scale_sync_rms_residual,0.10839913430182557,0.20751356621868433,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,global_scale_sync_max_residual,0.01985966217536317,0.10294675854283915,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,pairwise_alignment_residual,0.23941413396105263,0.2349071242858776,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,sync_disagreement,0.23883559864153545,0.38215077715342954,,,
residual_diagnostic_correlation,overall,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,improved_selector_gain_vs_greedy,individual_accuracy_variance,-0.07215592454033129,0.11899997267899003,,,
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_selector_over_internal_c2m3,Supported limited,"positive paired mean, positive bootstrap CI, and majority fixed-setting support"
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_monomial_scaling_helps,Supported limited,"at least one monomial-scale variant is supported: positive paired mean, positive bootstrap CI, and majority fixed-setting support"
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_improved_selector_over_greedy_soup,Supported negative,paired mean test accuracy delta is not positive
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_greedy_soup_boundary_case,Supported negative result,paired mean test accuracy delta is not positive
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_residuals_mostly_noncentral,Supported negative result,literal noncentral final-decision fraction=0.2857; many remaining settings are GL-diagnostic-only rather than central/projective
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_residuals_non_brauer_no_central_projective,Supported limited,"non-Brauer/noncentral fraction=1.0000, central/projective candidate fraction=0.0000, finite-index candidate fraction=0.0000"
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_residual_taxonomy_useful_beyond_mnist,Supported limited,"taxonomy separates noncentral final decisions, GL-diagnostic-only reductions, and zero central/projective finite-index candidates"
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fashion_detector_conservative_no_finite_index_hallucination,Supported limited,detector keeps finite-index and central/projective candidate fractions low on real Fashion-MNIST residuals
claim_decision,overall,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,broad_model_merging_generalization,Not supported,"Fashion-MNIST MLP is one additional dataset/architecture slice, not broad generalization"
