setting_id,run_id,dataset,architecture,n_models,width,domain_shift,matching,seed,epochs,max_train_samples,max_test_samples,batch_size,lr,optimizer,weight_decay,scheduler,step_size,gamma,augmentation,dataset_seed,val_fraction,mean_individual_accuracy,single_best_accuracy,single_worst_accuracy,individual_accuracy_spread,primary_alignment_layer,monomial_scale_methods,monomial_scale_method,pairwise_alignment_residual_mean,pairwise_alignment_residual_max,activation_assignment_similarity_mean,activation_assignment_similarity_min,alignment_source,alignment_noise_fraction,triangle_type,triangle,i,j,k,triangle_defect_count,triangle_defect_rate,cycle_defect,cycle_score,is_injected_alignment_control,monomial_defect_score,monomial_cycle_trace,monomial_cycle_determinant,monomial_average_defect_score
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,shrinkage,none,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,permutation,1-2-3,1,2,3,98.0,0.765625,0.875,0.89586132773163,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,shrinkage,shrinkage,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2559663456785397,19.212839601394947,-1.6036115034569008e-07,1.237946007274271
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,shrinkage,shrinkage,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.2411369140187534,20.903692502565782,-5.64561049982387e-08,1.237946007274271
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,shrinkage,shrinkage,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.2314216852627915,22.046806032906495,2.679109361926276e-07,1.237946007274271
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,shrinkage,shrinkage,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.2232590841369992,26.20185855974968,-3.702638849239584e-07,1.237946007274271
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,none,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,permutation,0-1-2,0,1,2,106.0,0.828125,0.9100137361600648,0.89586132773163,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,none,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,permutation,0-1-3,0,1,3,104.0,0.8125,0.9013878188659972,0.89586132773163,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,none,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,permutation,0-2-3,0,2,3,103.0,0.8046875,0.8970437559004577,0.89586132773163,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,none,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,permutation,1-2-3,1,2,3,98.0,0.765625,0.875,0.89586132773163,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,global_synchronized,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3008965167065811,22.0,-0.9999999999999992,1.2871062168350178
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,global_synchronized,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.2862738838824843,24.0,-1.0000000000000009,1.2871062168350178
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,global_synchronized,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.2843752876777177,25.0,1.0,1.2871062168350178
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,global_synchronized,global_synchronized,0.3331954628229141,0.3395118415355682,0.6962394767809504,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.276879179073288,30.0,-1.0,1.2871062168350178
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,none,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,permutation,0-1-2,0,1,2,127.0,0.9921875,0.9960860906568269,0.9841742138353424,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,none,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,permutation,0-1-3,0,1,3,124.0,0.96875,0.9842509842514764,0.9841742138353424,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,none,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,permutation,0-2-3,0,2,3,126.0,0.984375,0.9921567416492216,0.9841742138353424,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,none,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,permutation,1-2-3,1,2,3,119.0,0.9296875,0.9642030387838444,0.9841742138353424,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,raw,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,monomial,,0,1,2,,,,,False,1.4153562048661603,1.0000000620452405,-0.999999848297379,1.3988002936446915
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,raw,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,monomial,,0,1,3,,,,,False,1.398486188864955,3.999999980285989,1.0000006114762785,1.3988002936446915
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,raw,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,monomial,,0,2,3,,,,,False,1.4095079758208997,2.0000000433965854,-1.0000001362299131,1.3988002936446915
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9325,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9325,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.91435,0.9268,0.9016,0.0252,hidden2,raw,raw,0.6701521376768748,0.6876076459884644,0.0833542724900174,-0.7572392225265503,observed,0.0,monomial,,1,2,3,,,,,False,1.3718508050267513,8.999999998517044,0.9999996943360272,1.3988002936446915
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-1-2,0,1,2,109.0,0.8515625,0.9228014412645876,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-1-3,0,1,3,108.0,0.84375,0.9185586535436918,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-2-3,0,2,3,111.0,0.8671875,0.9312290266094588,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,1-2-3,1,2,3,113.0,0.8828125,0.9395810236483068,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,raw,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2617076651895376,14.443842364995174,1.0342469527124814e-14,1.5359754842835167
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,raw,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.7824332641470078,16.065128719476277,-9.337156108773561e-14,1.5359754842835167
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,raw,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.8017681050337135,13.129608256386565,-2.65516947539786e-13,1.5359754842835167
mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_activation_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_activation_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,raw,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.2979929027638082,12.164041405489506,-1.321765246784588e-14,1.5359754842835167
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-1-2,0,1,2,109.0,0.8515625,0.9228014412645876,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-1-3,0,1,3,108.0,0.84375,0.9185586535436918,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-2-3,0,2,3,111.0,0.8671875,0.9312290266094588,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,1-2-3,1,2,3,113.0,0.8828125,0.9395810236483068,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,shrinkage,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.2635790988524835,16.51251259981076,1.4016516721087198e-07,1.278694110812686
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,shrinkage,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.2771466031630554,17.891947503489217,-2.208456489316495e-07,1.278694110812686
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,shrinkage,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.2934688007998565,14.874733293667934,-8.30971134263963e-08,1.278694110812686
mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_shrinkage_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_shrinkage_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,shrinkage,shrinkage,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.280581940435348,13.476571647479847,-4.229438190184399e-08,1.278694110812686
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-1-2,0,1,2,109.0,0.8515625,0.9228014412645876,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-1-3,0,1,3,108.0,0.84375,0.9185586535436918,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,0-2-3,0,2,3,111.0,0.8671875,0.9312290266094588,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,none,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,permutation,1-2-3,1,2,3,113.0,0.8828125,0.9395810236483068,0.9280425362665112,,,,,
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,global_synchronized,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,1,2,,,,,False,1.3211459815230746,19.0,1.000000000000001,1.3342448861559824
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,global_synchronized,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,1,3,,,,,False,1.3219268073602637,20.0,-0.9999999999999988,1.3342448861559824
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,global_synchronized,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,0,2,3,,,,,False,1.3386143637694925,17.0,-0.9999999999999994,1.3342448861559824
mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_global_ls_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_global_ls_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,global_synchronized,global_synchronized,0.3226253887017568,0.3280101418495178,0.687049570561309,0.0,observed,0.0,monomial,,1,2,3,,,,,False,1.3552923919710984,15.0,-1.0000000000000004,1.3342448861559824
mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2,mnist_mlp2_N4_W128_input_noise_monomial_weight_mlp2_seed9326,mnist,mlp2,4,128,input_noise,monomial_weight_mlp2,9326,10,10000,5000,128,0.001,adamw,0.0001,cosine,3,0.5,none,314159,0.2,0.9122,0.9236,0.9014,0.0221999999999999,hidden2,raw,none,0.6697573562463125,0.7022947072982788,0.0749117940262256,-0.714128315448761,observed,0.0,permutation,0-1-2,0,1,2,124.0,0.96875,0.9842509842514764,0.9852090729203556,,,,,
