evidence_label,mode,corpus_seed,transition_method,selected_transition_method,loop_name,loop_vertices,identity_distance,connection_synchronization_residual,group_element_classification,spectral_radius,mean_eigenvalue_modulus,mean_absolute_eigenphase,trace_over_dimension_real,trace_over_dimension_imag
natural_measured,confirmatory,3,activation_procrustes,False,rotation_cycle,0-1-2-3-0,0.6882669925689697,0.32983152222420486,unclassified_feature_space_operator,1.0000002390076141,0.9999999404563035,0.5179090432710562,0.7631441801786427,0.0
natural_measured,confirmatory,3,activation_procrustes,False,reflection_rotation_cycle,0-4-1-5-0,0.6335436105728149,0.32983152222420486,unclassified_feature_space_operator,1.0000004251876455,1.0000000694021578,0.46040477443954975,0.7993113584816458,0.0
natural_measured,confirmatory,3,activation_procrustes,False,rotation_reflection_commutator,commutator,0.7026247978210449,0.32983152222420486,commutator_operator,1.0000006653117148,1.0000004193523306,0.4787821955056912,0.7531595900654797,0.0
natural_measured,confirmatory,3,low_rank_subspace,False,triangle_rotation,0-1-2-0,0.7435948848724365,0.39481077822191374,unclassified_feature_space_operator,1.3718685588321324,0.8142336743677558,0.30758376250392516,0.7932603470981121,2.168404344971009e-18
natural_measured,confirmatory,3,low_rank_subspace,False,triangle_reflection,0-4-5-0,0.7012723684310913,0.39481077822191374,unclassified_feature_space_operator,1.206082133169287,0.84906964528155,0.2125971565666331,0.8292475976049904,-3.469446951953614e-18
natural_measured,confirmatory,3,low_rank_subspace,False,rotation_cycle,0-1-2-3-0,0.777243435382843,0.39481077822191374,unclassified_feature_space_operator,1.3259818953319744,0.7834433922791484,0.3169115560570851,0.7597865210846066,1.734723475976807e-18
natural_measured,confirmatory,3,low_rank_subspace,False,reflection_rotation_cycle,0-4-1-5-0,0.7987600564956665,0.39481077822191374,unclassified_feature_space_operator,1.1211246670097705,0.7952052612055684,0.31433100319433066,0.7678023725748061,5.204170427930421e-18
natural_measured,confirmatory,3,low_rank_subspace,False,rotation_reflection_commutator,commutator,36272.22265625,0.39481077822191374,commutator_operator,18867.839965211642,336.38900134023277,0.5615860284323737,335.0078299716117,0.0
natural_measured,confirmatory,3,joint_weight_activation,False,triangle_rotation,0-1-2-0,0.549332857131958,0.24632198363542557,unclassified_feature_space_operator,1.000000181116734,1.0000000046980606,0.3561034597443916,0.8491167137399315,0.0
natural_measured,confirmatory,3,joint_weight_activation,False,triangle_reflection,0-4-5-0,0.3246895372867584,0.24632198363542557,unclassified_feature_space_operator,1.0000002496049785,1.0000000295412987,0.1820188161927242,0.9472883902490141,0.0
