seed,condition,example,synthetic_domain,chart,method,dice,iou,boundary_dice,hausdorff95,assd,pixel_nll,pixel_ece,foreground_recall,foreground_precision
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,generic_moe,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7637423103085746,0.4197826653653465,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,generic_moe,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7304098299618662,0.2696510977439175,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,generic_moe,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.718266923198511,0.17163994671500404,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,domain_router,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.771137460185822,0.493297734119551,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,domain_router,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7585444438385677,0.4169434322757297,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,domain_router,2.2925263640479312e-12,2.2925263640479312e-12,0.0,nan,nan,0.6794850465018885,0.21854621566671995,0.0,0.0
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,domain_router,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7202137655580727,0.17709791660308838,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,chart_router,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.86743447305677,0.5391249712847639,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,chart_router,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.8405978313116669,0.46276872083763015,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,chart_router,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7906909109389776,0.32074259744695155,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,chart_router,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.755520151986073,0.22064771466466487,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,joint_domain_chart_router,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.7739060063965855,0.4946661424692138,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,joint_domain_chart_router,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.7637511246975691,0.4197837226492993,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,joint_domain_chart_router,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7303825598008113,0.26964847880299203,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,joint_domain_chart_router,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7182848898990515,0.1716368572488136,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,direct_d4_equivariant_unet,8.064516128967222e-12,8.064516128967222e-12,0.0,94.22307098187838,54.87517343477386,0.6612974079581806,0.4340531962207024,0.0,0.0
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,direct_d4_equivariant_unet,3.995205753080323e-12,3.995205753080323e-12,0.0,82.17759068078931,44.67070502450475,0.6671698765645201,0.35770212699571863,0.0,0.0
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,direct_d4_equivariant_unet,2.0597322348052324e-12,2.0597322348052324e-12,0.0,55.17245689653489,33.309580546406195,0.6784040316193843,0.2155697625858011,0.0,0.0
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,direct_d4_equivariant_unet,0.01045349731128293,0.005254211097194786,0.22813688212927757,72.68921273421937,27.342645988589005,0.6854183107176606,0.1155050312499952,0.005664778407197601,0.06759443339960239
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,d4_test_time_augmentation,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.8674293341721989,0.5391228860935371,1.0,0.0478515625
0,seen_domain_unseen_chart,cju13cgqmnhwn0988yrainhcp.png,1,5,d4_test_time_augmentation,0.22096747923382323,0.12420654296928453,0.0,81.50055028876181,46.06880223140988,0.8406000886703756,0.4627696880088479,1.0,0.12420654296875
0,seen_domain_unseen_chart,cju16ach3m1da0993r1dq3sn2.png,2,7,d4_test_time_augmentation,0.4205147980336352,0.2662353515629478,0.0,55.09762366317681,33.51939573397362,0.7906868659149168,0.3207409651222406,1.0,0.2662353515625
0,seen_domain_unseen_chart,cju171py4qiha0835u8sl59ds.png,3,1,d4_test_time_augmentation,0.536227999642841,0.36633300781288675,0.23425692695214106,72.54636950777115,27.159128066746508,0.7555115632796147,0.22064440643953276,1.0,0.3663330078125
0,seen_domain_unseen_chart,cju0ue769mxii08019zqgdbxn.png,0,3,one_canonical_after_chart_inference,0.09133271202289646,0.047851562500581146,0.0,93.34527452645696,55.25806047262957,0.86743447305677,0.5391249712847639,1.0,0.0478515625
